,MMEL1 (79258)
ACH-000711,-0.105810397005
ACH-000713,-0.038591813444800005
ACH-000714,-0.07957421180860001
ACH-000718,-0.35437459023699996
ACH-000720,-0.0742817626946
ACH-000721,-0.14774116971100001
ACH-000724,-0.26472207485800003
ACH-000725,-0.15892510568600002
ACH-000732,-0.00808730228155
ACH-000734,-0.24382841118
ACH-000735,-0.152802808884
ACH-000736,-0.239846554399
ACH-000738,-0.124906878767
ACH-000746,-0.048404973620800006
ACH-000747,-0.18069004856100002
ACH-000748,-0.140201831467
ACH-000753,-0.18049794684599998
ACH-000756,-0.0682025935075
ACH-000757,-0.0431214147186
ACH-000758,-0.338977929692
ACH-000760,-0.166429161345
ACH-000763,-0.0990547842643
ACH-000764,-0.00589084344564
ACH-000765,-0.149849033998
ACH-000766,-0.036558945178699995
ACH-000767,-0.0437341742176
ACH-000768,0.00877608497417
ACH-000769,-0.022290701748599998
ACH-000770,-0.110674504643
ACH-000771,-0.07409847932989999
ACH-000773,-0.041755088351199995
ACH-000776,0.0305953483291
ACH-000777,-0.103090368483
ACH-000778,-0.122196483623
ACH-000781,-0.149258223571
ACH-000782,-0.41871366076
ACH-000783,-0.06355677645340001
ACH-000784,-0.109523285589
ACH-000785,-0.122687849934
ACH-000787,-0.255153313178
ACH-000788,-0.112823413369
ACH-000791,-0.0726519867572
ACH-000792,-0.035873850713699994
ACH-000794,-0.125687596253
ACH-000796,-0.136990308379
ACH-000799,-0.0731911525971
ACH-000800,-0.24241621288100001
ACH-000802,-0.0666825855145
ACH-000804,-0.139590553859
ACH-000805,-0.182895337015
ACH-000809,-0.04777553581180001
ACH-000810,0.49365516715400004
ACH-000811,-0.193994093616
ACH-000817,-0.123860664272
ACH-000819,-0.190572946611
ACH-000820,0.133935171109
ACH-000821,-0.208018182824
ACH-000822,-0.239197124137
ACH-000823,-0.253884588955
ACH-000824,-0.12004504591600001
ACH-000827,-0.14973568514799998
ACH-000829,-0.199346636052
ACH-000831,-0.195260699317
ACH-000832,-0.13879435898700002
ACH-000833,-0.48181053855899997
ACH-000834,0.0037444232804400004
ACH-000835,0.00858616882104
ACH-000836,-0.20055518739199998
ACH-000837,-0.188937261396
ACH-000838,-0.005600102610329999
ACH-000839,-0.129589799949
ACH-000840,-0.18148115343199997
ACH-000841,-0.0581598574745
ACH-000843,-0.0754029700972
ACH-000846,-0.0336498175079
ACH-000847,-0.376913719091
ACH-000848,-0.134746679095
ACH-000849,-0.308785877777
ACH-000851,-0.0881526722492
ACH-000855,0.006954141332010001
ACH-000856,-0.247152502588
ACH-000858,-0.10622911762000001
ACH-000859,0.0635509604684
ACH-000861,-0.170649372627
ACH-000862,-0.0638479731025
ACH-000865,-0.12129295362400001
ACH-000866,-0.0977396565728
ACH-000867,-0.15723351410599998
ACH-000869,-0.08740609084899999
ACH-000872,-0.0335267447995
ACH-000873,-0.0980770873661
ACH-000876,-0.044752695835100005
ACH-000878,-0.203033015428
ACH-000880,-0.200068450615
ACH-000881,-0.15027506782800001
ACH-000882,-0.15524394365
ACH-000884,-0.225115295675
ACH-000885,-0.22254643464
ACH-000887,-0.08436730790100001
ACH-000888,-0.211080304815
ACH-000889,-0.0833839627638
ACH-000890,-0.0314766983029
ACH-000896,-0.118919980415
ACH-000898,-0.00312861454465
ACH-000900,-0.0819686928966
ACH-000901,-0.227271682935
ACH-000905,-0.169013560735
ACH-000906,-0.137024969869
ACH-000907,-0.0170482293339
ACH-000910,-0.24138111096200002
ACH-000911,0.008077282174749999
ACH-000912,-0.012674819268399999
ACH-000913,-0.254042633198
ACH-000915,-0.1554085885
ACH-000916,-0.014961253558499999
ACH-000917,-0.0243819542986
ACH-000921,-0.13703959209799998
ACH-000924,-0.160477993364
ACH-000926,-0.156024223015
ACH-000928,-0.177171334558
ACH-000929,-0.228456529405
ACH-000932,-0.364278880087
ACH-000935,-0.2427154444
ACH-000936,-0.0475562878318
ACH-000937,-0.10505938590700001
ACH-000938,-0.0382264767423
ACH-000939,-0.0713743843916
ACH-000941,-0.040994589679699996
ACH-000943,-0.126685854956
ACH-000946,-0.052316146644400006
ACH-000947,-0.11114023454399999
ACH-000948,0.012384556752200002
ACH-000950,-0.283369563895
ACH-000953,-0.143811214017
ACH-000957,-0.168289902654
ACH-000958,-0.316815744518
ACH-000960,-0.266432006487
ACH-000963,-0.16911627827700002
ACH-000968,-0.0116034294747
ACH-000969,-0.182766651977
ACH-000973,-0.0960869166262
ACH-000974,-0.029911523753499997
ACH-000975,-0.21693074824900002
ACH-000976,-0.0315443531789
ACH-000978,-0.0711319217334
ACH-000980,-0.18845998705400002
ACH-000984,-0.154702038997
ACH-000986,-0.0183987707832
ACH-000988,-0.11131259008700001
ACH-000993,-0.155860237269
ACH-000994,0.025041210342799998
ACH-000996,-0.189167610959
ACH-001001,-0.10195619991900001
ACH-001020,0.09102286404349999
ACH-001028,-0.0075177218552699996
ACH-001031,-0.162883309609
ACH-001038,-0.0995659242797
ACH-001048,-0.137676055587
ACH-001050,-0.21980810753899999
ACH-001053,-0.40238920614
ACH-001054,0.0507204135585
ACH-001061,-0.154722406728
ACH-001067,-0.0253122407009
ACH-001075,-0.055824133794599995
ACH-001096,-0.23311897885400001
ACH-001128,0.010891374587299999
ACH-001134,-0.254886353131
ACH-001151,-0.177246311116
ACH-001163,-0.114555459691
ACH-001164,-0.0338011894813
ACH-001173,-0.009828313212790001
ACH-001183,-0.242905113385
ACH-001184,-0.274220337895
ACH-001190,-0.10143422891000001
ACH-001192,0.04619451542780001
ACH-001193,0.0315308380314
ACH-001196,-0.230604653599
ACH-001197,-0.148427276379
ACH-001205,-0.245500915605
ACH-001211,0.13106669157
ACH-001212,0.130829835101
ACH-001228,-0.152058450934
ACH-001232,-0.150176045014
ACH-001239,-0.126243059209
ACH-001274,-0.17661518778000002
ACH-001275,-0.05514291142990001
ACH-001277,-0.027510771243
ACH-001278,-0.0472423898294
ACH-001280,-0.11210245865599999
ACH-001283,-0.18365707195300002
ACH-001289,-0.25376994768399996
ACH-001295,-0.0592174535259
ACH-001300,-0.21049375683899998
ACH-001301,-0.12089913503699999
ACH-001302,0.033665482885699996
ACH-001303,-0.211546238921
ACH-001306,-0.12417673055
ACH-001318,-0.0607444293198
ACH-001322,-0.0391829922115
ACH-001328,-0.336624883763
ACH-001332,0.07467181475760001
ACH-001333,-0.0217413871958
ACH-001336,0.059077932496
ACH-001340,-0.199394225702
ACH-001346,-0.13430471174699998
ACH-001353,-0.0540572845438
ACH-001354,-0.024870752558900002
ACH-001367,0.132368614114
ACH-001368,-0.1329317173
ACH-001374,-0.112122252409
ACH-001375,-0.10976586203
ACH-001377,-0.14144357312
ACH-001380,-0.0602806655801
ACH-001391,-0.203464389122
ACH-001407,-0.1625104085
ACH-001408,-0.046588005424
ACH-001413,-0.0171522086786
ACH-001430,-0.243585058658
ACH-001431,-0.109838851505
ACH-001450,-0.120258024524
ACH-001496,-0.0143651140534
ACH-001500,-0.34302069717600003
ACH-001521,0.22656477918499998
ACH-001523,-0.07378565716510001
ACH-001532,-0.104804604136
ACH-001536,-0.119054788374
ACH-001550,-0.134013541898
ACH-001552,0.00923833712152
ACH-001554,-0.132891445189
ACH-001645,-0.0774283053922
ACH-001654,-0.148152971945
ACH-001715,-0.17010872705
ACH-001735,-0.128696276786
ACH-001736,-0.13628547615
ACH-001737,-0.0450678833961
ACH-001740,-0.19281060482999998
ACH-001745,-0.149093555204
ACH-001750,-0.304434323165
ACH-001765,-0.0791177679516
ACH-001956,-0.138854390893
ACH-001957,-0.08891731738219999
