,ABT1 (29777)
ACH-000368,-0.213184157852
ACH-000374,-0.781253253382
ACH-000375,-0.6451500554
ACH-000376,-0.531485179273
ACH-000381,-0.333775491653
ACH-000383,-0.8148443944570001
ACH-000387,-0.48493612573
ACH-000389,-0.462676725915
ACH-000390,-0.514865476119
ACH-000393,-0.628866260793
ACH-000395,-0.139653194871
ACH-000397,-0.47723324016
ACH-000401,-0.738909306006
ACH-000402,-0.6847093557520001
ACH-000403,-0.405871059559
ACH-000404,-0.582278523253
ACH-000406,-0.525152411579
ACH-000407,-0.33822960763099996
ACH-000408,-0.392309005486
ACH-000410,-0.63322186691
ACH-000411,-0.602806987147
ACH-000414,-0.8234579939300001
ACH-000415,-0.43340818314499996
ACH-000416,-0.405708219794
ACH-000420,-0.89603820662
ACH-000421,-0.603123673276
ACH-000424,-0.682087068817
ACH-000425,-0.864465516882
ACH-000426,-0.276211755937
ACH-000427,-0.289433870173
ACH-000433,-0.7546940975570001
ACH-000436,-0.458847101558
ACH-000444,-0.471909601606
ACH-000445,-0.334999387907
ACH-000448,-0.840979672343
ACH-000450,-0.602022715897
ACH-000452,-0.611943486502
ACH-000454,-0.482145847109
ACH-000458,-0.999799420342
ACH-000459,-0.5788371852549999
ACH-000460,-0.519985449575
ACH-000461,-0.276018387076
ACH-000463,-0.47549255196699997
ACH-000464,-0.432964009256
ACH-000466,-0.311177022806
ACH-000467,-0.645306561679
ACH-000468,-0.392009513483
ACH-000469,-0.392355518909
ACH-000470,-0.487806989714
ACH-000471,-0.504395483843
ACH-000472,-0.29704781881
ACH-000473,-0.8402863209649999
ACH-000475,-0.411937444369
ACH-000476,-0.437264704766
ACH-000477,-0.7056390162780001
ACH-000480,-0.535616531359
ACH-000481,-0.552017566426
ACH-000483,-0.541727261995
ACH-000484,-0.19980874754099998
ACH-000485,-0.362237715023
ACH-000486,-0.35722937689900003
ACH-000487,-0.480011801206
ACH-000488,-0.413348790803
ACH-000490,-0.5630255349009999
ACH-000491,-0.8423470082100001
ACH-000495,-0.445967333804
ACH-000496,-0.612457325127
ACH-000499,-0.673827747084
ACH-000500,0.0324626792912
ACH-000502,-0.29720695165600003
ACH-000503,-0.39320078589
ACH-000505,-0.743854693847
ACH-000507,-0.438189629156
ACH-000510,-0.333927247803
ACH-000511,-0.623430739837
ACH-000512,-0.687213935516
ACH-000516,-0.39213344721199994
ACH-000517,-0.536442610783
ACH-000518,-0.46047610049500004
ACH-000520,-0.37570901731600004
ACH-000521,-0.553054782186
ACH-000522,-0.46562291570500003
ACH-000524,-0.524348391375
ACH-000527,-0.425449908332
ACH-000528,-0.62824333572
ACH-000537,-0.731174730388
ACH-000541,-0.356852094749
ACH-000542,-0.699588749499
ACH-000544,-0.425515453644
ACH-000545,-0.654326347505
ACH-000547,-0.7207035996500001
ACH-000548,-0.417455003019
ACH-000549,-0.5375026264689999
ACH-000550,-0.726562882208
ACH-000552,-0.48254569680299997
ACH-000556,-0.524307685418
ACH-000557,-0.587447579205
ACH-000570,-0.5127703574310001
ACH-000571,-0.222831959489
ACH-000573,-0.9170246067100001
ACH-000576,-0.620881588665
ACH-000580,-0.776085941303
ACH-000584,-0.37808646060199996
ACH-000585,-0.30255413640900003
ACH-000588,-0.362664238441
ACH-000589,-0.478755244771
ACH-000591,-0.473694081063
ACH-000593,-0.628570462208
ACH-000600,-0.849600328169
ACH-000601,-0.535945033362
ACH-000604,-0.57200157623
ACH-000605,-0.46498355994699997
ACH-000606,-0.694794943998
ACH-000608,-0.6616830515300001
ACH-000614,-0.581315661864
ACH-000616,-0.7961001289599999
ACH-000618,-0.437676061196
ACH-000619,-0.654842332314
ACH-000620,-0.29870149136999996
ACH-000621,-0.587946545846
ACH-000622,-0.647723592184
ACH-000623,-0.408680334546
ACH-000624,-0.453791956594
ACH-000627,-0.307169096955
ACH-000630,-0.5337480867409999
ACH-000632,-0.5450705538530001
ACH-000633,-0.443475373208
ACH-000637,-0.7817044973880001
ACH-000638,-0.36471641926700005
ACH-000646,-0.873838065912
ACH-000647,-0.404650943868
ACH-000648,-0.375879136578
ACH-000649,-0.351420158555
ACH-000651,-0.630984709062
ACH-000652,-0.420677625321
ACH-000653,-0.109340789339
ACH-000657,-0.533277453901
ACH-000658,-0.314414159476
ACH-000661,-0.7456365045190001
ACH-000662,-0.7750281715690001
ACH-000663,-0.349274299384
ACH-000665,-0.495086177781
ACH-000671,-0.178719229507
ACH-000673,-0.55144212993
ACH-000676,-0.441376297392
ACH-000677,-0.723267849599
ACH-000681,-0.778065172465
ACH-000682,-0.233820700993
ACH-000683,-0.488116821064
ACH-000684,-0.41675577588299995
ACH-000688,-0.465142191888
ACH-000693,-0.508639587702
ACH-000694,-0.29648234983800004
ACH-000695,-0.476124239151
ACH-000696,-0.536988158832
ACH-000697,-0.7282815414839999
ACH-000699,-0.353952398351
ACH-000701,-0.412037611616
ACH-000706,-0.861215707299
ACH-000711,-0.433084040486
ACH-000713,-0.664376959536
ACH-000714,-0.5211331279110001
ACH-000718,-0.366853292246
ACH-000720,-0.5848417690659999
ACH-000721,-0.863704009069
ACH-000724,-0.258148687903
ACH-000725,-0.517140705952
ACH-000732,-0.214292099592
ACH-000734,-0.465412533575
ACH-000735,-0.397127374875
ACH-000736,-0.366669202975
ACH-000738,-0.457972248061
ACH-000746,-0.498725468018
ACH-000747,-0.36329144588
ACH-000748,-0.655343217974
ACH-000753,-0.31942970407
ACH-000756,-0.437547250054
ACH-000757,-0.573795489571
ACH-000758,-0.429761982195
ACH-000760,-0.64899315074
ACH-000763,-0.339840270025
ACH-000764,-0.306398849501
ACH-000765,-0.57096241767
ACH-000766,-0.549740453327
ACH-000767,-0.426939750914
ACH-000768,-0.381676960471
ACH-000769,-0.6460994732940001
ACH-000770,-0.5346586516740001
ACH-000771,-0.43167016494099997
ACH-000773,-0.41337426308799996
ACH-000776,-0.370285315492
ACH-000777,-0.606602409258
ACH-000778,-0.494207790977
ACH-000781,-0.624053515351
ACH-000782,-0.614564821797
ACH-000783,-0.385624982262
ACH-000784,-0.5044041759719999
ACH-000785,-0.485530669726
ACH-000787,-0.355683048576
ACH-000788,-0.44480081765
ACH-000791,-0.535070362916
ACH-000792,-0.554808125269
ACH-000794,-0.492188659322
ACH-000796,-0.33667949537299996
ACH-000799,-0.854426470733
ACH-000800,-0.24123974789799998
ACH-000802,-0.44664294746600003
ACH-000804,-0.593876549358
ACH-000805,-0.46969806391900004
ACH-000809,-0.539652589118
ACH-000810,-0.20302777368900002
ACH-000811,-0.512676989127
ACH-000817,-0.767283328646
ACH-000819,-0.590047292418
ACH-000820,-0.38544941544699995
ACH-000821,-0.264341498301
ACH-000822,-0.257731950854
ACH-000823,-0.442494806659
ACH-000824,-0.45494545203500003
ACH-000827,-0.6236787030550001
ACH-000829,-0.560441687588
ACH-000831,-0.49188672824600005
ACH-000832,-0.487514377421
ACH-000833,-0.0483174753852
ACH-000834,-0.490540850264
ACH-000835,-0.367453582791
ACH-000836,-0.07306037095080001
ACH-000837,-0.542373966054
ACH-000838,-0.695621393139
ACH-000839,-0.501693970272
ACH-000840,-0.530560485317
ACH-000841,-0.6788419263680001
ACH-000843,-0.7155957266609999
ACH-000846,-0.441865376538
ACH-000847,-0.7144793978309999
ACH-000848,-0.40998700674800004
ACH-000849,-0.297239411138
ACH-000851,-0.522640983715
ACH-000855,-0.389050423192
ACH-000856,-0.6487902462089999
ACH-000858,-0.655570543798
ACH-000859,-0.503276348554
ACH-000861,-0.534149715785
ACH-000862,-0.528266899661
ACH-000865,-0.5656926113399999
ACH-000866,-0.590412975185
ACH-000867,-0.703790399409
ACH-000869,-0.33193380906500003
ACH-000872,-0.692009479869
ACH-000873,-0.601519591202
ACH-000876,-0.560999006682
ACH-000878,-0.299873173187
ACH-000880,-0.709489554921
ACH-000881,-0.797909353646
ACH-000882,-0.44295687180200005
ACH-000884,-0.42114819091300004
ACH-000885,-0.648838941164
ACH-000887,-0.550405893229
ACH-000888,-0.6898234005320001
ACH-000889,-0.213794366421
ACH-000890,-0.269624274213
ACH-000896,-0.545297304886
ACH-000898,-0.36024125943199997
ACH-000900,-0.548782874987
ACH-000901,-0.5007986011860001
ACH-000905,-0.54357756937
ACH-000906,-0.376054712258
ACH-000907,-0.631452073318
ACH-000910,-0.336598138808
ACH-000911,-0.477616824918
ACH-000912,-0.785689412544
ACH-000913,-0.318965189768
ACH-000915,-0.5297424400590001
ACH-000916,-1.00744369331
ACH-000917,-0.40548489212899996
ACH-000921,-0.44426979518700005
ACH-000924,-0.46879047873400004
ACH-000926,-0.642110450154
ACH-000928,-0.34317893117200005
ACH-000929,-0.645591166066
ACH-000932,-0.5433029099960001
ACH-000935,-0.471786198208
ACH-000936,-0.7202738633319999
ACH-000937,-0.591468187508
ACH-000938,-0.62947984471
ACH-000939,-0.185244270998
ACH-000941,-1.25551194977
ACH-000943,-0.721852925511
ACH-000946,-0.338448766818
ACH-000947,-0.535679489784
ACH-000948,-0.6635227943600001
ACH-000950,-0.564377385836
ACH-000953,-0.469423132586
ACH-000957,-0.6407476447179999
ACH-000958,-0.9588897909280001
ACH-000960,-0.6298410351070001
ACH-000963,-0.6837894013160001
ACH-000968,-0.145704592464
ACH-000969,-0.897016819497
ACH-000973,-0.390310110212
ACH-000974,-0.564743060339
ACH-000975,-0.640214741359
ACH-000976,-0.383481582242
ACH-000978,-1.2237578997399998
ACH-000980,-0.5654757231800001
ACH-000984,-0.33612687806599995
ACH-000986,-0.46917061555100004
ACH-000988,-0.806187772798
ACH-000993,-0.569825273288
ACH-000994,-0.539942645279
ACH-000996,-0.389652307703
ACH-001001,-0.507504917504
ACH-001020,-0.419623582218
ACH-001028,-0.30328353163800004
ACH-001031,-0.348388825437
ACH-001038,-0.602835200763
ACH-001048,-0.582868522861
ACH-001050,-0.511230830719
ACH-001053,-0.456213183636
ACH-001054,-0.44930851415899997
ACH-001061,-0.6087609885490001
ACH-001067,-0.40502332679799996
ACH-001075,-0.461575607992
ACH-001096,-0.580175729768
ACH-001128,0.735933271977
ACH-001134,-0.543857524668
ACH-001151,-0.5171610254110001
ACH-001163,-0.36940834128300004
ACH-001164,-0.492976171309
ACH-001173,-0.521582237074
ACH-001183,-0.781006535385
ACH-001184,-0.38906007422600003
ACH-001190,-0.382802651341
ACH-001192,-0.608969537828
ACH-001193,-0.630676166845
ACH-001196,-0.8404201878380001
ACH-001197,-0.487660754476
ACH-001205,-0.64948923156
ACH-001211,-0.321563131389
ACH-001212,-0.808943961687
ACH-001228,-1.01219183169
ACH-001232,-0.30411224446400004
ACH-001239,-0.513791528165
ACH-001274,-0.7227135937800001
ACH-001275,-0.525356849879
ACH-001277,-0.744985392342
ACH-001278,-0.8071060680679999
ACH-001280,-0.8436328898659999
ACH-001283,-0.45709627416000004
ACH-001289,-0.659159339216
ACH-001295,-0.511254185305
ACH-001300,-0.761317459436
ACH-001301,-0.392567150385
ACH-001302,-0.445931959996
ACH-001303,-0.39059827772100003
ACH-001306,-0.490139257346
ACH-001318,-0.5297384260760001
ACH-001322,-0.458996853024
ACH-001328,-0.542621985212
ACH-001332,-0.6726489256270001
ACH-001333,-0.8040818468179999
ACH-001336,-0.532554905213
ACH-001340,-0.718081379198
ACH-001346,-0.717191929778
ACH-001353,-0.429791942092
ACH-001354,-0.7319989921019999
ACH-001367,-0.43813958400200004
ACH-001368,-0.546615535068
ACH-001374,-0.156956415355
ACH-001375,-0.5288657780780001
ACH-001377,-0.593728886984
ACH-001380,-0.349058186632
ACH-001391,-0.507692921622
ACH-001407,-0.172666771157
ACH-001408,-0.42483160088699995
ACH-001413,-0.7553101498870001
ACH-001430,-0.453176976223
ACH-001431,-0.442172523464
ACH-001450,-0.48211712381300004
ACH-001496,-0.235722957179
ACH-001500,-0.233854833184
ACH-001521,-0.6711176447660001
ACH-001523,-0.5037250556639999
ACH-001532,-0.43300165463299994
ACH-001536,-0.105935607487
ACH-001550,-0.0359686585596
ACH-001552,-0.859049810278
ACH-001554,-0.43629480517200003
ACH-001645,-0.628355113692
ACH-001654,-0.712125366346
ACH-001715,-0.2997037684
ACH-001735,-0.49993664890100004
ACH-001736,-0.482126381356
ACH-001737,-0.941295787491
ACH-001740,-0.61554436008
ACH-001745,-0.5985618241439999
ACH-001750,-0.48567218875
ACH-001765,-0.7850708925130001
ACH-001956,-0.592159336855
ACH-001957,-0.484519431541
