,SIAH3 (283514)
ACH-000004,-0.203083566834
ACH-000007,-0.097314358714
ACH-000009,-0.0853999682513
ACH-000011,-0.0210046624826
ACH-000012,-0.116596756457
ACH-000013,-0.05565928940690001
ACH-000014,0.0651107463793
ACH-000015,-0.11893622657099999
ACH-000017,-0.113087034779
ACH-000018,-0.10261111770300001
ACH-000019,-0.10298700202299998
ACH-000021,0.0188980640327
ACH-000022,-0.10721746671900001
ACH-000025,-0.211103172611
ACH-000028,-0.04886551950950001
ACH-000030,-0.20662563373799997
ACH-000035,-0.030195858360599997
ACH-000036,0.00022729426556400003
ACH-000037,-0.352793721689
ACH-000039,-0.177992906324
ACH-000040,-0.247528047458
ACH-000041,-0.281695734711
ACH-000042,-0.149955292395
ACH-000045,-0.17806310792100002
ACH-000047,-0.0150203609568
ACH-000052,-0.223493583015
ACH-000053,-0.127536356023
ACH-000054,-0.032627114333
ACH-000055,-0.0908727956711
ACH-000060,-0.198611803534
ACH-000067,-0.218646880108
ACH-000070,-0.0128233176345
ACH-000075,-0.365678533534
ACH-000078,-0.268149431777
ACH-000082,-0.100977250405
ACH-000085,-0.257470322834
ACH-000086,-0.150319323525
ACH-000087,-0.0355383304771
ACH-000092,-0.244332927221
ACH-000095,-0.162003583665
ACH-000097,-0.16489897324
ACH-000098,0.009750134503780001
ACH-000099,-0.150538915014
ACH-000108,-0.230524174386
ACH-000113,-0.171814907056
ACH-000115,-0.252908736751
ACH-000116,-0.104086288037
ACH-000118,-0.277776902997
ACH-000120,-0.039154062301
ACH-000123,-0.09847518350639999
ACH-000127,-0.09108841343139999
ACH-000128,-0.29246194626999994
ACH-000132,-0.123117802175
ACH-000133,-0.027431047991400004
ACH-000137,-0.0369266668775
ACH-000138,-0.0553289694467
ACH-000142,-0.0472242664343
ACH-000143,0.0671771373957
ACH-000146,-0.031006730205700002
ACH-000148,0.0194479522099
ACH-000150,-0.0616956475941
ACH-000152,-0.193664767245
ACH-000153,-0.357493380498
ACH-000159,-0.22439494089499998
ACH-000160,-0.0129950405888
ACH-000163,-0.263947040282
ACH-000167,-0.164167774879
ACH-000168,-0.046528188366
ACH-000169,0.0665923648415
ACH-000178,-0.0753126836841
ACH-000182,-0.0798396135834
ACH-000183,-0.0103869716384
ACH-000188,-0.118108105208
ACH-000189,-0.259138404134
ACH-000190,0.183164265115
ACH-000198,-0.157325204225
ACH-000204,-0.177822895314
ACH-000206,-0.12789504549
ACH-000207,-0.300434209497
ACH-000211,-0.043016331976100004
ACH-000215,-0.0549305419711
ACH-000221,-0.0310635405817
ACH-000222,-0.143817957476
ACH-000223,-0.09871416867100001
ACH-000226,-0.17757978056200002
ACH-000227,-0.050780753692399996
ACH-000228,0.130171641417
ACH-000231,-0.137800736064
ACH-000232,-0.24784499846500002
ACH-000233,-0.0629113610274
ACH-000234,-0.08562018700780001
ACH-000235,-0.0605595578043
ACH-000237,-0.0552959128144
ACH-000238,-0.12039530053200001
ACH-000243,0.0188415373469
ACH-000244,0.0151158057132
ACH-000246,-0.22370557719999998
ACH-000248,0.0036820408997700004
ACH-000250,-0.065413660366
ACH-000251,-0.16254340946499998
ACH-000253,-0.0050280715718699995
ACH-000255,-0.0868262749233
ACH-000256,-0.0162190847668
ACH-000257,-0.050637946773899996
ACH-000258,-0.17605361001400002
ACH-000259,-0.0929128110496
ACH-000260,-0.0713539634084
ACH-000261,-0.0554920094365
ACH-000262,-0.008698655787610001
ACH-000263,-0.22446082557100003
ACH-000264,-0.040173728048
ACH-000265,-0.036166219098199996
ACH-000266,-0.0534761079736
ACH-000272,-0.10408866478
ACH-000273,-0.062219649779699994
ACH-000274,-0.028646708359
ACH-000277,0.050866885515599994
ACH-000278,-0.0375655631274
ACH-000279,-0.0775057053301
ACH-000280,0.00545792750695
ACH-000281,-0.17613275401599998
ACH-000288,-0.05692208679769999
ACH-000291,-0.0814042347749
ACH-000293,-0.12800838702099998
ACH-000294,-0.181494607773
ACH-000295,-0.314736620167
ACH-000296,-0.0324152750258
ACH-000302,0.0321081060566
ACH-000304,0.157537509417
ACH-000307,-0.000991584784291
ACH-000308,-0.016606849171200002
ACH-000310,-0.21833102665800003
ACH-000311,-0.16749199733200001
ACH-000312,-0.0242227763712
ACH-000315,0.0839107784449
ACH-000316,-0.0317904043269
ACH-000317,-0.21222731190900002
ACH-000318,0.0168869334893
ACH-000319,0.0568214419164
ACH-000320,-0.0030701800290900004
ACH-000322,-0.20474918771899997
ACH-000323,-0.0239272411003
ACH-000324,-0.104321143917
ACH-000329,-0.0652954630271
ACH-000330,-0.010118809439399998
ACH-000331,-0.181823875398
ACH-000332,-0.0675480018774
ACH-000334,0.0928037458815
ACH-000335,0.17142164798300003
ACH-000336,-0.0971580354645
ACH-000337,-0.0435555404925
ACH-000339,-0.0370252410178
ACH-000341,0.130842746272
ACH-000348,-0.08737265060360001
ACH-000350,-0.0827158157893
ACH-000352,-0.119082070774
ACH-000356,0.08791170857960001
ACH-000361,-0.0521319760767
ACH-000362,-0.17428355405
ACH-000363,0.00853855360158
ACH-000364,0.029392463758700003
ACH-000365,-0.21962939515000002
ACH-000366,-0.08317382834499999
ACH-000368,-0.153416689923
ACH-000374,-0.312671772574
ACH-000375,-0.223935853964
ACH-000376,-0.0447551234806
ACH-000381,-0.141287015417
ACH-000383,-0.14119427688300001
ACH-000387,-0.00710246157165
ACH-000389,-0.152238990564
ACH-000390,-0.200194877114
ACH-000393,-0.182702801941
ACH-000395,-0.27553057326499997
ACH-000397,-0.157629355189
ACH-000401,-0.18308822693799998
ACH-000402,0.15719526568199998
ACH-000403,-0.15061459468
ACH-000404,-0.08861804501160002
ACH-000406,-0.19739981678100002
ACH-000407,0.0598417985769
ACH-000408,-0.07380429313260001
ACH-000410,-0.0226207481465
ACH-000411,-0.0487965873389
ACH-000414,-0.138485336759
ACH-000415,-0.273358107112
ACH-000416,-0.11651273299900002
ACH-000420,-0.136504836092
ACH-000421,-0.11574260813100001
ACH-000424,-0.10203868108999999
ACH-000425,-0.0654069822643
ACH-000426,-0.140476531874
ACH-000427,-0.152119850717
ACH-000433,-0.352918184172
ACH-000436,-0.059388354890599994
ACH-000444,-0.15487939021
ACH-000445,-0.019678195751
ACH-000448,-0.233844471229
ACH-000450,-0.253016004794
ACH-000452,-0.0363111262052
ACH-000454,-0.136621572056
ACH-000458,-0.0135254291304
ACH-000459,0.0404996982537
ACH-000460,-0.136593496369
ACH-000461,0.0240911070765
ACH-000463,-0.0997137627131
ACH-000464,-0.20061413430199998
ACH-000466,0.0199310500795
ACH-000467,-0.0133236178509
ACH-000468,-0.20200594406599998
ACH-000469,0.0475234844018
ACH-000470,-0.0689263323445
ACH-000471,0.060095079588699994
ACH-000472,-0.0824916727535
ACH-000473,-0.0624145362496
ACH-000475,-0.079726074629
ACH-000476,-0.100777803498
ACH-000477,-0.053267412181400006
ACH-000480,-0.11590279463
ACH-000481,-0.299058215074
ACH-000483,0.0525141694789
ACH-000484,-0.307534271025
ACH-000485,-0.0190655455426
ACH-000486,-0.180522696307
ACH-000487,-0.14990958317199998
ACH-000488,-0.072834009902
ACH-000490,0.04302296397969999
ACH-000491,-0.0961725206028
ACH-000495,0.0800126284821
ACH-000496,-0.29199343540600003
ACH-000499,-0.242873810211
ACH-000500,0.431497786089
ACH-000502,-0.20086485985999997
ACH-000503,0.0403153090355
ACH-000505,-0.0528798946808
ACH-000507,-0.0198091012898
ACH-000510,-0.119710625452
ACH-000511,-0.15744980140599998
ACH-000512,-0.179322730487
ACH-000516,-0.299726882434
ACH-000517,-0.037118338277099996
ACH-000518,-0.137723179862
ACH-000520,-0.17304499443799998
ACH-000521,-0.127779085469
ACH-000522,-0.192219316468
ACH-000524,-0.141760565111
ACH-000527,-0.120023179398
ACH-000528,-0.225418749248
ACH-000537,-0.012550936464
ACH-000541,-0.27197414883000004
ACH-000542,-0.126560584906
ACH-000544,-0.0198464152022
ACH-000545,-0.166256944901
ACH-000547,-0.159966610322
ACH-000548,-0.0889716405727
ACH-000549,-0.16731218489
ACH-000550,-0.192966095697
ACH-000552,-0.09125008025180001
ACH-000556,-0.202527359375
ACH-000557,-0.590517523608
ACH-000570,-0.143863984793
ACH-000571,0.0299891063276
ACH-000573,-0.12128361525800001
ACH-000576,-0.0860612059209
ACH-000580,-0.09927094523589998
ACH-000584,-0.16645231386
ACH-000585,-0.112770049176
ACH-000588,-0.00951653472144
ACH-000589,-0.0993656003362
ACH-000591,-0.234311360529
ACH-000593,0.044370251504300004
ACH-000600,-0.18311342252
ACH-000601,-0.0485176493865
ACH-000604,0.0760998747208
ACH-000605,-0.0904763395547
ACH-000606,-0.0446987835154
ACH-000608,-0.11564815574300001
ACH-000614,0.10200671709300001
ACH-000616,-0.194978476336
ACH-000618,-0.09091469151319999
ACH-000619,0.008246445257609999
ACH-000620,-0.0853776728081
ACH-000621,0.048966945632600005
ACH-000622,-0.119319919491
ACH-000623,-0.233944041499
ACH-000624,-0.141090777981
ACH-000627,-0.316243054057
ACH-000630,-0.0252732593613
ACH-000632,-0.305178804578
ACH-000633,-0.073999806518
ACH-000637,0.0531319767013
ACH-000638,-0.150047219494
ACH-000646,-0.198468587076
ACH-000647,0.013104826540399999
ACH-000648,-0.137077769383
ACH-000649,-0.0903552336599
ACH-000651,-0.06968018981660001
ACH-000652,-0.24960997325599998
ACH-000653,-0.13486228851600002
ACH-000657,-0.09287512312719999
ACH-000658,-0.07261639008889999
ACH-000661,-0.180072208114
ACH-000662,-0.0227462043707
ACH-000663,-0.0835212298847
ACH-000665,-0.173694235737
ACH-000671,-0.13619917284000002
ACH-000673,-0.0244061029726
ACH-000676,0.0767126907478
ACH-000677,0.045628928194
ACH-000681,-0.039446744886300004
ACH-000682,-0.10761961366499999
ACH-000683,-0.0662532975244
ACH-000684,-0.0728628551051
ACH-000688,-0.2413167449
ACH-000693,-0.12128027668199999
ACH-000694,-0.051745837705499995
ACH-000695,-0.0011644597593699999
ACH-000696,-0.145370779964
ACH-000697,-0.10830739170999998
ACH-000699,-0.166874943632
ACH-000701,-0.07571217389839999
ACH-000706,-0.165252127286
ACH-000711,-0.05498525626590001
ACH-000713,0.046874009841099996
ACH-000714,-0.202691487431
ACH-000718,-0.00427771463368
ACH-000720,0.018027920579099996
ACH-000721,-0.0699488933787
ACH-000724,0.121025905462
ACH-000725,-0.053900138498900005
ACH-000732,-0.158039012907
ACH-000734,-0.088432513618
ACH-000735,-0.154450835539
ACH-000736,-0.0273099757461
ACH-000738,-0.0688772476583
ACH-000746,0.0719419961884
ACH-000747,0.0804818322596
ACH-000748,0.09876797675610001
ACH-000753,-0.145135098132
ACH-000756,-0.0274005387127
ACH-000757,0.0535645497205
ACH-000758,-0.17849146765299997
ACH-000760,0.00373616954417
ACH-000763,-0.04027034833780001
ACH-000764,-0.0697251179852
ACH-000765,-0.138265241088
ACH-000766,-0.18580319957000002
ACH-000767,-0.205649273965
ACH-000768,-0.133187563315
ACH-000769,-0.0939346194024
ACH-000770,-0.277280879813
ACH-000771,-0.147955699496
ACH-000773,-0.004529695276189999
ACH-000776,-0.18988126702
ACH-000777,-0.008672082657870001
ACH-000778,-0.10380957737
ACH-000781,-0.0826811335554
ACH-000782,0.010885644854299999
ACH-000783,-0.0442971592791
ACH-000784,-0.0362983140485
ACH-000785,-0.15506512870300002
ACH-000787,-0.189447359113
ACH-000788,-0.116610192544
ACH-000791,-0.267541556942
ACH-000792,-0.10831601345000001
ACH-000794,-0.12301959861199999
ACH-000796,-0.154408608936
ACH-000799,0.0680075238104
ACH-000800,-0.315403795755
ACH-000802,-0.037090160543999995
ACH-000804,-0.0512741178817
ACH-000805,-0.13342059670999998
ACH-000809,-0.162403160267
ACH-000810,0.314004137458
ACH-000811,-0.11750637932399999
ACH-000817,0.15103333142699998
ACH-000819,-0.079028721372
ACH-000820,-0.0401737701032
ACH-000821,-0.334071369746
ACH-000822,0.011035930407200002
ACH-000823,-0.09181811859939999
ACH-000824,-0.11087807667999999
ACH-000827,-0.0811748359184
ACH-000829,-0.109338585953
ACH-000831,-0.18162772116700002
ACH-000832,-0.12433794934
ACH-000833,-0.286431525308
ACH-000834,-0.18278208938
ACH-000835,-0.045569676963
ACH-000836,-0.23590855854200002
ACH-000837,-0.0376230639015
ACH-000838,-0.0514982008589
ACH-000839,-0.12119749144400001
ACH-000840,0.018713128534
ACH-000841,-0.102286500281
ACH-000843,-0.197727020907
ACH-000846,-0.0953742573634
ACH-000847,-0.0842761468009
ACH-000848,-0.178534854339
ACH-000849,-0.175521127911
ACH-000851,-0.106233275155
ACH-000855,0.209355118216
ACH-000856,-0.19583398031
ACH-000858,-0.14182344960999999
ACH-000859,0.027018301450400004
ACH-000861,-0.23517534710000002
ACH-000862,-0.138327701888
ACH-000865,-0.0993051130029
ACH-000866,-0.0158641171731
ACH-000867,-0.144656451697
ACH-000869,-0.239959448312
ACH-000872,-0.202498398937
ACH-000873,-0.268439875293
ACH-000876,-0.113776895864
ACH-000878,-0.00584285542368
ACH-000880,-0.132458691697
ACH-000881,-0.0354605251443
ACH-000882,-0.036417340563699996
ACH-000884,-0.025903648242200004
ACH-000885,-0.108381116637
ACH-000887,-0.127095744886
ACH-000888,-0.0751135822237
ACH-000889,-0.0858342477792
ACH-000890,-0.341851728688
ACH-000896,-0.164313883264
ACH-000898,-0.08318589505919999
ACH-000900,0.026180705880499998
ACH-000901,-0.10099313773600001
ACH-000905,-0.130128669236
ACH-000906,-0.102625991296
ACH-000907,-0.118184310859
ACH-000910,-0.125101689579
ACH-000911,-0.056706902517
ACH-000912,-0.0761636757729
ACH-000913,-0.0196672838786
ACH-000915,-0.17399491681600002
ACH-000916,0.04829920537219999
ACH-000917,-0.172126498736
ACH-000921,0.0332765200181
ACH-000924,0.0321550005409
ACH-000926,-0.169175425777
ACH-000928,-0.116461642675
ACH-000929,-0.21453815768399997
ACH-000932,-0.161047895734
ACH-000935,-0.236223240349
ACH-000936,-0.0108579059778
ACH-000937,-0.08870584272230002
ACH-000938,-0.16308723338199999
ACH-000939,-0.143450942139
ACH-000941,-0.00842607087131
ACH-000943,-0.0813347137055
ACH-000946,-0.050120335306099995
ACH-000947,4.91432903689e-05
ACH-000948,-0.0102763739041
ACH-000950,-0.17381116968
ACH-000953,-0.46144713381700003
ACH-000957,0.00213590167028
ACH-000958,0.203772823844
ACH-000960,-0.0925391399955
ACH-000963,-0.523937314556
ACH-000968,-0.0194287210197
ACH-000969,-0.176336251538
ACH-000973,-0.163096441916
ACH-000974,-0.0159818582131
ACH-000975,-0.0478015519252
ACH-000976,-0.0780356586831
ACH-000978,-0.00333113900747
ACH-000980,-0.11237531091399999
ACH-000984,-0.12350960581499999
ACH-000986,-0.11651396566
ACH-000988,-0.215036078328
