,FLOT1 (10211)
ACH-000004,-0.228184532505
ACH-000007,-0.11275782869999999
ACH-000009,-0.415135786874
ACH-000011,-0.375888131209
ACH-000012,-0.316297671669
ACH-000013,-0.381179295231
ACH-000014,-0.33508060417
ACH-000015,-0.28381352188299996
ACH-000017,-0.21310447180599998
ACH-000018,-0.380699925858
ACH-000019,-0.123397109736
ACH-000021,-0.41759598479599996
ACH-000022,-0.187325271461
ACH-000025,-0.460260836862
ACH-000028,-0.36800342251
ACH-000030,-0.686439216564
ACH-000035,-0.37021458307300004
ACH-000036,-0.378488413738
ACH-000037,-0.279134324364
ACH-000039,-0.323344661005
ACH-000040,-0.37106629990999995
ACH-000041,-0.392351870652
ACH-000042,-0.492482867114
ACH-000045,-0.28976897214200004
ACH-000047,-0.224612076315
ACH-000052,-0.172521275286
ACH-000053,-0.659215798835
ACH-000054,-0.471714130515
ACH-000055,-0.335558140735
ACH-000060,-0.300167301466
ACH-000067,-0.377588195539
ACH-000070,-0.119206540455
ACH-000075,-0.09222808107560002
ACH-000078,-0.47500827253100003
ACH-000082,-0.344924257157
ACH-000085,0.151462812909
ACH-000086,-0.236210385541
ACH-000087,-0.274615095062
ACH-000092,-0.158294199996
ACH-000095,-0.29454007689399997
ACH-000097,-0.0768493698973
ACH-000098,-0.25281940272500003
ACH-000099,-0.324955428915
ACH-000108,-0.230396316217
ACH-000113,-0.229140546554
ACH-000115,-0.370532998376
ACH-000116,-0.317049534963
ACH-000118,-0.33149835817400003
ACH-000120,-0.33736993228600004
ACH-000123,-0.495392507096
ACH-000127,-0.536716865674
ACH-000128,-0.438232242323
ACH-000132,-0.597564497922
ACH-000133,-0.29507789311
ACH-000137,-0.506734818416
ACH-000138,-0.37382670995800005
ACH-000142,-0.227628533225
ACH-000143,-0.385368243862
ACH-000146,-0.263186946105
ACH-000148,-0.179408837341
ACH-000150,-0.23822679265799998
ACH-000152,-0.39061692130900005
ACH-000153,-0.261022837464
ACH-000159,-0.0803838434304
ACH-000160,-0.04440812762659999
ACH-000163,-0.474287344899
ACH-000167,-0.49362558744699997
ACH-000168,-0.35668266188500003
ACH-000169,-0.438888370862
ACH-000178,-0.342725904138
ACH-000182,-0.325444139109
ACH-000183,-0.296155463547
ACH-000188,-0.585331928561
ACH-000189,-0.687886195818
ACH-000190,-0.504805881707
ACH-000198,-0.322907509084
ACH-000204,-0.255821804697
ACH-000206,-0.273736973362
ACH-000207,-0.624769228699
ACH-000211,-0.251461836087
ACH-000215,-0.31295364753800003
ACH-000221,-0.287419882758
ACH-000222,-0.400816953653
ACH-000223,-0.48299185863899996
ACH-000226,-0.38552572869900004
ACH-000227,-0.18631758708299997
ACH-000228,-0.389117173707
ACH-000231,-0.25972782764
ACH-000232,-0.291160420428
ACH-000233,-0.272435487501
ACH-000234,-0.561230944559
ACH-000235,-0.40693812315
ACH-000237,-0.326892785001
ACH-000238,-0.320855447076
ACH-000243,-0.35430074958200003
ACH-000244,-0.49275671946000005
ACH-000246,-0.252490170701
ACH-000248,-0.40257477836499994
ACH-000250,-0.6667522471630001
ACH-000251,-0.490446461638
ACH-000253,-0.22478075889199997
ACH-000255,-0.256734740136
ACH-000256,-0.29768750633900004
ACH-000257,-0.7404283656470001
ACH-000258,-0.24829273101399998
ACH-000259,-0.25412573373
ACH-000260,-0.320529965084
ACH-000261,-0.501050272596
ACH-000262,-0.406317918175
ACH-000263,0.19256973539099997
ACH-000264,-0.43832097947800003
ACH-000265,-0.43019969891500004
ACH-000266,-0.409909343846
ACH-000272,-0.475271855061
ACH-000273,-0.627396940597
ACH-000274,-0.17411102259
ACH-000277,-0.43477619248000005
ACH-000278,-0.315117433402
ACH-000279,-0.419198622414
ACH-000280,-0.36359770034199995
ACH-000281,-0.325827406557
ACH-000288,-0.403969995094
ACH-000291,-0.332186753682
ACH-000293,-0.272010054324
ACH-000294,-0.300708490571
ACH-000295,-0.306644359149
ACH-000296,-0.105500143222
ACH-000302,-0.389914162676
ACH-000304,-0.09960280507439999
ACH-000307,-0.440314972836
ACH-000308,-0.339316815664
ACH-000310,-0.386379535714
ACH-000311,-0.42915572984300004
ACH-000312,-0.360061247727
ACH-000315,-0.4266884008
ACH-000316,-0.16907214911899998
ACH-000317,-0.36326359097499994
ACH-000318,-0.229979195492
ACH-000319,-0.25168692105
ACH-000320,-0.653387483952
ACH-000322,-0.313303952077
ACH-000323,-0.366840253581
ACH-000324,-0.510119444825
ACH-000329,-0.268711378937
ACH-000330,-0.8347217005959999
ACH-000331,-0.333218061179
ACH-000332,-0.331004752613
ACH-000334,-0.288515988562
ACH-000335,-0.612568915986
ACH-000336,-0.6095926686209999
ACH-000337,-0.278683896294
ACH-000339,-0.471829458564
ACH-000341,-0.41432692046999997
ACH-000348,-0.401320978951
ACH-000350,-0.116034703948
ACH-000352,-0.28446105576200004
ACH-000356,-0.704562544506
ACH-000361,-0.298540945587
ACH-000362,-0.15570539157299998
ACH-000363,-0.27912938934099996
ACH-000364,-0.270871495051
ACH-000365,-0.175078309283
ACH-000366,-0.166313784085
ACH-000368,-0.39803964661700003
ACH-000374,-0.35736662663
ACH-000375,-0.245263584672
ACH-000376,-0.31136673802299997
ACH-000381,-0.592327056268
ACH-000383,-0.37595703254699997
ACH-000387,-0.282564176039
ACH-000389,-0.299076845154
ACH-000390,-0.33457539077599996
ACH-000393,-0.460039604569
ACH-000395,-0.405363907786
ACH-000397,-0.497751141836
ACH-000401,-0.37750254241
ACH-000402,-0.19621123656
ACH-000403,-0.413578535029
ACH-000404,-0.610551735555
ACH-000406,-0.320960083408
ACH-000407,-0.30410352706599997
ACH-000408,-0.293885485874
ACH-000410,-0.27822507305
ACH-000411,-0.453715262746
ACH-000414,-0.31697289113899996
ACH-000415,-0.47431996699600004
ACH-000416,-0.259242719777
ACH-000420,-0.27552163146200004
ACH-000421,-0.306363834474
ACH-000424,-0.196540759886
ACH-000425,-0.38835353700999997
ACH-000426,-0.00566658095474
ACH-000427,-0.0006499371421280001
ACH-000433,0.137841014648
ACH-000436,-0.500091861715
ACH-000444,-0.287091404194
ACH-000445,-0.20934098467599999
ACH-000448,-0.339519565693
ACH-000450,-0.24876174620000002
ACH-000452,-0.46856075557800003
ACH-000454,-0.560910504299
ACH-000458,-0.26512084454
ACH-000459,-0.331681048803
ACH-000460,-0.363309805298
ACH-000461,-0.7524788952529999
ACH-000463,-0.319193110904
ACH-000464,-0.133828297226
ACH-000466,-0.538557847557
ACH-000467,-0.29235557711599996
ACH-000468,-0.32399500051999996
ACH-000469,-0.10804991922700001
ACH-000470,-0.277420387328
ACH-000471,-0.605707994817
ACH-000472,-0.17975324533700002
ACH-000473,-0.451624018324
ACH-000475,-0.206647632223
ACH-000476,-0.383613612918
ACH-000477,-0.34238465674999996
ACH-000480,-0.397447520062
