,DISC1 (27185)
ACH-000004,0.101731876253
ACH-000007,-0.0667504713753
ACH-000009,-0.016511246133
ACH-000011,-0.0658825028142
ACH-000012,0.188213531043
ACH-000013,0.0736183165203
ACH-000014,0.181801856274
ACH-000015,0.0768060818212
ACH-000017,-0.059274879786599996
ACH-000018,0.0272020911282
ACH-000019,0.326951533768
ACH-000021,0.0509901641048
ACH-000022,0.177430040313
ACH-000025,-0.09156143540969999
ACH-000028,0.0458981512966
ACH-000030,0.0959855412545
ACH-000035,0.112888463672
ACH-000036,0.110654438469
ACH-000037,0.19145216293499998
ACH-000039,0.10454170595899999
ACH-000040,0.127124565208
ACH-000041,0.117373792171
ACH-000042,0.19720978894299998
ACH-000045,0.0480583772891
ACH-000047,0.21734313244000003
ACH-000052,0.19983374703499998
ACH-000053,0.132786486655
ACH-000054,0.13205527863
ACH-000055,-0.0777372501952
ACH-000060,0.11788262329000002
ACH-000067,0.00553035468119
ACH-000070,0.021980011452700003
ACH-000075,0.380749493063
ACH-000078,0.213041914435
ACH-000082,0.128954532659
ACH-000085,-0.0051956884560399996
ACH-000086,0.15632369784000003
ACH-000087,0.166883010937
ACH-000092,0.13735472109000002
ACH-000095,0.00572587673087
ACH-000097,0.24597194800099997
ACH-000098,-0.0297069656109
ACH-000099,0.0802182088086
ACH-000108,0.194084994203
ACH-000113,0.0659230011541
ACH-000115,0.07218723865289998
ACH-000116,0.173556309463
ACH-000118,0.303601766897
ACH-000120,0.11429392433
ACH-000123,0.166535960386
ACH-000127,0.122709244059
ACH-000128,0.16124311639799999
ACH-000132,0.117420396547
ACH-000133,0.0822203653332
ACH-000137,0.292410094224
ACH-000138,0.11882813716700001
ACH-000142,0.109368977972
ACH-000143,0.18685078923
ACH-000146,0.259814790934
ACH-000148,0.049659458362300006
ACH-000150,0.088878243528
ACH-000152,0.0327172404635
ACH-000153,0.0630960558383
ACH-000159,0.0717077053577
ACH-000160,0.18588409920600002
ACH-000163,-0.00871488724974
ACH-000167,0.113691116388
ACH-000168,0.211824957112
ACH-000169,-0.08429008687850001
ACH-000178,0.134126133712
ACH-000182,0.0765268795158
ACH-000183,0.23708361210099999
ACH-000188,0.13627834252
ACH-000189,0.11745760193299999
ACH-000190,-0.0292358903315
ACH-000198,0.10666280139
ACH-000204,0.11693687927100001
ACH-000206,0.155509316768
ACH-000207,0.13283626835999998
ACH-000211,0.044858023532300006
ACH-000215,0.09950485967289999
ACH-000221,0.18289964620700003
ACH-000222,0.469166486802
ACH-000223,0.185534386912
ACH-000226,-0.08902188793139999
ACH-000227,0.070477725706
ACH-000228,0.184882226162
ACH-000231,-0.0316045203008
ACH-000232,0.128261429222
ACH-000233,-0.040254688624300004
ACH-000234,0.234971977923
ACH-000235,0.19543228450199998
ACH-000237,0.135282300253
ACH-000238,0.2000963636
ACH-000243,0.17030978070500002
ACH-000244,0.0536775037154
ACH-000246,0.142573283414
ACH-000248,0.042847976509600004
ACH-000250,0.0964229005607
ACH-000251,0.165223067411
ACH-000253,0.147261203122
ACH-000255,0.246200841317
ACH-000256,-0.12921920883500002
ACH-000257,-0.0175171252591
ACH-000258,0.062139096707499994
ACH-000259,0.222439788683
ACH-000260,0.16254170483799998
ACH-000261,0.037470525227699995
ACH-000262,-0.00930526208203
ACH-000263,0.0162964995489
ACH-000264,-0.008245586442140001
ACH-000265,0.240127467513
ACH-000266,0.146447355391
ACH-000272,0.10486050812799999
ACH-000273,0.209330170773
ACH-000274,0.186544955462
ACH-000277,0.110469904581
ACH-000278,0.253248605827
ACH-000279,0.25045046871
ACH-000280,-0.0021689417432
ACH-000281,0.149239345508
ACH-000288,0.102458254916
ACH-000291,0.0759602817769
ACH-000293,0.101960545802
ACH-000294,-0.123533605197
ACH-000295,-0.30666026556
ACH-000296,-0.00115743338747
ACH-000302,0.104174651397
ACH-000304,-0.0194328000665
ACH-000307,0.262763983761
ACH-000308,0.23212232202
ACH-000310,0.0409296003541
ACH-000311,0.303838192202
ACH-000312,0.319323882763
ACH-000315,0.156366577333
ACH-000316,0.14730483294500002
ACH-000317,0.0434372288885
ACH-000318,0.126266007137
ACH-000319,-0.13795704943499998
ACH-000320,-0.0214214151291
ACH-000322,0.291152977692
ACH-000323,0.11240408633400001
ACH-000324,0.144916610175
ACH-000329,-0.08971482841769998
ACH-000330,0.17308827186
ACH-000331,0.27766137664
ACH-000332,0.12840023978
ACH-000334,0.109526308915
ACH-000335,-0.0262601802134
ACH-000336,0.00179985004795
ACH-000337,-0.0434908319112
ACH-000339,0.195994844991
ACH-000341,0.324473469932
ACH-000348,0.103430293161
ACH-000350,0.18387882011599999
ACH-000352,0.141578183537
ACH-000356,-0.0288999156094
ACH-000361,0.217834802117
ACH-000362,0.0342629515668
ACH-000363,0.103506499057
ACH-000364,0.00410834631904
ACH-000365,0.17215488143
ACH-000366,0.13350967435699998
ACH-000368,0.17668934009
ACH-000374,0.19943518244800001
ACH-000375,0.11248567641599999
ACH-000376,0.0951943864587
ACH-000381,0.161208731383
ACH-000383,0.139333554656
ACH-000387,0.006925392177020001
ACH-000389,-0.019345954501
ACH-000390,0.0201317257389
ACH-000393,0.081699203119
ACH-000395,0.239519178902
ACH-000397,0.156360021637
ACH-000401,-0.0991356879534
ACH-000402,0.21973577445099998
ACH-000403,0.19882632458500002
ACH-000404,0.166534387008
ACH-000406,0.131211869201
ACH-000407,-0.0674762012802
ACH-000408,0.253903128104
ACH-000410,0.164422471853
ACH-000411,0.115131734814
ACH-000414,0.276216171185
ACH-000415,0.166342228978
ACH-000416,0.153443437443
ACH-000420,0.116330417105
ACH-000421,0.165029907768
ACH-000424,0.242214039333
ACH-000425,0.23899640710900003
ACH-000426,0.017572450434400002
ACH-000427,0.0800803687609
ACH-000433,-0.0614163429986
ACH-000436,0.21781677388700002
ACH-000444,0.361345814398
ACH-000445,0.127487460676
ACH-000448,0.08430524303430001
ACH-000450,0.150111075179
ACH-000452,0.146205646802
ACH-000454,0.0523704525376
ACH-000458,0.0911916260423
ACH-000459,0.242713007273
ACH-000460,0.09662777429
ACH-000461,0.14340685628
ACH-000463,0.08543807532189998
ACH-000464,0.112181175345
ACH-000466,0.023924048668499998
ACH-000467,0.244179193976
ACH-000468,-0.0531860946654
ACH-000469,0.134388053551
ACH-000470,0.19245101172899998
ACH-000471,0.109646766427
ACH-000472,0.195939078491
ACH-000473,0.0695590411894
ACH-000475,0.169136425176
ACH-000476,0.235554640213
ACH-000477,0.39436371893700006
ACH-000480,0.0005046341435549999
ACH-000481,0.19292755462000002
ACH-000483,-0.00732573282778
ACH-000484,-0.126300336887
ACH-000485,0.19671599740899998
ACH-000486,0.201700400089
ACH-000487,0.216096250612
ACH-000488,0.15071811766100002
ACH-000490,0.218852098644
ACH-000491,0.223418642343
ACH-000495,0.105931550644
ACH-000496,0.117003194523
ACH-000499,0.00841616220695
ACH-000500,0.258183965809
ACH-000502,0.38174199733999997
ACH-000503,0.117715346861
ACH-000505,0.222170905878
ACH-000507,0.0354235214871
ACH-000510,0.148871415023
ACH-000511,0.24454389733399998
ACH-000512,0.0690183112394
ACH-000516,0.0197014118283
ACH-000517,0.0640666810267
ACH-000518,0.114563040869
ACH-000520,-0.112305807179
ACH-000521,0.0292108233256
ACH-000522,0.0255522467807
ACH-000524,0.12318010993100001
ACH-000527,0.0709709645988
ACH-000528,0.191073432432
ACH-000537,0.0379463908553
ACH-000541,0.381439679065
ACH-000542,0.124534602519
ACH-000544,0.08302923504139999
ACH-000545,0.08961076689360001
ACH-000547,0.132731078213
ACH-000548,0.150980773456
ACH-000549,0.0703004295966
ACH-000550,0.119561825175
ACH-000552,0.159095207353
ACH-000556,0.121635295184
ACH-000557,0.0415093046248
ACH-000570,0.20195930548500002
ACH-000571,0.0038988670768400004
ACH-000573,0.108568377316
ACH-000576,-0.0031228210773600004
ACH-000580,-0.014603588199
ACH-000584,0.00918000715354
ACH-000585,0.174837113873
ACH-000588,-0.0350886203187
ACH-000589,0.261667452401
ACH-000591,0.137079715056
ACH-000593,0.181287725997
ACH-000600,0.297649191258
ACH-000601,0.18640484864
ACH-000604,-0.185469910649
ACH-000605,0.229126991561
ACH-000606,0.09689148279200001
ACH-000608,0.0624163210824
ACH-000614,0.39597671834299997
ACH-000616,-0.0567067687176
ACH-000618,0.22461234215599998
ACH-000619,0.0151471464379
ACH-000620,0.19631855383400001
ACH-000621,0.0532459745487
ACH-000622,-0.058016260225200005
ACH-000623,0.17684321696199998
ACH-000624,0.140692788603
ACH-000627,0.113690649571
ACH-000630,-0.0290464470913
ACH-000632,0.123672448103
ACH-000633,0.192541411181
ACH-000637,0.300986771283
ACH-000638,0.088985637228
ACH-000646,0.17777871254500002
ACH-000647,0.107389394964
ACH-000648,0.08230754527169999
ACH-000649,0.005971342395180001
ACH-000651,0.259282391292
ACH-000652,0.023791652339099998
ACH-000653,-0.122237596695
ACH-000657,0.04820522057709999
ACH-000658,0.09284317845239999
ACH-000661,0.0799222725912
ACH-000662,0.172307037442
ACH-000663,-0.00546638292714
ACH-000665,0.124565712828
ACH-000671,0.0904746501433
ACH-000673,0.124581234053
ACH-000676,0.104924668399
ACH-000677,0.022406570781
ACH-000681,0.276550406902
ACH-000682,0.182158151766
ACH-000683,0.162048368245
ACH-000684,0.135721800226
ACH-000688,0.212049617334
ACH-000693,0.187921191329
ACH-000694,0.15062249951
ACH-000695,-0.329356155505
ACH-000696,0.16531912852
ACH-000697,0.333608344047
ACH-000699,0.11386152487
ACH-000701,0.21721834527699999
ACH-000706,0.0859360397299
ACH-000711,0.179017007319
ACH-000713,0.114953294542
ACH-000714,0.112597034025
ACH-000718,0.162306178642
ACH-000720,0.0794875148915
ACH-000721,0.0896280438811
ACH-000724,-0.0221287359259
ACH-000725,0.026182811028499998
ACH-000732,0.059385256183500004
ACH-000734,0.155863439539
ACH-000735,0.19027325348299998
ACH-000736,0.21230053815699998
ACH-000738,0.075803412399
ACH-000746,0.22885413093499998
ACH-000747,0.105213131764
ACH-000748,0.043406133271099996
ACH-000753,0.08084915960689999
ACH-000756,0.0917596989879
ACH-000757,0.165863406077
ACH-000758,0.00915634517462
ACH-000760,0.219898443119
ACH-000763,0.115857718918
ACH-000764,-0.258188506818
ACH-000765,0.13241074346599999
ACH-000766,0.022230736280900002
ACH-000767,0.0407039384731
ACH-000768,0.0561605323428
ACH-000769,0.13446062451500002
ACH-000770,0.132476333048
ACH-000771,0.122499004291
ACH-000773,0.00650742232634
ACH-000776,0.14212955450200002
ACH-000777,0.07967211629089999
ACH-000778,0.20314038805999998
ACH-000781,0.119768858048
ACH-000782,0.331307394067
ACH-000783,0.124283210189
ACH-000784,0.12090079877399999
ACH-000785,0.0791203582216
ACH-000787,0.161657957855
ACH-000788,0.18280317093899998
ACH-000791,0.135580343456
ACH-000792,0.152582051242
ACH-000794,0.0467641640261
ACH-000796,0.141203743509
ACH-000799,0.266042028334
ACH-000800,0.34871549124799994
ACH-000802,0.105646730144
ACH-000804,0.218550483606
ACH-000805,0.115026275336
ACH-000809,0.0635440287103
ACH-000810,0.252946884899
ACH-000811,0.18064286626499998
ACH-000817,0.06281299370269999
ACH-000819,0.0614919336927
ACH-000820,-0.214053345732
ACH-000821,0.446627350554
ACH-000822,0.0064389638632200005
ACH-000823,0.152490640834
ACH-000824,0.0595647791046
ACH-000827,0.10893035443600001
ACH-000829,0.191052423314
ACH-000831,0.215764336062
ACH-000832,0.151086418887
ACH-000833,-0.103164290221
ACH-000834,-0.0477990719186
ACH-000835,0.12039112379200001
ACH-000836,0.24558577354000002
