,GLTSCR2 (29997)
ACH-000004,-0.696554002747
ACH-000007,-0.543575240787
ACH-000009,-0.8122624487019999
ACH-000011,-0.7214804821490001
ACH-000012,-1.0097904306799999
ACH-000013,-0.914068166851
ACH-000014,-0.875016110581
ACH-000015,-1.02279443346
ACH-000017,-0.50792528798
ACH-000018,-0.6677558636300001
ACH-000019,-0.821481980196
ACH-000021,-0.9290821482639999
ACH-000022,-0.957257772589
ACH-000025,-0.925392952059
ACH-000028,-0.669046836683
ACH-000030,-0.676079826527
ACH-000035,-0.773683022491
ACH-000036,-0.625327932332
ACH-000037,-0.8701391831999999
ACH-000039,-0.34137210902599996
ACH-000040,-0.391884910204
ACH-000041,-0.658369601657
ACH-000042,-0.662507807071
ACH-000045,-0.633357186329
ACH-000047,-0.6469441506570001
ACH-000052,-0.8184378414419999
ACH-000053,-0.880360528888
ACH-000054,-1.00207702003
ACH-000055,-0.606941366606
ACH-000060,-0.619075123986
ACH-000067,-0.898938992013
ACH-000070,-0.705050594999
ACH-000075,-1.3557366401100002
ACH-000078,-0.919828968231
ACH-000082,-0.628064988807
ACH-000085,-0.515796599024
ACH-000086,-0.8509567166609999
ACH-000087,-0.759537470686
ACH-000092,-0.875523946937
ACH-000095,-0.835818308716
ACH-000097,-0.7333710438750001
ACH-000098,-0.815671704442
ACH-000099,-0.896372473433
ACH-000108,-1.0603913759499999
ACH-000113,-0.92964170475
ACH-000115,-1.08978596317
ACH-000116,-0.987167023769
ACH-000118,-0.934424186065
ACH-000120,-0.9166330829960001
ACH-000123,-0.855723027144
ACH-000127,-0.87347289994
ACH-000128,-0.744735051949
ACH-000132,-1.07506045421
ACH-000133,-0.7392908575470001
ACH-000137,-0.862726543092
ACH-000138,-0.742288243166
ACH-000142,-0.8050522843100001
ACH-000143,-0.920312462295
ACH-000146,-0.882957238756
ACH-000148,-0.543350779042
ACH-000150,-0.623166614254
ACH-000152,-0.607592643033
ACH-000153,-1.0173741289899998
ACH-000159,-0.621213490471
ACH-000160,-1.2127066256799999
ACH-000163,-0.737346034763
ACH-000167,-0.808910309352
ACH-000168,-0.847744805213
ACH-000169,-0.696409062497
ACH-000178,-0.631359378899
ACH-000182,-0.822865477849
ACH-000183,-0.619311517396
ACH-000188,-0.889756082181
ACH-000189,-1.02176952958
ACH-000190,-0.55934095947
ACH-000198,-0.762096411927
ACH-000204,-1.1360210822299999
ACH-000206,-0.695062820961
ACH-000207,-0.942928865794
ACH-000211,-0.8436884976469999
ACH-000215,-0.8591572812270001
ACH-000221,-0.901090815959
ACH-000222,-0.874412237756
ACH-000223,-0.69701898627
ACH-000226,-0.829253831671
ACH-000227,-0.42945194822300004
ACH-000228,-0.961549698353
ACH-000231,-0.5437420841439999
ACH-000232,-0.751791177955
ACH-000233,-0.641708077075
ACH-000234,-0.820302637889
ACH-000235,-0.7680445376809999
ACH-000237,-0.7421335281970001
ACH-000238,-0.7884387478820001
ACH-000243,-0.746027777526
ACH-000244,-0.698069011726
ACH-000246,-0.868039695713
ACH-000248,-0.500132064888
ACH-000250,-0.608782230558
ACH-000251,-0.635206768968
ACH-000253,-0.8078825435670001
ACH-000255,-0.857156143285
ACH-000256,-0.85323616377
ACH-000257,-0.372019215647
ACH-000258,-0.917298020378
ACH-000259,-0.786478622414
ACH-000260,-0.7944707152399999
ACH-000261,-0.7003595983759999
ACH-000262,-0.559809557507
ACH-000263,-0.529588056213
ACH-000264,-0.680793966755
ACH-000265,-0.982350746328
ACH-000266,-0.9826376052529999
ACH-000272,-0.7385323946500001
ACH-000273,-0.804958060477
ACH-000274,-0.667112060904
ACH-000277,-0.604991369818
ACH-000278,-0.908134132199
ACH-000279,-0.703576040296
ACH-000280,-0.7955200386669999
ACH-000281,-0.650941274572
ACH-000288,-0.734550003917
ACH-000291,-0.516127530122
ACH-000293,-0.713770565454
ACH-000294,-0.927233724425
ACH-000295,-1.18770935714
ACH-000296,-0.804488740151
ACH-000302,-1.00024899536
ACH-000304,-0.401037918245
ACH-000307,-0.752288590139
ACH-000308,-0.942433138786
ACH-000310,-0.938638828901
ACH-000311,-0.629297129832
ACH-000312,-0.9128546418019999
ACH-000315,-0.748598811541
ACH-000316,-0.7528100857600001
ACH-000317,-0.34865881703
ACH-000318,-0.61117604658
ACH-000319,-0.790858186213
ACH-000320,-0.772949993952
ACH-000322,-0.701728986244
ACH-000323,-0.8514956675800001
ACH-000324,-0.655906627865
ACH-000329,-0.893738270494
ACH-000330,-0.859924483884
ACH-000331,-0.794752693019
ACH-000332,-0.904756275952
ACH-000334,-1.28686391681
ACH-000335,-0.864989779998
ACH-000336,-0.798257141983
ACH-000337,-0.45723774395000005
ACH-000339,-0.619981307227
ACH-000341,-0.649330902085
ACH-000348,-0.821091972026
ACH-000350,-1.1472486532100001
ACH-000352,-0.7709786054090001
ACH-000356,-0.7759125255329999
ACH-000361,-0.966087251309
ACH-000362,-0.851216674191
ACH-000363,-0.619917380731
ACH-000364,-1.14895516573
ACH-000365,-0.9140163746909999
ACH-000366,-0.873266841944
ACH-000368,-0.7378991891069999
ACH-000374,-0.430667017243
ACH-000375,-0.640173736697
ACH-000376,-0.693808593652
ACH-000381,-0.888247966011
ACH-000383,-0.907020538791
ACH-000387,-0.765425116218
ACH-000389,-0.631764151021
ACH-000390,-0.9354800160169999
ACH-000393,-0.817186894803
ACH-000395,-0.761887556354
ACH-000397,-0.687202149215
ACH-000401,-0.349249059314
ACH-000402,-1.2635393377200002
ACH-000403,-0.735544998109
ACH-000404,-1.05890840006
ACH-000406,-0.735921406365
ACH-000407,-1.2562731570999999
ACH-000408,-1.04151428054
ACH-000410,-0.8268516454620001
ACH-000411,-0.675083028806
ACH-000414,-0.36537192505500005
ACH-000415,-0.679152912323
ACH-000416,-0.71907277342
ACH-000420,-0.7136266829189999
ACH-000421,-0.738194410762
ACH-000424,-0.7532347687019999
ACH-000425,-0.813506320719
ACH-000426,-0.587108617698
ACH-000427,-0.7696004907199999
ACH-000433,-0.810492489927
ACH-000436,-0.8136354190710001
ACH-000444,-0.753137557244
ACH-000445,-1.0419815044499998
ACH-000448,-0.696783324972
ACH-000450,-1.08043364257
ACH-000452,-0.669617030682
ACH-000454,-1.0869232282899999
ACH-000458,-0.8899876714030001
ACH-000459,-0.8084633648909999
ACH-000460,-0.904049963767
ACH-000461,-0.704018499942
ACH-000463,-0.880062727014
ACH-000464,-0.6891602978579999
ACH-000466,-1.07729572318
ACH-000467,-0.701530613817
ACH-000468,-0.823961082376
ACH-000469,-0.5670701449669999
ACH-000470,-0.851310646462
ACH-000471,-0.666381996494
ACH-000472,-1.01606438382
ACH-000473,-0.793856829346
ACH-000475,-0.702769628164
ACH-000476,-0.732453350761
ACH-000477,-0.497516093481
ACH-000480,-0.730107025653
ACH-000481,-0.555618444749
ACH-000483,-0.634613855123
ACH-000484,-0.409955622034
ACH-000485,-0.8845139254690001
ACH-000486,-0.780514434471
ACH-000487,-0.6682671180659999
ACH-000488,-0.7748319432690001
ACH-000490,-0.826205950176
ACH-000491,-1.02640579876
ACH-000495,-0.5940205542220001
ACH-000496,-0.717335819609
ACH-000499,-1.27441209291
ACH-000500,0.0563954072023
ACH-000502,-0.6303354017989999
ACH-000503,-0.848212994738
ACH-000505,-0.7744532698759999
ACH-000507,-0.999685407823
ACH-000510,-1.0070836425299998
ACH-000511,-0.9012570176010001
ACH-000512,-0.950490455351
ACH-000516,-0.7947874829549999
ACH-000517,-0.726189449296
ACH-000518,-0.9065288306939999
ACH-000520,-0.8655227545090001
ACH-000521,-0.720411709922
ACH-000522,-0.415947284415
ACH-000524,-0.8264642291050001
ACH-000527,-0.8152721126629999
ACH-000528,-0.727107930593
ACH-000537,-0.731816963185
ACH-000541,-0.931437767579
ACH-000542,-0.720214297362
ACH-000544,-0.745162147572
ACH-000545,-0.798316109818
ACH-000547,-0.883007241832
ACH-000548,-0.777884850946
ACH-000549,-0.613607275447
ACH-000550,-0.8339997164759999
ACH-000552,-0.892074271449
ACH-000556,-0.6467474406279999
ACH-000557,-0.595533980797
ACH-000570,-0.864849245583
ACH-000571,-0.6870299402779999
