,SH3BP5 (9467)
ACH-000004,-0.07306650474239999
ACH-000007,-0.372922256241
ACH-000009,-0.127628246947
ACH-000011,-0.048467182807800005
ACH-000012,0.0817643454755
ACH-000013,0.0781880095286
ACH-000014,-0.00277556523376
ACH-000015,0.09363226812610001
ACH-000017,0.03534285430530001
ACH-000018,-0.046501193458599994
ACH-000019,0.132971956638
ACH-000021,0.068323493183
ACH-000022,-0.08438595645670001
ACH-000025,-0.175553619387
ACH-000028,-0.051254591289099996
ACH-000030,0.05886700532459999
ACH-000035,0.161921615145
ACH-000036,0.101022191348
ACH-000037,0.112123653595
ACH-000039,0.319201922022
ACH-000040,0.08449245321650001
ACH-000041,0.13363498818
ACH-000042,-0.235682418422
ACH-000045,-0.0354469624184
ACH-000047,-0.126958180856
ACH-000052,-0.217932384047
ACH-000053,0.0014674076572600001
ACH-000054,-0.04387432897059999
ACH-000055,-0.196571428666
ACH-000060,-0.0580260838523
ACH-000067,0.0640848795283
ACH-000070,0.0933888983399
ACH-000075,-0.018301499340999998
ACH-000078,0.117475996832
ACH-000082,0.0294881284982
ACH-000085,-0.10695883219699999
ACH-000086,-0.0889593281192
ACH-000087,-0.09969025983989999
ACH-000092,-0.0372146811289
ACH-000095,0.044632453075900004
ACH-000097,0.0125719643635
ACH-000098,-0.0408042756602
ACH-000099,-0.012148837835799998
ACH-000108,-0.0051704718626499994
ACH-000113,-0.020267636227099997
ACH-000115,-0.0603346717342
ACH-000116,0.184739465918
ACH-000118,0.145204292561
ACH-000120,0.015848848516599998
ACH-000123,-0.0548642191945
ACH-000127,0.0291955836706
ACH-000128,-0.16931558220100001
ACH-000132,-0.16466818569299999
ACH-000133,-0.193913260724
ACH-000137,-0.1787246137
ACH-000138,-0.21556867601100002
ACH-000142,0.0635514268891
ACH-000143,-0.177439697467
ACH-000146,0.0471439323859
ACH-000148,0.132073522957
ACH-000150,0.0381597741813
ACH-000152,0.1182324907
ACH-000153,-0.025538814529400003
ACH-000159,-0.0017311239116900002
ACH-000160,0.19398381193
ACH-000163,-0.122235967193
ACH-000167,-0.13368031801400002
ACH-000168,0.07032119625080001
ACH-000169,0.0336947859131
ACH-000178,-0.010843032998
ACH-000182,0.0336118771832
ACH-000183,-0.191407670854
ACH-000188,0.04787262531909999
ACH-000189,-0.134250702751
ACH-000190,0.17395346069899997
ACH-000198,-0.122297596559
ACH-000204,-0.08433034576819999
ACH-000206,-0.0636727128725
ACH-000207,-0.41726014384300003
ACH-000211,0.0107060540332
ACH-000215,0.07899686265530001
ACH-000221,-0.062497634056099996
ACH-000222,-0.269461365331
ACH-000223,-0.00336834254297
ACH-000226,0.07213544435050001
ACH-000227,-0.0508102638028
ACH-000228,-0.18510577506700002
ACH-000231,-0.0624853337208
ACH-000232,0.0104294823707
ACH-000233,-0.0637994654048
ACH-000234,-0.0353472760056
ACH-000235,0.0186459525901
ACH-000237,-0.23818956734000002
ACH-000238,0.022942110598599998
ACH-000243,0.10633149191999999
ACH-000244,0.0630178759621
ACH-000246,-0.057348937108300004
ACH-000248,0.0194198966444
ACH-000250,0.058611053020099994
ACH-000251,0.21130371603700002
ACH-000253,0.150360160608
ACH-000255,-0.178486159409
ACH-000256,0.0350341218671
ACH-000257,-0.159794937902
ACH-000258,-0.047048496336300004
ACH-000259,-0.0048721474082
ACH-000260,-0.0275731769129
ACH-000261,0.198359204735
ACH-000262,-0.0015339773500300002
ACH-000263,-0.317160976832
ACH-000264,-0.12387507101
ACH-000265,0.0829878173591
ACH-000266,0.0041257337184
ACH-000272,0.0045478341333
ACH-000273,-0.18363582084199997
ACH-000274,0.053013520692300004
ACH-000277,0.21369362443700002
ACH-000278,-0.039336013696599996
ACH-000279,0.00890227820134
ACH-000280,-0.160262188083
ACH-000281,-0.06611830172489999
ACH-000288,0.130123345855
ACH-000291,-0.192667741166
ACH-000293,0.0384051741214
ACH-000294,0.215467365619
ACH-000295,-0.133297842906
ACH-000296,-0.21515674526599998
ACH-000302,-0.105875036292
ACH-000304,-0.0813343725925
ACH-000307,-0.11551048907099999
ACH-000308,-0.0490323753584
ACH-000310,-0.07230371150460001
ACH-000311,0.133889976375
ACH-000312,-0.00266910667237
ACH-000315,0.11807604420800001
ACH-000316,0.012455145838500001
ACH-000317,-0.00793937982462
ACH-000318,0.0935957013033
ACH-000319,-0.152391770333
ACH-000320,0.111982695109
ACH-000322,-0.08562181791760001
ACH-000323,-0.0971336925842
ACH-000324,0.10351421103
ACH-000329,-0.19564504482099998
ACH-000330,-0.123422114923
ACH-000331,-0.047288375003399996
ACH-000332,-0.132001733619
ACH-000334,0.0764606389975
ACH-000335,-0.0916908144132
ACH-000336,-0.19324218770999999
ACH-000337,0.030180451187400002
ACH-000339,0.0752544931794
ACH-000341,0.34410967876500004
ACH-000348,0.0519399158022
ACH-000350,-0.0219753836859
ACH-000352,0.0521383266483
ACH-000356,0.18046650486699997
ACH-000361,0.00264209161409
ACH-000362,0.190063106651
ACH-000363,0.117357045282
ACH-000364,0.0198033955158
ACH-000365,0.028093123694199997
ACH-000366,-0.216740742033
ACH-000368,-0.0998780799691
ACH-000374,-0.0728106021819
ACH-000375,0.20184251258699998
ACH-000376,0.014609300856600001
ACH-000381,0.117335518216
ACH-000383,-0.0356493361196
ACH-000387,0.0141855891998
ACH-000389,-0.042427028718
ACH-000390,-0.07388935717180001
ACH-000393,-0.133162843916
ACH-000395,0.0060852003503599995
ACH-000397,-0.0359806180933
ACH-000401,-0.0883766668434
ACH-000402,-0.150931197347
ACH-000403,0.027143075010599996
ACH-000404,0.044022145566999994
ACH-000406,-0.0346876413352
ACH-000407,0.0567017093917
ACH-000408,0.18842718184
ACH-000410,0.14702670997099998
ACH-000411,-0.183162580159
ACH-000414,0.08305518415560001
ACH-000415,-0.00156343125982
ACH-000416,0.055740489626099995
ACH-000420,0.0029458548977800004
ACH-000421,0.036238096024899996
ACH-000424,0.329955628858
ACH-000425,-0.0805700899389
ACH-000426,0.058033590872300006
ACH-000427,0.171742680099
ACH-000433,0.210291534602
ACH-000436,-0.25332811447299997
ACH-000444,0.0725518071383
ACH-000445,0.033110754928900005
ACH-000448,-0.0157980269709
ACH-000450,-0.157993158577
ACH-000452,-0.00936104223613
ACH-000454,-0.0718306892027
ACH-000458,0.00238210777869
ACH-000459,-0.07339402022310001
ACH-000460,0.0354242552589
ACH-000461,0.0285392009749
ACH-000463,0.055425871423000005
ACH-000464,0.055579011320199996
ACH-000466,0.031142221741200002
ACH-000467,0.073988747308
ACH-000468,-0.0422157982192
ACH-000469,0.24220902399900002
ACH-000470,-0.165225638286
ACH-000471,-0.19635700830800001
ACH-000472,0.057951661800499994
ACH-000473,-0.0714906017968
ACH-000475,-0.03288432089
ACH-000476,0.031053541790200003
ACH-000477,0.105374530661
ACH-000480,0.138271907367
ACH-000481,0.041395757694599994
ACH-000483,-0.154259437098
ACH-000484,-0.155757817967
ACH-000485,-0.126784443445
ACH-000486,-0.0127033627792
ACH-000487,-0.131045723321
ACH-000488,-0.053137762340099995
ACH-000490,0.06727510666980001
ACH-000491,0.262172885207
ACH-000495,0.030776052636199997
ACH-000496,-0.13363060341299998
ACH-000499,-0.021973829964799997
ACH-000500,-0.446651467427
ACH-000502,0.0874432633602
ACH-000503,0.249876239674
ACH-000505,-0.0517475884729
ACH-000507,-0.129382054774
ACH-000510,0.0359473972238
ACH-000511,-0.05702154881180001
ACH-000512,0.0558161087428
ACH-000516,-0.015518354881700001
ACH-000517,0.008373484165619999
ACH-000518,0.512258585874
ACH-000520,-0.127212830121
ACH-000521,0.159195908895
ACH-000522,-0.0870548867233
ACH-000524,0.09527490958280001
ACH-000527,0.0182501780081
ACH-000528,-0.0290260190913
ACH-000537,0.14199120541
ACH-000541,-0.12938514427
ACH-000542,0.11353429113399999
ACH-000544,0.0556305028795
ACH-000545,0.0368941506374
ACH-000547,-0.07175373589919999
ACH-000548,0.0175941356107
ACH-000549,0.045774149763799996
ACH-000550,-0.04832852361980001
ACH-000552,0.038562008793500004
ACH-000556,0.0500958166848
ACH-000557,-0.00715097658128
ACH-000570,0.08824474691780002
ACH-000571,0.17318527568
ACH-000573,-0.005688510060350001
ACH-000576,-0.177137802971
ACH-000580,0.107948449372
ACH-000584,-0.127910032814
ACH-000585,0.0803608510425
ACH-000588,0.153928626399
ACH-000589,0.0462463396167
ACH-000591,0.0358771540221
ACH-000593,-0.100733732711
ACH-000600,-0.029987032243699998
ACH-000601,0.0169087433868
ACH-000604,-0.236272551853
ACH-000605,-0.107635989258
ACH-000606,-0.0587853942519
ACH-000608,0.009999229296950001
ACH-000614,0.11000789629100001
ACH-000616,-0.054513020208900004
ACH-000618,0.21299307741999998
ACH-000619,-0.0974199892798
ACH-000620,0.00204984779442
ACH-000621,0.0696637650373
ACH-000622,-0.0470560806048
ACH-000623,0.165185180145
ACH-000624,0.0541373568649
ACH-000627,0.140495310354
ACH-000630,-0.045566698899999994
ACH-000632,-0.0139954122059
ACH-000633,0.06703022127989999
ACH-000637,-0.0803852377216
ACH-000638,0.146686085697
ACH-000646,0.0992603162876
ACH-000647,0.0245169834089
ACH-000648,-0.00154444450969
ACH-000649,0.12214494858
ACH-000651,-0.0270189357408
ACH-000652,0.0325591210843
ACH-000653,0.00957141740226
ACH-000657,0.005890022276109999
ACH-000658,-0.18386899637600002
ACH-000661,0.0343254115759
ACH-000662,0.0145895817287
ACH-000663,0.30734000268100004
ACH-000665,-0.03698335574119999
ACH-000671,-0.305049424974
ACH-000673,0.0164219926706
ACH-000676,0.0816937670329
ACH-000677,0.0364092982689
ACH-000681,0.0230139213753
ACH-000682,-0.108379180755
ACH-000683,-0.00398045140692
ACH-000684,0.037429979354
ACH-000688,-0.221818755624
ACH-000693,-0.0152873309635
ACH-000694,-0.00892167209031
ACH-000695,0.1090891141
ACH-000696,0.0574820753498
ACH-000697,-0.14676996339099999
ACH-000699,-0.0107736482638
ACH-000701,0.17892794366599998
ACH-000706,-0.024666273707300002
ACH-000711,0.0574613761914
ACH-000713,-0.021074624046
ACH-000714,-0.0250398465739
ACH-000718,-0.059296430909400004
ACH-000720,-0.118046154974
ACH-000721,-0.004323825345489999
ACH-000724,0.144076778898
ACH-000725,-0.28157203724700003
ACH-000732,0.147363344074
ACH-000734,0.0666747253581
ACH-000735,0.0278928725729
ACH-000736,-0.0650761233246
ACH-000738,0.0604294816914
ACH-000746,0.032473426097800004
ACH-000747,0.209121465832
ACH-000748,0.185242588693
ACH-000753,-0.18760770804000002
ACH-000756,-0.135258369855
ACH-000757,0.222544260097
ACH-000758,-0.050188601495400005
ACH-000760,-0.059232596226500005
ACH-000763,-0.108085965341
ACH-000764,-0.113248447497
ACH-000765,-0.0040740885419
ACH-000766,-0.0225704012163
ACH-000767,0.150018295239
ACH-000768,0.006153141709
ACH-000769,0.106477244845
ACH-000770,-0.0707720321561
ACH-000771,-0.14429270001
ACH-000773,0.162017611034
ACH-000776,0.146340017257
ACH-000777,0.08567038666139999
ACH-000778,-0.131671992622
ACH-000781,-0.08830488208519999
ACH-000782,-0.153515982347
ACH-000783,0.022553455666299998
ACH-000784,0.0791520682317
ACH-000785,-0.132412403719
ACH-000787,0.0342819080239
ACH-000788,-0.09161878669510001
ACH-000791,0.160498542884
ACH-000792,0.00326103304594
ACH-000794,-0.0307463317747
ACH-000796,-0.155671967456
ACH-000799,0.18690467987
ACH-000800,0.166307097998
ACH-000802,0.0311861379709
ACH-000804,-0.146086739759
ACH-000805,0.128336626488
ACH-000809,-0.0138989799011
ACH-000810,-0.158623366358
ACH-000811,-0.044105353492300006
