,OARD1 (221443)
ACH-000004,-0.17347965382199998
ACH-000007,-0.000334032745084
ACH-000009,-0.134645244103
ACH-000011,0.145342650155
ACH-000012,-0.163463342399
ACH-000013,-0.156663296327
ACH-000014,-0.0106747198312
ACH-000015,-0.05743916768540001
ACH-000017,-0.0312836604198
ACH-000018,0.10218049322
ACH-000019,-0.33094250149300003
ACH-000021,-0.129534262659
ACH-000022,0.0706233984787
ACH-000025,0.0300856417253
ACH-000028,-0.20308333546399998
ACH-000030,-0.0627703885019
ACH-000035,-0.067779493378
ACH-000036,-0.0675007865259
ACH-000037,0.017045620786899997
ACH-000039,-0.39828958034199996
ACH-000040,0.0458157264113
ACH-000041,0.08796552161530001
ACH-000042,-0.13630048230699998
ACH-000045,-0.07260169955339998
ACH-000047,-0.04390441621380001
ACH-000052,-0.0341452956291
ACH-000053,-0.0341079421697
ACH-000054,-0.08889601236269999
ACH-000055,0.125457713779
ACH-000060,-0.0162968621631
ACH-000067,-0.143658158702
ACH-000070,0.0645972640879
ACH-000075,0.0005944625286459999
ACH-000078,-0.359774095087
ACH-000082,-0.111332578362
ACH-000085,0.0720419462209
ACH-000086,-0.0619215586365
ACH-000087,0.0786283241438
ACH-000092,0.014537331418899999
ACH-000095,-0.0259922044344
ACH-000097,-0.0427164557688
ACH-000098,-0.0518564444002
ACH-000099,-0.100853743894
ACH-000108,-0.0966686073967
ACH-000113,-0.066885989695
ACH-000115,-0.0466389040436
ACH-000116,0.047012431513
ACH-000118,-0.157351149477
ACH-000120,0.0693393650414
ACH-000123,-0.10802456130100001
ACH-000127,-0.0152259103736
ACH-000128,-0.108310997312
ACH-000132,-0.18175777149099998
ACH-000133,-0.0944480419015
ACH-000137,-0.0546950663277
ACH-000138,-0.271979181131
ACH-000142,0.107862111953
ACH-000143,-0.052601899320099996
ACH-000146,-0.191484911254
ACH-000148,0.103673635231
ACH-000150,0.0769894565946
ACH-000152,-0.0316124981452
ACH-000153,0.009869815160540002
ACH-000159,-0.107027400516
ACH-000160,-0.149339791453
ACH-000163,0.0940226883722
ACH-000167,0.0543601484997
ACH-000168,-0.205869625134
ACH-000169,0.0207155354205
ACH-000178,-0.015805987849700002
ACH-000182,-0.172911760226
ACH-000183,-0.040366469464
ACH-000188,0.0623213701105
ACH-000189,0.042691636931400004
ACH-000190,-0.169903376189
ACH-000198,-0.0207153704389
ACH-000204,-0.0799445690342
ACH-000206,-0.13224096653200001
ACH-000207,0.0426054592674
ACH-000211,-0.081053014867
ACH-000215,-0.0534811880536
ACH-000221,0.0785625658732
ACH-000222,-0.246546293664
ACH-000223,-0.223081561533
ACH-000226,0.127840505697
ACH-000227,-0.101745244353
ACH-000228,-0.271596213732
ACH-000231,-0.0268313861339
ACH-000232,-0.06414625255459999
ACH-000233,-0.189933072586
ACH-000234,-0.0105148822774
ACH-000235,-0.13436201749
ACH-000237,-0.155644140325
ACH-000238,-0.04579973335990001
ACH-000243,-0.185828808562
ACH-000244,0.052937588482300006
ACH-000246,-0.029550556768600002
ACH-000248,-0.006926440325239999
ACH-000250,-0.097465788064
ACH-000251,-0.0604673124098
ACH-000253,-0.103431634793
ACH-000255,-0.00650139337645
ACH-000256,0.0050581660108
ACH-000257,-0.0176370279143
ACH-000258,0.0378442881856
ACH-000259,-0.101985777762
ACH-000260,-0.030681656154400005
ACH-000261,-0.09667469769430001
ACH-000262,0.049241741139000005
ACH-000263,-0.22861540651299997
ACH-000264,-0.18279818547
ACH-000265,-0.311290316647
ACH-000266,-0.128681320382
ACH-000272,-0.0870057885006
ACH-000273,-0.182480833435
ACH-000274,0.005097985932119999
ACH-000277,-0.0728810677512
ACH-000278,0.049036220433
ACH-000279,-0.0366743843145
ACH-000280,-0.0349352625764
ACH-000281,-0.140271467212
ACH-000288,-0.0279192437421
ACH-000291,-0.006059464230479999
ACH-000293,-0.0188357436814
ACH-000294,0.0173957914822
ACH-000295,-0.0536825567148
ACH-000296,0.0143565196922
ACH-000302,-0.012760070132
ACH-000304,-0.0191873482993
ACH-000307,-0.0186231867308
ACH-000308,-0.133987328578
ACH-000310,-0.352493959181
ACH-000311,-0.44813127328
ACH-000312,-0.15907039539999998
ACH-000315,-0.038951144257099994
ACH-000316,-0.0128243775627
ACH-000317,-0.00198082557748
ACH-000318,-0.00151208673133
ACH-000319,0.00438002365125
ACH-000320,-0.27588579483000003
ACH-000322,-0.100268146571
ACH-000323,-0.0166720322477
ACH-000324,-0.0622034840525
ACH-000329,-0.0270825812684
ACH-000330,-0.159096907718
ACH-000331,-0.0366365682673
ACH-000332,-0.165009264603
ACH-000334,-0.0733195810899
ACH-000335,-0.0911835162578
ACH-000336,0.113719441409
ACH-000337,-0.12401623610099999
ACH-000339,-0.12354046608699999
ACH-000341,-0.116269207194
ACH-000348,0.0108803394791
ACH-000350,0.19172522190900002
ACH-000352,0.049426230520199996
ACH-000356,-0.0699318475962
ACH-000361,-0.0886172468418
ACH-000362,-0.15118639565300002
ACH-000363,0.0393102449511
ACH-000364,-0.017200840855700002
ACH-000365,-0.05346010780280001
ACH-000366,0.0143755508705
ACH-000368,-0.17092918429
ACH-000374,-0.33985077578199996
ACH-000375,0.0507863807589
ACH-000376,-0.0752323428815
ACH-000381,0.052995146930499996
ACH-000383,-0.040856759136199995
ACH-000387,-0.15328854408099998
ACH-000389,-0.13201307090999997
ACH-000390,-0.098425970692
ACH-000393,-0.16022809958599998
ACH-000395,-0.0230935280185
ACH-000397,-0.018519189121400003
ACH-000401,-0.07466923470110001
ACH-000402,0.367922719211
ACH-000403,-0.0707175381523
ACH-000404,0.08927353412620001
ACH-000406,-0.050839020038800004
ACH-000407,-0.055788674559399995
ACH-000408,0.191611341056
ACH-000410,-0.00035873487143
ACH-000411,-0.08069179989269999
ACH-000414,-0.24907914938700002
ACH-000415,0.0879785689329
ACH-000416,-0.0450349885259
ACH-000420,-0.166521254688
ACH-000421,-0.00608342990794
ACH-000424,-0.0363341666128
ACH-000425,0.049675168790300005
ACH-000426,0.264378339941
ACH-000427,-0.0745617968729
ACH-000433,-0.291197289127
ACH-000436,0.0679428830069
ACH-000444,-0.02029851976
ACH-000445,0.024659006326599998
ACH-000448,-0.0241568719997
ACH-000450,-0.0647098229146
ACH-000452,-0.065825948176
ACH-000454,-0.15954179842900001
ACH-000458,-0.0242850796044
ACH-000459,0.043581813941400004
ACH-000460,-0.0528303010344
ACH-000461,-0.20993327088199998
ACH-000463,0.0107429739521
ACH-000464,-0.027184907196999997
ACH-000466,0.037978133804
ACH-000467,-0.0694105059898
ACH-000468,-0.038418069579800006
ACH-000469,-0.186962955864
ACH-000470,-0.0499781487392
ACH-000471,0.0133710586619
ACH-000472,0.0400920106684
ACH-000473,0.135225007576
ACH-000475,0.020034285611700002
ACH-000476,-0.0773720696755
ACH-000477,0.041417509101
ACH-000480,0.0522621349248
ACH-000481,-0.015299339446299997
ACH-000483,-0.023140004432599996
ACH-000484,-0.155096475199
ACH-000485,0.040547165168800005
ACH-000486,0.0115483590778
ACH-000487,-0.0218308356762
ACH-000488,-0.0347841631058
ACH-000490,-0.105358160277
ACH-000491,-0.088284176089
ACH-000495,-0.112317618812
ACH-000496,-0.18091024028799998
ACH-000499,-0.15399904652899998
ACH-000500,0.306921611487
ACH-000502,-0.11988530071799999
ACH-000503,0.18860921329
ACH-000505,-0.00951300015921
ACH-000507,-0.084796320603
ACH-000510,-0.0194133029073
ACH-000511,0.042479839059800004
ACH-000512,-0.243919596729
ACH-000516,-0.0233777638014
ACH-000517,-0.059686064523900004
ACH-000518,0.212666061271
ACH-000520,0.0335795789194
ACH-000521,-0.12294288532
ACH-000522,-0.018737200045
ACH-000524,-0.131901452595
ACH-000527,0.00053340312582
ACH-000528,-0.134345605977
ACH-000537,-0.0567269622733
ACH-000541,0.153843334636
ACH-000542,-0.0963184993258
ACH-000544,0.0590227422221
ACH-000545,-0.07489987228410001
ACH-000547,0.123966181978
ACH-000548,-0.115645684437
ACH-000549,-0.0577830562029
ACH-000550,-0.12418266082
ACH-000552,0.136443477464
ACH-000556,0.0664765027693
ACH-000557,0.144784435693
ACH-000570,0.0659007613917
ACH-000571,-0.0703622947275
ACH-000573,-0.0747823107247
ACH-000576,-0.0325975236996
ACH-000580,0.140483443318
ACH-000584,-0.0175716704387
ACH-000585,-0.0380051516486
ACH-000588,0.117623278912
ACH-000589,-0.00439351801754
ACH-000591,-0.1364148653
ACH-000593,0.047685075090500004
ACH-000600,-0.0101972110357
ACH-000601,-0.12499677058
ACH-000604,0.045047270154800007
ACH-000605,-0.04684476599719999
ACH-000606,-0.11404207418500001
ACH-000608,0.06246604960030001
ACH-000614,-0.159802254935
ACH-000616,0.023338866786099997
ACH-000618,0.017817511008299997
ACH-000619,-0.0752011245122
ACH-000620,-0.011771616773899998
ACH-000621,-0.157768718687
ACH-000622,0.0943186728194
ACH-000623,-0.0579739850062
ACH-000624,-0.0457008858912
ACH-000627,-0.155677188646
ACH-000630,-0.0810848672388
ACH-000632,0.0902110205371
ACH-000633,-0.105982171211
ACH-000637,-0.0318360276283
ACH-000638,-0.331828432008
ACH-000646,0.235191718139
ACH-000647,-0.132502388882
ACH-000648,-0.08410038881889999
ACH-000649,-0.08735687426689999
ACH-000651,-0.0715395402716
ACH-000652,-0.0208203007038
ACH-000653,-0.0318687126663
ACH-000657,-0.0794809208092
ACH-000658,-0.151982336721
ACH-000661,0.0816159320223
ACH-000662,-0.0756728594083
ACH-000663,0.00652604300032
ACH-000665,-0.13626012624199998
ACH-000671,0.020410553756
ACH-000673,-0.0607009849401
ACH-000676,0.0530670747265
ACH-000677,-0.062357025026599996
ACH-000681,-0.15234829285999998
ACH-000682,-0.0259817564854
ACH-000683,-0.21700998044
ACH-000684,0.0318018972996
ACH-000688,-0.041181077205099996
ACH-000693,-0.019710669392599998
ACH-000694,7.74963371192e-05
ACH-000695,-0.05790425408699999
ACH-000696,0.0174356865865
ACH-000697,-0.149871778367
