,ZSCAN18 (65982)
ACH-000004,0.061244856772499995
ACH-000007,-0.299310774343
ACH-000009,-0.215274787254
ACH-000011,-0.100953753728
ACH-000012,-0.155125800199
ACH-000013,-0.222520498079
ACH-000014,-0.00130999151451
ACH-000015,-0.284167019372
ACH-000017,0.013026282313700002
ACH-000018,-0.0633608040911
ACH-000019,0.0592936459256
ACH-000021,-0.166732012637
ACH-000022,-0.0511662890203
ACH-000025,-0.241103252958
ACH-000028,-0.153156533577
ACH-000030,-0.383339963262
ACH-000035,-0.355962536155
ACH-000036,-0.200106080313
ACH-000037,-0.27890342448399996
ACH-000039,-0.39269409335100003
ACH-000040,0.0317922739823
ACH-000041,-0.017394794042499998
ACH-000042,-0.0608854581028
ACH-000045,-0.0586526890098
ACH-000047,-0.0556989219896
ACH-000052,-0.409779276363
ACH-000053,-0.14320787737
ACH-000054,-0.119451844827
ACH-000055,0.167195033448
ACH-000060,-0.006837239679020001
ACH-000067,-0.0827868087305
ACH-000070,0.00840342978408
ACH-000075,0.0167832883192
ACH-000078,-0.5161309122150001
ACH-000082,-0.0340613793353
ACH-000085,-0.416119525963
ACH-000086,-0.141778957096
ACH-000087,0.10038238708200001
ACH-000092,0.050736301914099995
ACH-000095,-0.0323443756833
ACH-000097,-0.12029588473899999
ACH-000098,-0.266675796392
ACH-000099,-0.29134320886
ACH-000108,-0.0208289846914
ACH-000113,0.043736352276
ACH-000115,-0.0605844683794
ACH-000116,-0.11276086617900001
ACH-000118,0.018114829713599997
ACH-000120,-0.10630809741399999
ACH-000123,-0.31409390984499996
ACH-000127,-0.191310592742
ACH-000128,-0.0352793799866
ACH-000132,0.116898782708
ACH-000133,-0.12096032289599999
ACH-000137,-0.16411234236400002
ACH-000138,-0.09905039756989999
ACH-000142,-0.304516926706
ACH-000143,-0.141106831367
ACH-000146,-0.274568359107
ACH-000148,-0.0825650310356
ACH-000150,-0.0732787423779
ACH-000152,-0.047386460747100005
ACH-000153,-0.0470747169223
ACH-000159,-0.271283020453
ACH-000160,-0.11523273456800001
ACH-000163,-0.00383625849427
ACH-000167,0.126461023747
ACH-000168,-0.383551221967
ACH-000169,-0.009041715987239999
ACH-000178,-0.21991823479800002
ACH-000182,-0.21753672277
ACH-000183,0.09629353838929999
ACH-000188,-0.201426453226
ACH-000189,-0.121702008224
ACH-000190,-0.00109324445591
ACH-000198,-0.188476488571
ACH-000204,-0.0435069176221
ACH-000206,-0.0410774707645
ACH-000207,-0.12229567026100001
ACH-000211,-0.0413192493478
ACH-000215,-0.0571743377064
ACH-000221,-0.09798885263710001
ACH-000222,0.07363935276650001
ACH-000223,-0.17402523157299998
ACH-000226,-0.0595391918585
ACH-000227,-0.20757439442899997
ACH-000228,-0.255909107727
ACH-000231,-0.013685530533100001
ACH-000232,-0.24465197597199997
ACH-000233,-0.109753306811
ACH-000234,-0.23358950450899998
ACH-000235,-0.0511893810013
ACH-000237,-0.18659997580600002
ACH-000238,-0.300934945858
ACH-000243,-0.0443827344769
ACH-000244,-0.433839725027
ACH-000246,-0.11022574854900001
ACH-000248,-0.171492845144
ACH-000250,-0.230832147247
ACH-000251,0.25772072929900003
ACH-000253,0.051470200882199994
ACH-000255,-0.141469605239
ACH-000256,-0.260199765293
ACH-000257,-0.351210173324
ACH-000258,-0.27862418941
ACH-000259,-0.034471369713300004
ACH-000260,-0.141107457727
ACH-000261,-0.0626888913294
ACH-000262,-0.0492200461977
ACH-000263,-0.0552043274441
ACH-000264,-0.106969124685
ACH-000265,-0.185268234232
ACH-000266,-0.0144017521717
ACH-000272,-0.0986740586686
ACH-000273,0.0972921909746
ACH-000274,-0.0149564912525
ACH-000277,-0.23343052391999997
ACH-000278,0.211369052916
ACH-000279,0.022878548261
ACH-000280,-0.35536151938199995
ACH-000281,-0.0219189034963
ACH-000288,-0.009414444511129999
ACH-000291,-0.0156802902922
ACH-000293,-0.12040025362500001
ACH-000294,-0.10783957447499999
ACH-000295,-0.18401168223
ACH-000296,-0.22139732347899999
ACH-000302,-0.40381868192500003
ACH-000304,-0.17251479223900001
ACH-000307,-0.042443799071300005
ACH-000308,-0.0702634873608
ACH-000310,-0.411588171369
ACH-000311,-0.012643325639
ACH-000312,0.0205145916032
ACH-000315,-0.330153526793
ACH-000316,0.0928497904103
ACH-000317,0.141636526956
ACH-000318,0.12420157009199999
ACH-000319,-0.062330171926199995
ACH-000320,0.154430798441
ACH-000322,0.124258912568
ACH-000323,-0.0912405487768
ACH-000324,-0.220371233373
ACH-000329,-0.31160052871599997
ACH-000330,0.06224752317869999
ACH-000331,0.0798497131445
ACH-000332,-0.034545601546
ACH-000334,-0.04256869686430001
ACH-000335,-0.0852253130799
ACH-000336,-0.12020225149199999
ACH-000337,0.06491075565729999
ACH-000339,-0.0677288051595
ACH-000341,-0.194449881364
ACH-000348,-0.0911694550593
ACH-000350,-0.09357330149080001
ACH-000352,-0.0771840766732
ACH-000356,-0.28684095745099997
ACH-000361,-0.0831664203341
ACH-000362,-0.136147589402
ACH-000363,-0.138193983928
ACH-000364,0.0795810473521
ACH-000365,-0.136144909814
ACH-000366,-0.27450164014199996
ACH-000368,-0.149823588615
ACH-000374,0.0105503796249
ACH-000375,0.09799572244969999
ACH-000376,0.09240266232410001
ACH-000381,-0.26111164605
ACH-000383,-0.16102362751399998
ACH-000387,-0.117655415368
ACH-000389,-0.0815543372872
ACH-000390,-0.0734257660052
ACH-000393,-0.163835267463
ACH-000395,-0.23625696724
ACH-000397,-0.110810722476
ACH-000401,-0.23142899774099998
ACH-000402,-0.0293536464848
ACH-000403,-0.196858035137
ACH-000404,-0.074469583787
ACH-000406,-0.10739510880599999
ACH-000407,-0.116705599573
ACH-000408,-0.235962054103
ACH-000410,-0.150035561053
ACH-000411,-0.0177286648208
ACH-000414,-0.144732165093
ACH-000415,0.06339862449969999
ACH-000416,-0.0900863268228
ACH-000420,0.028842611839999997
ACH-000421,-0.0898475420872
ACH-000424,0.028841795809499998
ACH-000425,-0.05368285863609999
ACH-000426,-0.08180229540589999
ACH-000427,-0.147067065804
ACH-000433,-0.168972102046
ACH-000436,-0.0032040305339699994
ACH-000444,-0.14659327569299999
ACH-000445,-0.11993167634299999
ACH-000448,-0.015304657464399999
ACH-000450,-0.152903970724
ACH-000452,-0.17893215994199999
ACH-000454,-0.0344632417711
ACH-000458,-0.170445838483
ACH-000459,0.0432602761137
ACH-000460,-0.254161528064
ACH-000461,-0.380768451264
ACH-000463,-0.242299923694
ACH-000464,-0.0611310680741
ACH-000466,-0.1834307255
ACH-000467,-0.0341788559355
ACH-000468,-0.406857691381
ACH-000469,-0.20669037852400002
ACH-000470,-0.107045503487
ACH-000471,-0.124766455891
ACH-000472,-0.19206583546
ACH-000473,0.052839882105
ACH-000475,-0.054171208634000004
ACH-000476,-0.16874455468
ACH-000477,-0.147028243643
ACH-000480,-0.0966777953509
ACH-000481,-0.104698610773
ACH-000483,-0.053995045917100006
ACH-000484,-0.24912133489100002
ACH-000485,-0.00163651775653
ACH-000486,-0.161954250187
ACH-000487,-0.0389487179103
ACH-000488,-0.19213959722399998
ACH-000490,-0.19315008648899998
ACH-000491,-0.129540317662
ACH-000495,-0.084644638247
ACH-000496,0.0398153142038
ACH-000499,-0.2593650481
ACH-000500,0.234928559507
ACH-000502,-0.145597905132
ACH-000503,-0.37278377043399996
ACH-000505,-0.262156296768
ACH-000507,-0.202598330305
ACH-000510,-0.198391673865
ACH-000511,-0.0232538942318
ACH-000512,-0.42979439589900004
ACH-000516,-0.152659048611
ACH-000517,-0.20189199769900001
ACH-000518,-0.117206266918
ACH-000520,-0.0835084699467
ACH-000521,-0.00252317505871
ACH-000522,-0.0937991575087
ACH-000524,-0.28881618656
ACH-000527,-0.13126177601800001
ACH-000528,-0.163858113103
ACH-000537,-0.084586237779
ACH-000541,-0.238388670955
ACH-000542,-0.0731736017535
ACH-000544,-0.0182875923446
ACH-000545,0.11473254647600001
ACH-000547,0.19075047298
ACH-000548,-0.116543510834
ACH-000549,-0.210311719403
ACH-000550,-0.180891814012
ACH-000552,-0.144046003492
ACH-000556,-0.327534626952
ACH-000557,-0.189593897305
ACH-000570,-0.0220811733488
ACH-000571,-0.276459344073
ACH-000573,-0.0704238573783
ACH-000576,-0.09656794305839998
ACH-000580,-6.22778973878e-05
ACH-000584,0.000933227259125
ACH-000585,-0.0403161876559
ACH-000588,-0.0415576426295
ACH-000589,-0.112917629062
ACH-000591,0.15929921717499998
ACH-000593,-0.194715164161
ACH-000600,-0.021952785405099998
ACH-000601,-0.043550449436800004
ACH-000604,-0.325146345223
ACH-000605,-0.22957895168200002
ACH-000606,0.09506391948560002
ACH-000608,-0.33563507460500003
ACH-000614,0.045279663605699995
ACH-000616,-0.0415105775382
ACH-000618,-0.09855470158770001
ACH-000619,-0.08077667777099999
ACH-000620,-0.21113932266899998
ACH-000621,0.0239150090854
ACH-000622,-0.442659820099
ACH-000623,-0.137388355785
ACH-000624,-0.179941736716
ACH-000627,-0.23200968677099998
ACH-000630,-0.0548696828967
ACH-000632,-0.0973227993362
ACH-000633,-0.30712888747
ACH-000637,-0.08715773745
ACH-000638,0.028869286975099998
ACH-000646,-0.15003166525699999
ACH-000647,0.0345907238491
ACH-000648,0.149090999102
ACH-000649,-0.167315719396
ACH-000651,-0.07481837321330001
ACH-000652,-0.0913243548599
ACH-000653,-0.09176974970860001
ACH-000657,-0.053846428462300006
ACH-000658,-0.16509887041
ACH-000661,-0.31173460343000003
ACH-000662,0.129532313038
ACH-000663,-0.116117456944
ACH-000665,-0.00707976701795
ACH-000671,-0.0891187778195
ACH-000673,-0.104900786185
ACH-000676,-0.0370996749838
ACH-000677,-0.17308441913400002
ACH-000681,-0.21008594653299997
ACH-000682,-0.193937994014
ACH-000683,-0.223019364613
ACH-000684,-0.0498303629546
ACH-000688,-0.298372038095
ACH-000693,-0.120765988123
ACH-000694,-0.150973532834
ACH-000695,-0.251073677368
ACH-000696,-0.0807151300708
ACH-000697,-0.0970578793852
ACH-000699,0.0039364500250999995
ACH-000701,-0.182941763403
ACH-000706,0.08291539201789999
ACH-000711,-0.124785886977
ACH-000713,-0.11846632886700001
ACH-000714,0.0230558975795
ACH-000718,-0.0609771307113
ACH-000720,-0.146713352595
ACH-000721,-0.09051503417710001
ACH-000724,-0.26987137272399997
ACH-000725,-0.29674872033599997
ACH-000732,0.152689409779
ACH-000734,-0.0769594472941
ACH-000735,-0.155805760037
ACH-000736,0.011254403378700002
ACH-000738,-0.0810896274391
ACH-000746,-0.101232710849
ACH-000747,-0.15771241582999998
ACH-000748,-0.169869695707
ACH-000753,-0.060501608009800006
ACH-000756,-0.0247601409969
ACH-000757,-0.0342583948314
ACH-000758,-0.11365086785999999
ACH-000760,-0.128959992094
ACH-000763,-0.11515060152899999
ACH-000764,-0.35255371098800004
ACH-000765,-0.050450589024499996
ACH-000766,-0.0628800828427
ACH-000767,-0.163725822567
ACH-000768,-0.118415275329
ACH-000769,-0.27780870229000004
ACH-000770,-0.08248336381239998
ACH-000771,-0.191490755443
ACH-000773,-0.25560211281100004
ACH-000776,-0.0612625172528
ACH-000777,-0.148947985532
ACH-000778,-0.0943009372829
ACH-000781,-0.0053667144309900005
ACH-000782,-0.141037236974
ACH-000783,-0.144179038258
ACH-000784,-0.049037928393
ACH-000785,-0.23378128095800002
ACH-000787,-0.274076485473
ACH-000788,-0.169263331863
ACH-000791,-0.046238701770199994
ACH-000792,-0.14087431424799998
ACH-000794,-0.0951728080428
ACH-000796,-0.09950316552789999
ACH-000799,0.0544679598357
ACH-000800,-0.194040544949
ACH-000802,-0.158299908692
ACH-000804,-0.22844198186200002
ACH-000805,-0.033471775680999995
ACH-000809,-0.23104730823199998
ACH-000810,-0.105705221622
ACH-000811,-0.08705800209619999
ACH-000817,0.0441267714593
ACH-000819,-0.226606061542
ACH-000820,0.141147166323
ACH-000821,-0.0894875366574
ACH-000822,-0.141890433419
ACH-000823,0.025050072699700002
ACH-000824,-0.15338798748
ACH-000827,-0.0715411241452
ACH-000829,-0.016239035472
ACH-000831,-0.181377276679
ACH-000832,0.259396604688
ACH-000833,-0.164406441373
ACH-000834,0.0568882666433
ACH-000835,-0.112229870362
ACH-000836,-0.0483433116366
ACH-000837,-0.09878036546760001
ACH-000838,0.022670795748200002
ACH-000839,-0.103548075502
ACH-000840,-0.0803604797705
ACH-000841,0.0597940553646
ACH-000843,-0.06728677635750001
ACH-000846,-0.206030388222
ACH-000847,-0.107351395276
ACH-000848,-0.20977975195300003
ACH-000849,0.018000632936599998
ACH-000851,-0.242882679534
ACH-000855,0.0467198611806
ACH-000856,-0.22736525055999998
ACH-000858,-0.191409095235
ACH-000859,0.030582576408599998
ACH-000861,-0.17457568078699998
ACH-000862,-0.109224393586
ACH-000865,-0.0337352122259
ACH-000866,-0.022144712025799998
ACH-000867,-0.12272282058700001
ACH-000869,-0.19410255941100002
ACH-000872,-0.278883030882
ACH-000873,-0.0392522185676
ACH-000876,-0.05845637652980001
ACH-000878,-0.0781362506056
ACH-000880,-0.175016259038
ACH-000881,-0.12528222820999999
ACH-000882,-0.134156015123
ACH-000884,0.000622687917905
ACH-000885,-0.28481037327500003
ACH-000887,-0.267929850662
ACH-000888,-0.129879406801
ACH-000889,-0.0479430560351
ACH-000890,0.028891511083900003
ACH-000896,-0.143298927306
ACH-000898,0.06844272668990001
ACH-000900,-0.028861468344200003
ACH-000901,-0.257462303164
ACH-000905,-0.0918423394107
ACH-000906,-0.251547894062
ACH-000907,-0.209700570018
ACH-000910,-0.176417859762
ACH-000911,-0.0386073617781
ACH-000912,-0.125801574024
ACH-000913,-0.040667189851
ACH-000915,-0.0481605782701
ACH-000916,0.335299265364
ACH-000917,-0.292122908687
ACH-000921,-0.23481457294799998
ACH-000924,-0.0513003198888
ACH-000926,-0.147556567726
ACH-000928,-0.20967028114100003
ACH-000929,0.005341335598020001
ACH-000932,-0.041360112684
ACH-000935,-0.15243959881799998
ACH-000936,-0.16712105715199999
ACH-000937,-0.03862808786
ACH-000938,-0.17287771845
ACH-000939,-0.13064969649900002
ACH-000941,-0.0932298474052
ACH-000943,-0.17054955510000003
ACH-000946,0.0260669429519
ACH-000947,-0.12049763213300001
ACH-000948,-0.0882902112715
ACH-000950,-0.111382461392
ACH-000953,-0.363673279965
ACH-000957,-0.191815208355
ACH-000958,0.0006131526328119999
ACH-000960,-0.10540227885
ACH-000963,-0.048988378758300005
ACH-000968,-0.140566275495
ACH-000969,0.0830133048134
ACH-000973,-0.0804165166929
ACH-000974,-0.188187435449
ACH-000975,-0.036818325808099996
ACH-000976,-0.17499147506999999
ACH-000978,-0.0576813661218
ACH-000980,-0.0941703673377
ACH-000984,-0.291358844298
ACH-000986,-0.09525441146130001
ACH-000988,-0.033287392225900006
ACH-000993,-0.126413111478
ACH-000994,0.0670047197366
ACH-000996,-0.068398504395
ACH-001001,-0.226450541047
ACH-001020,0.061939591512299996
ACH-001028,-0.0136278139517
ACH-001031,0.114268840813
ACH-001038,-0.03619670483430001
ACH-001048,-0.145856908522
ACH-001050,-0.105917312948
ACH-001053,-0.181761565038
ACH-001054,-0.213281434421
ACH-001061,-0.0826563018891
ACH-001067,-0.0857211230725
ACH-001075,-0.21416229734900002
ACH-001096,-0.34570181853799997
ACH-001128,-0.008606832469700001
ACH-001134,-0.0591074805711
ACH-001151,-0.13587027738
ACH-001163,-0.0853317176017
ACH-001164,-0.420261709167
ACH-001173,-0.11383208628699999
ACH-001183,-0.10186310415899999
ACH-001184,-0.21622191750199998
ACH-001190,-0.0062768636820000005
ACH-001192,-0.202266670893
ACH-001193,-0.343215999265
ACH-001196,-0.107439222193
ACH-001197,-0.2821017303
ACH-001205,-0.0256948956599
ACH-001211,0.06988412412989999
ACH-001212,0.236030547663
ACH-001228,-0.14825475220599998
ACH-001232,-0.07429375494639999
ACH-001239,-0.11405360049900001
ACH-001274,-0.294870425868
ACH-001275,-0.18125197515299998
ACH-001277,-0.206841531822
ACH-001278,-0.09648781708779999
ACH-001280,-0.0825820551093
ACH-001283,-0.08825192708889998
ACH-001289,-0.0849432516668
ACH-001295,-0.15071957274199999
ACH-001300,-0.06993084076669999
ACH-001301,-0.05468621516890001
ACH-001302,-0.180932297374
ACH-001303,0.004513347870710001
ACH-001306,-0.0166852649686
ACH-001318,0.113747519365
ACH-001322,-0.08432535453500001
ACH-001328,-0.114064814615
ACH-001332,0.138184051683
ACH-001333,-0.09204485796140001
ACH-001336,0.034596012824199995
ACH-001340,-0.0084286179373
ACH-001346,0.025443795879500002
ACH-001353,-0.118983527864
ACH-001354,-0.192185115342
ACH-001367,-0.361410196761
ACH-001368,-0.0787923991817
ACH-001374,0.013131920887100001
ACH-001375,-0.34949043813299996
ACH-001377,-0.17092366881299997
ACH-001380,-0.0688504861727
ACH-001391,-0.172188387664
ACH-001407,-0.250006914516
ACH-001408,-0.009635764057209999
ACH-001413,-0.14351421694299998
ACH-001430,0.0524711926423
ACH-001431,-0.0131975761803
ACH-001450,-0.0102235587134
ACH-001496,-0.19465123263099998
ACH-001500,-0.271751421941
ACH-001521,-0.0178428656152
ACH-001523,-0.0657111605819
ACH-001532,-0.147439328055
ACH-001536,-0.32646425679
ACH-001550,-0.0549745358363
ACH-001552,-0.20293752639899998
ACH-001554,-0.09546734739660001
ACH-001645,-0.086551031464
ACH-001654,-0.0798014682286
ACH-001715,-0.258879487134
ACH-001735,-0.22558757671
ACH-001736,-0.17486297436999998
ACH-001737,-0.105508314336
ACH-001740,-0.08028866340389999
ACH-001745,-0.15929618177899998
ACH-001750,-0.144470854492
ACH-001765,-0.0768612515039
ACH-001956,-0.11362819992
ACH-001957,0.0624260177836
