,ALX1 (8092)
ACH-000004,-0.36816641936399996
ACH-000007,-0.35388528019599996
ACH-000009,-0.219424697
ACH-000011,-0.0387212773125
ACH-000012,-0.19111389834000003
ACH-000013,-0.09593701518179999
ACH-000014,-0.427350059526
ACH-000015,-0.19826355790199998
ACH-000017,-0.120101741919
ACH-000018,-0.163882656712
ACH-000019,-0.242533340407
ACH-000021,-0.405195378129
ACH-000022,-0.14450654517699998
ACH-000025,-0.0432177456941
ACH-000028,-0.344931887523
ACH-000030,-0.0814828487739
ACH-000035,-0.0657676711519
ACH-000036,-0.110525190612
ACH-000037,-0.166351569565
ACH-000039,-0.25994034554900003
ACH-000040,-0.101702006247
ACH-000041,0.104904662448
ACH-000042,-0.41250947949600003
ACH-000045,-0.0901643339718
ACH-000047,-0.0320780173907
ACH-000052,-0.409525230373
ACH-000053,-0.05535747327980001
ACH-000054,-0.19241956946
ACH-000055,-0.280647802598
ACH-000060,-0.22061399086300001
ACH-000067,-0.272465367947
ACH-000070,0.0352629182439
ACH-000075,-0.0124809324386
ACH-000078,-0.388792083389
ACH-000082,-0.400948664982
ACH-000085,-0.177059893571
ACH-000086,-0.340444817626
ACH-000087,-0.305573912675
ACH-000092,-0.131632664349
ACH-000095,-0.122895258553
ACH-000097,-0.17406379643599998
ACH-000098,-0.09910621513790001
ACH-000099,-0.225705887863
ACH-000108,-0.062251697805699995
ACH-000113,0.114906369893
ACH-000115,0.08980168169910001
ACH-000116,-0.0764182468392
ACH-000118,-0.21584496400400002
ACH-000120,-0.108961632149
ACH-000123,-0.265410710315
ACH-000127,-0.22497174795000002
ACH-000128,-0.34577007707400004
ACH-000132,0.00046887971055100004
ACH-000133,-0.150516391531
ACH-000137,-0.31798773260499996
ACH-000138,-0.227274862051
ACH-000142,-0.0694614043458
ACH-000143,-0.264270516708
ACH-000146,-0.00449654990454
ACH-000148,-0.158324176339
ACH-000150,-0.0648079018521
ACH-000152,-0.307495852819
ACH-000153,-0.261603364153
ACH-000159,-0.184820076785
ACH-000160,-0.24103245437600002
ACH-000163,-0.25882040783000004
ACH-000167,-0.36281716843199996
ACH-000168,0.00253750085816
ACH-000169,-0.148967330383
ACH-000178,-0.00210007981195
ACH-000182,-0.217613247819
ACH-000183,0.0221710917338
ACH-000188,-0.19287710747900003
ACH-000189,0.150612883935
ACH-000190,-0.103363204312
ACH-000198,-0.0116150547205
ACH-000204,-0.44180446135300006
ACH-000206,0.10628806382000001
ACH-000207,0.22845698438099998
ACH-000211,-0.163521849932
ACH-000215,-0.188536320477
ACH-000221,-0.0623709488096
ACH-000222,-0.0894632786941
ACH-000223,-0.182470079734
ACH-000226,-0.40884575616999996
ACH-000227,0.07490866898199999
ACH-000228,-0.0498370902403
ACH-000231,-0.0856208306077
ACH-000232,-0.279236295554
ACH-000233,-0.0193134543769
ACH-000234,-0.511478574394
ACH-000235,-0.291836795341
ACH-000237,-0.375630674037
ACH-000238,-0.25131103273
ACH-000243,-0.239537554384
ACH-000244,0.1542149208
ACH-000246,-0.15034982220999998
ACH-000248,-0.198348053211
ACH-000250,-0.08572424859750001
ACH-000251,0.0273063689633
ACH-000253,-0.26501621949299997
ACH-000255,-0.10242157431700001
ACH-000256,0.035571622224199996
ACH-000257,-0.194677863338
ACH-000258,0.00962060048776
ACH-000259,-0.249829073739
ACH-000260,-0.17735060827799998
ACH-000261,-0.15248732098200002
ACH-000262,0.0468853091022
ACH-000263,-0.307144674755
ACH-000264,-0.12123418721200001
ACH-000265,-0.249774813216
ACH-000266,-0.261221230194
ACH-000272,-0.14788565744100002
ACH-000273,-0.118379059892
ACH-000274,-0.022738503264500002
ACH-000277,-0.08403177757060001
ACH-000278,-0.37989229399400004
ACH-000279,-0.233278076833
ACH-000280,-0.0724961561795
ACH-000281,-0.32083140768
ACH-000288,-0.09197683732010001
ACH-000291,-0.0168579054014
ACH-000293,-0.0644068037244
ACH-000294,-0.0567661506776
ACH-000295,0.074429167297
ACH-000296,-0.180656255244
ACH-000302,-0.129589853555
ACH-000304,-0.17024893265299998
ACH-000307,-0.16576983830999997
ACH-000308,-0.14544477829299998
ACH-000310,-0.24811694009
ACH-000311,-0.241412058065
ACH-000312,-0.133204054866
ACH-000315,-0.243313318939
ACH-000316,-0.0176430090868
ACH-000317,-0.186178407806
ACH-000318,-0.233899793806
ACH-000319,-0.101275921787
ACH-000320,-0.210456636586
ACH-000322,-0.40177817308499997
ACH-000323,0.00217970712671
ACH-000324,-0.157369880298
ACH-000329,-0.17101577383900002
ACH-000330,-0.230269158504
ACH-000331,-0.206383169134
ACH-000332,-0.208496454855
ACH-000334,0.185826622493
ACH-000335,-0.19419757392099998
ACH-000336,0.29978645295899997
ACH-000337,0.0631045630709
ACH-000339,-0.301841506182
ACH-000341,-0.247057524212
ACH-000348,-0.195695316351
ACH-000350,-0.0841331121958
ACH-000352,-0.09479660021189999
ACH-000356,-0.0875761549868
ACH-000361,-0.015176339647
ACH-000362,-0.162022236016
ACH-000363,-0.116908140292
ACH-000364,-0.19163086515099997
ACH-000365,-0.238096147579
ACH-000366,-0.14582308612
ACH-000368,-0.0673795396388
ACH-000374,-0.10726460755
ACH-000375,-0.20461085672600002
ACH-000376,-0.145687343088
ACH-000381,-0.0451091862055
ACH-000383,-0.0368017005671
ACH-000387,-0.19161584287900002
ACH-000389,-0.27270806054900004
ACH-000390,-0.0120296583867
ACH-000393,-0.12498140855499999
ACH-000395,-0.0831628514909
ACH-000397,0.0162126645264
ACH-000401,-0.204931279654
ACH-000402,-0.22267813519299998
ACH-000403,-0.29149203811200003
ACH-000404,-0.0559008315966
ACH-000406,-0.242035658171
ACH-000407,-0.172926493871
ACH-000408,-0.029908883024
ACH-000410,-0.388432180664
ACH-000411,-0.260689834603
ACH-000414,-0.368051006019
ACH-000415,-0.161267493062
ACH-000416,-0.37458126708000006
ACH-000420,-0.15846851039100002
ACH-000421,-0.139881882765
ACH-000424,-0.325151928534
ACH-000425,-0.126950642516
ACH-000426,-0.17687126761
ACH-000427,0.115412096041
ACH-000433,-0.061714536228900004
ACH-000436,0.104757308822
ACH-000444,-0.238571390798
ACH-000445,-0.44681993090899996
ACH-000448,-0.317930464316
ACH-000450,-0.23434311884599998
ACH-000452,-0.149171422759
ACH-000454,-0.387903613297
ACH-000458,0.0613855790815
ACH-000459,-0.06992235966860001
ACH-000460,-0.14908040919999999
ACH-000461,0.0850827863709
ACH-000463,-0.29301614691399996
ACH-000464,-0.203251753145
ACH-000466,0.100201114013
ACH-000467,-0.15302865476500002
ACH-000468,-0.329274575164
ACH-000469,-0.103581610483
ACH-000470,-0.126409953222
ACH-000471,-0.0563603182797
ACH-000472,-0.211449884993
ACH-000473,0.00833809834634
ACH-000475,-0.149983654704
ACH-000476,0.08804417891180001
ACH-000477,0.114131113068
ACH-000480,-0.185683887207
ACH-000481,-0.0892107070591
ACH-000483,-0.138125438508
ACH-000484,0.193619659873
ACH-000485,-0.17797018265999998
ACH-000486,-0.179357383029
ACH-000487,-0.0652137998948
ACH-000488,-0.214473281168
ACH-000490,-0.0892428793936
ACH-000491,-0.110645220143
ACH-000495,-0.165532233456
ACH-000496,-0.17282333450999998
ACH-000499,-0.147477086908
ACH-000500,-0.40779894182099996
ACH-000502,-0.246178597177
ACH-000503,-0.24888500313
ACH-000505,-0.213859041822
ACH-000507,-0.224247379233
ACH-000510,-0.0600830576981
ACH-000511,-0.104938204385
ACH-000512,-0.205629223428
ACH-000516,-0.148485764343
ACH-000517,-0.212428174716
ACH-000518,0.0588024447087
ACH-000520,-0.19138506284600001
ACH-000521,-0.13486446876900002
ACH-000522,-0.233083029537
ACH-000524,-0.148945700029
ACH-000527,-0.146993677644
ACH-000528,-0.055861402658400006
ACH-000537,-0.307808506017
ACH-000541,0.06491404631730001
ACH-000542,-0.298636591608
ACH-000544,-0.147553018068
ACH-000545,-0.007754185352479999
ACH-000547,0.0198924231516
ACH-000548,-0.0782041324346
ACH-000549,-0.115815231116
ACH-000550,-0.41699911140699997
ACH-000552,-0.124125829506
ACH-000556,-0.0520161612436
ACH-000557,-0.144470129311
ACH-000570,-0.14551167825300002
ACH-000571,-0.135676110297
ACH-000573,-0.22994947491700002
ACH-000576,-0.283970177066
ACH-000580,0.07410377747060001
ACH-000584,-0.154464630742
ACH-000585,-0.14019332413799998
ACH-000588,-0.00845087693447
ACH-000589,-0.12652189096
ACH-000591,-0.149518318364
ACH-000593,-0.153531104068
ACH-000600,-0.149715908248
ACH-000601,-0.27952078609000003
ACH-000604,0.013874442177600001
ACH-000605,-0.11089622374399999
ACH-000606,-0.09816283734169999
ACH-000608,-0.190443374649
ACH-000614,-0.188264662597
ACH-000616,-0.16676229638
ACH-000618,-0.121693646202
ACH-000619,0.008628511022149999
ACH-000620,-0.0990410015975
ACH-000621,-0.267148037942
ACH-000622,-0.368067537723
ACH-000623,-0.27480438309
ACH-000624,-0.166304093927
ACH-000627,-0.40500759511999995
ACH-000630,0.006148275295010001
ACH-000632,-0.044135477111
ACH-000633,-0.0745163132228
ACH-000637,-0.0564845801437
ACH-000638,-0.273306148342
ACH-000646,-0.286565854394
ACH-000647,-0.228372064136
ACH-000648,0.0517808129679
ACH-000649,-0.187137505086
ACH-000651,-0.261343765411
ACH-000652,-0.31588842107500004
ACH-000653,-0.17569771429499997
ACH-000657,-0.125603995495
ACH-000658,0.0952436432107
ACH-000661,-0.190900268638
ACH-000662,-0.137322685809
ACH-000663,0.0167154025597
ACH-000665,-0.189719625073
ACH-000671,-0.101822996797
ACH-000673,-0.191900786439
ACH-000676,-0.029923604805700003
ACH-000677,-0.311603146719
ACH-000681,-0.171830692758
ACH-000682,-0.141618451772
ACH-000683,-0.137813466507
ACH-000684,-0.14365856770500002
ACH-000688,-0.055170773455999994
ACH-000693,-0.292183980109
ACH-000694,-0.337109561267
ACH-000695,-0.252933990399
ACH-000696,-0.11100941688100001
ACH-000697,-0.307821506051
ACH-000699,-0.159529682743
ACH-000701,-0.08827993003489999
ACH-000706,-0.109725678478
ACH-000711,-0.112972114085
ACH-000713,-0.16168684546599998
ACH-000714,-0.0591751136699
ACH-000718,-0.21548874113699998
ACH-000720,-0.0618969881582
ACH-000721,-0.0350770238651
ACH-000724,0.13536324413200002
ACH-000725,0.0622960286477
ACH-000732,0.06855873892469999
ACH-000734,-0.272533915101
ACH-000735,-0.23906053956700002
ACH-000736,-0.308413485852
ACH-000738,-0.0780956763063
ACH-000746,-0.280865084435
ACH-000747,-0.06895370731360001
ACH-000748,0.0033599854902399994
ACH-000753,-0.18969464293
ACH-000756,-0.108983351802
ACH-000757,-0.241069560161
ACH-000758,-0.00111270730143
ACH-000760,-0.136591331132
ACH-000763,-0.070790041321
ACH-000764,-0.6283458643
ACH-000765,-0.179399961221
ACH-000766,-0.135899812562
ACH-000767,-0.0886243706745
ACH-000768,-0.519873981353
ACH-000769,-0.19199813922800002
ACH-000770,-0.16124015766799998
ACH-000771,-0.0806108373978
ACH-000773,-0.123586367669
ACH-000776,0.06162807668359999
ACH-000777,-0.152063468546
ACH-000778,-0.0892498916907
ACH-000781,-0.136799899793
ACH-000782,-0.195828387175
ACH-000783,-0.08104235674360001
ACH-000784,-0.136964114804
ACH-000785,-0.117090141741
ACH-000787,-0.195145650526
ACH-000788,-0.17402883116999998
ACH-000791,-0.07043298416339999
ACH-000792,-0.125986193945
ACH-000794,0.0467332234572
ACH-000796,-0.16778432856400002
ACH-000799,-0.312086124937
ACH-000800,-0.056781589054899995
ACH-000802,-0.0374904088441
ACH-000804,-0.187127662654
ACH-000805,-0.132997362623
ACH-000809,-0.173060911617
ACH-000810,-0.34572589060500003
ACH-000811,-0.12750387437799998
ACH-000817,-0.0596337170493
ACH-000819,-0.547370767274
ACH-000820,-0.394763408062
ACH-000821,-0.241862626739
ACH-000822,-0.322357949465
ACH-000823,-0.119096579078
ACH-000824,-0.0591496078039
ACH-000827,-0.254514544124
ACH-000829,-0.0879119357945
ACH-000831,-0.120869407088
ACH-000832,-0.143198532217
ACH-000833,-0.34861687408299996
ACH-000834,-0.29511710996
ACH-000835,-0.324083550983
ACH-000836,-0.108855497806
ACH-000837,-0.216540143613
ACH-000838,0.115420419265
ACH-000839,0.141648778417
ACH-000840,-0.0481900078706
ACH-000841,-0.11879582669000002
ACH-000843,-0.10932221160700001
ACH-000846,-0.13303794199000002
ACH-000847,-0.138537474055
ACH-000848,-0.12980064215999998
ACH-000849,-0.11251843457499999
ACH-000851,-0.194236007981
ACH-000855,-0.497554207083
ACH-000856,-0.291395460865
ACH-000858,-0.129220558809
ACH-000859,-0.15886005168099998
ACH-000861,-0.20638898948800002
ACH-000862,-0.24302967558000002
ACH-000865,-0.223287894175
ACH-000866,-0.22073018189899998
ACH-000867,-0.062398644308900006
ACH-000869,0.023650349715999996
ACH-000872,-0.162042115841
ACH-000873,0.025098359833200003
ACH-000876,-0.116077453168
ACH-000878,-0.290950034045
ACH-000880,0.077250807712
ACH-000881,-0.209008758404
ACH-000882,-0.0602373768419
ACH-000884,-0.14575947579
ACH-000885,-0.371717138068
ACH-000887,-0.22342165750999998
ACH-000888,-0.167106276129
ACH-000889,-0.123573132094
ACH-000890,-0.22372325530499998
ACH-000896,-0.249727034154
ACH-000898,-0.09677307751
ACH-000900,-0.368454692073
ACH-000901,-0.155280846674
ACH-000905,-0.171787693924
ACH-000906,-0.282033880464
ACH-000907,0.07036749721089999
ACH-000910,-0.189149190342
ACH-000911,-0.171631360467
ACH-000912,-0.0891059041602
ACH-000913,-0.187844732416
ACH-000915,0.08893918821170001
ACH-000916,-0.700162334132
ACH-000917,0.0355811128133
ACH-000921,-0.0937416682869
ACH-000924,-0.10456144242599999
ACH-000926,-0.143005027114
ACH-000928,-0.125363653454
ACH-000929,-0.35908651554300003
ACH-000932,-0.161026066036
ACH-000935,-0.468569170075
ACH-000936,-0.142568461256
ACH-000937,-0.202653910781
ACH-000938,-0.0466864995774
ACH-000939,0.05887870730380001
ACH-000941,-0.148226207696
ACH-000943,-0.0709694734088
ACH-000946,-0.131791881903
ACH-000947,-0.179325393731
ACH-000948,-0.103063307324
ACH-000950,-0.209505877312
ACH-000953,-0.190267704883
ACH-000957,-0.393592142222
ACH-000958,-0.457375964872
ACH-000960,-0.184177684871
ACH-000963,-0.0828965475452
ACH-000968,-0.22453698412300002
ACH-000969,-0.19290288138599998
ACH-000973,-0.0162013526983
ACH-000974,-0.204896442876
ACH-000975,-0.13930971256400002
ACH-000976,-0.1232019597
ACH-000978,-0.204273178622
ACH-000980,-0.10725598593699999
ACH-000984,-0.468269425749
ACH-000986,-0.130983688325
ACH-000988,-0.294968948912
ACH-000993,-0.221341938594
ACH-000994,-0.0213192927092
ACH-000996,-0.20437720882899998
ACH-001001,-0.336424876501
ACH-001020,-0.430181433487
ACH-001028,-0.300605902708
ACH-001031,-0.17613209355300002
ACH-001038,-0.09201038649630001
ACH-001048,-0.24179089382599997
ACH-001050,-0.124110388948
ACH-001053,-0.12454018319599999
ACH-001054,-0.20202733914700002
ACH-001061,-0.212455864749
ACH-001067,-0.08432260940519999
ACH-001075,-0.19549670977699998
ACH-001096,-0.196120027258
ACH-001128,0.33503477841699997
ACH-001134,-0.07920420263510002
ACH-001151,-0.173223092035
ACH-001163,-0.159459727412
ACH-001164,0.297006771311
ACH-001173,-0.203434876186
ACH-001183,-0.112582778042
ACH-001184,-0.0737561196435
ACH-001190,0.00494072648253
ACH-001192,-0.140060861256
ACH-001193,-0.372297396724
ACH-001196,-0.08862863662960001
ACH-001197,-0.135990170552
ACH-001205,-0.08145594751310001
ACH-001211,-0.35544577297700003
ACH-001212,-0.09878098022230002
ACH-001228,-0.300637520886
ACH-001232,-0.29737667543699997
ACH-001239,-0.136525078035
ACH-001274,-0.247384293414
ACH-001275,0.108520973298
ACH-001277,-0.22351423723799999
ACH-001278,-0.105818404432
ACH-001280,0.195571940238
ACH-001283,-0.265773988414
ACH-001289,-0.193951511159
ACH-001295,-0.1254721959
ACH-001300,-0.21000250046
ACH-001301,-0.162909350434
ACH-001302,-0.247177496245
ACH-001303,-0.259821566215
ACH-001306,-0.174965154986
ACH-001318,-0.08899665964539999
ACH-001322,-0.217867801803
ACH-001328,-0.0821758983485
ACH-001332,-0.364911160814
ACH-001333,-0.0336039039379
ACH-001336,-0.21411927204300002
ACH-001340,-0.0648650606182
ACH-001346,0.057008571125999996
ACH-001353,-0.0860681405252
ACH-001354,0.13858475902
ACH-001367,-0.0681763869688
ACH-001368,-0.20297592877300003
ACH-001374,-0.44862225420199997
ACH-001375,-0.028193775301200003
ACH-001377,-0.08019258778239999
ACH-001380,-0.228171758245
ACH-001391,-0.0623791727393
ACH-001407,-0.09857748295150001
ACH-001408,-0.0454773298532
ACH-001413,-0.16914750337099999
ACH-001430,-0.808448552178
ACH-001431,0.0833258632032
ACH-001450,-0.19509162721599999
ACH-001496,-0.14870070810799998
ACH-001500,0.139682412333
ACH-001521,-0.312164559401
ACH-001523,-0.225172161855
ACH-001532,-0.186255072406
ACH-001536,-0.284972957825
ACH-001550,-0.085252016279
ACH-001552,-0.17933213587000002
ACH-001554,0.049245963924400005
ACH-001645,0.036763311321600003
ACH-001654,-0.0614962789092
ACH-001715,-0.38219803557899995
ACH-001735,-0.259442847041
ACH-001736,-0.13191374602
ACH-001737,0.157499465621
ACH-001740,-0.007513059700270001
ACH-001745,-0.009756382611680001
ACH-001750,-0.28967138396200004
ACH-001765,0.0058801215924299995
ACH-001956,-0.19985688437399998
ACH-001957,-0.0974670174433
