,METTL24 (728464)
ACH-000004,0.12858798224999998
ACH-000007,-0.13783828465999998
ACH-000009,0.0274466988343
ACH-000011,-0.16606629358
ACH-000012,-0.165282146286
ACH-000013,-0.111032420615
ACH-000014,-0.127828876742
ACH-000015,-0.051276989392999996
ACH-000017,-0.0386482212456
ACH-000018,-0.179418476853
ACH-000019,-0.07009131454489999
ACH-000021,-0.307411448817
ACH-000022,-0.285056176048
ACH-000025,-0.10905347695800001
ACH-000028,0.116926072588
ACH-000030,-0.22785565017499998
ACH-000035,-0.140681358675
ACH-000036,-0.17803167814100002
ACH-000037,-0.211289019109
ACH-000039,-0.0330999402875
ACH-000040,-0.174251634228
ACH-000041,-0.0816889034062
ACH-000042,-0.249264293921
ACH-000045,0.0312047778026
ACH-000047,-0.245013217495
ACH-000052,-0.21711469335900002
ACH-000053,-0.124682195343
ACH-000054,-0.123084391263
ACH-000055,-0.09816121627910002
ACH-000060,-0.26377911358100004
ACH-000067,-0.28614805070599997
ACH-000070,0.0238148437482
ACH-000075,-0.63634344478
ACH-000078,-0.18070245697
ACH-000082,-0.20033870461800002
ACH-000085,-0.400092601423
ACH-000086,-0.11169545497099999
ACH-000087,-0.050522600743500005
ACH-000092,-0.188650527329
ACH-000095,-0.156693456586
ACH-000097,-0.0506660956212
ACH-000098,-0.0609244028282
ACH-000099,-0.100859733844
ACH-000108,-0.0480415483674
ACH-000113,-0.00631230633836
ACH-000115,-0.144903734017
ACH-000116,-0.168475762204
ACH-000118,-0.0926287711005
ACH-000120,0.0242350613227
ACH-000123,-0.0823780922634
ACH-000127,-0.117537808619
ACH-000128,-0.334659846705
ACH-000132,-0.26231328907400003
ACH-000133,-0.22683059650499998
ACH-000137,-0.48051421000600003
ACH-000138,-0.133406749936
ACH-000142,-0.145450140176
ACH-000143,-0.125962893915
ACH-000146,-0.185910996548
ACH-000148,-0.08423350532780001
ACH-000150,-0.288717939534
ACH-000152,-0.0802722957758
ACH-000153,-0.08236765156810001
ACH-000159,-0.13433782171599998
ACH-000160,-0.14958722837400001
ACH-000163,0.0221294000011
ACH-000167,-0.105025946025
ACH-000168,-0.252483264686
ACH-000169,-0.200595060036
ACH-000178,-0.0633660551032
ACH-000182,-0.12182893201600001
ACH-000183,-0.000528287886493
ACH-000188,-0.152212030891
ACH-000189,-0.11164171112400001
ACH-000190,-0.012221088268500001
ACH-000198,-0.178016291202
ACH-000204,-0.0299858143744
ACH-000206,-0.303894374692
ACH-000207,-0.143235556487
ACH-000211,-0.0774302642462
ACH-000215,-0.238413720488
ACH-000221,-0.191789083911
ACH-000222,-0.18260681180399999
ACH-000223,-0.18407237871100002
ACH-000226,-0.258777489136
ACH-000227,-0.37246305748899994
ACH-000228,-0.111784890942
ACH-000231,-0.142577452968
ACH-000232,-0.0933555819321
ACH-000233,-0.24341473385600002
ACH-000234,-0.0834127906851
ACH-000235,-0.07901921468560001
ACH-000237,-0.151677567299
ACH-000238,-0.047924805973899996
ACH-000243,-0.0706417177377
ACH-000244,-0.0877243620328
ACH-000246,-0.138852901989
ACH-000248,-0.167562916614
ACH-000250,-0.134281182447
ACH-000251,-0.158633527594
ACH-000253,-0.050988498325899995
ACH-000255,-0.35774283990199995
ACH-000256,-0.107662335451
ACH-000257,-0.229259971812
ACH-000258,-0.24453205233000003
ACH-000259,-0.13313496731
ACH-000260,-0.120354235879
ACH-000261,-0.10878628241900001
ACH-000262,-0.384670396189
ACH-000263,-0.197762771374
ACH-000264,-0.163305278738
ACH-000265,-0.042529856790500004
ACH-000266,-0.16995008615600002
ACH-000272,-0.0509948228281
ACH-000273,-0.25391190047699996
ACH-000274,-0.23011763801899998
ACH-000277,-0.219244755289
ACH-000278,-0.25212731046500003
ACH-000279,-0.255024610088
ACH-000280,-0.14857485151799998
ACH-000281,-0.065445039626
ACH-000288,-0.0890739781368
ACH-000291,-0.253994276981
ACH-000293,-0.438511816518
ACH-000294,-0.241854247182
ACH-000295,-0.213969184611
ACH-000296,-0.11989065469900001
ACH-000302,-0.15663760684800002
ACH-000304,-0.266434162056
ACH-000307,-0.0384533349359
ACH-000308,-0.0460979225572
ACH-000310,-0.27721920000100003
ACH-000311,-0.022718194360400002
ACH-000312,-0.112818413052
ACH-000315,-0.309343287218
ACH-000316,-0.115153968221
ACH-000317,-0.333958744679
ACH-000318,-0.17623299699499997
ACH-000319,-0.11103766473200001
ACH-000320,-0.0681896586941
ACH-000322,-0.164199239041
ACH-000323,-0.112274110205
ACH-000324,-0.0920623394472
ACH-000329,-0.238393778691
ACH-000330,-0.021742632342500002
ACH-000331,-0.102128129125
ACH-000332,-0.10921586133300001
ACH-000334,0.0134616270007
ACH-000335,-0.5037650507
ACH-000336,0.238694727812
ACH-000337,0.09990659965679999
ACH-000339,6.7689988273e-05
ACH-000341,-0.18511884403700002
ACH-000348,-0.135023202098
ACH-000350,-0.005665015478590001
ACH-000352,-0.194601224791
ACH-000356,-0.12505349710799998
ACH-000361,-0.17292033735399998
ACH-000362,-0.137068763348
ACH-000363,-0.0149778485522
ACH-000364,-0.21010859229899997
ACH-000365,-0.0832184026874
ACH-000366,-0.229778447856
ACH-000368,-0.13103828342
ACH-000374,0.0170605546976
ACH-000375,-0.04594671943030001
ACH-000376,-0.08353865269989999
ACH-000381,-0.14495794999199998
ACH-000383,-0.09823863039110001
ACH-000387,-0.11283282460100001
ACH-000389,-0.298972668911
ACH-000390,-0.175249416236
ACH-000393,-0.329727667559
ACH-000395,-0.0711575268363
ACH-000397,-0.24425723131700003
ACH-000401,-0.0427028273675
ACH-000402,0.0434770205874
ACH-000403,-0.264398644859
ACH-000404,-0.058870144571599996
ACH-000406,-0.0490820214122
ACH-000407,-0.20451356118
ACH-000408,-0.0930435962225
ACH-000410,-0.34075550439400004
ACH-000411,-0.0164642785063
ACH-000414,-0.218106914068
ACH-000415,-0.121509657614
ACH-000416,-0.12412199089199999
ACH-000420,-0.251802452012
ACH-000421,-0.17191855523699998
ACH-000424,-0.0736481198468
ACH-000425,0.00490153654974
ACH-000426,-0.455517889871
ACH-000427,-0.385305265192
ACH-000433,-0.0741133003602
ACH-000436,-0.104207952585
ACH-000444,-0.19694797793
ACH-000445,-0.365812836804
ACH-000448,-0.122426668962
ACH-000450,-0.289946744758
ACH-000452,-0.15544926409499998
ACH-000454,-0.261088929796
ACH-000458,-0.231961611254
ACH-000459,0.0721759655746
ACH-000460,-0.166882796995
ACH-000461,0.0115095910145
ACH-000463,-0.0633366128864
ACH-000464,-0.257253164894
ACH-000466,-0.349022530357
ACH-000467,-0.0490813501784
ACH-000468,-0.27357724856
ACH-000469,-0.03122556272
