,DepMap_ID
138345,ACH-000424
147171,ACH-000446
204881,ACH-000586
225501,ACH-000631
242703,ACH-000664
263291,ACH-000702
320677,ACH-000786
396583,ACH-000849
397417,ACH-000851
529500,ACH-000943
578134,ACH-000959
580893,ACH-000960
604968,ACH-000967
638351,ACH-000976
666340,ACH-000982
720688,ACH-000990
808132,ACH-000993
808133,ACH-000993
826017,ACH-000995
925106,ACH-001127
925107,ACH-001127
945187,ACH-001199
969071,ACH-001345
994450,ACH-001407
1000516,ACH-001431
1050628,ACH-001611
1065173,ACH-001709
1100101,ACH-002117
1148678,ACH-002230
1210281,ACH-002344
