,SKP2 (6502)
ACH-000621,-1.0324561485400001
ACH-000622,-0.566740589207
ACH-000623,-0.4667560208
ACH-000624,-0.248669350511
ACH-000627,-0.566780703852
ACH-000630,-0.332518393964
ACH-000632,-0.505681801751
ACH-000633,-0.810523884624
ACH-000637,-0.973345887982
ACH-000638,-0.717137314569
ACH-000646,-1.4001033525100002
ACH-000647,-1.3726674877399998
ACH-000648,-0.375026080332
ACH-000649,-0.48583895332099997
ACH-000651,-0.266271252773
ACH-000652,-0.694975830636
ACH-000653,-0.803240295045
ACH-000657,-0.661354771306
ACH-000658,-1.27044029426
ACH-000661,-0.663074616911
ACH-000662,-0.42567369829400004
ACH-000663,-0.9158100461059999
ACH-000665,-0.6666899026049999
ACH-000671,-1.11544991528
ACH-000673,-0.912368933256
ACH-000676,-0.517345170418
ACH-000677,-1.1170783592
ACH-000681,-0.626522339179
ACH-000682,-0.303337394465
ACH-000683,-0.844742348382
ACH-000684,-0.6642592211399999
ACH-000688,-0.9057455275130001
ACH-000693,-0.425276662253
ACH-000694,-0.469925198299
ACH-000695,-1.4543468234499999
ACH-000696,-0.770625984326
ACH-000697,-1.14314646983
ACH-000699,-0.42391455904799996
ACH-000701,-0.849700276253
ACH-000706,-0.611504147211
ACH-000711,-0.5191389033199999
ACH-000713,-1.1781487423
ACH-000714,-0.87795422155
ACH-000718,-0.8322691767
ACH-000720,-1.02723502231
ACH-000721,-0.787621131876
ACH-000724,-0.689211990829
ACH-000725,-0.528847928007
ACH-000732,-0.715034196735
ACH-000734,-0.563802988878
ACH-000735,-0.95436304816
ACH-000736,-0.173843563023
ACH-000738,-0.58583254397
ACH-000746,-0.5668447661770001
ACH-000747,-0.321675436593
ACH-000748,-0.557244616892
ACH-000753,-0.8292219322419999
ACH-000756,-1.15891768409
ACH-000757,-0.467894478176
ACH-000758,-0.473371200801
ACH-000760,-0.522459824476
ACH-000763,-1.1723551085700001
ACH-000764,-1.08585264846
ACH-000765,-0.40163146906499997
ACH-000766,-0.535457954064
ACH-000767,-1.58143989859
ACH-000768,-0.607333974106
ACH-000769,-0.851615132489
ACH-000770,-0.9871718388420001
ACH-000771,-0.786040832448
ACH-000773,-0.9773446346789999
ACH-000776,-0.929860532921
ACH-000777,-0.999424320176
ACH-000778,-0.616595064779
ACH-000781,-0.9727390625669999
ACH-000782,-0.609183449575
ACH-000783,-1.24836945281
ACH-000784,-0.657230592336
ACH-000785,-0.726708136361
ACH-000787,-0.639443160918
ACH-000788,-1.3172027711499998
ACH-000791,-0.915322455777
ACH-000792,-0.408474742754
ACH-000794,-0.6130466634189999
ACH-000796,-0.977987710098
ACH-000799,-0.45196784192100004
ACH-000800,-0.878427269392
ACH-000802,-0.690888162911
ACH-000804,-0.700401121944
ACH-000805,-1.04959952939
ACH-000809,-0.9262780629790001
ACH-000810,-0.186823291008
ACH-000811,-0.33889607846600006
ACH-000817,-0.836876839465
ACH-000819,-1.08872236076
ACH-000820,-0.884005289325
ACH-000821,-0.833371627977
ACH-000822,-0.33092976340700003
ACH-000823,-0.7794029462090001
ACH-000824,-0.36347740584399996
ACH-000827,-0.625114681574
ACH-000829,-0.470850821879
ACH-000831,-0.653165451954
ACH-000832,-0.713404766744
ACH-000833,-0.344697689167
ACH-000834,-0.948773321487
ACH-000835,-0.420532549804
ACH-000836,-0.8656042440710001
ACH-000837,-0.601298212333
ACH-000838,-0.591097993343
ACH-000839,-0.66082714437
ACH-000840,-0.742937012503
ACH-000841,-0.772779497435
ACH-000843,-0.524954650597
ACH-000846,-0.61491134147
ACH-000847,-0.854634257791
ACH-000848,-0.585398837698
ACH-000849,-1.2481245136399999
ACH-000851,-0.27111797262
ACH-000855,-0.46868107957500005
ACH-000856,-0.39053792125200004
ACH-000858,-1.05082590082
ACH-000859,-0.732141514594
ACH-000861,-0.7370974598800001
ACH-000862,-1.1564730513500001
ACH-000865,-0.7468637403020001
ACH-000866,-1.41367064891
ACH-000867,-0.733754024989
ACH-000869,-1.0494151570799999
ACH-000872,-0.866357342642
ACH-000873,-0.9198012892540001
ACH-000876,-0.503137703341
ACH-000878,-0.348892701443
ACH-000880,-1.00631556869
ACH-000881,-0.662156037749
ACH-000882,-0.741236876489
ACH-000884,-0.537987378873
ACH-000885,-0.430700104722
ACH-000887,-0.527932954819
ACH-000888,-0.585899103333
ACH-000889,-0.7389852572750001
ACH-000890,-0.488656428205
ACH-000896,-0.963767988517
ACH-000898,-0.847645384101
ACH-000900,-0.662735961333
ACH-000901,-0.693505588243
ACH-000905,-1.1547455901600001
ACH-000906,-0.532990235601
ACH-000907,-0.183098487758
ACH-000910,-0.7638438330159999
ACH-000911,-0.557122929304
ACH-000912,-0.7584336911239999
ACH-000913,-1.26318575359
ACH-000915,-0.7283792871089999
ACH-000916,-0.36762872560500004
ACH-000917,-0.577052512984
ACH-000921,-0.687961348953
ACH-000924,-1.02420965151
ACH-000926,-0.45697634356899997
ACH-000928,-1.06607093471
ACH-000929,-0.8507934797110001
ACH-000932,-0.5302721265079999
ACH-000935,-0.8384851884350001
ACH-000936,-0.746379632221
ACH-000937,-0.46171183459200005
ACH-000938,-0.652915336166
ACH-000939,-0.997108934912
ACH-000941,-0.8974872678139999
ACH-000943,-0.63670426787
ACH-000946,-0.268311656759
ACH-000947,-0.9143034298109999
ACH-000948,-0.500844839448
ACH-000950,-0.696397384563
ACH-000953,-0.3296811504
ACH-000957,-0.577320972345
ACH-000958,-0.64796924925
ACH-000960,-0.702680092036
ACH-000963,-0.654286309192
ACH-000968,-0.664632469472
ACH-000969,-0.665098844854
ACH-000973,-1.00293754662
ACH-000974,-0.46457200980700003
ACH-000975,-1.13845991097
ACH-000976,-0.7218662088779999
ACH-000978,-0.9840057011650001
ACH-000980,-0.138592594638
ACH-000984,-0.413341786057
ACH-000986,-0.755731512894
ACH-000988,-0.7299751897939999
ACH-000993,-1.19976689206
ACH-000994,-0.939939027044
ACH-000996,-0.944380538432
ACH-001001,-0.29432479706799997
ACH-001020,-0.683295916344
ACH-001028,-0.620688647224
ACH-001031,-0.919618327208
ACH-001038,-0.468958062375
ACH-001048,-0.29321934568700003
ACH-001050,-0.860149808488
ACH-001053,-1.0995396023200001
ACH-001054,-0.6634777463970001
ACH-001061,-0.546029485824
ACH-001067,-1.05643433365
ACH-001075,-0.6751368982539999
ACH-001096,-0.41495817245899996
ACH-001128,-1.48888027854
ACH-001134,-0.504235043859
ACH-001151,-0.8728017763889999
ACH-001163,-0.598475633019
ACH-001164,-0.476727252659
ACH-001173,-0.844893356779
ACH-001183,-1.1189700459
ACH-001184,-0.636729706897
ACH-001190,-0.48438229750100004
ACH-001192,-0.6675607789729999
ACH-001193,-0.812109114462
ACH-001196,-0.8460897292890001
ACH-001197,-0.36400024164000006
ACH-001205,-0.795351614797
ACH-001211,-0.808655518691
ACH-001212,-0.8016954885459999
ACH-001228,-0.814515237808
ACH-001232,-1.39783969917
ACH-001239,-0.6602017223969999
ACH-001274,-0.655038154092
ACH-001275,-0.877047674102
ACH-001277,-1.31759859224
ACH-001278,-0.951316598628
ACH-001280,-0.5886072106710001
ACH-001283,-0.5675010085100001
ACH-001289,-0.709734224839
ACH-001295,-0.936186102274
ACH-001300,-1.14435413652
ACH-001301,-0.619741823045
ACH-001302,-1.2060629459899999
ACH-001303,-0.939659336328
ACH-001306,-0.591339579321
ACH-001318,-0.6790870531540001
ACH-001322,-1.1752262438299999
ACH-001328,-0.405146184519
ACH-001332,-0.693926300357
ACH-001333,-0.836631812812
ACH-001336,-0.8823164928659999
ACH-001340,-0.373717906634
ACH-001346,-0.6998187174580001
ACH-001353,-0.6347603069300001
ACH-001354,-0.720107228977
ACH-001367,-0.7440348602240001
ACH-001368,-0.860166222292
ACH-001374,-0.517306346009
ACH-001375,-0.6919909609289999
ACH-001377,-0.628647368474
ACH-001380,-0.973621963897
ACH-001391,-0.7948179626019999
ACH-001407,-1.3729815037399997
ACH-001408,-0.552219940405
ACH-001413,-0.495516491286
ACH-001430,-0.961668037288
ACH-001431,-0.637389621632
ACH-001450,-0.145441112335
ACH-001496,-0.741949974374
ACH-001500,-0.7890821671870001
ACH-001521,-0.46765040217200005
ACH-001523,-0.621643035667
ACH-001532,-1.0965911211
ACH-001536,-0.9881724883349999
ACH-001550,-0.38520865910400004
ACH-001552,-1.42179433505
ACH-001554,-0.8983960572490001
ACH-001645,-1.13391934215
ACH-001654,-1.19041621344
ACH-001715,-0.874233399401
ACH-001735,-0.638086381296
ACH-001736,-0.661692314714
ACH-001737,-0.6590588861259999
ACH-001740,-0.40888377460600006
ACH-001745,-0.37766015136200004
ACH-001750,-0.7522738213369999
ACH-001765,-0.797349978715
ACH-001956,-0.75135998072
ACH-001957,-0.886706506162
