,RBP3 (5949)
ACH-000004,-0.131355069377
ACH-000007,-0.188641508852
ACH-000009,-0.176891041026
ACH-000011,-0.224455136937
ACH-000012,-0.284010267973
ACH-000013,-0.129353717107
ACH-000014,-0.237983801271
ACH-000015,-0.286011654395
ACH-000017,-0.228841763286
ACH-000018,-0.414547418984
ACH-000019,-0.211710537842
ACH-000021,-0.028694987760200002
ACH-000022,-0.28543086498000003
ACH-000025,-0.395410166637
ACH-000028,-0.192880365291
ACH-000030,-0.41401802971600005
ACH-000035,-0.438258419696
ACH-000036,-0.0766896865825
ACH-000037,-0.223215585665
ACH-000039,-0.034806164036500005
ACH-000040,-0.241737019021
ACH-000041,-0.206498655255
ACH-000042,-0.297501961182
ACH-000045,-0.10996999466499999
ACH-000047,-0.227794726409
ACH-000052,-0.268148851517
ACH-000053,-0.40082319085
ACH-000054,-0.205637354813
ACH-000055,-0.011710217709399999
ACH-000060,-0.101025626208
ACH-000067,-0.206569339936
ACH-000070,-0.259006321461
ACH-000075,-0.497661107121
ACH-000078,0.124679572402
ACH-000082,-0.14680015517699999
ACH-000085,-0.312767249988
ACH-000086,-0.344367168439
ACH-000087,-0.21965644603300002
ACH-000092,-0.197465948795
ACH-000095,-0.0228578658715
ACH-000097,-0.209952137811
ACH-000098,-0.169038688053
ACH-000099,-0.10244276760299999
ACH-000108,-0.245034944635
ACH-000113,-0.08837335354699999
ACH-000115,-0.28057449829
ACH-000116,-0.269563130991
ACH-000118,-0.258573552263
ACH-000120,-0.20189720570300002
ACH-000123,-0.36681633355099996
ACH-000127,-0.19975956406800002
ACH-000128,-0.22419581638799999
ACH-000132,-0.0166309669652
ACH-000133,-0.239276825494
ACH-000137,-0.430881414965
ACH-000138,-0.0690434082309
ACH-000142,-0.18107764788800002
ACH-000143,-0.245258714597
ACH-000146,-0.189767583418
ACH-000148,-0.32482291532900004
ACH-000150,0.021744880773499998
ACH-000152,-0.16850791794
ACH-000153,-0.135810188768
ACH-000159,-0.136105915533
ACH-000160,-0.101162988072
ACH-000163,-0.0747573420956
ACH-000167,-0.160596805205
ACH-000168,-0.101005891211
ACH-000169,-0.179772941001
ACH-000178,-0.193460763292
ACH-000182,-0.191665827155
ACH-000183,-0.26746125934099996
ACH-000188,-0.153879231326
ACH-000189,-0.04073789695030001
ACH-000190,-0.272292224365
ACH-000198,-0.0299763917508
ACH-000204,0.15439621185799998
ACH-000206,-0.23501383027399997
ACH-000207,-0.484571587429
ACH-000211,-0.27496889360300003
ACH-000215,-0.18919383778999999
ACH-000221,-0.39332425058799997
ACH-000222,-0.06409740305150001
ACH-000223,-0.195441625128
ACH-000226,-0.173435835427
ACH-000227,-0.318237156307
ACH-000228,-0.332410622547
ACH-000231,-0.34325989471900004
ACH-000232,-0.142040042042
ACH-000233,-0.166638517987
ACH-000234,0.0137756002006
ACH-000235,-0.14547222383199998
ACH-000237,-0.209768920008
ACH-000238,-0.0406186854605
ACH-000243,-0.264561389278
ACH-000244,0.024126069396900002
ACH-000246,-0.154685286988
ACH-000248,-0.0830560944434
ACH-000250,-0.238806417538
ACH-000251,-0.07428015550919999
ACH-000253,-0.196746435572
ACH-000255,-0.369833067483
