,TYW1 (55253)
ACH-000004,-0.0265669310638
ACH-000007,0.026098512549
ACH-000009,-0.10656559220799999
ACH-000011,-0.20564638234000002
ACH-000012,-0.0603245954713
ACH-000013,0.0335238457114
ACH-000014,-0.09231275982789999
ACH-000015,0.104800824367
ACH-000017,0.10179068397800001
ACH-000018,-0.055950197780599994
ACH-000019,-0.0962765988772
ACH-000021,-0.554280322585
ACH-000022,-0.125127354118
ACH-000025,-0.0298627991808
ACH-000028,-0.318100117755
ACH-000030,0.030585669704800002
ACH-000035,-0.243150332262
ACH-000036,-0.432348901131
ACH-000037,-0.0908647680422
ACH-000039,0.0342449605076
ACH-000040,0.016506467451299998
ACH-000041,-0.249845098337
ACH-000042,-0.0397146718437
ACH-000045,0.0920148570933
ACH-000047,-0.257852384652
ACH-000052,-0.12448300031500001
ACH-000053,-0.16253027497000003
ACH-000054,-0.020076998886099998
ACH-000055,0.0253809438469
ACH-000060,-0.0916765850518
ACH-000067,-0.194966178779
ACH-000070,-0.05591296576
ACH-000075,-0.142804722653
ACH-000078,0.0082537255887
ACH-000082,0.0395609388754
ACH-000085,-0.156824103011
ACH-000086,0.0599340764769
ACH-000087,0.122701585348
ACH-000092,0.0687149228085
ACH-000095,-0.19441805879700003
ACH-000097,-0.142538829175
ACH-000098,-0.130059115934
ACH-000099,-0.176922449012
ACH-000108,-0.181797428928
ACH-000113,-0.0871002047373
ACH-000115,-0.0606379003983
ACH-000116,0.031111408997800002
ACH-000118,-0.225469464322
ACH-000120,0.061281323785899997
ACH-000123,-0.194716957586
ACH-000127,-0.234098324181
ACH-000128,-0.00406708099465
ACH-000132,-0.103210232995
ACH-000133,-0.0844472600549
ACH-000137,-0.225983564406
ACH-000138,0.026253025509200004
ACH-000142,-0.37302115766099997
ACH-000143,-0.0894919565828
ACH-000146,0.00657048101883
ACH-000148,-0.0587923851662
ACH-000150,-0.189220312828
ACH-000152,-0.0826009861746
ACH-000153,-0.008635628205479999
ACH-000159,-0.22336874550799998
ACH-000160,-0.219995159804
ACH-000163,-0.262502981764
ACH-000167,-0.051047392873599995
ACH-000168,-0.21145394855900002
ACH-000169,-0.12871282847100002
ACH-000178,-0.215702509769
ACH-000182,-0.08748214897780002
ACH-000183,-0.0702560782383
ACH-000188,-0.18763425558400001
ACH-000189,-0.385723766184
ACH-000190,-0.105214088222
ACH-000198,-0.231254810084
ACH-000204,-0.152004080708
ACH-000206,-0.051493995022099996
ACH-000207,0.061520905735
ACH-000211,-0.0901583654101
ACH-000215,-0.181617006538
ACH-000221,-0.31706715265700003
ACH-000222,-0.36689906789899995
ACH-000223,-0.00795116817078
ACH-000226,-0.17866961326900002
ACH-000227,-0.0806820462262
ACH-000228,-0.10389514980699999
ACH-000231,-0.16942102375999998
ACH-000232,-0.231350019493
ACH-000233,0.169158456723
ACH-000234,-0.21511170008299998
ACH-000235,-0.12139123626399999
ACH-000237,-0.220101243448
ACH-000238,-0.041170252425000005
ACH-000243,-0.14832874247400002
ACH-000244,-0.205253463228
ACH-000246,-0.11376259701
