,BRD1 (23774)
ACH-000004,-0.465752417054
ACH-000007,-0.43076524344899997
ACH-000009,-0.161771001832
ACH-000011,-0.25975431596500004
ACH-000012,-0.425446727782
ACH-000013,-0.422383237535
ACH-000014,-0.488945608254
ACH-000015,-0.163979795575
ACH-000017,-0.234558403895
ACH-000018,-0.276793837517
ACH-000019,0.076115964554
ACH-000021,-0.09436295540470001
ACH-000022,-0.182919744617
ACH-000025,-0.565078326026
ACH-000028,-0.443781225588
ACH-000030,-0.5677277409520001
ACH-000035,-0.37889029857199996
ACH-000036,-0.132280019573
ACH-000037,-0.6085113222640001
ACH-000039,-0.15704212677
ACH-000040,-0.355738226739
ACH-000041,-0.19377056475999999
ACH-000042,-0.48639969983099995
ACH-000045,-0.809241111067
ACH-000047,0.288972301536
ACH-000052,0.207156863308
ACH-000053,-0.370449385087
ACH-000054,-0.528986411117
ACH-000055,-0.126217897124
ACH-000060,-0.533212222803
ACH-000067,-0.38672601937299994
ACH-000070,-0.637675313339
ACH-000075,-0.244261305564
ACH-000078,-0.533157911738
ACH-000082,-0.118137130393
ACH-000085,-0.6124368804420001
ACH-000086,-0.0965926669026
ACH-000087,-0.549835057351
ACH-000092,-0.108708707834
ACH-000095,-0.6820820351970001
ACH-000097,-0.32814878600499997
ACH-000098,-0.0566285324088
ACH-000099,-0.485498833679
ACH-000108,-0.21011601265000002
ACH-000113,-0.216462519843
ACH-000115,-0.21385223554699997
ACH-000116,-0.32160396063700003
ACH-000118,-0.0670630831494
ACH-000120,-0.28280907595
ACH-000123,-0.163084394499
ACH-000127,-0.243766466179
ACH-000128,-0.40157866377499996
ACH-000132,-0.10736213481000001
ACH-000133,-0.265219004514
ACH-000137,-0.41476613692500003
ACH-000138,-0.254469257781
ACH-000142,-0.256676354105
ACH-000143,-0.29076783213
ACH-000146,-0.23567371164
ACH-000148,-0.325667617913
ACH-000150,-0.17187901725699997
ACH-000152,-0.309552751018
ACH-000153,0.058106303267199996
ACH-000159,-0.128992525736
ACH-000160,0.0893001933295
ACH-000163,-0.269561412804
ACH-000167,0.225276273743
ACH-000168,-0.578434001941
ACH-000169,-0.042163254041099996
ACH-000178,-0.0865243091714
ACH-000182,-0.38327469230800004
ACH-000183,-0.36190189026999997
ACH-000188,-0.30434034045200004
ACH-000189,-0.35992360921899996
ACH-000190,-0.0602828238685
ACH-000198,-0.927917593811
ACH-000204,-0.319439641993
ACH-000206,-0.6553671373409999
ACH-000207,0.103795025776
ACH-000211,-0.429144929972
ACH-000215,-0.244333819595
ACH-000221,-0.199640747791
ACH-000222,-0.395020492206
ACH-000223,-0.162223422627
ACH-000226,-0.495409182783
ACH-000227,-0.49581160666
ACH-000228,-0.452333624462
ACH-000231,-0.188981049488
ACH-000232,-0.315432025805
ACH-000233,-0.391168767875
ACH-000234,-0.39778701795500004
ACH-000235,-0.408935879838
ACH-000237,-0.308433328613
ACH-000238,-0.652086586955
ACH-000243,-0.262690541724
ACH-000244,-0.643710148856
ACH-000246,-0.512025513393
ACH-000248,-0.375404340037
ACH-000250,-0.306076763751
ACH-000251,0.04466319224230001
ACH-000253,-0.412029271782
ACH-000255,-0.460326435383
ACH-000256,-0.42486333299999995
ACH-000257,-0.105783962641
ACH-000258,-0.613872742572
ACH-000259,-0.023871535521800002
ACH-000260,-0.118211101139
ACH-000261,-0.400649185308
ACH-000262,-0.750319791155
ACH-000263,-0.19335470041900002
ACH-000264,-0.551800184766
ACH-000265,-0.261297919491
ACH-000266,-0.12125811548399999
ACH-000272,-0.164341586491
ACH-000273,-0.317705443228
ACH-000274,-0.311089413315
ACH-000277,-0.518230032998
ACH-000278,-0.36126491893299995
ACH-000279,-0.42938679517899997
ACH-000280,-0.280590253795
ACH-000281,-0.585696726536
ACH-000288,-0.41478835546899995
ACH-000291,-0.279060501368
ACH-000293,-0.529869340666
ACH-000294,-0.28737046176
ACH-000295,-0.404570014723
ACH-000296,-0.40623086473700004
ACH-000302,-0.303636174374
ACH-000304,-0.45510956239100003
ACH-000307,-0.371316599758
ACH-000308,-0.17492189196199998
ACH-000310,-0.451944668227
