,COG2 (22796)
ACH-000004,-0.566897613604
ACH-000007,-0.571475648623
ACH-000009,-0.906355668589
ACH-000011,-0.546562912605
ACH-000012,-0.651364234454
ACH-000013,-0.860409938538
ACH-000014,-0.788104068573
ACH-000015,-0.8569193787809999
ACH-000017,-0.9328072766240001
ACH-000018,-0.9023624689540001
ACH-000019,-0.8012480445819999
ACH-000021,-1.0701068923700001
ACH-000022,-0.8302924503550001
ACH-000025,-0.877780140918
ACH-000028,-0.80568196095
ACH-000030,-0.7958348319740001
ACH-000035,-0.8808035271060001
ACH-000036,-0.6861366168359999
ACH-000037,-0.740943097701
ACH-000039,-0.7653638951880001
ACH-000040,-0.901506805599
ACH-000041,-0.6215661393590001
ACH-000042,-0.511401491422
ACH-000045,-0.909666580208
ACH-000047,-0.611578966188
ACH-000052,-0.8337489534039999
ACH-000053,-0.706191646051
ACH-000054,-1.02242397947
ACH-000055,-0.814377794527
ACH-000060,-0.5908455921469999
ACH-000067,-0.6756815681
ACH-000070,-0.649831366233
ACH-000075,-0.9498044469750001
ACH-000078,-0.686395475812
ACH-000082,-0.8628757385889999
ACH-000085,-0.952279308559
ACH-000086,-1.26877235462
ACH-000087,-0.8011261643500001
ACH-000092,-0.939073262574
ACH-000095,-0.666359405561
ACH-000097,-0.633976803513
ACH-000098,-1.15876853704
ACH-000099,-0.6701556716629999
ACH-000108,-0.8293763744679999
ACH-000113,-0.6429333771069999
ACH-000115,-0.7984103399570001
ACH-000116,-0.7358615419069999
ACH-000118,-0.846821546965
ACH-000120,-0.521534818448
ACH-000123,-0.98343251094
ACH-000127,-0.907337919732
ACH-000128,-0.8932660877390001
ACH-000132,-0.6309674517130001
ACH-000133,-1.12634523623
ACH-000137,-0.8977551014899999
ACH-000138,-0.635077453366
ACH-000142,-1.03529847787
ACH-000143,-1.00511913544
ACH-000146,-0.442327927398
ACH-000148,-0.958030970289
ACH-000150,-0.6622122186420001
ACH-000152,-0.673915105502
ACH-000153,-0.942916898558
ACH-000159,-0.832598042846
ACH-000160,-0.679374233579
ACH-000163,-0.920643569006
ACH-000167,-0.704380152185
ACH-000168,-1.11650139124
ACH-000169,-0.7909062402439999
ACH-000178,-0.7951631901999999
ACH-000182,-0.51054479587
ACH-000183,-0.840763961729
ACH-000188,-0.714592441524
ACH-000189,-0.554174211731
ACH-000190,-1.067839923
ACH-000198,-0.984537999234
ACH-000204,-1.13631827225
ACH-000206,-0.976981958668
ACH-000207,-0.924842351788
ACH-000211,-0.642476000625
ACH-000215,-0.732374840974
ACH-000221,-0.701582129858
ACH-000222,-0.877922177523
ACH-000223,-0.975286587057
ACH-000226,-0.6806187188639999
ACH-000227,-0.48747647718599996
ACH-000228,-0.651097733444
ACH-000231,-0.727449670733
ACH-000232,-0.871465717623
ACH-000233,-0.746744035911
ACH-000234,-0.947960224472
ACH-000235,-0.7228383752549999
ACH-000237,-0.8621515526289999
ACH-000238,-0.5873533527629999
ACH-000243,-0.852336724032
ACH-000244,-1.16129938506
ACH-000246,-1.1733841383399999
ACH-000248,-0.8575505446160001
ACH-000250,-1.0022488676299999
ACH-000251,-0.6983401635750001
ACH-000253,-0.817622566656
ACH-000255,-0.7954737436489999
ACH-000256,-0.859375926785
ACH-000257,-0.9567574407080001
ACH-000258,-0.7069502406910001
ACH-000259,-0.7244777182109999
ACH-000260,-0.40746284761
ACH-000261,-0.5874203361770001
ACH-000262,-1.00447696649
ACH-000263,-1.08727098075
ACH-000264,-0.80778511691
ACH-000265,-0.567402389334
ACH-000266,-0.639096733137
ACH-000272,-0.947712050778
ACH-000273,-1.01743987092
ACH-000274,-0.84766548691
ACH-000277,-0.718006700969
ACH-000278,-0.782114276996
ACH-000279,-0.564481987227
ACH-000280,-0.585394888989
ACH-000281,-0.540277243343
ACH-000288,-0.892888131931
ACH-000291,-0.668852092793
ACH-000293,-0.7578489257909999
ACH-000294,-0.505788807908
ACH-000295,-0.889231650458
