,TWISTNB (221830)
ACH-000302,-1.0287191158
ACH-000304,-1.13365020201
ACH-000307,-0.949408108863
ACH-000308,-0.9472793553409999
ACH-000310,-1.2775004513400001
ACH-000311,-1.21426066559
ACH-000312,-0.9790224456319999
ACH-000315,-1.20308866585
ACH-000316,-0.685375430124
ACH-000317,-0.967590088516
ACH-000318,-1.09815452856
ACH-000319,-1.1266650653799999
ACH-000320,-1.17975130877
ACH-000322,-1.08283028575
ACH-000323,-1.04640041631
ACH-000324,-1.08592552749
ACH-000329,-1.07078281797
ACH-000330,-1.2909481118200001
ACH-000331,-1.2287631700200001
ACH-000332,-0.950788825305
ACH-000334,-1.09408892894
ACH-000335,-1.0838234793600001
ACH-000336,-0.671530406161
ACH-000337,-0.975098208791
ACH-000339,-1.18143274249
ACH-000341,-1.5283180033000001
ACH-000348,-1.11592309847
ACH-000350,-1.1224472732700002
ACH-000352,-1.21571183846
ACH-000356,-0.6390586630990001
ACH-000361,-0.970170374254
ACH-000362,-1.16526541861
ACH-000363,-1.13615489693
ACH-000364,-0.9544962534639999
ACH-000365,-0.8298689370829999
ACH-000366,-1.01434042371
ACH-000368,-0.64587542953
ACH-000374,-0.9413148596520001
ACH-000375,-1.05731653714
ACH-000376,-0.97136488419
ACH-000381,-0.5769140634709999
ACH-000383,-0.990704256972
ACH-000387,-1.07994713226
ACH-000389,-0.831787452077
ACH-000390,-0.8715330595649999
ACH-000393,-1.21378868681
ACH-000395,-0.942103232013
ACH-000397,-1.0091868878
ACH-000401,-1.12600019639
ACH-000402,-0.8717138606579999
ACH-000403,-0.9779372163500001
ACH-000404,-1.19325754326
ACH-000406,-0.968715505783
ACH-000407,-0.890468846866
ACH-000408,-0.819313631284
ACH-000410,-1.10573049076
ACH-000411,-1.6473985483700002
ACH-000414,-1.2630813503899998
ACH-000415,-1.06105357408
ACH-000416,-1.16761317401
ACH-000420,-0.995993798496
ACH-000421,-1.0130748089
ACH-000424,-1.12991176519
ACH-000425,-1.03685828047
ACH-000426,-1.7125064501499998
ACH-000427,-0.83949298417
ACH-000433,-0.493956285352
ACH-000436,-0.876567206751
ACH-000444,-1.25577607168
ACH-000445,-0.7160412890360001
ACH-000448,-1.0901083275499999
ACH-000450,-1.0187090676700001
ACH-000452,-1.06554854895
ACH-000454,-1.02186662818
ACH-000458,-1.13123881069
ACH-000459,-1.29751413543
ACH-000460,-0.969936840061
ACH-000461,-1.0949616092799999
ACH-000463,-0.868160464654
ACH-000464,-1.10772065007
ACH-000466,-1.6973547905000002
ACH-000467,-1.33064274796
ACH-000468,-0.920111288255
ACH-000469,-0.975711783028
ACH-000470,-1.1308757667
ACH-000471,-1.08677776774
ACH-000472,-0.95068679169
ACH-000473,-1.4361501908399998
ACH-000475,-0.978203393012
ACH-000476,-1.0425661641600001
ACH-000477,-1.65254310872
ACH-000480,-1.16013841545
ACH-000481,-1.0850262320200001
ACH-000483,-1.30744339698
ACH-000484,-1.17887851835
ACH-000485,-0.931696097971
ACH-000486,-1.2643773905700002
ACH-000487,-1.25102657025
ACH-000488,-1.2164206557600001
ACH-000490,-1.26175259569
ACH-000491,-0.35103211103299997
ACH-000495,-0.752688826423
ACH-000496,-1.09742961365
ACH-000499,-0.614641211547
ACH-000500,-0.9600955928210001
ACH-000502,-0.924335251683
ACH-000503,-1.11844770825
ACH-000505,-0.9304344326360001
ACH-000507,-1.13045676024
ACH-000510,-1.3189840531
ACH-000511,-0.995819938973
ACH-000512,-0.9460204958730001
ACH-000516,-1.2180823497600002
ACH-000517,-0.750623098839
ACH-000518,-0.845692234099
ACH-000520,-0.8765116762209999
ACH-000521,-0.8653460267849999
ACH-000522,-1.27123952855
ACH-000524,-1.38670639025
ACH-000527,-1.26333568917
ACH-000528,-1.20213360736
ACH-000537,-0.79558441619
ACH-000541,-1.0182176622399999
ACH-000542,-1.05175566581
ACH-000544,-1.00272645778
ACH-000545,-0.99063277999
ACH-000547,-1.4933429530700002
ACH-000548,-0.9918104979279999
ACH-000549,-1.3024093617399999
ACH-000550,-0.9797944817209999
ACH-000552,-1.31681453885
ACH-000556,-1.12671459918
ACH-000557,-1.26360774059
ACH-000570,-0.782351346305
ACH-000571,-1.18353154135
ACH-000573,-0.920563551647
ACH-000576,-1.16789385097
ACH-000580,-1.14063801611
ACH-000584,-0.959898569105
ACH-000585,-1.01926166575
ACH-000588,-1.3781427378100002
ACH-000589,-0.9879644876899999
ACH-000591,-0.916003800246
ACH-000593,-1.16202053431
ACH-000600,-1.35665057377
ACH-000601,-1.09869099342
ACH-000604,-1.40637317156
ACH-000605,-0.82342756192
ACH-000606,-1.02970624763
ACH-000608,-1.1337971548899999
ACH-000614,-1.5370790563299999
ACH-000616,-1.02355585313
ACH-000618,-1.0583380935
ACH-000619,-1.12785789041
ACH-000620,-1.2745248151100002
ACH-000621,-0.767031663628
ACH-000622,-1.0651715312799999
ACH-000623,-1.19269526025
ACH-000624,-1.04337552733
ACH-000627,-1.1688462364399999
ACH-000630,-1.23769285886
ACH-000632,-1.31577487113
ACH-000633,-0.7341949471670001
ACH-000637,-1.26886894469
ACH-000638,-1.0559815171200002
ACH-000646,-0.916121246857
ACH-000647,-0.896839585059
ACH-000648,-0.9932117396960001
ACH-000649,-1.07532464729
ACH-000651,-1.0582715952200001
ACH-000652,-1.00477815499
ACH-000653,-0.882612524635
ACH-000657,-1.0681194292
ACH-000658,-1.2104008395499999
ACH-000661,-1.27119869173
ACH-000662,-0.9243484815180001
ACH-000663,-1.57953035941
ACH-000665,-0.7223672607610001
ACH-000671,-0.797217527834
ACH-000673,-1.24476294381
ACH-000676,-1.1082308778
ACH-000677,-1.29408277452
ACH-000681,-1.07718445477
ACH-000682,-1.03865883395
ACH-000683,-0.718244419805
ACH-000684,-1.15800154943
ACH-000688,-1.0212025904000002
ACH-000693,-0.8957693623080001
ACH-000694,-0.750345873522
ACH-000695,-1.27755973325
ACH-000696,-1.12912403436
ACH-000697,-0.910302170109
ACH-000699,-1.13397956809
ACH-000701,-1.22590893142
ACH-000706,-0.7690267583949999
ACH-000711,-1.0060800614299998
ACH-000713,-1.31350296807
ACH-000714,-0.8607321577249999
ACH-000718,-1.02633446122
ACH-000720,-1.10926800241
ACH-000721,-1.0166573893000002
ACH-000724,-2.2384823345599996
ACH-000725,-0.742064681564
ACH-000732,-1.4418673439200003
ACH-000734,-0.969567060954
ACH-000735,-1.0126743444600002
ACH-000736,-1.40117980294
ACH-000738,-0.884669913742
ACH-000746,-1.18229951872
ACH-000747,-0.893602654204
ACH-000748,-1.02214123419
ACH-000753,-1.00362758496
ACH-000756,-1.0697627645999999
ACH-000757,-0.599100226523
ACH-000758,-1.07111058755
ACH-000760,-0.965978299197
ACH-000763,-1.46000735809
ACH-000764,-0.43080689679899997
ACH-000765,-1.01323655858
ACH-000766,-0.9925378804100001
ACH-000767,-1.13942646215
ACH-000768,-1.24119561423
ACH-000769,-1.03243636169
ACH-000770,-1.36930895701
ACH-000771,-1.1178163833499999
ACH-000773,-1.06669873732
ACH-000776,-1.07708990762
ACH-000777,-0.956995566912
ACH-000778,-1.20076408559
ACH-000781,-0.9462211721860001
ACH-000782,-1.40291625966
ACH-000783,-0.9451875704260001
ACH-000784,-0.8170031042300001
ACH-000785,-0.867912090854
ACH-000787,-0.8743214008910001
ACH-000788,-0.842539164876
ACH-000791,-1.08785866322
ACH-000792,-0.7922584196979999
ACH-000794,-1.05671340709
ACH-000796,-1.39414905836
ACH-000799,-1.15017854873
ACH-000800,-1.22161887255
ACH-000802,-1.3013843377299998
ACH-000804,-1.09023937941
ACH-000805,-0.998042855404
ACH-000809,-0.932379554738
ACH-000810,-1.46363448725
ACH-000811,-1.5041954497999999
ACH-000817,-0.913300889388
ACH-000819,-0.9046864381999999
ACH-000820,-0.710422582167
ACH-000821,-1.08768605625
ACH-000822,-1.14292540589
ACH-000823,-0.816872587126
ACH-000824,-1.07167145988
ACH-000827,-0.8407357051109999
ACH-000829,-1.09173442644
ACH-000831,-1.21743894032
ACH-000832,-0.9065998022589999
ACH-000833,-0.770585893977
ACH-000834,-1.01936615388
ACH-000835,-1.1387797994700002
ACH-000836,-1.31170940887
ACH-000837,-1.13629193806
ACH-000838,-1.34835416694
ACH-000839,-0.872905057296
ACH-000840,-1.2621846351100001
ACH-000841,-1.12713678623
ACH-000843,-1.26569774518
ACH-000846,-0.915310711662
ACH-000847,-0.642087989625
ACH-000848,-0.9556067166299999
ACH-000849,-1.0406593226799998
ACH-000851,-0.996938434067
ACH-000855,-1.0390062228299999
ACH-000856,-1.28663408736
ACH-000858,-0.892664087252
ACH-000859,-0.928034844302
ACH-000861,-0.8476223560439999
ACH-000862,-1.27712224933
ACH-000865,-1.20443321818
ACH-000866,-1.2241938948200002
ACH-000867,-0.876253435485
ACH-000869,-0.839709433937
ACH-000872,-0.714483537138
ACH-000873,-1.10039268952
ACH-000876,-1.4760571412399999
ACH-000878,-1.14186249852
ACH-000880,-1.57200832264
ACH-000881,-1.10033711938
ACH-000882,-0.983704444421
ACH-000884,-1.34249402523
ACH-000885,-1.3145636396
ACH-000887,-1.14469132345
ACH-000888,-0.875416453581
ACH-000889,-0.805961443654
ACH-000890,-1.1552221258
ACH-000896,-0.9462160409520001
ACH-000898,-0.8890473727
ACH-000900,-0.906661792701
ACH-000901,-0.9357047101970001
ACH-000905,-1.1436940264
ACH-000906,-0.919260385651
ACH-000907,-1.0262503776799998
ACH-000910,-1.33441804724
ACH-000911,-1.2852689721
ACH-000912,-0.891930402059
ACH-000913,-0.9736196791249999
ACH-000915,-0.9660309377940001
ACH-000916,-0.977528357501
ACH-000917,-0.845194444091
ACH-000921,-1.01150183028
ACH-000924,-1.3460487515600001
ACH-000926,-0.9943042811120001
ACH-000928,-1.04535658478
ACH-000929,-1.47637454972
ACH-000932,-1.24286328869
ACH-000935,-1.08985884276
ACH-000936,-1.0304707874799999
ACH-000937,-1.33351883055
ACH-000938,-0.969627902512
ACH-000939,-1.16469105174
ACH-000941,-0.754499807376
ACH-000943,-1.13633986304
ACH-000946,-1.24134248687
ACH-000947,-1.0964326962
ACH-000948,-1.22290719124
ACH-000950,-0.6987665843109999
ACH-000953,-1.01758877675
ACH-000957,-1.03168441564
ACH-000958,-0.835502973998
ACH-000960,-0.993213135781
ACH-000963,-1.5608741718599999
ACH-000968,-1.03879019422
ACH-000969,-0.9552208734440001
ACH-000973,-1.10959056873
ACH-000974,-1.4226759044
ACH-000975,-0.853179324997
ACH-000976,-1.2377151609
ACH-000978,-1.55178911045
ACH-000980,-1.02759638459
ACH-000984,-0.8345923272619999
ACH-000986,-0.758711658676
ACH-000988,-1.1364206519600002
ACH-000993,-0.926806761402
ACH-000994,-0.911591890212
ACH-000996,-0.952829608513
ACH-001001,-0.9571618250730001
ACH-001020,-0.8464236446629999
ACH-001028,-1.08931542052
ACH-001031,-1.3834515651100001
ACH-001038,-0.735987213042
ACH-001048,-1.0968523959999998
ACH-001050,-0.954876551846
ACH-001053,-1.06034779793
ACH-001054,-1.19992252731
ACH-001061,-1.12873032191
ACH-001067,-1.03886488314
ACH-001075,-1.10175775406
ACH-001096,-1.0511836816700002
ACH-001128,-0.673540977991
ACH-001134,-1.23464340906
ACH-001151,-0.9847916183580001
ACH-001163,-1.11612986007
ACH-001164,-0.8105473691940001
ACH-001173,-1.00211639663
ACH-001183,-1.13809109452
ACH-001184,-1.0611751232
ACH-001190,-0.856070207352
ACH-001192,-0.935075630862
ACH-001193,-0.547508728657
ACH-001196,-0.860951298397
ACH-001197,-1.09063548271
ACH-001205,-1.04699357672
ACH-001211,-1.0240936949700001
ACH-001212,-1.06033184345
ACH-001228,-1.38043524338
ACH-001232,-1.10250273794
ACH-001239,-0.6478946170809999
ACH-001274,-1.12979045825
ACH-001275,-0.716029742097
ACH-001277,-1.0629848349700002
ACH-001278,-1.15352112642
ACH-001280,-1.53736781029
ACH-001283,-1.0200628243799998
ACH-001289,-1.20202428582
ACH-001295,-1.3134170429
ACH-001300,-0.794525866997
ACH-001301,-1.2232699361700001
ACH-001302,-1.415724535
ACH-001303,-1.0397842551799998
ACH-001306,-1.52782993275
ACH-001318,-0.990985190967
ACH-001322,-1.1528105792299999
ACH-001328,-0.9940991919050001
ACH-001332,-0.395637210259
ACH-001333,-1.4048834728200001
ACH-001336,-1.23815136364
ACH-001340,-0.725150504323
ACH-001346,-0.885052945927
ACH-001353,-0.9266369490549999
ACH-001354,-0.696842409198
ACH-001367,-0.8248837093350001
ACH-001368,-1.16406339937
ACH-001374,-1.07700386087
ACH-001375,-0.951422334446
ACH-001377,-1.22911733547
ACH-001380,-1.11422557169
ACH-001391,-0.961206937372
ACH-001407,-0.747539421351
ACH-001408,-1.28231934078
ACH-001413,-1.04239642733
ACH-001430,-0.781404790606
ACH-001431,-1.00565686253
ACH-001450,-0.878672482355
ACH-001496,-1.1394357320200001
ACH-001500,-0.968588815266
ACH-001521,-1.1846643249700002
ACH-001523,-1.31183746858
ACH-001532,-1.15914945187
ACH-001536,-0.915312230162
ACH-001550,-0.697202778355
ACH-001552,-1.19025427017
ACH-001554,-1.0387353885500001
ACH-001645,-1.25455339277
ACH-001654,-0.9654119560459999
ACH-001715,-1.24046903314
ACH-001735,-1.37610894412
ACH-001736,-0.94518021248
ACH-001737,-1.36580574855
ACH-001740,-1.0078836444200001
ACH-001745,-0.834015521311
ACH-001750,-1.24317481095
ACH-001765,-0.78831190118
ACH-001956,-0.989733273282
ACH-001957,-0.737310849602
