,B4GALT3 (8703)
ACH-000004,-0.265638181283
ACH-000007,-0.566731729556
ACH-000009,-0.456861616132
ACH-000011,-0.590155501875
ACH-000012,-0.384404438019
ACH-000013,-0.306807591656
ACH-000014,-0.485492972986
ACH-000015,-0.50444997168
ACH-000017,-0.36601589880400004
ACH-000018,-0.539377318573
ACH-000019,-0.544577600056
ACH-000021,-0.265199914256
ACH-000022,-0.367449381969
ACH-000025,-0.510630764404
ACH-000028,-0.21808465710900002
ACH-000030,-0.368048753623
ACH-000035,-0.324163556217
ACH-000036,-0.691104814357
ACH-000037,-0.155833090545
ACH-000039,-0.291273577141
ACH-000040,-0.10523647139
ACH-000041,-0.374360897808
ACH-000042,-0.34353748959700003
ACH-000045,-0.306747987951
ACH-000047,-0.33691027756999997
ACH-000052,-0.437434475767
ACH-000053,-0.322852023062
ACH-000054,-0.24197845733399997
ACH-000055,-0.0998772752819
ACH-000060,-0.39497919766500006
ACH-000067,-0.186107978148
ACH-000070,-0.286895132407
ACH-000075,-0.43303179561800004
ACH-000078,-0.240801378844
ACH-000082,-0.47943769039800005
ACH-000085,-0.333296311266
ACH-000086,-0.537328941174
ACH-000087,-0.438189212624
ACH-000092,-0.437129500849
ACH-000095,-0.38468202759099995
ACH-000097,-0.426691007763
ACH-000098,-0.42409478044
ACH-000099,-0.29680085409
ACH-000108,-0.386061344103
ACH-000113,-0.5324651956800001
ACH-000115,-0.20234907244699998
ACH-000116,-0.315186770949
ACH-000118,-0.168297279415
ACH-000120,-0.254763294122
ACH-000123,-0.44074005824900003
ACH-000127,-0.32949979586100003
ACH-000128,-0.294358730025
ACH-000132,-0.44825922418799996
ACH-000133,-0.546817877811
ACH-000137,-0.30663152388
ACH-000138,-0.288811139663
ACH-000142,-0.609586415843
ACH-000143,-0.41832280796800003
ACH-000146,-0.274948626295
ACH-000148,-0.352219776744
ACH-000150,-0.124337368534
ACH-000152,-0.257634517656
ACH-000153,-0.5421208983829999
ACH-000159,-0.38607605613799995
ACH-000160,-0.39801496098300004
ACH-000163,-0.234567173045
ACH-000167,-0.107311648486
ACH-000168,-0.518640637769
ACH-000169,-0.43701687176799997
ACH-000178,-0.324539243045
ACH-000182,-0.313525250716
ACH-000183,-0.653367602437
ACH-000188,-0.267783279605
ACH-000189,-0.882556766894
ACH-000190,-0.307164947567
ACH-000198,-0.39335295460999997
ACH-000204,-0.602072891088
ACH-000206,-0.262016962796
ACH-000207,-0.163583731416
ACH-000211,-0.390537151306
ACH-000215,-0.46272498797300005
ACH-000221,-0.481136570577
ACH-000222,-0.145818974499
ACH-000223,-0.368207011677
ACH-000226,-0.47793251378799995
ACH-000227,-0.107664137203
ACH-000228,-0.36675922885799994
ACH-000231,-0.334846981212
ACH-000232,-0.442744194903
ACH-000233,-0.301360850335
ACH-000234,-0.404715835355
ACH-000235,-0.547239968851
ACH-000237,-0.34245872979
ACH-000238,-0.184846695783
ACH-000243,-0.302956932106
ACH-000244,-0.40730425203299997
ACH-000246,-0.34932540099200005
ACH-000248,-0.299847055333
ACH-000250,-0.41690568835600006
ACH-000251,-0.520910125015
ACH-000253,-0.453473189557
ACH-000255,-0.31409760931999997
ACH-000256,-0.12772499841600002
ACH-000257,-0.132391754699
ACH-000258,-0.765405860704
ACH-000259,-0.316913632604
ACH-000260,-0.36241320030999996
ACH-000261,-0.45706551883
ACH-000262,-0.32542536219900003
ACH-000263,-0.290888591772
ACH-000264,-0.39669001869599996
ACH-000265,-0.317509498507
ACH-000266,-0.376663805175
ACH-000272,-0.49263329167900005
ACH-000273,-0.34900506504900003
ACH-000274,-0.284641569846
ACH-000277,-0.281717863537
ACH-000278,-0.46498231792499994
ACH-000279,-0.271565821371
ACH-000280,-0.632907608207
ACH-000281,-0.24798159714499998
ACH-000288,-0.343588809492
ACH-000291,-0.294785773114
ACH-000293,-0.410346745419
ACH-000294,-0.0575651037785
ACH-000295,-0.156034962437
ACH-000296,-0.36826036832599995
ACH-000302,-0.47676015626199997
ACH-000304,0.000796561103127
ACH-000307,-0.235778822819
ACH-000308,-0.407884042279
ACH-000310,-0.147926181736
ACH-000311,-0.326950091743
ACH-000312,-0.25036346289
ACH-000315,-0.294328625903
ACH-000316,-0.650793738936
ACH-000317,-0.40586881549000003
ACH-000318,-0.570147817238
ACH-000319,-0.48724988277500003
ACH-000320,-0.189049932354
ACH-000322,-0.27759740934599997
ACH-000323,-0.33888570290700004
ACH-000324,-0.626931060026
ACH-000329,-0.27117592371
ACH-000330,-0.241806775498
ACH-000331,-0.360710779142
ACH-000332,-0.40341300854400003
ACH-000334,-0.7453632625550001
ACH-000335,-0.23049780334000003
ACH-000336,-0.311890310893
ACH-000337,-0.556367392283
ACH-000339,-0.308252918134
ACH-000341,-0.6812204165829999
ACH-000348,-0.31596263111
ACH-000350,-0.294409069024
ACH-000352,-0.36112804153000005
ACH-000356,-0.596262952685
ACH-000361,-0.46929917943800004
ACH-000362,-0.247513027194
ACH-000363,-0.121517686434
ACH-000364,-0.41748101833400003
ACH-000365,-0.44259729153899996
ACH-000366,-0.305580128229
ACH-000368,-0.12624673906199999
ACH-000374,-0.374994327904
ACH-000375,-0.216022617947
ACH-000376,-0.30171686805799997
ACH-000381,-0.41167067141999997
ACH-000383,-0.339176849045
ACH-000387,-0.425800457231
ACH-000389,-0.420767544449
ACH-000390,-0.6189007378970001
ACH-000393,-0.46000761844899996
ACH-000395,-0.463371477556
ACH-000397,-0.385867097279
ACH-000401,-0.167501021395
ACH-000402,-0.677425368722
ACH-000403,-0.303575175683
ACH-000404,-0.515790745008
ACH-000406,-0.458888685643
ACH-000407,-0.254973442657
ACH-000408,-0.22461780559500003
ACH-000410,-0.515802323251
ACH-000411,-0.469677483575
ACH-000414,-0.335519796375
ACH-000415,-0.374298084014
ACH-000416,-0.408655558073
ACH-000420,-0.42423684703000003
ACH-000421,-0.47513770597800004
ACH-000424,-0.48243077211499996
ACH-000425,-0.242874745144
ACH-000426,-0.377556164691
ACH-000427,-0.5080072974409999
ACH-000433,-0.536382248844
ACH-000436,-0.507376022842
ACH-000444,-0.234608220058
ACH-000445,-0.501261825103
ACH-000448,-0.36601629029700006
ACH-000450,-0.503855331034
ACH-000452,-0.5050452277440001
ACH-000454,-0.31151344570399997
ACH-000458,-0.47825302134400005
ACH-000459,-0.379435046211
ACH-000460,-0.265163395436
ACH-000461,-0.160122620778
ACH-000463,-0.32859381024900003
ACH-000464,0.012294141501400001
ACH-000466,-0.358121999885
ACH-000467,-0.414661651182
ACH-000468,-0.384964762412
ACH-000469,-0.369136355335
ACH-000470,-0.228010627115
ACH-000471,-0.587445787911
ACH-000472,-0.282308604056
ACH-000473,-0.14832353733200002
ACH-000475,-0.364730592288
ACH-000476,-0.408473633047
ACH-000477,-0.283563817228
ACH-000480,-0.293292074412
ACH-000481,-0.530650877689
ACH-000483,-0.198785290204
ACH-000484,-0.512319874957
ACH-000485,-0.41597170797399996
ACH-000486,-0.381226687567
ACH-000487,-0.336684875005
ACH-000488,-0.339611575762
