,BPTF (2186)
ACH-000421,-0.494184608329
ACH-000424,-0.657375771539
ACH-000425,-0.820943209297
ACH-000426,-0.109944426942
ACH-000427,0.08873511221560001
ACH-000433,-0.479720107872
ACH-000436,-0.436878544059
ACH-000444,-0.247161731416
ACH-000445,-0.569642586682
ACH-000448,-0.162522055327
ACH-000450,-0.8422900066560001
ACH-000452,-0.546462157978
ACH-000454,-0.133933496446
ACH-000458,-0.12412446773600001
ACH-000459,-0.136436825797
ACH-000460,-0.38818184284999996
ACH-000461,-0.381898984743
ACH-000463,-0.29037823639000004
ACH-000464,-0.543759881972
ACH-000466,-0.484610815449
ACH-000467,-0.440159833352
ACH-000468,-0.507684102763
ACH-000469,-0.330034239109
ACH-000470,-0.23803149315000002
ACH-000471,-0.362519088156
ACH-000472,-0.26076613728500003
ACH-000473,0.202764787507
ACH-000475,-0.27593469195
ACH-000476,-0.448605058311
ACH-000477,-0.782420918624
ACH-000480,-0.481573537659
ACH-000481,-0.314673265312
ACH-000483,-0.115521771201
ACH-000484,-0.36378749858000003
ACH-000485,-0.46900444325400004
ACH-000486,-0.46390126138000004
ACH-000487,-0.295898316433
ACH-000488,-0.44106837248400005
ACH-000490,-0.2557999324
ACH-000491,-0.19550984912
ACH-000495,-0.18963174476599998
ACH-000496,-0.39357431939599996
ACH-000499,0.042026109692699994
ACH-000500,-0.540734508167
ACH-000502,-0.564760504297
ACH-000503,-0.510810640065
ACH-000505,-0.656392984214
ACH-000507,-0.250324089392
ACH-000510,-0.34566456772799997
ACH-000511,-0.6973279482379999
ACH-000512,-0.37912461594
ACH-000516,-0.41592498242700005
ACH-000517,-0.49334445224
ACH-000518,-0.268781407481
ACH-000520,-0.326259631983
ACH-000521,-0.772135190908
ACH-000522,-0.481605273012
ACH-000524,-0.422921739722
ACH-000527,-0.32792088769
ACH-000528,-0.49575365977700003
ACH-000537,-0.335562374515
ACH-000541,-0.537204478926
ACH-000542,-0.305746100785
ACH-000544,-0.10657828140100001
ACH-000545,-0.304314984517
ACH-000547,0.0295110578163
ACH-000548,0.135510648066
ACH-000549,-0.43427958609300005
ACH-000550,-0.41179894279299994
ACH-000552,-0.393280675224
ACH-000556,-0.385741468334
ACH-000557,-0.909091429218
ACH-000570,-0.6757394892470001
ACH-000571,-0.383065248041
ACH-000573,-0.37565719884800003
ACH-000576,-0.795384675598
ACH-000580,-0.691313695944
ACH-000584,-0.33540949174400003
ACH-000585,-0.28038252795
ACH-000588,-0.526575347195
ACH-000589,-0.21224346317
ACH-000591,-0.666024370151
ACH-000593,-0.07249179772520001
ACH-000600,-0.10552565864
ACH-000601,-0.405498226059
ACH-000604,-0.333719327528
ACH-000605,-0.357086247632
ACH-000606,-0.333785575723
ACH-000608,-0.6571121694
ACH-000614,-0.536973577715
ACH-000616,-0.349307645675
ACH-000618,-0.36910881706200005
ACH-000619,-0.239911262815
ACH-000620,-0.45110165829
ACH-000621,-0.712918154325
ACH-000622,-0.393055372535
ACH-000623,-0.310565874681
ACH-000624,-0.165418324113
ACH-000627,-0.518055075959
ACH-000630,-0.517611340534
ACH-000632,-0.542228296297
ACH-000633,-0.644406771196
ACH-000637,-0.26238835567499996
ACH-000638,-0.5581341233739999
ACH-000646,-0.60493080092
ACH-000647,-0.395130312087
ACH-000648,-0.05797783484019999
ACH-000649,-0.419537665237
ACH-000651,-0.373210015779
ACH-000652,-0.489380623845
ACH-000653,-0.439032064194
ACH-000657,-0.415672554196
ACH-000658,-0.43051518321000004
ACH-000661,-0.714443363049
ACH-000662,-0.542133672349
ACH-000663,-0.30745741741
ACH-000665,-0.434952991351
ACH-000671,-0.522363956591
ACH-000673,-0.5180781636339999
ACH-000676,-0.62548451741
ACH-000677,-0.45880676429
ACH-000681,-0.419594430694
ACH-000682,-0.376753594549
ACH-000683,-0.341474093897
ACH-000684,-0.262617950723
ACH-000688,-0.34081581504299996
ACH-000693,-0.296259364256
ACH-000694,-0.12011676870200001
ACH-000695,-0.0855177941253
ACH-000696,-0.32035844351
ACH-000697,-0.639153022958
ACH-000699,-0.32442061506700004
ACH-000701,-0.375632434129
ACH-000706,-0.536006660246
ACH-000711,-0.304377325947
ACH-000713,-0.222697050861
ACH-000714,-0.330891370513
ACH-000718,-0.415553685256
ACH-000720,-0.504772427495
ACH-000721,-0.6158902136150001
ACH-000724,-0.640525437436
ACH-000725,-0.05397133837669999
ACH-000732,-0.457873923821
ACH-000734,-0.177466811151
ACH-000735,-0.19803424274999998
ACH-000736,-0.28618547762200003
ACH-000738,-0.5191474667379999
ACH-000746,0.058257873104600004
ACH-000747,-0.48016625340400004
ACH-000748,-0.158510587075
ACH-000753,-0.613645337033
ACH-000756,-0.35502267096900003
ACH-000757,-0.366780909444
ACH-000758,-0.271802854937
ACH-000760,-0.30938109453699997
ACH-000763,-0.309393323924
ACH-000764,-0.392758728276
ACH-000765,-0.8303756382780001
ACH-000766,-0.741149824625
ACH-000767,-0.247432310513
ACH-000768,-0.13082565508
ACH-000769,-0.393276805722
ACH-000770,-0.365055175152
ACH-000771,-0.21952683037300003
ACH-000773,-0.21037926489599998
ACH-000776,-0.149450481843
ACH-000777,-0.428834141283
ACH-000778,-0.37842402168899997
ACH-000781,-0.553101508296
ACH-000782,-0.36621396059600003
ACH-000783,-0.728397141558
ACH-000784,-0.550171671554
ACH-000785,-0.61860352337
ACH-000787,-0.451634029671
ACH-000788,-0.40583389300800005
ACH-000791,-0.329564525749
ACH-000792,-0.416830457904
ACH-000794,-0.481392696283
ACH-000796,-0.580662139119
ACH-000799,-0.637684422316
ACH-000800,-0.242974515919
ACH-000802,-0.517025418998
ACH-000804,-0.33250544451499997
ACH-000805,-0.712704977101
ACH-000809,-0.0834870121433
ACH-000810,-0.651070674824
ACH-000811,-0.69273507093
ACH-000817,-0.484001140474
ACH-000819,-0.34825362773
ACH-000820,0.21639588616099997
ACH-000821,-0.257498427696
ACH-000822,-0.121844943112
ACH-000823,-0.118732526263
ACH-000824,-0.0257005148423
ACH-000827,-0.577009335202
ACH-000829,-0.47677446863899997
ACH-000831,-0.42390958883599994
ACH-000832,-0.200181023279
ACH-000833,-0.398086189636
ACH-000834,-0.161323481289
ACH-000835,-0.517618344578
ACH-000836,-0.18353032606400002
ACH-000837,-0.586195346154
ACH-000838,-0.46676134303000005
ACH-000839,-0.295659950605
ACH-000840,-0.705110331741
ACH-000841,-0.217819300278
ACH-000843,-0.200273456832
ACH-000846,-0.139598229157
ACH-000847,-0.13415842876700002
ACH-000848,-0.143567669503
ACH-000849,-0.503229899856
ACH-000851,-0.7899847935709999
ACH-000855,-0.384897090881
ACH-000856,-0.46334091619199996
ACH-000858,0.07383098593189999
ACH-000859,-0.37510877511699997
ACH-000861,-0.410631065295
ACH-000862,0.0608519477795
ACH-000865,-0.327579476263
ACH-000866,-0.514939755256
ACH-000867,-0.304016613579
ACH-000869,-0.395892551416
ACH-000872,-0.694685417277
ACH-000873,-0.258028684148
ACH-000876,-0.771035918766
ACH-000878,-0.255081316191
ACH-000880,-0.23148355346500002
ACH-000881,-0.6841407947849999
ACH-000882,-0.5225815238679999
ACH-000884,-0.822991965081
ACH-000885,-0.144848808216
ACH-000887,-0.508307332943
ACH-000888,-0.443319195564
ACH-000889,-0.314489809371
ACH-000890,-0.469052497199
ACH-000896,-0.361996007259
ACH-000898,-0.163888604517
ACH-000900,-0.480877617575
ACH-000901,-0.724536613191
ACH-000905,-0.355310993962
ACH-000906,-0.479883869758
ACH-000907,-0.271975176955
ACH-000910,-0.333558393967
ACH-000911,-0.58838486794
ACH-000912,-0.5713939460090001
ACH-000913,-0.30354042750300003
ACH-000915,-0.6136114641489999
ACH-000916,-0.403767115702
ACH-000917,-0.49349889278399994
ACH-000921,-0.6345032540600001
ACH-000924,-0.154684184874
ACH-000926,-0.418327346197
ACH-000928,-0.194173135955
ACH-000929,-0.45326723273999997
ACH-000932,-0.349787632895
ACH-000935,-0.482633926308
ACH-000936,-0.243388062954
ACH-000937,-0.438596201448
ACH-000938,-0.410663379999
ACH-000939,0.09835580032539999
ACH-000941,0.102770287052
ACH-000943,-0.19708050859499998
ACH-000946,-0.531619529994
ACH-000947,-0.5649272001560001
ACH-000948,-0.800900693548
ACH-000950,-0.461794395274
ACH-000953,-0.855892536379
ACH-000957,-0.77651731295
ACH-000958,-0.185475486511
ACH-000960,-0.178414050346
ACH-000963,-0.7785372336059999
ACH-000968,-1.00012448736
ACH-000969,-0.24785099698399998
ACH-000973,-0.17572332116300002
ACH-000974,-0.308955842144
ACH-000975,-0.335240549574
ACH-000976,-0.326817789052
ACH-000978,-0.461015134866
ACH-000980,0.026301618088799997
ACH-000984,-0.454402850159
ACH-000986,-0.779550524146
ACH-000988,-0.21959303638099997
ACH-000993,-0.37488205280500003
ACH-000994,-0.168133242178
ACH-000996,-0.50776085413
ACH-001001,-0.197643108299
ACH-001020,-0.11424149702299999
ACH-001028,-0.603514038148
ACH-001031,-0.49278596562700006
ACH-001038,-0.581947958989
ACH-001048,-0.279676633455
ACH-001050,-0.37478318231700003
ACH-001053,-0.62624469136
ACH-001054,-0.240594016228
ACH-001061,-0.463712728103
ACH-001067,-0.606445878832
ACH-001075,-0.42332560205200004
ACH-001096,-0.680339028611
ACH-001128,0.357767909233
ACH-001134,0.034479182828699995
ACH-001151,-0.229790946597
ACH-001163,-0.17966246917599998
ACH-001164,-0.490770322222
ACH-001173,-0.343997464317
ACH-001183,0.105898254423
ACH-001184,-0.682556395381
ACH-001190,-0.410251761864
ACH-001192,-0.342014313323
ACH-001193,-0.361154122719
ACH-001196,-0.32690524256299996
ACH-001197,-0.512456605776
ACH-001205,-0.6580484351470001
ACH-001211,-0.38851678013
ACH-001212,-0.15911749994899999
ACH-001228,-0.34182114607299996
ACH-001232,-0.150844870524
ACH-001239,-0.602820522806
ACH-001274,-0.0805767354836
ACH-001275,-0.49843739499399997
ACH-001277,-0.360198418315
ACH-001278,-0.688320058674
ACH-001280,-0.5342811761949999
ACH-001283,-0.145781058247
ACH-001289,-0.641172132725
ACH-001295,-0.372717381934
ACH-001300,-0.286385185907
ACH-001301,-0.251730180722
ACH-001302,-0.177441850765
ACH-001303,-0.519923484602
ACH-001306,-0.49777857440800005
ACH-001318,-0.515594362035
ACH-001322,-0.42296235019199996
ACH-001328,-0.367326052326
ACH-001332,-0.467997079077
ACH-001333,-0.734507979999
ACH-001336,-0.225265397828
ACH-001340,-0.684447141597
ACH-001346,-0.17809715346299998
ACH-001353,-0.377839452048
ACH-001354,-0.365226750534
ACH-001367,-0.479699461484
ACH-001368,-0.57567510975
ACH-001374,-0.255234847604
ACH-001375,-0.511133977567
ACH-001377,-0.340999664963
ACH-001380,-0.28248802215700003
ACH-001391,-0.40713708791000003
ACH-001407,-0.251020346593
ACH-001408,-0.210799989136
ACH-001413,-0.29188055999
ACH-001430,-0.314139293856
ACH-001431,0.00263599241119
ACH-001450,-0.7462326058140001
ACH-001496,-0.17017122870999998
ACH-001500,-0.600295541279
ACH-001521,-0.285559736077
ACH-001523,-0.533523897622
ACH-001532,-0.775267727626
ACH-001536,-0.44993564876000003
ACH-001550,-0.0414377553059
ACH-001552,-0.377237827822
ACH-001554,-0.241113388585
ACH-001645,-0.754129791103
ACH-001654,-0.353274143107
ACH-001715,-0.5515793187420001
ACH-001735,-0.429959852256
ACH-001736,-0.530978419328
ACH-001737,-0.545647486172
ACH-001740,-0.117394558929
ACH-001745,-0.162251627401
ACH-001750,-0.270857115433
ACH-001765,-0.185150015386
ACH-001956,-0.411086581017
ACH-001957,-0.208631924175
