,DPCD (25911)
ACH-000265,0.0058927527130400005
ACH-000266,-0.0678274382819
ACH-000272,-0.0982107457876
ACH-000273,-0.110887455063
ACH-000274,-0.053548561989500004
ACH-000277,-0.266871150575
ACH-000278,-0.059627669978199994
ACH-000279,-0.220996689469
ACH-000280,-0.191020012879
ACH-000281,-0.29660557503400004
ACH-000288,-0.136523340667
ACH-000291,-0.11680518250999998
ACH-000293,-0.250970829278
ACH-000294,-0.161193069775
ACH-000295,0.0186222324403
ACH-000296,0.00788224215783
ACH-000302,-0.166223760241
ACH-000304,0.23964851451699998
ACH-000307,-0.187123943804
ACH-000308,-0.20863958618500003
ACH-000310,-0.423261082179
ACH-000311,-0.29852332764600004
ACH-000312,-0.153879938146
ACH-000315,0.030868358889700003
ACH-000316,-0.241987605194
ACH-000317,-0.284629815399
ACH-000318,-0.17764797479299999
ACH-000319,-0.123894849038
ACH-000320,-0.35863975378300006
ACH-000322,-0.258616621743
ACH-000323,-0.0384235049614
ACH-000324,-0.145064278849
ACH-000329,-0.120712521173
ACH-000330,-0.18498951973799999
ACH-000331,-0.175830322492
ACH-000332,-0.0124891994525
ACH-000334,-0.0872941981835
ACH-000335,-0.0362237875721
ACH-000336,0.279038345084
ACH-000337,0.00542928698126
ACH-000339,-0.13147635929
ACH-000341,-0.0208419352832
ACH-000348,-0.0063800087375600004
ACH-000350,-0.07093108350619999
ACH-000352,-0.0149905877128
ACH-000356,0.0768981085275
ACH-000361,0.10017312431500001
ACH-000362,-0.183732849628
ACH-000363,-0.05253164675480001
ACH-000364,-0.148284425332
ACH-000365,-0.08329300041610001
ACH-000366,-0.13877830869899999
ACH-000368,-0.0333898120495
ACH-000374,-0.0674895508101
ACH-000375,-0.29445032596799997
ACH-000376,-0.130975258845
ACH-000381,-0.133015507139
ACH-000383,-0.213294835451
ACH-000387,-0.0312207542215
ACH-000389,0.023791209041300002
ACH-000390,-0.177121347046
ACH-000393,-0.15778125503499998
ACH-000395,-0.481591197684
ACH-000397,-0.139411851893
ACH-000401,-0.18937523779800003
ACH-000402,-0.0325806022386
ACH-000403,-0.111876995505
ACH-000404,0.111855881745
ACH-000406,-0.1826480276
ACH-000407,-0.0992229483161
ACH-000408,-0.163465862652
ACH-000410,-0.172965714069
ACH-000411,-0.08821637908180001
ACH-000414,-0.0145802635139
ACH-000415,-0.167064435558
ACH-000416,-0.100365760099
ACH-000420,-0.116086243276
ACH-000421,0.0670912376067
ACH-000424,-0.255498230495
ACH-000425,-0.207895603979
ACH-000426,-0.044363923754199994
ACH-000427,-0.09908454301210001
ACH-000433,-0.184309946881
ACH-000436,0.0374392981445
ACH-000444,0.0617315403341
ACH-000445,-0.198208472423
ACH-000448,-0.0421534132371
ACH-000450,0.261509195697
ACH-000452,-0.15404278846
ACH-000454,-0.0804962403657
ACH-000458,-0.07129123680010001
ACH-000459,-0.18988925123199998
ACH-000460,-0.0369100526841
ACH-000461,0.00524313192026
ACH-000463,-3.9761742387800005e-06
ACH-000464,0.0680858382107
ACH-000466,-0.128032585779
ACH-000467,-0.10375671940400001
ACH-000468,-0.005423594257669999
ACH-000469,-0.0964212004473
ACH-000470,-0.194020213345
ACH-000471,0.0542402221794
ACH-000472,-0.21727810575599998
ACH-000473,-0.0655813803519
ACH-000475,0.0054839149165400005
ACH-000476,-0.143760526202
ACH-000477,-0.0029121830182
ACH-000480,0.102395051112
ACH-000481,-0.011357772941700001
ACH-000483,-0.261624046464
ACH-000484,-0.0907364461696
ACH-000485,-0.219929644388
ACH-000486,-0.122180928531
ACH-000487,-0.0428092679174
ACH-000488,-0.241131172551
ACH-000490,-0.15609312603599998
ACH-000491,-0.060609709373599996
ACH-000495,-0.134938813633
ACH-000496,-0.22601266622699998
ACH-000499,-0.20142646105300002
ACH-000500,0.0708271396511
ACH-000502,-0.146396152316
ACH-000503,-0.438011088817
ACH-000505,-0.0116023276222
ACH-000507,0.0015524321445899998
ACH-000510,-0.156490944415
ACH-000511,-0.22976537334000002
ACH-000512,0.06904869597569999
ACH-000516,0.0050645664332
ACH-000517,-0.0694644868786
ACH-000518,0.0422588039755
ACH-000520,-0.18367066130999998
ACH-000521,-0.103057907383
ACH-000522,0.022987834693400003
ACH-000524,-0.149337482271
ACH-000527,-0.0413273595824
ACH-000528,-0.141414472935
ACH-000537,-0.0587799387467
ACH-000541,-0.15833043152
ACH-000542,-0.154427938137
ACH-000544,-0.088157381541
ACH-000545,-0.125676184976
ACH-000547,-0.109497990347
ACH-000548,-0.100792233182
ACH-000549,-0.182373974166
ACH-000550,-0.190868445444
ACH-000552,0.061152331467000005
ACH-000556,-0.0691643131268
ACH-000557,-0.30185336765799997
ACH-000570,-0.145016447355
ACH-000571,-0.172951969504
ACH-000573,-0.138298435066
ACH-000576,-0.20192321498799998
ACH-000580,-0.0626814142851
ACH-000584,-0.026328667328499998
ACH-000585,-0.030928044669999998
ACH-000588,0.00362441563524
ACH-000589,0.061353316937199996
ACH-000591,-0.18542701351799998
ACH-000593,-0.179966492097
ACH-000600,-0.09119603851880001
ACH-000601,-0.0815465882207
ACH-000604,-0.18115066002
ACH-000605,-0.07832907930250001
ACH-000606,-0.220170105974
ACH-000608,0.025472466282599998
ACH-000614,0.0423882164398
ACH-000616,-0.132989908512
ACH-000618,-0.11417871628699999
ACH-000619,-0.152131702709
ACH-000620,0.155068068904
ACH-000621,-0.122034796916
ACH-000622,-0.10594569629
ACH-000623,-0.108918434301
ACH-000624,-0.0407621693591
ACH-000627,0.0277781600953
ACH-000630,-0.0834589543403
ACH-000632,-0.143002218693
ACH-000633,-0.116019922347
ACH-000637,-0.06580211040140001
ACH-000638,-0.23501097925500003
ACH-000646,0.051326183555500005
ACH-000647,-0.248297195215
ACH-000648,-0.0539686537086
ACH-000649,-0.11003640315199999
ACH-000651,-0.167197516245
ACH-000652,-0.12360036725500001
ACH-000653,-0.08965812369830001
ACH-000657,-0.114851239274
ACH-000658,0.009704950969229999
ACH-000661,-0.23878892441100003
ACH-000662,-0.0401415846553
ACH-000663,-0.05508972452100001
ACH-000665,-0.200436436229
ACH-000671,-0.10951390872000001
ACH-000673,-0.229849981088
ACH-000676,-0.140544798595
ACH-000677,-0.122948444943
ACH-000681,-0.074326990557
ACH-000682,-0.05835377589790001
ACH-000683,-0.0168487896156
ACH-000684,-0.110338765449
ACH-000688,-0.241911429364
ACH-000693,-0.115317758907
ACH-000694,-0.22335934195
ACH-000695,0.262968425038
ACH-000696,-0.0859353610062
ACH-000697,-0.21899827464299998
ACH-000699,-0.160756477943
ACH-000701,0.0410292493452
ACH-000706,0.0539296977386
ACH-000711,-0.081378925945
ACH-000713,0.015467122876899999
ACH-000714,-0.141992889917
ACH-000718,-0.124019849418
ACH-000720,-0.108395281579
ACH-000721,-0.0666209399795
ACH-000724,-0.18793265849100002
ACH-000725,-0.166773713771
ACH-000732,-0.15419652305099998
ACH-000734,-0.08585570626
ACH-000735,-0.135497780245
ACH-000736,-0.19218033764000003
ACH-000738,-0.233951551767
ACH-000746,-0.132488448831
ACH-000747,-0.229311344152
ACH-000748,-0.06061853233180001
ACH-000753,0.08244497826410001
ACH-000756,0.0955050065497
ACH-000757,-0.10094209859799999
ACH-000758,-0.0723330659724
ACH-000760,-0.0782062688931
ACH-000763,-0.18523779033799997
ACH-000764,-0.077136421023
ACH-000765,-0.200846022013
ACH-000766,-0.212861204408
ACH-000767,-0.152242110269
ACH-000768,0.013192586939700001
ACH-000769,-0.232924826675
ACH-000770,-0.146646579035
ACH-000771,0.047049921480800005
ACH-000773,-0.21857470501200002
ACH-000776,-0.16020506622199998
ACH-000777,0.00362126963774
ACH-000778,-0.0712937131491
ACH-000781,-0.116422156609
ACH-000782,-0.0911367122226
ACH-000783,-0.137795904844
ACH-000784,-0.210262779722
ACH-000785,-0.245717907985
ACH-000787,-0.05061222072319999
ACH-000788,-0.0356326136296
ACH-000791,-0.065901021129
ACH-000792,0.0262579748643
ACH-000794,-0.046785027351099996
ACH-000796,-0.0993999390559
ACH-000799,-0.101544868409
ACH-000800,0.00597948686846
ACH-000802,-0.191194005405
ACH-000804,-0.0838495489301
ACH-000805,-0.123490194806
ACH-000809,-0.13239995702
ACH-000810,-0.00678375771177
ACH-000811,-0.0619173262028
ACH-000817,-0.208195291476
ACH-000819,-0.024474904422400003
ACH-000820,-0.119390053718
ACH-000821,0.0172794297674
ACH-000822,-0.07493202014480001
ACH-000823,-0.0599389208181
ACH-000824,-0.127669447886
ACH-000827,-0.166144854553
ACH-000829,-0.115202332324
ACH-000831,-0.0972418366509
ACH-000832,-0.269875147633
ACH-000833,-0.242049936536
ACH-000834,-0.09438877670569999
ACH-000835,-0.151152386874
ACH-000836,-0.10598985999600001
ACH-000837,-0.0678673993299
ACH-000838,-0.299733083268
ACH-000839,-0.145019853563
ACH-000840,0.0179586632547
ACH-000841,0.0191205609473
ACH-000843,-0.156848851466
ACH-000846,-0.09234542940310002
ACH-000847,-0.432169358731
ACH-000848,-0.08137021983010001
ACH-000849,-0.22010181527800002
ACH-000851,-0.21434869652600003
ACH-000855,0.266365342819
ACH-000856,-0.154592244337
ACH-000858,-0.0814461287506
ACH-000859,-0.32007752890200003
ACH-000861,-0.31047539885200004
ACH-000862,-0.142592676684
ACH-000865,-0.1469114794
ACH-000866,-0.16513751522700001
ACH-000867,0.015336525323799999
ACH-000869,-0.198060049987
ACH-000872,0.0858128829233
ACH-000873,-0.0730427792287
ACH-000876,-0.0672944403262
ACH-000878,-0.24013970125
ACH-000880,-0.0428522330607
ACH-000881,-0.217466754226
ACH-000882,-0.14248198635099998
ACH-000884,-0.0650036017045
ACH-000885,-0.0591496019451
ACH-000887,-0.0675315203463
ACH-000888,-0.149900430969
ACH-000889,-0.23358268019499998
ACH-000890,-0.0440436141263
ACH-000896,-0.14251548351600002
ACH-000898,-0.134493452374
ACH-000900,-0.316868066741
ACH-000901,-0.10716721089400001
ACH-000905,-0.044443209267300006
ACH-000906,-0.008142690407520001
ACH-000907,-0.187892434479
ACH-000910,0.0422571705133
ACH-000911,0.0334593184332
ACH-000912,0.009670918342239999
ACH-000913,-0.0772634031876
ACH-000915,-0.030199373132899998
ACH-000916,-0.477117467148
ACH-000917,-0.111687676974
ACH-000921,-0.0565944233502
ACH-000924,-0.00152326019586
ACH-000926,-0.0621558173243
ACH-000928,0.0843230147116
ACH-000929,0.027443704715800002
ACH-000932,-0.127916125696
ACH-000935,0.0293128446184
ACH-000936,-0.25907581890299997
ACH-000937,-0.14529155868899998
ACH-000938,-0.115598875957
ACH-000939,-0.133804686931
ACH-000941,-0.0727806254059
ACH-000943,-0.45473242000299996
ACH-000946,-0.0261361188374
ACH-000947,-0.0189111608776
ACH-000948,-0.08738598540249999
ACH-000950,-0.168916503262
ACH-000953,-0.265226214688
ACH-000957,-0.115669745755
ACH-000958,-0.211888960918
ACH-000960,-0.149647911789
ACH-000963,-0.180026674289
ACH-000968,-0.04742726437
ACH-000969,-0.0400981400227
ACH-000973,-0.1458903072
ACH-000974,-0.0589075112805
ACH-000975,-0.0518054593591
ACH-000976,-0.027434045581999997
ACH-000978,-0.253915808455
ACH-000980,-0.118973595887
ACH-000984,-0.0861776118479
ACH-000986,-0.206771749619
ACH-000988,-0.0294680003681
ACH-000993,-0.0314523896298
ACH-000994,-0.22673800985999998
ACH-000996,-0.08439743292169999
ACH-001001,-0.0257855582118
ACH-001020,-0.19870775440299998
ACH-001028,-0.21751044704
ACH-001031,-0.316737288293
ACH-001038,-0.180453885543
ACH-001048,-0.1163782068
ACH-001050,-0.0320152105635
ACH-001053,-0.13031888657500001
ACH-001054,0.0184234322042
ACH-001061,-0.0569161771753
ACH-001067,0.0745697106064
ACH-001075,-0.172978424918
ACH-001096,-0.23128774011599998
ACH-001128,-0.272745009709
ACH-001134,-0.139915201237
ACH-001151,-0.0569087679923
ACH-001163,-0.17441050141699999
ACH-001164,-0.0146480234548
ACH-001173,-0.17366415241799998
ACH-001183,0.0688034553326
ACH-001184,0.015452866632600001
ACH-001190,-0.110149572615
ACH-001192,-0.24009223404199997
ACH-001193,0.226919293633
ACH-001196,-0.114947569372
ACH-001197,-0.18501624644200002
ACH-001205,-0.205155500937
ACH-001211,-0.11474133536499999
ACH-001212,0.0369413178325
ACH-001228,0.0156655705913
ACH-001232,-0.039547758514600004
ACH-001239,0.0363408847593
ACH-001274,-0.09651405956489999
ACH-001275,-0.0683916166744
ACH-001277,0.0537612073678
ACH-001278,-0.0879782334172
ACH-001280,-0.141629499803
ACH-001283,-0.030510086798400005
ACH-001289,-0.189263702619
ACH-001295,-0.08235517490010001
ACH-001300,-0.172931931345
ACH-001301,-0.182833384834
ACH-001302,-0.149029625248
ACH-001303,-0.18033127701699997
ACH-001306,-0.0669039406095
ACH-001318,0.0612741969406
ACH-001322,0.115494853695
ACH-001328,-0.15675263823
ACH-001332,-0.09018151395919999
ACH-001333,-0.122817168364
ACH-001336,-0.0206837177853
ACH-001340,-0.19791245239900002
ACH-001346,-0.0663538793961
ACH-001353,-0.106641795948
ACH-001354,0.06801843987680001
ACH-001367,0.216333696175
ACH-001368,-0.08650317568489999
ACH-001374,-0.165012895838
ACH-001375,-0.149515990767
ACH-001377,-0.124696845821
ACH-001380,-0.09759120279549999
ACH-001391,-0.0369096851335
ACH-001407,-0.17232910223700001
ACH-001408,-0.112008419932
ACH-001413,-0.040758793361199995
ACH-001430,0.019170757765099997
ACH-001431,-0.0435145468806
ACH-001450,-0.0759127416497
ACH-001496,-0.344453291479
ACH-001500,-0.209856692934
ACH-001521,-0.103397397136
ACH-001523,-0.0717988616432
ACH-001532,-0.154245898546
ACH-001536,-0.233237263533
ACH-001550,-0.190718996525
ACH-001552,0.011415469442399998
ACH-001554,0.016753058304700003
ACH-001645,-0.179268305055
ACH-001654,-0.167616593112
ACH-001715,-0.130140121106
ACH-001735,-0.10244952554199999
ACH-001736,-0.10931476896400001
ACH-001737,0.062339141700300006
ACH-001740,-0.15863814831599998
ACH-001745,-0.18918450130399997
ACH-001750,-0.049349255794
ACH-001765,-0.16124575494899998
ACH-001956,-0.126087982436
ACH-001957,-0.105407282443
