,GTF2H4 (2968)
ACH-000004,-0.830961411542
ACH-000007,-1.0433534023
ACH-000009,-1.06105451287
ACH-000011,-1.05538113753
ACH-000012,-1.2605263953799999
ACH-000013,-1.1802932413200002
ACH-000014,-0.877121475222
ACH-000015,-0.935554755127
ACH-000017,-0.624029749877
ACH-000018,-1.17245765581
ACH-000019,-0.8261456923839999
ACH-000021,-0.624473105196
ACH-000022,-0.9175943454469999
ACH-000025,-0.9832116007260001
ACH-000028,-1.07966845635
ACH-000030,-0.789910053327
ACH-000035,-1.0397162077600002
ACH-000036,-1.25405752963
ACH-000037,-0.600466757821
ACH-000039,-0.908553834337
ACH-000040,-1.22296129581
ACH-000041,-0.964708689803
ACH-000042,-1.03631218605
ACH-000045,-0.946715974694
ACH-000047,-0.972568246357
ACH-000052,-0.91407585771
ACH-000053,-0.8759530930149999
ACH-000054,-0.7839352842470001
ACH-000055,-0.9478228584980001
ACH-000060,-0.963773772358
ACH-000067,-1.1760013187799998
ACH-000070,-0.787431762192
ACH-000075,-0.996718628566
ACH-000078,-0.66960146531
ACH-000082,-0.9624934583470001
ACH-000085,-0.989960952835
ACH-000086,-1.2706023452200002
ACH-000087,-1.06456832176
ACH-000092,-0.808115447932
ACH-000095,-1.01531401317
ACH-000097,-1.00904707985
ACH-000098,-1.27938827933
ACH-000099,-0.9028056514980001
ACH-000108,-0.870916570388
ACH-000113,-1.0815416383
ACH-000115,-1.0210746755
ACH-000116,-1.03653309085
ACH-000118,-0.6789306702179999
ACH-000120,-1.04935068501
ACH-000123,-0.9744419660539999
ACH-000127,-0.9653969632420001
ACH-000128,-1.20699995049
ACH-000132,-1.16776368874
ACH-000133,-1.0345030890200002
ACH-000137,-1.08606025345
ACH-000138,-0.9382285102399999
ACH-000142,-1.16570287394
ACH-000143,-0.934825568286
ACH-000146,-1.08907493468
ACH-000148,-1.08213872465
ACH-000150,-1.01873883198
ACH-000152,-1.09955237369
ACH-000153,-1.13875447364
ACH-000159,-1.10709424377
ACH-000160,-0.310026224404
ACH-000163,-1.06685325664
ACH-000167,0.0857140180566
ACH-000168,-1.31321158888
ACH-000169,-0.9122685414849999
ACH-000178,-1.09496069319
ACH-000182,-1.0959080884299999
ACH-000183,-1.11899761232
ACH-000188,-0.891908832861
ACH-000189,-0.9959796821250001
ACH-000190,-0.41138645940800006
ACH-000198,-1.0412680413
ACH-000204,-0.790859490651
ACH-000206,-0.783767373796
ACH-000207,-1.29235666405
ACH-000211,-0.858083872403
ACH-000215,-1.05888424822
ACH-000221,-0.8286626338680001
