,ELN (2006)
ACH-000366,0.0938368579363
ACH-000368,0.151184650389
ACH-000374,-0.00670402768018
ACH-000375,0.0622254020718
ACH-000376,0.0767181259173
ACH-000381,0.17961211888700002
ACH-000383,0.0157073488151
ACH-000387,0.370119188997
ACH-000389,0.0964327497548
ACH-000390,0.124328535206
ACH-000393,0.184214130236
ACH-000395,0.153194313135
ACH-000397,0.196029868282
ACH-000401,0.0179689927645
ACH-000402,0.184166621946
ACH-000403,0.18313269251699998
ACH-000404,0.283199928498
ACH-000406,0.137576660301
ACH-000407,0.187423169256
ACH-000408,-0.132731949482
ACH-000410,0.292338804725
ACH-000411,0.11547115253200001
ACH-000414,0.15730079321499998
ACH-000415,0.0655167366136
ACH-000416,0.16449682414
ACH-000420,0.0459285819372
ACH-000421,0.24057006989
ACH-000424,0.16671825134
ACH-000425,0.11322145796599999
ACH-000426,0.11329716874000002
ACH-000427,0.196915283795
ACH-000433,-0.141966010746
ACH-000436,0.30230568979600003
ACH-000444,0.0676305224571
ACH-000445,0.190988793587
ACH-000448,0.225543995754
ACH-000450,-0.022895171147599997
ACH-000452,0.0398172178397
ACH-000454,0.241292049305
ACH-000458,0.047735443685599996
ACH-000459,-0.0188115474092
ACH-000460,0.12340378429300002
ACH-000461,0.0249863771308
ACH-000463,0.20687380627799998
ACH-000464,-0.037816447053900006
ACH-000466,0.168657531666
ACH-000467,0.15899599390900002
ACH-000468,0.14328817332000002
ACH-000469,0.234613790149
ACH-000470,0.30131118407900004
ACH-000471,0.163127881752
ACH-000472,0.187347933043
ACH-000473,0.127337746528
ACH-000475,0.171029474225
ACH-000476,0.12543958801
ACH-000477,0.313353573956
ACH-000480,0.180441386581
ACH-000481,0.100081865779
ACH-000483,0.0899567192622
ACH-000484,0.130977568039
ACH-000485,0.204232287631
ACH-000486,0.19603980099399998
ACH-000487,0.156702968361
ACH-000488,-0.13169144178099998
ACH-000490,0.04999613699680001
ACH-000491,-0.0320206905838
ACH-000495,0.0506075989348
ACH-000496,0.219168794329
ACH-000499,0.18652081802499998
ACH-000500,0.510222568447
ACH-000502,0.09036503199160001
ACH-000503,0.378512321373
ACH-000505,0.220630107577
ACH-000507,0.275234435239
ACH-000510,0.121669856582
ACH-000511,0.20059326716200002
ACH-000512,0.159707863507
ACH-000516,0.0760355755253
ACH-000517,0.18890234969900002
ACH-000518,0.230694227959
ACH-000520,0.0233486962184
ACH-000521,0.220246811108
ACH-000522,0.08499192307669999
ACH-000524,0.0408636487843
ACH-000527,0.122928858031
ACH-000528,0.17663325528
ACH-000537,-0.126279391218
ACH-000541,0.262674485904
ACH-000542,0.108695492224
ACH-000544,0.129037059401
ACH-000545,0.20436380500100002
ACH-000547,0.22517362931999996
ACH-000548,0.178219019135
ACH-000549,0.0957072217124
ACH-000550,0.0659934746679
ACH-000552,-0.0747017135598
ACH-000556,0.18459728456
ACH-000557,0.0996566532852
ACH-000570,0.113090168895
ACH-000571,0.0978949544771
ACH-000573,0.223484730278
ACH-000576,-0.026529603719599996
ACH-000580,0.15922270474199998
ACH-000584,0.136910688253
ACH-000585,0.032277201603599995
ACH-000588,-0.035029742742699994
ACH-000589,0.0739982267214
ACH-000591,0.235286707626
ACH-000593,0.0564813007345
ACH-000600,-0.04497376954250001
ACH-000601,0.181742486509
ACH-000604,0.0404368715826
ACH-000605,0.11602171613500001
ACH-000606,-0.07625921907769999
ACH-000608,0.247604447565
ACH-000614,0.33802794287199994
ACH-000616,-0.040664347870800005
ACH-000618,-0.04339475984519999
ACH-000619,0.130366469722
ACH-000620,0.18671860629700002
ACH-000621,0.318793232266
ACH-000622,0.025111513194599998
ACH-000623,0.243351775699
ACH-000624,0.0195846908197
ACH-000627,0.187958187113
ACH-000630,-0.049549140923300004
ACH-000632,0.166563856623
ACH-000633,0.0924077273439
ACH-000637,0.383017020924
ACH-000638,0.0885320295302
ACH-000646,0.14295839580800002
ACH-000647,0.259475305524
ACH-000648,0.0795446722268
ACH-000649,0.240124317566
ACH-000651,0.150364642628
ACH-000652,0.223850858129
ACH-000653,0.0901182170825
ACH-000657,0.181294322106
ACH-000658,0.239412092575
ACH-000661,0.346746631731
ACH-000662,0.20897538923200001
ACH-000663,0.08730354774080001
ACH-000665,0.062074920111800005
ACH-000671,0.195807960995
ACH-000673,0.186812343431
ACH-000676,0.162958039991
ACH-000677,0.0581044257123
ACH-000681,0.183514857609
ACH-000682,0.043373978017
ACH-000683,0.173804278638
ACH-000684,0.05683326632
ACH-000688,0.0966472747218
ACH-000693,0.0812008818318
ACH-000694,0.120613802865
ACH-000695,0.15314005328
ACH-000696,0.257794230135
ACH-000697,0.164101626946
ACH-000699,0.072622173749
ACH-000701,0.0280336026683
ACH-000706,0.166663011861
ACH-000711,0.0461418308119
ACH-000713,-0.031286354248000005
ACH-000714,0.0932298815813
ACH-000718,0.11319411553200001
ACH-000720,0.220097159076
ACH-000721,0.20725343565
ACH-000724,0.104269579343
ACH-000725,0.267114624337
ACH-000732,0.0883298338383
ACH-000734,0.08027867944610001
ACH-000735,0.15769233287
ACH-000736,0.185952368198
ACH-000738,0.15721822237
ACH-000746,0.107186302112
ACH-000747,0.111186029873
ACH-000748,0.14125530233300002
ACH-000753,0.19431504164299998
ACH-000756,0.263852488958
ACH-000757,0.199455466057
ACH-000758,0.132795544121
ACH-000760,0.16645114436300001
ACH-000763,0.12790474018
ACH-000764,0.162683162933
ACH-000765,0.221685492656
ACH-000766,0.07158415854860001
ACH-000767,0.16209621351700002
ACH-000768,0.185082229303
ACH-000769,0.12136621985099999
ACH-000770,0.16892370824099998
ACH-000771,0.0963366950739
ACH-000773,0.17853804714299998
ACH-000776,0.0166843166736
ACH-000777,0.118385160682
ACH-000778,-0.00790367033847
ACH-000781,0.167220815781
ACH-000782,0.0485480665548
ACH-000783,0.12175207574899999
ACH-000784,0.0832670975428
ACH-000785,0.297598553936
ACH-000787,0.18728519950999997
ACH-000788,0.0667498528204
ACH-000791,-0.0523441365511
ACH-000792,0.211603094296
ACH-000794,0.189378206344
ACH-000796,0.0419625586434
ACH-000799,0.0736224581849
ACH-000800,0.11299274079000002
ACH-000802,0.175069806821
ACH-000804,0.170912103165
ACH-000805,0.334380949913
ACH-000809,0.0623482127991
ACH-000810,0.154991900472
ACH-000811,0.13532628753599998
ACH-000817,0.139623523246
ACH-000819,0.216807785181
ACH-000820,0.0614993727783
ACH-000821,0.440084223678
ACH-000822,0.171600981888
ACH-000823,0.08705018377589999
ACH-000824,0.23781394731999997
ACH-000827,0.0349680033995
ACH-000829,0.0769135375893
ACH-000831,0.103185574015
ACH-000832,0.054184283751400004
ACH-000833,0.23120224822299998
ACH-000834,0.144903631334
ACH-000835,0.19308281274099998
ACH-000836,0.103147979348
ACH-000837,0.169382590501
ACH-000838,0.25136869041
ACH-000839,0.260744471491
ACH-000840,-0.026125172793400004
ACH-000841,0.146409053238
ACH-000843,0.23280970009500002
ACH-000846,-0.163361102331
ACH-000847,0.272849294324
ACH-000848,0.24870360754299997
ACH-000849,0.191580058699
ACH-000851,-0.0289957352361
ACH-000855,0.0119953992664
ACH-000856,0.221299568919
ACH-000858,0.13070437433499998
ACH-000859,0.438430525524
ACH-000861,0.25254002723
ACH-000862,0.216390720338
ACH-000865,0.127826454661
ACH-000866,0.0321468747026
ACH-000867,0.131886944185
ACH-000869,0.17836444399999998
ACH-000872,0.381433182231
ACH-000873,-0.050983593055800004
ACH-000876,0.289040842059
ACH-000878,0.128860995816
ACH-000880,0.203253952553
ACH-000881,0.059339213700400004
ACH-000882,0.0673910912642
ACH-000884,0.20758895634799998
ACH-000885,0.260810940352
ACH-000887,0.11203471747400001
ACH-000888,0.156104646649
ACH-000889,0.153853961042
ACH-000890,-0.08816728909970001
ACH-000896,0.08700499814439999
ACH-000898,-0.0205898921505
ACH-000900,0.249189688996
ACH-000901,0.101514334824
ACH-000905,0.00137567169427
ACH-000906,0.137434969719
ACH-000907,0.124221313973
ACH-000910,0.18495509475699998
ACH-000911,0.0499874716087
ACH-000912,-0.015758532014299997
ACH-000913,0.220058029983
ACH-000915,0.0744456801803
ACH-000916,-0.217077979852
ACH-000917,0.10785163226700001
ACH-000921,0.144955735486
ACH-000924,0.189276191052
ACH-000926,0.205442238103
ACH-000928,-0.0355869887832
ACH-000929,0.37554641893299995
ACH-000932,0.207924953099
ACH-000935,0.302458387317
ACH-000936,0.0246587964505
ACH-000937,0.215536473659
ACH-000938,0.33683221369499994
ACH-000939,0.0569124643769
ACH-000941,0.0581615250827
ACH-000943,0.22214807644200002
ACH-000946,0.08782109906430001
ACH-000947,0.188096953356
ACH-000948,0.11066158491900001
ACH-000950,0.0638854690086
ACH-000953,0.267403192009
ACH-000957,0.125513052477
ACH-000958,0.314315425655
ACH-000960,0.184667870966
ACH-000963,-0.0519336685744
ACH-000968,0.301018348652
ACH-000969,0.0618727881424
ACH-000973,0.11972856115599999
ACH-000974,0.15978908047499998
ACH-000975,0.155108106448
ACH-000976,0.0756909311151
ACH-000978,0.464415402227
ACH-000980,0.0461340096607
ACH-000984,0.256070339864
ACH-000986,0.18950363052799998
ACH-000988,0.280370009317
ACH-000993,0.16450126256
ACH-000994,0.08600743172980001
ACH-000996,-0.051132627126
ACH-001001,-0.057112903172599996
ACH-001020,0.0253125240309
ACH-001028,0.152480788289
ACH-001031,0.153666007647
ACH-001038,0.182873906398
ACH-001048,0.200365284997
ACH-001050,0.20283371156500002
ACH-001053,0.40427723583700004
ACH-001054,0.186999165947
ACH-001061,0.0602235330544
ACH-001067,0.23589055329300002
ACH-001075,0.319532223518
ACH-001096,0.222461937316
ACH-001128,0.106033446037
ACH-001134,0.286069418716
ACH-001151,0.1447482938
ACH-001163,0.0410166722849
ACH-001164,0.10061982635399999
ACH-001173,0.261337630544
ACH-001183,0.0789294445717
ACH-001184,0.0935272280617
ACH-001190,0.141724512907
ACH-001192,0.0634979584501
ACH-001193,0.333094926831
ACH-001196,0.0677677457886
ACH-001197,0.114504312
ACH-001205,0.164181110993
ACH-001211,-0.0331752208844
ACH-001212,0.114909677259
ACH-001228,0.0655237986075
ACH-001232,0.17691014700899999
ACH-001239,0.22382505610999998
ACH-001274,0.102276166447
ACH-001275,-0.0443464379858
ACH-001277,0.294836429285
ACH-001278,0.243507933474
ACH-001280,-0.0276101602947
ACH-001283,0.241916934073
ACH-001289,0.09224735283800001
ACH-001295,0.134477729613
ACH-001300,0.11202164200999999
ACH-001301,0.10873117500999999
ACH-001302,-0.0399192939702
ACH-001303,0.215997015442
ACH-001306,0.182647758821
ACH-001318,0.211435022036
ACH-001322,0.0490452250912
ACH-001328,0.05377650791540001
ACH-001332,-0.04458158289559999
ACH-001333,0.40583609976999996
ACH-001336,0.107131791023
ACH-001340,0.09019443360200001
ACH-001346,0.15653556117
ACH-001353,0.1621742075
ACH-001354,0.12349278802899999
ACH-001367,-0.059246504071199996
ACH-001368,0.13357660237500002
ACH-001374,-0.25049388789099997
ACH-001375,0.32709044783
ACH-001377,0.268125817972
ACH-001380,0.100698777608
ACH-001391,-0.037347242614
ACH-001407,0.188318043325
ACH-001408,0.09864792674480001
ACH-001413,-0.0679175956938
ACH-001430,0.317986736466
ACH-001431,0.45734904487800004
ACH-001450,0.0280239678461
ACH-001496,-0.0168189437995
ACH-001500,0.158665360748
ACH-001521,0.0663630226665
ACH-001523,0.009492003120639999
ACH-001532,0.116338921823
ACH-001536,0.355193861837
ACH-001550,0.12254648912699999
ACH-001552,0.18161918708799998
ACH-001554,0.0643490858118
ACH-001645,0.051777685740199995
ACH-001654,0.00511087829619
ACH-001715,0.0394934666665
ACH-001735,0.0730587452456
ACH-001736,-0.007773892041289999
ACH-001737,-0.13098333385299998
ACH-001740,0.486771443577
ACH-001745,0.15232353662
ACH-001750,0.119797505298
ACH-001765,0.035177180334000004
ACH-001956,0.012156925085
ACH-001957,-0.041609539583900006
