,SFT2D3 (84826)
ACH-000004,0.218989599273
ACH-000007,-0.0786764278855
ACH-000009,0.160820400009
ACH-000011,-0.087878259522
ACH-000012,-0.113405896356
ACH-000013,-0.190097496472
ACH-000014,-0.147290951366
ACH-000015,0.0497778906925
ACH-000017,-0.16819976130199998
ACH-000018,-0.0243987749693
ACH-000019,0.0430890854591
ACH-000021,0.097099747895
ACH-000022,-0.0598782747985
ACH-000025,-0.0536116146412
ACH-000028,-0.0596834868877
ACH-000030,-0.09208044458100001
ACH-000035,-0.0596708790042
ACH-000036,-0.307425767762
ACH-000037,0.0647991882752
ACH-000039,0.18634916359200002
ACH-000040,-0.152545384859
ACH-000041,-0.0191444312559
ACH-000042,0.0618433051755
ACH-000045,-0.132461917419
ACH-000047,0.0018689572701999998
ACH-000052,0.0618306363236
ACH-000053,-0.0361007820038
ACH-000054,-0.144014121364
ACH-000055,-0.105395981711
ACH-000060,-0.15862402541200002
ACH-000067,0.00591798755744
ACH-000070,-0.052509189338
ACH-000075,-0.36191275618100005
ACH-000078,0.09320897872989999
ACH-000082,-0.240082238935
ACH-000085,-0.271822875363
ACH-000086,-0.103352431109
ACH-000087,-0.00535629402176
ACH-000092,-0.515957395964
ACH-000095,-0.15302751125999997
ACH-000097,-0.0211209379885
ACH-000098,-0.194646948272
ACH-000099,0.051197521374699996
ACH-000108,-0.0459132416986
ACH-000113,-0.0104712051114
ACH-000115,0.0576378951086
ACH-000116,-0.105464184099
ACH-000118,-0.11263601127900001
ACH-000120,0.09370035573069999
ACH-000123,-0.00115608436797
ACH-000127,-0.0893631097347
ACH-000128,-0.016633899501200002
ACH-000132,0.0699563674279
ACH-000133,-0.30873227038600004
ACH-000137,-0.230622991334
ACH-000138,-0.00104891476638
ACH-000142,-0.180617853626
ACH-000143,-0.186558284245
ACH-000146,-0.10992752031
ACH-000148,-0.132176820311
ACH-000150,-0.165017102304
ACH-000152,-0.23583263684500003
ACH-000153,0.154220894859
ACH-000159,0.043010135151199995
ACH-000160,-0.114469536835
ACH-000163,-0.226263849904
ACH-000167,-0.0178765443512
ACH-000168,-0.0130287962776
ACH-000169,-0.114138211194
ACH-000178,-0.055718690061
ACH-000182,-0.12177046588899999
ACH-000183,-0.32211581884
ACH-000188,-0.0184582407205
ACH-000189,-0.343548600128
ACH-000190,-0.287332977425
ACH-000198,0.006616105129090001
ACH-000204,-0.347979128516
ACH-000206,0.0355088221271
ACH-000207,0.101237587194
ACH-000211,-0.250980234424
ACH-000215,-0.158896020293
