,BRI3BP (140707)
ACH-000427,-0.0860811909563
ACH-000433,-0.41335880971699995
ACH-000436,-0.110634349736
ACH-000444,-0.385473944589
ACH-000445,-0.07079760392699999
ACH-000448,-0.015192791924299998
ACH-000450,-0.112893501413
ACH-000452,0.038943018715699995
ACH-000454,-0.043765735958699994
ACH-000458,0.0604938558366
ACH-000459,0.0028207271221100004
ACH-000460,0.06677359383230001
ACH-000461,-0.025230439331
ACH-000463,0.025964458700599997
ACH-000464,0.0690920808637
ACH-000466,0.00230469601429
ACH-000467,-0.07011469966030001
ACH-000468,0.145118635876
ACH-000469,-0.052921327001199996
ACH-000470,-0.278506360528
ACH-000471,0.12826820912999998
ACH-000472,0.0214629716458
ACH-000473,-0.117666343961
ACH-000475,-0.093322029449
ACH-000476,-0.026812560295500002
ACH-000477,0.225612362232
ACH-000480,-0.128558779909
ACH-000481,-0.118270110178
ACH-000483,0.0268380164354
ACH-000484,-0.153213246098
ACH-000485,-0.40571695981399997
ACH-000486,0.028637984970100002
ACH-000487,-0.067571009832
ACH-000488,0.0371547105974
ACH-000490,0.0718457824466
ACH-000491,-0.0177517997148
ACH-000495,-0.0346884515565
ACH-000496,-0.132539090118
ACH-000499,0.18841688950899999
ACH-000500,-0.37429420683200004
ACH-000502,-0.143489982297
ACH-000503,0.193389758676
ACH-000505,-0.10204556873500001
ACH-000507,0.0645772358162
ACH-000510,-0.0347766941259
ACH-000511,-0.0390836662787
ACH-000512,-0.09027138037039999
ACH-000516,0.0236991823572
ACH-000517,-0.145057680152
ACH-000518,0.14796558574000002
ACH-000520,-0.105147925859
ACH-000521,0.049031021950599996
ACH-000522,0.021292262179900004
ACH-000524,-0.0663083062121
ACH-000527,-0.10401789467
ACH-000528,-0.0326270466935
ACH-000537,-0.181234092695
ACH-000541,-0.16814695234000002
ACH-000542,-0.0321539043415
ACH-000544,0.106938555504
ACH-000545,0.0341146961053
ACH-000547,-0.140087431644
ACH-000548,0.105312864135
ACH-000549,0.090499832437
ACH-000550,-0.183338017449
ACH-000552,-0.0756284393927
ACH-000556,0.014073761125700001
ACH-000557,0.0133312317421
ACH-000570,-0.134777726218
ACH-000571,-0.07867516350060001
ACH-000573,0.0194332932588
ACH-000576,-0.239637843932
ACH-000580,0.0781982806998
ACH-000584,0.118221357808
ACH-000585,-0.039447545075800006
ACH-000588,-0.006409911109909999
ACH-000589,-0.149925413689
ACH-000591,-0.21680198138700002
ACH-000593,-0.143459949138
ACH-000600,0.09102495910569999
ACH-000601,-0.0784186134611
ACH-000604,-0.0436158136091
ACH-000605,-0.0722442901187
ACH-000606,0.0679790941698
ACH-000608,-0.175017544447
ACH-000614,-0.0396718126572
ACH-000616,-0.0780264992922
ACH-000618,0.029105995124400003
ACH-000619,0.156837667833
ACH-000620,-0.031527043961099996
ACH-000621,-0.1872185526
ACH-000622,-0.13076792832800002
ACH-000623,-0.171587070033
ACH-000624,-0.0224164997887
ACH-000627,-0.29781471875300003
ACH-000630,0.0961152970427
ACH-000632,0.0330011296624
ACH-000633,-0.112455081607
ACH-000637,-0.0376862060044
ACH-000638,-0.0724568307315
ACH-000646,-0.144617206306
ACH-000647,-0.122972611271
ACH-000648,-0.31614146175
ACH-000649,-0.00288419684709
ACH-000651,-0.0186393447181
ACH-000652,0.128741378311
ACH-000653,0.0672837890155
ACH-000657,-0.0727114290225
ACH-000658,0.19782761868299997
ACH-000661,-0.0808557625682
ACH-000662,0.146979013878
ACH-000663,0.046408544298900005
ACH-000665,-0.033482046053900004
ACH-000671,0.136778654665
ACH-000673,0.0236927784502
ACH-000676,-0.114148262597
ACH-000677,-0.210662576617
ACH-000681,-0.05183676711659999
ACH-000682,-0.0580728528184
ACH-000683,-0.051502175454900004
ACH-000684,-0.057771515719300004
ACH-000688,-0.0218792888708
ACH-000693,-0.0359478306364
ACH-000694,-0.009738943901700001
ACH-000695,-0.00894152524706
ACH-000696,0.0201873477833
ACH-000697,-0.0440555510188
ACH-000699,-0.127828321626
ACH-000701,-0.0970659818134
ACH-000706,0.0731479570288
ACH-000711,0.0310332861358
ACH-000713,-0.0170402443955
ACH-000714,0.056851975437400004
ACH-000718,0.113666892918
ACH-000720,-0.117709008184
ACH-000721,0.04650422248930001
ACH-000724,0.28240095399500004
ACH-000725,0.0429557720885
ACH-000732,0.15310574095499999
ACH-000734,-0.027136315876000003
ACH-000735,0.0193658593824
ACH-000736,-0.092307762819
ACH-000738,-0.017443160307900003
ACH-000746,-0.132005730858
ACH-000747,-0.091583786162
ACH-000748,-0.23913807446999996
ACH-000753,-0.049406311658500006
ACH-000756,-0.0224071592606
ACH-000757,-0.22384963011300002
ACH-000758,-0.0441333604909
ACH-000760,-0.050654952046499994
ACH-000763,-0.005040326659470001
ACH-000764,-0.38012845299000003
ACH-000765,-0.208138260966
ACH-000766,-0.27903033141100003
ACH-000767,0.0645992875771
ACH-000768,-0.056152479037499994
ACH-000769,0.0262382859288
ACH-000770,-0.0587877510984
ACH-000771,-0.09470062635530001
ACH-000773,0.101837775088
ACH-000776,-0.034487127968
ACH-000777,0.0377840295403
ACH-000778,0.150434469756
ACH-000781,-0.0125770053591
ACH-000782,0.102616195886
ACH-000783,-0.0346959183718
ACH-000784,0.0499323351544
ACH-000785,0.0186343871608
ACH-000787,0.0130956042743
ACH-000788,-0.14455182340999997
ACH-000791,0.023026600385699997
ACH-000792,0.14329821352299998
ACH-000794,0.04312388767030001
ACH-000796,-0.103332383976
ACH-000799,-0.499766975348
ACH-000800,0.270559226544
ACH-000802,0.0478268365989
ACH-000804,-0.155686490717
ACH-000805,0.038875615197300005
ACH-000809,-0.0381841529824
ACH-000810,-0.179727145225
ACH-000811,-0.13500216569700002
ACH-000817,0.0297851110659
ACH-000819,-0.0100759951124
ACH-000820,0.420438019587
ACH-000821,-0.0865111721174
ACH-000822,-0.0255877175074
ACH-000823,0.106232090974
ACH-000824,-0.117801996109
ACH-000827,0.045665836310400006
ACH-000829,-0.021036699492799998
ACH-000831,-0.0671997557793
ACH-000832,-0.047636259573300005
ACH-000833,-0.088902395316
ACH-000834,-0.0303120452984
ACH-000835,0.0680930933122
ACH-000836,-0.124072779496
ACH-000837,-0.145825334389
ACH-000838,0.011749658383299999
ACH-000839,0.05275870127119999
ACH-000840,0.08617850875399999
ACH-000841,-0.12004946384500001
ACH-000843,0.0826497285885
ACH-000846,-0.008737013353379999
ACH-000847,0.14529131542
ACH-000848,-0.0269045189208
ACH-000849,0.11877649142100001
ACH-000851,-0.10040530553600001
ACH-000855,0.0791603711859
ACH-000856,-0.09361275721550001
ACH-000858,0.14426021824100002
ACH-000859,0.06726857612130001
ACH-000861,-0.038105490118999996
ACH-000862,-0.0338753374845
ACH-000865,-0.11200451452400001
ACH-000866,-0.101001029361
ACH-000867,-0.0300141016846
ACH-000869,-0.00913588959581
ACH-000872,-0.009272933201209999
ACH-000873,-0.102452728028
ACH-000876,-0.064644276485
ACH-000878,-0.204720099004
ACH-000880,-0.027705003368
ACH-000881,-0.0299582478432
ACH-000882,-0.09966200166410001
ACH-000884,-0.0574683551173
ACH-000885,0.154392162161
ACH-000887,-0.104950417256
ACH-000888,-0.150717016527
ACH-000889,-0.07468404266189999
ACH-000890,0.0643127322786
ACH-000896,-0.011035095679299998
ACH-000898,0.101570041114
ACH-000900,-0.24596776
ACH-000901,-0.0234979521246
ACH-000905,-0.0621055849156
ACH-000906,-0.139313813704
ACH-000907,-0.0878168899898
ACH-000910,-0.23579818841800002
ACH-000911,0.045257882966599994
ACH-000912,-0.150838703333
ACH-000913,0.030504900986099998
ACH-000915,0.07946182969019999
ACH-000916,0.0756823807839
ACH-000917,0.11976316656099999
ACH-000921,0.06702226289760001
ACH-000924,-0.0584590494191
ACH-000926,-0.037461978874400004
ACH-000928,-0.0665071945825
ACH-000929,0.0575029312473
ACH-000932,0.11676840935900001
ACH-000935,-0.0615742025502
ACH-000936,0.166280459901
ACH-000937,0.0735331149042
ACH-000938,-0.09144286863630001
ACH-000939,-0.151912287712
ACH-000941,0.0921133467673
ACH-000943,0.0592642335175
ACH-000946,-0.0945959495217
ACH-000947,-0.06957254693869999
ACH-000948,0.0952346770372
ACH-000950,-0.11845855988199999
ACH-000953,0.010410174623
ACH-000957,0.11210208602399999
ACH-000958,-0.0279256251659
ACH-000960,0.0178111691232
ACH-000963,0.101174467149
ACH-000968,-0.0668415754826
ACH-000969,-0.019441752673
ACH-000973,-0.0025397455783200003
ACH-000974,-0.014530532948700001
ACH-000975,-0.12986352676899998
ACH-000976,0.219809236961
ACH-000978,0.466317546899
ACH-000980,-0.0138720100968
ACH-000984,-0.0458998862246
ACH-000986,0.0598997124101
ACH-000988,0.0367802441006
ACH-000993,-0.232907646712
ACH-000994,-0.17267561755
ACH-000996,-0.26275745121599997
ACH-001001,0.0760763384708
ACH-001020,0.209072385202
ACH-001028,-0.0125224826151
ACH-001031,-0.24565214691
ACH-001038,-0.032339401829400004
ACH-001048,-0.161251686905
ACH-001050,-0.025989567316200002
ACH-001053,0.0155837709666
ACH-001054,-0.0258506156177
ACH-001061,-0.0587837885724
ACH-001067,-0.134387618047
ACH-001075,0.09844853529760002
ACH-001096,-0.09743359988060002
ACH-001128,-0.240887584126
ACH-001134,0.013572713033
ACH-001151,0.00772048344255
ACH-001163,0.037366180896900004
ACH-001164,-0.320479317474
ACH-001173,-0.141108707799
ACH-001183,0.00852054258704
ACH-001184,0.0589596606476
ACH-001190,-0.221285551617
ACH-001192,-0.183780326131
ACH-001193,-0.219195443797
ACH-001196,0.11813238271
ACH-001197,-0.09775944679410001
ACH-001205,-0.058199130176300004
ACH-001211,-0.0178000657142
ACH-001212,0.0371408896135
ACH-001228,-0.159859400658
ACH-001232,0.140938264966
ACH-001239,-0.00599075256995
ACH-001274,0.05724632402719999
ACH-001275,-0.06628949307519999
ACH-001277,0.16620923649
ACH-001278,-0.031458226814099995
ACH-001280,-0.0796210670541
ACH-001283,-0.19680227706700001
ACH-001289,-0.08708547876530001
ACH-001295,0.047856022219599996
ACH-001300,-0.158648850295
ACH-001301,-0.2044434542
ACH-001302,-0.41634516943000005
ACH-001303,-0.121078121612
ACH-001306,-0.137531549967
ACH-001318,0.0731370787758
ACH-001322,0.20125788253600002
ACH-001328,-0.0705588946742
ACH-001332,0.119920446255
ACH-001333,-0.186732421707
ACH-001336,-0.0273627284559
ACH-001340,-0.0577319944845
ACH-001346,-0.0426181021662
ACH-001353,0.055579923467600004
ACH-001354,0.062485822839400004
ACH-001367,-0.13550752287
ACH-001368,-0.09132582049110001
ACH-001374,-0.206249423937
ACH-001375,-0.0312700955629
ACH-001377,0.0027825209619899995
ACH-001380,0.061002326556699994
ACH-001391,-0.136685924946
ACH-001407,-0.06691068567990001
ACH-001408,0.09664446273160002
ACH-001413,-0.314304045277
ACH-001430,-0.0641967372412
ACH-001431,0.06705556952740001
ACH-001450,0.0451817296411
ACH-001496,0.097130749851
ACH-001500,0.0011642533904000002
ACH-001521,-0.303428972694
ACH-001523,-0.0555697794736
ACH-001532,-0.0339842357172
ACH-001536,-0.00288055321865
ACH-001550,-0.053861719818900006
ACH-001552,0.117379564166
ACH-001554,0.0501041316135
ACH-001645,-0.112911662836
ACH-001654,-0.026134628875500002
ACH-001715,-0.0158296266345
ACH-001735,0.0058459960937299995
ACH-001736,0.09328673177689999
ACH-001737,-0.12220889299799999
ACH-001740,-0.0784457274648
ACH-001745,-0.173549836687
ACH-001750,0.00849069178372
ACH-001765,-0.126831924708
ACH-001956,-0.006732472393100001
ACH-001957,-0.223293750874
