,RHD (6007)
ACH-000004,-0.0141876149231
ACH-000007,0.23245069608600002
ACH-000009,0.501308189133
ACH-000011,0.113403918567
ACH-000012,0.21404255038400002
ACH-000013,0.237708460845
ACH-000014,0.13137743307
ACH-000015,0.324274239289
ACH-000017,0.10393653561899999
ACH-000018,0.201269499164
ACH-000019,-0.41496089184
ACH-000021,0.262556299842
ACH-000022,0.24846986873000004
ACH-000025,0.0835314354717
ACH-000028,0.12370207492100001
ACH-000030,0.132957730182
ACH-000035,0.21546773926999999
ACH-000036,0.0818119586142
ACH-000037,0.160360115665
ACH-000039,0.11717193652300001
ACH-000040,0.272872792994
ACH-000041,0.32424428014199996
ACH-000042,0.305866935225
ACH-000045,0.0171244387126
ACH-000047,-0.057595296948999994
ACH-000052,0.257959155717
ACH-000053,0.309294590134
ACH-000054,0.13059760597
ACH-000055,0.274627977862
ACH-000060,0.351285952158
ACH-000067,0.038985222700900005
ACH-000070,0.161313722995
ACH-000075,-0.0670931104912
ACH-000078,0.136158579207
ACH-000082,0.16144064974000003
ACH-000085,0.13296819230499998
ACH-000086,0.07145328561530001
ACH-000087,-0.080589508225
ACH-000092,0.23175452277800002
ACH-000095,0.17470946256499997
ACH-000097,0.10604444827199999
ACH-000098,0.08864172184010001
ACH-000099,0.20113716705200002
ACH-000108,0.104249084957
ACH-000113,0.17592996925999999
ACH-000115,0.030826386607800002
ACH-000116,-0.07336479550319999
ACH-000118,0.18202374455200002
ACH-000120,0.0221053610727
ACH-000123,0.11416315234999999
ACH-000127,0.128582225014
ACH-000128,0.117700118346
ACH-000132,0.142196520874
ACH-000133,0.26962508264400004
ACH-000137,0.40523279460699996
ACH-000138,0.21476461713599998
ACH-000142,0.11069152794199999
ACH-000143,0.152251887595
ACH-000146,-0.00259093630233
ACH-000148,0.09290584963130001
ACH-000150,0.052233081392900005
ACH-000152,0.0309444278162
ACH-000153,0.128756371588
ACH-000159,0.11735705921299999
ACH-000160,-0.33533174157699996
ACH-000163,-0.029549626304200004
ACH-000167,-0.441866470152
ACH-000168,0.127234456179
ACH-000169,0.370068032669
ACH-000178,0.013129287249100001
ACH-000182,0.382396682828
ACH-000183,0.239487129204
ACH-000188,0.0634817536361
ACH-000189,-0.057772104275099996
ACH-000190,0.0331833952532
ACH-000198,0.12944286448
ACH-000204,0.463238861449
ACH-000206,0.0576491792387
ACH-000207,0.466886899693
ACH-000211,0.09595408828610001
ACH-000215,0.125440380213
ACH-000221,0.0762100696989
ACH-000222,0.336911196577
ACH-000223,0.259656251825
ACH-000226,0.22445241247900002
ACH-000227,0.18551401880399998
ACH-000228,0.399397208672
ACH-000231,0.09246840614669999
ACH-000232,0.0531410841645
ACH-000233,0.120508625136
ACH-000234,0.679268078723
ACH-000235,0.11637394954600001
ACH-000237,0.0466864555827
ACH-000238,0.12179502473099998
ACH-000243,0.270650344526
ACH-000244,0.117677543244
ACH-000246,0.117157464316
ACH-000248,0.109466994445
ACH-000250,0.053408838362
ACH-000251,0.36146815819300004
ACH-000253,0.312353859874
ACH-000255,0.17334176420400002
ACH-000256,0.253064531679
ACH-000257,0.10206180694499999
ACH-000258,0.37707817620899997
ACH-000259,0.284665170144
ACH-000260,0.110939466621
ACH-000261,0.148231864179
ACH-000262,0.135567147994
ACH-000263,-0.254935543111
ACH-000264,0.12274315080999998
ACH-000265,0.14939530418400002
ACH-000266,0.203293525743
ACH-000272,0.44273779564099996
ACH-000273,0.341770999209
ACH-000274,-0.181680561953
ACH-000277,0.142800425692
ACH-000278,0.154264140671
ACH-000279,0.1790308418
ACH-000280,-0.17300992164700002
ACH-000281,0.173616900954
ACH-000288,-0.12584312690899999
ACH-000291,0.0838350128835
ACH-000293,-0.153904778441
ACH-000294,0.386788283226
ACH-000295,-0.175524674523
ACH-000296,0.16372973857999998
ACH-000302,-0.07688982591400001
ACH-000304,0.126046768494
ACH-000307,0.00994911874565
ACH-000308,0.24541006789
ACH-000310,0.400939182949
ACH-000311,0.292705535324
ACH-000312,0.262576058283
ACH-000315,0.31162354369399997
ACH-000316,-0.161669499023
ACH-000317,0.220136863877
ACH-000318,0.327341793079
ACH-000319,0.27649020733199997
ACH-000320,0.0376221680523
ACH-000322,0.044942152963699994
ACH-000323,-0.0852906910583
ACH-000324,0.0190515147722
ACH-000329,-0.246865562423
ACH-000330,0.0507018574096
ACH-000331,0.05649751810269999
ACH-000332,0.201221229622
ACH-000334,0.302259542265
ACH-000335,0.41356245122199997
ACH-000336,0.296284587245
ACH-000337,0.104210735228
ACH-000339,0.293106499673
ACH-000341,0.0722591723378
ACH-000348,0.47266087867600004
ACH-000350,0.337486571237
ACH-000352,-0.0917531288929
ACH-000356,0.0421249884098
ACH-000361,-0.283385780478
ACH-000362,0.362993733068
ACH-000363,0.0747091171875
ACH-000364,-0.296813911794
ACH-000365,0.12536569226
ACH-000366,-0.0327101306855
ACH-000368,0.0638153946459
ACH-000374,0.156166391766
ACH-000375,0.131391892569
ACH-000376,0.244868392522
ACH-000381,0.00878885362361
ACH-000383,0.223609247053
ACH-000387,0.169054461912
ACH-000389,0.136172206483
ACH-000390,0.185605966351
ACH-000393,0.306225899269
ACH-000395,-0.30291462520999995
ACH-000397,-0.014572738424700001
ACH-000401,0.313107506538
ACH-000402,0.15581517407
ACH-000403,0.0452624376165
ACH-000404,0.290581203088
ACH-000406,0.28575658542
ACH-000407,-0.157606670002
ACH-000408,0.260541182672
ACH-000410,0.199354984571
ACH-000411,0.159865991375
ACH-000414,0.09721196495719998
ACH-000415,0.191345004195
ACH-000416,0.35243466233099996
ACH-000420,0.396797619102
ACH-000421,0.227169224925
ACH-000424,0.272029618357
ACH-000425,0.194099102191
ACH-000426,0.0863220082429
ACH-000427,0.0406978122531
ACH-000433,0.22775114776099997
ACH-000436,0.17339334208299997
ACH-000444,0.14468676396400001
ACH-000445,-0.31895246792599996
ACH-000448,0.165961126726
ACH-000450,0.304807112194
ACH-000452,0.0801054401267
ACH-000454,0.375376675772
ACH-000458,0.0597418187072
ACH-000459,0.103435965515
ACH-000460,0.18447502582400002
ACH-000461,-0.16065505110300002
ACH-000463,-0.17020889206300002
ACH-000464,0.156741178233
ACH-000466,-0.0638156598704
ACH-000467,0.0008559324657819999
ACH-000468,-0.122612636163
ACH-000469,-0.13554674356
ACH-000470,0.126573901826
ACH-000471,0.042982786156099996
ACH-000472,0.20277300872
ACH-000473,0.161726100492
ACH-000475,0.10396808064200001
ACH-000476,0.0787378649425
ACH-000477,0.106165097073
ACH-000480,0.265589776312
ACH-000481,0.0877339523138
ACH-000483,-0.0643780310302
ACH-000484,-0.0259143240168
ACH-000485,0.037423411957199997
ACH-000486,0.24924418162099998
ACH-000487,0.145029338248
ACH-000488,0.250015163757
ACH-000490,0.42726985138499995
ACH-000491,-0.0256903991093
ACH-000495,0.000508955278781
ACH-000496,0.0904859741143
ACH-000499,-0.0382129388152
ACH-000500,-0.464748651086
ACH-000502,0.241656100013
ACH-000503,-0.09743268378110001
ACH-000505,0.0904459277254
ACH-000507,-0.08519505508510002
ACH-000510,0.22775464914500002
ACH-000511,-0.014899358097000001
ACH-000512,-0.349434924017
ACH-000516,0.107566767743
ACH-000517,-0.0114443990111
ACH-000518,0.265938001438
ACH-000520,-0.133078822807
ACH-000521,0.025729477969200002
ACH-000522,0.0494438404282
ACH-000524,0.205968453992
ACH-000527,0.0682760047929
ACH-000528,0.22148411260899997
ACH-000537,0.221893513439
ACH-000541,0.324823905309
ACH-000542,0.180876544351
ACH-000544,0.140744260867
ACH-000545,0.319694669482
ACH-000547,0.35695562155500005
