,CMYA5 (202333)
ACH-000004,0.0630524195221
ACH-000007,-0.0961272627472
ACH-000009,-0.0663156848499
ACH-000011,0.076592212813
ACH-000012,0.027942903787700004
ACH-000013,0.026101484488
ACH-000014,0.11085080250399999
ACH-000015,-0.0957662259836
ACH-000017,0.07385102554760001
ACH-000018,-0.008093492862680001
ACH-000019,0.291667055994
ACH-000021,-0.0531596482352
ACH-000022,0.000834544194171
ACH-000025,0.13598804131699999
ACH-000028,-0.0413604823932
ACH-000030,0.0159086488539
ACH-000035,0.156497784789
ACH-000036,0.138317323563
ACH-000037,0.23591456337699998
ACH-000039,-0.189472080106
ACH-000040,0.10312276865700001
ACH-000041,-0.0490481565967
ACH-000042,0.0292457437402
ACH-000045,-0.0667693661528
ACH-000047,-0.0036764294375700004
ACH-000052,0.129506621567
ACH-000053,0.0121434261034
ACH-000054,0.09563057695
ACH-000055,0.0328650826053
ACH-000060,0.0921953973099
ACH-000067,0.0119041956298
ACH-000070,0.0962143271575
ACH-000075,0.068500652513
ACH-000078,-0.17006053870700003
ACH-000082,0.07391623205289999
ACH-000085,-0.33695483612300003
ACH-000086,0.12363573882000001
ACH-000087,-0.150549342687
ACH-000092,0.0396863544912
ACH-000095,-0.0633848181223
ACH-000097,0.11823681621
ACH-000098,-0.1295924469
ACH-000099,-0.0335558450236
ACH-000108,0.0541978647169
ACH-000113,0.147513808824
ACH-000115,0.145703609752
ACH-000116,0.0727065655219
ACH-000118,0.0525629667237
ACH-000120,0.156579009662
ACH-000123,-0.106198061813
ACH-000127,0.11800468295
ACH-000128,-0.0732003247315
ACH-000132,-0.12031163574999999
ACH-000133,-0.037283609859800004
ACH-000137,0.0286232326055
ACH-000138,0.022191325043200004
ACH-000142,0.146614977984
ACH-000143,0.288587969512
ACH-000146,-0.030366841616700002
ACH-000148,-0.127141471462
ACH-000150,-0.0393449742491
ACH-000152,0.11973110692399999
ACH-000153,-0.048368950433400004
ACH-000159,0.034721822586800004
ACH-000160,0.163983408127
ACH-000163,-0.0315556985825
ACH-000167,0.142713119538
ACH-000168,-0.0115613063264
ACH-000169,0.037144031751099996
ACH-000178,0.0810132608344
ACH-000182,0.0548103504435
ACH-000183,-0.13792305355
ACH-000188,-0.0134781965288
ACH-000189,0.20022189354400002
ACH-000190,0.0903747736007
ACH-000198,0.008957508264459998
ACH-000204,-0.043259313871599994
ACH-000206,-0.134805356884
ACH-000207,0.136426176531
ACH-000211,0.048465315999999994
ACH-000215,0.060685683921300006
ACH-000221,0.0805136436236
ACH-000222,0.030062143834599996
ACH-000223,0.148403365497
ACH-000226,0.105708110588
ACH-000227,-0.131001545082
ACH-000228,0.12617978336
ACH-000231,0.0028590053067599997
ACH-000232,-0.045020491097
ACH-000233,0.15897221457900002
ACH-000234,-0.0149992060273
ACH-000235,-0.048763907164
ACH-000237,0.07620302449189999
ACH-000238,-0.09274362633950001
ACH-000243,0.00715264501857
ACH-000244,-0.152560150952
ACH-000246,0.11537070657199999
ACH-000248,0.12465878431800001
ACH-000250,0.0680551123721
ACH-000251,0.230718815957
ACH-000253,0.111330303479
ACH-000255,-0.101246051469
ACH-000256,-0.0340085800234
ACH-000257,0.15833475090500002
ACH-000258,0.08878404306889999
ACH-000259,0.08606603091600001
ACH-000260,0.0514590162814
ACH-000261,-0.0723751076542
ACH-000262,-0.152891156103
ACH-000263,-0.0170046681106
ACH-000264,-0.000172795878137
ACH-000265,-0.108366885368
ACH-000266,0.027585045940299997
ACH-000272,-0.18768826317600001
ACH-000273,-0.041190816107000004
ACH-000274,0.0773344919688
ACH-000277,0.0893021859523
ACH-000278,0.0401010283559
ACH-000279,-0.012844398730899998
ACH-000280,-0.0253281687684
ACH-000281,0.17693729169199998
ACH-000288,0.08943773938069999
ACH-000291,0.0378489793386
ACH-000293,0.0772653705248
ACH-000294,0.150272079057
ACH-000295,0.0171357310131
ACH-000296,0.036733024646
ACH-000302,0.0742191417052
ACH-000304,0.16948100300299998
ACH-000307,0.0356712449086
ACH-000308,-0.043838666534900005
ACH-000310,-0.23541297165
ACH-000311,0.10263860397600001
ACH-000312,0.146741509236
ACH-000315,0.07012444813560001
ACH-000316,-0.010834825860600002
ACH-000317,0.018611177837900002
ACH-000318,0.145161188092
ACH-000319,0.09938620246799999
ACH-000320,-0.0542654085492
ACH-000322,0.0303256228772
ACH-000323,0.0696369858736
ACH-000324,-0.0208579986935
ACH-000329,0.109832660459
ACH-000330,-0.171263341593
ACH-000331,0.0670138116792
ACH-000332,0.0690530367046
ACH-000334,0.310631686287
ACH-000335,0.116499905361
ACH-000336,0.08899535265039998
ACH-000337,0.08500637605010002
ACH-000339,0.042704588471
ACH-000341,0.026352970108599997
ACH-000348,-0.0171996665739
ACH-000350,-0.250179110842
ACH-000352,0.0453502132396
ACH-000356,-0.154132501058
ACH-000361,0.05943517321050001
ACH-000362,0.0497237367407
ACH-000363,0.0734259555621
ACH-000364,0.134419605691
ACH-000365,0.14718137589400002
ACH-000366,0.122555309857
ACH-000368,-0.0345777421889
ACH-000374,0.0262390384495
ACH-000375,0.0814736123907
ACH-000376,0.09128172372479999
ACH-000381,-0.0650848957406
ACH-000383,-0.0341547496852
ACH-000387,-0.133646221117
ACH-000389,0.133186878773
ACH-000390,0.0037457950081
ACH-000393,-0.0709138954036
ACH-000395,-0.0633919114243
ACH-000397,-0.0561652410778
ACH-000401,-0.163938891847
ACH-000402,0.191514535034
ACH-000403,0.0815599154121
ACH-000404,0.296625153129
ACH-000406,0.0274742844556
ACH-000407,-0.018545210917900002
ACH-000408,0.07657805783510001
ACH-000410,-0.10896086810599999
ACH-000411,0.11659457774399999
ACH-000414,0.043561146579
ACH-000415,0.0276204845213
ACH-000416,0.0106468738319
ACH-000420,-0.138884511707
ACH-000421,0.0438520130651
ACH-000424,0.13924264666
ACH-000425,0.11904763187100001
ACH-000426,0.10255961381
ACH-000427,0.234750738721
ACH-000433,-0.0366965176784
ACH-000436,-0.0792755341527
ACH-000444,0.09994119735750001
ACH-000445,-0.113582962085
ACH-000448,0.0709989019599
ACH-000450,0.17900830479899998
ACH-000452,0.140390920936
ACH-000454,-0.0972753319796
ACH-000458,0.08371308188080001
ACH-000459,0.10534012478700001
ACH-000460,0.0403888817194
ACH-000461,0.0928601281086
ACH-000463,0.024056304055599997
ACH-000464,0.0504660242215
ACH-000466,-0.06327826351390001
ACH-000467,0.232274321112
ACH-000468,-0.059134504789500004
ACH-000469,0.234174888523
ACH-000470,0.00799589007979
ACH-000471,0.120350741205
ACH-000472,0.114645556507
ACH-000473,0.10930193586300001
ACH-000475,0.09045972978280001
ACH-000476,0.00326616641969
ACH-000477,0.0471188575079
ACH-000480,0.016941108542
ACH-000481,-0.000793098519462
ACH-000483,0.0117829163946
ACH-000484,-0.14813730937
ACH-000485,0.0528602532357
ACH-000486,0.0845469136081
ACH-000487,0.147798884435
ACH-000488,0.0240739552929
ACH-000490,0.0228324197042
ACH-000491,-0.0726482957602
ACH-000495,0.105988047621
ACH-000496,0.173343411452
ACH-000499,0.24308351938499997
ACH-000500,0.40761689030599996
ACH-000502,0.0831977019137
ACH-000503,0.213394167623
ACH-000505,-0.0747816649386
