,TRAM1L1 (133022)
ACH-000004,-0.273587931778
ACH-000007,-0.0659639771064
ACH-000009,-0.17275404129500002
ACH-000011,-0.24123102326499998
ACH-000012,-0.128260473621
ACH-000013,0.00655103404275
ACH-000014,-0.198867827199
ACH-000015,-0.11404901332999999
ACH-000017,-0.161568619955
ACH-000018,0.018748391544
ACH-000019,-0.321041031706
ACH-000021,-0.136020669761
ACH-000022,-0.31331864641
ACH-000025,-0.254936983464
ACH-000028,-0.14019985443900002
ACH-000030,-0.09842791065960001
ACH-000035,0.0616622117712
ACH-000036,-0.20147231709199998
ACH-000037,-0.058214061936400004
ACH-000039,-0.05675290124969999
ACH-000040,-0.284978366099
ACH-000041,-0.247407818452
ACH-000042,-0.023619921753099998
ACH-000045,-0.128787213394
ACH-000047,-0.293176775005
ACH-000052,0.07676592229339999
ACH-000053,0.027395294301400003
ACH-000054,-0.10104500737
ACH-000055,-0.179008148903
ACH-000060,-0.163694328629
ACH-000067,-0.0782352440076
ACH-000070,-0.11416654876499999
ACH-000075,-0.24596653791099998
ACH-000078,-0.12333883855799999
ACH-000082,-0.236514536968
ACH-000085,-0.0946424716667
ACH-000086,-0.0539468174606
ACH-000087,-0.0623554725134
ACH-000092,-0.249992113975
ACH-000095,-0.18763193195
ACH-000097,-0.129002066283
ACH-000098,-0.0806988270645
ACH-000099,-0.0976133360519
ACH-000108,-0.0595915280617
ACH-000113,0.0194802157177
ACH-000115,0.221869593771
ACH-000116,-0.216182479787
ACH-000118,-0.0258330287182
ACH-000120,-0.00142689921245
ACH-000123,-0.307096631961
ACH-000127,-0.07785008547889999
ACH-000128,-0.101353982119
ACH-000132,-0.0307607531955
ACH-000133,0.00222565884337
ACH-000137,-0.19596732072999998
ACH-000138,-0.120764491864
ACH-000142,-0.27188398104600003
ACH-000143,-0.356093244907
ACH-000146,-0.13181957943
ACH-000148,-0.24116864630600002
ACH-000150,-0.08997956211100001
ACH-000152,0.0150580752476
ACH-000153,-0.754109618524
ACH-000159,-0.0536612379514
ACH-000160,-0.21215776499800001
ACH-000163,-0.235286027674
ACH-000167,-0.187748589271
ACH-000168,-0.07288178006070001
ACH-000169,0.05375085481169999
ACH-000178,-0.0465237275471
ACH-000182,-0.04708435381730001
ACH-000183,0.0729985407124
ACH-000188,-0.12538281114
ACH-000189,-0.0890761873969
ACH-000190,0.056090417704
ACH-000198,0.0470270976788
ACH-000204,-0.0174133772765
ACH-000206,0.0886234098092
ACH-000207,-0.19007714260000003
ACH-000211,-0.234328499732
ACH-000215,-0.192114351819
ACH-000221,0.130733253455
ACH-000222,-0.24872537545099999
ACH-000223,-0.267083329968
ACH-000226,-0.24745210410000001
ACH-000227,-0.145823339507
ACH-000228,-0.212948837613
ACH-000231,-0.193592612668
ACH-000232,-0.189934736977
ACH-000233,0.0162987558197
ACH-000234,-0.245390037231
ACH-000235,-0.199935657406
ACH-000237,-0.205215635457
ACH-000238,-0.08871248098710001
ACH-000243,-0.19666274825
ACH-000244,-0.08713603388949999
ACH-000246,0.000842253662976
ACH-000248,0.115583592577
ACH-000250,-0.134855507745
ACH-000251,-0.122159172722
ACH-000253,-0.036098368763199995
ACH-000255,-0.060850588508699996
ACH-000256,-0.199694049262
ACH-000257,-0.368847139765
ACH-000258,-0.122523766147
ACH-000259,-0.0644543597057
ACH-000260,-0.125654086883
ACH-000261,-0.12603084410499998
ACH-000262,-0.109033535396
ACH-000263,-0.116605814406
ACH-000264,-0.26737994165999995
ACH-000265,-0.251451451451
ACH-000266,-0.24519936610399998
ACH-000272,-0.23437533277699998
ACH-000273,-0.27710604396899996
ACH-000274,-0.09890708155760002
ACH-000277,0.102929819324
ACH-000278,-0.15325929280099998
ACH-000279,-0.106980754847
ACH-000280,-0.07175773097350001
ACH-000281,-0.0484069137447
ACH-000288,-0.0719995677411
ACH-000291,-0.17584599032099998
ACH-000293,-0.0849803715966
ACH-000294,0.17391743848000002
ACH-000295,-0.343817795939
ACH-000296,-0.113352169726
ACH-000302,-0.1462193622
ACH-000304,0.0401223451877
ACH-000307,-0.018676445859
ACH-000308,-0.0840752470685
ACH-000310,-0.055499982766199996
ACH-000311,-0.163482625943
ACH-000312,-0.064885348607
ACH-000315,0.042334910301
ACH-000316,-0.0967454644441
ACH-000317,-0.259502006402
ACH-000318,-0.09080219502589999
ACH-000319,-0.009628580917419999
ACH-000320,-0.160346563134
ACH-000322,0.0150257118465
ACH-000323,0.0009017390838789999
ACH-000324,-0.171827269566
ACH-000329,0.046423384938199995
ACH-000330,-0.206974471403
ACH-000331,-0.133062244711
ACH-000332,-0.10431906171000001
ACH-000334,-0.200624377982
ACH-000335,-0.46099625060000005
ACH-000336,-0.35690429732600004
ACH-000337,-0.0485875291284
ACH-000339,-0.180938117026
ACH-000341,-0.19240389605500002
ACH-000348,-0.195524615702
ACH-000350,-0.022875880115400003
ACH-000352,-0.0571384858505
ACH-000356,-0.255957966785
ACH-000361,0.0100574324951
ACH-000362,0.05730431142030001
ACH-000363,-0.05667764690769999
ACH-000364,-0.129811059743
ACH-000365,-0.09927093303960001
ACH-000366,-0.021244351210699997
ACH-000368,0.0232746786904
ACH-000374,-0.255900801355
ACH-000375,-0.10880407561
ACH-000376,-0.179626580484
ACH-000381,0.00469573036202
ACH-000383,-0.15371289445
ACH-000387,-0.23561210426999998
ACH-000389,-0.239288350678
ACH-000390,0.0867392093951
ACH-000393,-0.13088310744999998
ACH-000395,-0.11726014431
ACH-000397,-0.11120517978399999
ACH-000401,-0.049645697431500005
ACH-000402,-0.403545711809
ACH-000403,-0.183827975813
ACH-000404,-0.321671131061
ACH-000406,-0.0458701509256
ACH-000407,0.00590242038512
ACH-000408,-0.131141670614
ACH-000410,-0.16710507284099999
ACH-000411,-0.32173009466999997
ACH-000414,0.006015796728109999
ACH-000415,-0.16128454189000002
ACH-000416,-0.141600971099
ACH-000420,-0.038138516609499996
ACH-000421,-0.12558407785
ACH-000424,-0.115824127659
ACH-000425,-0.155250998539
ACH-000426,-0.138448111125
ACH-000427,0.0130470471986
ACH-000433,0.0284769172087
ACH-000436,-0.19661693984
ACH-000444,-0.09670789131660001
ACH-000445,-0.0135552906088
ACH-000448,-0.0910034114822
ACH-000450,-0.101320182237
ACH-000452,-0.105429279588
ACH-000454,-0.211672160852
ACH-000458,0.269044788175
ACH-000459,0.188047830518
ACH-000460,-0.106502603561
ACH-000461,-0.174593104706
ACH-000463,-0.134994385602
ACH-000464,-0.13427664799699998
ACH-000466,-0.120173825771
ACH-000467,-0.00896266434497
ACH-000468,-0.286193959182
ACH-000469,-0.250966182933
ACH-000470,-0.33434594387600003
ACH-000471,-0.140130156023
ACH-000472,-0.175269595087
ACH-000473,-0.261080746708
ACH-000475,-0.125821663543
ACH-000476,-0.31639739467300004
ACH-000477,-0.0297660657584
ACH-000480,-0.10599056011600001
ACH-000481,-0.167802654564
ACH-000483,-0.0512830333514
ACH-000484,0.130021621703
ACH-000485,-0.309387514069
ACH-000486,-0.145501891209
ACH-000487,-0.0989535034898
ACH-000488,-0.132289714495
ACH-000490,0.0100465697923
ACH-000491,-0.09850383726989999
ACH-000495,-0.118586046537
ACH-000496,-0.228929960134
ACH-000499,-0.394914285647
ACH-000500,-0.405223077777
ACH-000502,-0.0978024481577
ACH-000503,-0.123775223078
ACH-000505,-0.249738865299
ACH-000507,0.0462293461888
ACH-000510,-0.332862066369
ACH-000511,-0.17395486976
ACH-000512,-0.179430209946
ACH-000516,-0.0198370326998
ACH-000517,-0.0522863603515
ACH-000518,-0.263124658901
ACH-000520,-0.0838585101143
ACH-000521,0.0817387324906
ACH-000522,-0.22179911811500003
ACH-000524,-0.0933196429752
ACH-000527,-0.255224966032
ACH-000528,-0.10791089882200001
ACH-000537,-0.120431472129
ACH-000541,0.0098391566413
ACH-000542,-0.251458436934
ACH-000544,-0.117594409102
ACH-000545,-0.112719725938
ACH-000547,-0.246633676646
ACH-000548,-0.055394345181200004
ACH-000549,-0.288078445006
ACH-000550,-0.0818064302273
ACH-000552,-0.123572933574
ACH-000556,-0.228009327302
ACH-000557,0.0289407461079
ACH-000570,-0.18231202453200002
ACH-000571,-0.138727634757
ACH-000573,0.022850975101200002
ACH-000576,-0.218476382195
ACH-000580,-0.0277898055232
ACH-000584,-0.0226311641902
ACH-000585,-0.0669888049616
ACH-000588,-0.126031306075
ACH-000589,-0.128529946117
ACH-000591,-0.206151067359
ACH-000593,-0.153263311557
ACH-000600,-0.17512791571699998
ACH-000601,-0.162351240522
ACH-000604,-0.44073633271000007
ACH-000605,0.053829497635300004
ACH-000606,-0.14291066942
ACH-000608,-0.11969719410900001
ACH-000614,-0.205049537701
ACH-000616,-0.069260091717
ACH-000618,-0.251288749971
ACH-000619,-0.225440762258
ACH-000620,0.0011416050321199998
ACH-000621,-0.06811578924930001
ACH-000622,0.0160840134558
ACH-000623,-0.173762420447
ACH-000624,-0.0604247845268
ACH-000627,-0.055951395563900004
ACH-000630,-0.10167775978299999
ACH-000632,-0.11263500423
ACH-000633,0.052038678539
ACH-000637,-0.054298831372499995
ACH-000638,-0.108696022763
ACH-000646,-0.279439262811
ACH-000647,-0.289001869068
ACH-000648,-0.395288561766
ACH-000649,-0.154814468989
ACH-000651,-0.06882420686160001
ACH-000652,-0.07715249024339998
ACH-000653,-0.123488314099
ACH-000657,-0.0058634125714499994
ACH-000658,0.0583532309156
ACH-000661,-0.0555745052787
ACH-000662,-0.15039559127
ACH-000663,-0.224965626208
ACH-000665,-0.0792547296638
ACH-000671,-0.0893472280824
ACH-000673,-0.227297765935
ACH-000676,-0.100490596357
ACH-000677,-0.179586345034
ACH-000681,-0.0645645150998
ACH-000682,-0.0461406833144
ACH-000683,-0.19147021354200003
ACH-000684,-0.289076865713
ACH-000688,-0.40087440704599997
ACH-000693,-0.333634945339
ACH-000694,-0.09755932137389998
ACH-000695,-0.09874035765619998
ACH-000696,-0.17821478602200003
ACH-000697,-0.143190359409
ACH-000699,-0.0550004777245
ACH-000701,-0.059885577345199996
ACH-000706,-0.022768190917599997
ACH-000711,-0.037560965348099995
ACH-000713,-0.180406556479
ACH-000714,-0.224927086266
ACH-000718,-0.196726216294
ACH-000720,-0.142788953235
ACH-000721,-0.0361221372111
ACH-000724,0.102651731079
ACH-000725,0.0273592163453
ACH-000732,-0.275248753
ACH-000734,-0.160433474281
ACH-000735,-0.172268923019
ACH-000736,-0.04280937934930001
ACH-000738,-0.158212634298
ACH-000746,0.037339825909800006
ACH-000747,-0.19194847597399997
ACH-000748,-0.0681193266656
ACH-000753,-0.08255117820560001
ACH-000756,-0.200843822124
ACH-000757,0.15491621935900002
ACH-000758,-0.0367081830697
ACH-000760,-0.058891397423700004
ACH-000763,-0.0415439567872
ACH-000764,-0.18953823940499998
ACH-000765,0.165568535524
ACH-000766,-0.189155406496
ACH-000767,-0.06580346012230001
ACH-000768,-0.013196992514200001
ACH-000769,-0.300301058635
ACH-000770,-0.0175178043699
ACH-000771,-0.117550499846
ACH-000773,-0.101207003372
ACH-000776,-0.28121287772799997
ACH-000777,0.0038102136492100002
ACH-000778,0.0397849429403
ACH-000781,-0.06977562503660001
ACH-000782,-0.215532194372
ACH-000783,-0.18923185746100002
ACH-000784,-0.19304623180599997
ACH-000785,-0.178731660801
ACH-000787,-0.10345099721699999
ACH-000788,-0.14492732316
ACH-000791,-0.12902460392200002
ACH-000792,-0.213308534836
ACH-000794,-0.19287780933200002
ACH-000796,-0.17240915103100002
ACH-000799,-0.411867803337
ACH-000800,-0.382532003861
ACH-000802,-0.043157152346900006
ACH-000804,-0.201366350978
ACH-000805,-0.30147138158799996
ACH-000809,-0.162397639899
ACH-000810,-0.24722024657699998
ACH-000811,-0.0620549411254
ACH-000817,-0.36017502968599996
ACH-000819,-0.138522704573
ACH-000820,0.0241747789695
ACH-000821,-0.218838737471
ACH-000822,-0.143857382523
ACH-000823,-0.04921571309330001
ACH-000824,-0.259210348765
ACH-000827,-0.126678402534
ACH-000829,-0.0859433759209
ACH-000831,-0.057291931764400006
ACH-000832,-0.24809181542199998
ACH-000833,-0.039186978646699996
ACH-000834,0.20569185536499998
ACH-000835,-0.122742126623
ACH-000836,-0.23097633909
ACH-000837,-0.0124119901965
ACH-000838,0.138974335569
ACH-000839,-0.109797002904
ACH-000840,-0.300529466063
ACH-000841,-0.11329914828099999
ACH-000843,-0.08274635953369999
ACH-000846,-0.0678388562091
ACH-000847,-0.192049969717
ACH-000848,-0.126667430735
ACH-000849,-0.227273965747
ACH-000851,-0.08164400601289999
ACH-000855,-0.363152275966
ACH-000856,-0.123062547446
ACH-000858,-0.27808159245499997
ACH-000859,0.07761797770380001
ACH-000861,-0.11622070556500001
ACH-000862,0.022807661362700002
ACH-000865,-0.139649047075
ACH-000866,-0.109324351879
ACH-000867,-0.087011366781
ACH-000869,-0.029761485919499998
ACH-000872,-0.102297827386
ACH-000873,-0.053972922643499996
ACH-000876,-0.0705089437987
ACH-000878,0.050308177690900006
ACH-000880,0.0373931637899
ACH-000881,-0.113151932807
ACH-000882,-0.0346594102943
ACH-000884,-0.0867129995655
ACH-000885,-0.10915421640699999
ACH-000887,-0.150144288714
ACH-000888,0.00699884939484
ACH-000889,-0.108008331104
ACH-000890,0.0268524633129
ACH-000896,-0.0771832548341
ACH-000898,0.00344724282619
ACH-000900,-0.19164129481199998
ACH-000901,-0.0835169628418
ACH-000905,0.0117526743215
ACH-000906,-0.202924566642
ACH-000907,0.0705033103462
ACH-000910,-0.232269905868
ACH-000911,-0.226771340797
ACH-000912,-0.0650587799162
ACH-000913,-0.146499990798
ACH-000915,-0.0087253158675
ACH-000916,0.201832606615
ACH-000917,-0.0771771014378
ACH-000921,-0.13786464984400001
ACH-000924,-0.10753642734300001
ACH-000926,-0.213962770194
ACH-000928,-0.00668397913728
ACH-000929,-0.07757988730210001
ACH-000932,-0.210943505545
ACH-000935,0.036898286654500005
ACH-000936,-0.08168665768330001
ACH-000937,-0.0946036939643
ACH-000938,-0.17568442676399998
ACH-000939,0.0570299662873
ACH-000941,-0.211618854758
ACH-000943,-0.114868269998
ACH-000946,-0.157450382811
ACH-000947,-0.268783569606
ACH-000948,-0.0773332436673
ACH-000950,-0.0992048983791
ACH-000953,-0.289920273977
ACH-000957,-0.08191901687269999
ACH-000958,-0.0884151230866
ACH-000960,-0.138157937118
ACH-000963,-0.37719949643
ACH-000968,-0.0162058292675
ACH-000969,-0.008207249437470001
ACH-000973,-0.239639855264
ACH-000974,-0.0567776274269
ACH-000975,-0.294248279769
ACH-000976,-0.216213469112
ACH-000978,-0.023057231174800002
ACH-000980,-0.122495054641
ACH-000984,-0.289883258471
ACH-000986,-0.13950377731799998
ACH-000988,-0.0644030426086
ACH-000993,-0.17075426125100002
ACH-000994,-0.17688987176399998
ACH-000996,-0.224560444826
ACH-001001,-0.134774856836
ACH-001020,0.15800508843699998
ACH-001028,0.0024321756817600004
ACH-001031,-0.00831995880753
ACH-001038,-0.228760573864
ACH-001048,-0.18377150613499998
ACH-001050,-0.25948723806699997
ACH-001053,-0.0892499772704
ACH-001054,-0.152699466493
ACH-001061,-0.18747553517299997
ACH-001067,-0.0164022197174
ACH-001075,-0.0175551643116
ACH-001096,0.0292203108507
ACH-001128,-0.128906492896
ACH-001134,-0.373985515184
ACH-001151,-0.163915181044
ACH-001163,0.0106820877134
ACH-001164,-0.435329932488
ACH-001173,-0.12290761879100001
ACH-001183,-0.0777981312633
ACH-001184,-0.122396294985
ACH-001190,-0.196989586634
ACH-001192,-0.0887123089765
ACH-001193,-0.20440842240200002
ACH-001196,-0.0308394673979
ACH-001197,0.0957233899979
ACH-001205,-0.5602613669550001
ACH-001211,0.056437054168199996
ACH-001212,-0.18912045150100001
ACH-001228,-0.208652291171
ACH-001232,-0.142928005174
ACH-001239,-0.0705742776271
ACH-001274,0.029999702179099995
ACH-001275,-0.107960047403
ACH-001277,-0.191019831419
ACH-001278,-0.18436332901500002
ACH-001280,-0.424238382957
ACH-001283,-0.17231782802700002
ACH-001289,-0.287299713642
ACH-001295,-0.183108538939
ACH-001300,-0.106396015936
ACH-001301,-0.157967153227
ACH-001302,-0.351432209019
ACH-001303,-0.10943510125299999
ACH-001306,0.00637586853533
ACH-001318,-0.175740063565
ACH-001322,-0.18488731248100002
ACH-001328,-0.0671539166403
ACH-001332,0.044507590516099996
ACH-001333,-0.179494568854
ACH-001336,-0.09926788071239999
ACH-001340,-0.13227717009
ACH-001346,-0.0971525217472
ACH-001353,-0.175398417915
ACH-001354,0.005471735522350001
ACH-001367,-0.19949101645700001
ACH-001368,-0.150079460305
ACH-001374,-0.296322017836
ACH-001375,0.0280283553817
ACH-001377,-0.0811343523165
ACH-001380,-0.0622391388673
ACH-001391,-0.228036930121
ACH-001407,-0.22308197292800003
ACH-001408,0.00619467901682
ACH-001413,-0.10194890195800001
ACH-001430,-0.302043038265
ACH-001431,-0.044166425105999996
ACH-001450,-0.271281897012
ACH-001496,-0.134051179195
ACH-001500,-0.268917055903
ACH-001521,-0.051496989409800006
ACH-001523,-0.27827641070799997
ACH-001532,-0.12319468499000001
ACH-001536,0.0224142764011
ACH-001550,-0.114427503001
ACH-001552,-0.08070389651410001
ACH-001554,-0.168707671763
ACH-001645,-0.115892116081
ACH-001654,-0.121359562007
ACH-001715,-0.0788438019663
ACH-001735,0.0717291605708
ACH-001736,-0.0901330335439
ACH-001737,0.36532618158
ACH-001740,-0.0583033808264
ACH-001745,0.0949911933987
ACH-001750,-0.07609404645949999
ACH-001765,-0.19395792809999998
ACH-001956,-0.09392591687619999
ACH-001957,-0.20231288596299998
