,NUMA1 (4926)
ACH-000701,-0.313639668343
ACH-000706,-0.6232069231740001
ACH-000711,-0.38996261174
ACH-000713,-0.8320711106700001
ACH-000714,-0.639758437888
ACH-000718,-0.6766196996259999
ACH-000720,-0.634236743761
ACH-000721,-0.35657023130800003
ACH-000724,-0.531823258727
ACH-000725,-0.5256071018890001
ACH-000732,-0.523527981233
ACH-000734,-0.444510357435
ACH-000735,-0.489347639806
ACH-000736,-0.55443615166
ACH-000738,-0.9137669261470001
ACH-000746,-0.37489017945
ACH-000747,-0.549913669219
ACH-000748,-0.7307978518699999
ACH-000753,-0.640223614374
ACH-000756,-0.5820064551290001
ACH-000757,-0.934820254703
ACH-000758,-1.08143223246
ACH-000760,-0.794733764662
ACH-000763,-0.321479377931
ACH-000764,-0.591882961179
ACH-000765,-0.7304968156739999
ACH-000766,-0.315839416522
ACH-000767,-0.663821837696
ACH-000768,-0.661431516881
ACH-000769,-0.299104513369
ACH-000770,-0.675212492762
ACH-000771,-0.7154182527040001
ACH-000773,-0.638923513449
ACH-000776,-0.321532669091
ACH-000777,-0.673587297532
ACH-000778,-1.030366691
ACH-000781,-0.796142930572
ACH-000782,-0.419357376469
ACH-000783,-0.732366526796
ACH-000784,-0.42121806175300003
ACH-000785,-0.584042134766
ACH-000787,-0.757272281206
ACH-000788,-0.556130749777
ACH-000791,-0.546074030391
ACH-000792,-0.607423020772
ACH-000794,-0.7491614169609999
ACH-000796,-0.7685353954719999
ACH-000799,-0.849572698464
ACH-000800,-0.8350096771009999
ACH-000802,-0.31308297536400004
ACH-000804,-0.5762225407580001
ACH-000805,-0.536121488789
ACH-000809,-0.552181826682
ACH-000810,-0.651561170333
ACH-000811,-0.386203097258
ACH-000817,-0.651229584925
ACH-000819,-0.701182086177
ACH-000820,-0.60569293343
ACH-000821,-0.27645739414799997
ACH-000822,-0.47851900125
ACH-000823,-0.5994451696750001
ACH-000824,-0.527169687698
ACH-000827,-0.785525578681
ACH-000829,-0.619872402685
ACH-000831,-0.409667602096
ACH-000832,-0.513133258532
ACH-000833,-0.40545827310599997
ACH-000834,-0.405259668314
ACH-000835,-0.532249629791
ACH-000836,-0.671136213169
ACH-000837,-0.8293448252619999
ACH-000838,-0.657018215564
ACH-000839,-0.603973396335
ACH-000840,-0.0324655173778
ACH-000841,-0.5315341986
ACH-000843,-0.55850600635
ACH-000846,-0.479023866842
ACH-000847,-0.5116196752359999
ACH-000848,-0.470905076843
ACH-000849,-0.16808016586
ACH-000851,-0.788091626885
ACH-000855,-0.421446387533
ACH-000856,-0.771381053021
ACH-000858,-0.365518136238
ACH-000859,-0.44907876305600003
ACH-000861,-1.04126609859
ACH-000862,-0.42980897959700004
ACH-000865,-0.551856958251
ACH-000866,-0.48850984962
ACH-000867,-0.6950240982879999
ACH-000869,-0.9165076082700001
ACH-000872,-0.860562920422
ACH-000873,-0.520908076862
ACH-000876,-0.973583456311
ACH-000878,-0.669446749072
ACH-000880,-0.610231502071
ACH-000881,-0.7399837496639999
ACH-000882,-0.7438288889579999
ACH-000884,-0.5387642672290001
ACH-000885,-0.8220033776450001
ACH-000887,-0.568260088515
ACH-000888,-0.530327763373
ACH-000889,-0.461802956245
ACH-000890,-0.609265893853
ACH-000896,-0.268422389331
ACH-000898,-0.659953954126
ACH-000900,-0.640032347173
ACH-000901,-0.567956093614
ACH-000905,-0.537192307683
ACH-000906,-0.639269814504
ACH-000907,-0.6856957198479999
ACH-000910,-0.838849760062
ACH-000911,-0.6056235179789999
ACH-000912,-0.8824264502310001
ACH-000913,-0.5023724853679999
ACH-000915,-0.802072787388
ACH-000916,-0.548773089325
ACH-000917,-0.534513944952
ACH-000921,-0.76164801374
ACH-000924,-0.474252500585
ACH-000926,-0.307492462372
ACH-000928,-0.45647574731799995
ACH-000929,-0.590241075071
ACH-000932,-0.443545617946
ACH-000935,-0.339660623775
ACH-000936,-0.51540376798
ACH-000937,-0.722621563327
ACH-000938,-0.45323748656499996
ACH-000939,-0.878061807044
ACH-000941,-0.6853561247900001
ACH-000943,-0.45432206257200003
ACH-000946,-0.635649267738
ACH-000947,-0.667540017711
ACH-000948,-1.13702754514
ACH-000950,-0.422707414156
ACH-000953,-0.666062584086
ACH-000957,-0.86696297081
ACH-000958,-1.0187623826
ACH-000960,-0.502084503646
ACH-000963,-0.688667352897
ACH-000968,-0.503071085346
ACH-000969,-0.8068781541050001
ACH-000973,-0.331204616743
ACH-000974,-0.949933528151
ACH-000975,-0.6889517504100001
ACH-000976,-0.22863324734299997
ACH-000978,-0.8007250608390001
ACH-000980,-0.598835848384
ACH-000984,-0.8966753565090001
ACH-000986,-0.9290261228810001
ACH-000988,-1.0616826101
ACH-000993,-0.5608453055870001
ACH-000994,-0.41355794783600003
ACH-000996,-0.8342245234829999
ACH-001001,-0.495697246862
ACH-001020,-0.586397578414
ACH-001028,-0.7434918468170001
ACH-001031,-0.8022221811229999
ACH-001038,-0.739296931031
ACH-001048,-0.509983835097
ACH-001050,-0.654526295092
ACH-001053,-0.48248283490599997
ACH-001054,-0.501935457628
ACH-001061,-0.605068769839
ACH-001067,-0.623269054071
ACH-001075,-0.315876914843
ACH-001096,-0.579610344444
ACH-001128,-0.6126652671399999
ACH-001134,-0.539034763881
ACH-001151,-0.458068254499
ACH-001163,-0.7038554249369999
ACH-001164,-0.8956477993649999
ACH-001173,-0.45128156814599996
ACH-001183,-0.6969181069679999
ACH-001184,-0.255722893491
ACH-001190,-0.737903582616
ACH-001192,-0.491055261168
ACH-001193,-0.5894160374180001
ACH-001196,-0.7275637023870001
ACH-001197,-0.583587668152
ACH-001205,-0.686635773883
ACH-001211,-1.04161786385
ACH-001212,-1.03896841736
ACH-001228,-0.978080054149
ACH-001232,-0.562834653772
ACH-001239,-0.456725121643
ACH-001274,-0.426738251192
ACH-001275,-0.489584679338
ACH-001277,-0.628644233553
ACH-001278,-0.665917666495
ACH-001280,-0.782635738696
ACH-001283,-0.813284625179
ACH-001289,-0.821667487873
ACH-001295,-0.672976010984
ACH-001300,-0.561110368488
ACH-001301,-0.7354790917290001
ACH-001302,-0.629145654508
ACH-001303,-0.46069165537
ACH-001306,-0.584667669683
ACH-001318,-0.536644782201
ACH-001322,-0.624060696648
ACH-001328,-0.8619843719370001
ACH-001332,-0.50813700106
ACH-001333,-0.887771076325
ACH-001336,-0.531246209606
ACH-001340,-0.635363492797
ACH-001346,-0.560992978173
ACH-001353,-0.686433465163
ACH-001354,-0.39344103543799996
ACH-001367,-0.523479129577
ACH-001368,-0.512886310202
ACH-001374,-0.791802316487
ACH-001375,-0.37520404271700003
ACH-001377,-0.838621306312
ACH-001380,-0.609219981219
ACH-001391,-0.750155065492
ACH-001407,-0.478860293077
ACH-001408,-0.640913089166
ACH-001413,-0.561470379138
ACH-001430,-0.152436644229
ACH-001431,-0.554852442058
ACH-001450,-0.583260554041
ACH-001496,-0.422905220229
ACH-001500,-0.633830868878
ACH-001521,-1.05397386171
ACH-001523,-0.46737392092299995
ACH-001532,-0.49981973596100004
ACH-001536,-0.49585558819
ACH-001550,-0.712571264961
ACH-001552,-0.43837629709200004
ACH-001554,-0.616839656845
ACH-001645,-0.838990581305
ACH-001654,-0.516138311968
ACH-001715,-0.309186509604
ACH-001735,-0.587327124374
ACH-001736,-0.48459319392
ACH-001737,0.050705244074599996
ACH-001740,-0.404975809678
ACH-001745,-0.32267175864000003
ACH-001750,-0.400179829415
ACH-001765,-0.616983537145
ACH-001956,-0.7153330998280001
ACH-001957,-0.5704199215160001
