,FOXM1 (2305)
ACH-000341,-0.180904495957
ACH-000348,-0.47878501997199996
ACH-000350,-0.676954514903
ACH-000352,-0.21679246731999996
ACH-000356,-0.0430906157532
ACH-000361,-0.740514792796
ACH-000362,-0.24882600558600002
ACH-000363,-0.318726556167
ACH-000364,-0.23110490520100002
ACH-000365,-0.18238315265000002
ACH-000366,-0.450881278632
ACH-000368,-0.35957406594
ACH-000374,-0.643291317302
ACH-000375,-0.201344212942
ACH-000376,-0.43564934229400004
ACH-000381,-0.381555912273
ACH-000383,-0.11875154666
ACH-000387,-0.283169295715
ACH-000389,-0.333722816118
ACH-000390,-0.329607730048
ACH-000393,-0.466320377749
ACH-000395,-0.802238826038
ACH-000397,-0.607417850243
ACH-000401,-0.00622642627615
ACH-000402,-0.7736290616310001
ACH-000403,-0.414937559414
ACH-000404,-0.10044505990399999
ACH-000406,-0.301249783742
ACH-000407,-0.119336037626
ACH-000408,-0.35842512242799995
ACH-000410,-0.325338918059
ACH-000411,-0.30989150859000003
ACH-000414,-0.438155206321
ACH-000415,-0.07773268533660001
ACH-000416,-0.495669903204
ACH-000420,-0.646504724577
ACH-000421,-0.405014566316
ACH-000424,-0.49543324070600003
ACH-000425,-0.266494026164
ACH-000426,-0.903820421197
ACH-000427,-0.5239906160109999
ACH-000433,-0.360905444832
ACH-000436,-0.23651454932799998
ACH-000444,-0.59661528649
ACH-000445,-0.104915433171
ACH-000448,-0.513904180162
ACH-000450,-0.357707308861
ACH-000452,-0.519459095852
ACH-000454,-0.106459466858
ACH-000458,-0.21088343270999999
ACH-000459,0.0316651937541
ACH-000460,-0.19813574312899998
ACH-000461,-0.60725997561
ACH-000463,-0.333479370552
ACH-000464,-0.5060580319960001
ACH-000466,-0.628859236143
ACH-000467,-0.517553516827
ACH-000468,-0.264566345549
ACH-000469,-0.34729871980899996
ACH-000470,-0.8711790721070001
ACH-000471,-0.435601935385
ACH-000472,-0.61050025588
ACH-000473,-0.518041375148
ACH-000475,-0.239435780429
ACH-000476,-0.502921147547
ACH-000477,-0.951240529037
ACH-000480,-0.573666712945
ACH-000481,-0.5205584867140001
ACH-000483,-0.0027549065259899995
ACH-000484,-0.480522575849
ACH-000485,-0.27831256623000006
ACH-000486,-0.434432385578
ACH-000487,-0.437136096589
ACH-000488,-0.489149403182
ACH-000490,-0.148901095855
ACH-000491,-0.706513877623
ACH-000495,-0.512060203663
ACH-000496,-0.37303182717100003
ACH-000499,-0.358735524682
ACH-000500,-0.116181826809
ACH-000502,-0.652787605544
ACH-000503,-0.307253713625
ACH-000505,-0.350780944583
ACH-000507,-0.530803049567
ACH-000510,-0.141999060937
ACH-000511,-0.308345153719
ACH-000512,-0.289929046295
ACH-000516,-0.584826489834
ACH-000517,-0.626022685512
ACH-000518,-0.579763923667
ACH-000520,-0.552124000861
ACH-000521,-0.36830889568999997
ACH-000522,-0.584998427329
ACH-000524,-0.34110903909400003
ACH-000527,-0.615973580954
ACH-000528,-0.579584213699
ACH-000537,-0.42258467387299997
ACH-000541,-0.216037633967
ACH-000542,-0.5778148074239999
ACH-000544,-0.320300881081
ACH-000545,-0.366080210502
ACH-000547,-0.389322874588
ACH-000548,-0.228773906855
ACH-000549,-0.5307447290389999
ACH-000550,-0.603928067825
ACH-000552,-0.420226249241
ACH-000556,-0.23995816164900002
ACH-000557,-0.09001992030230001
ACH-000570,-0.495634181442
ACH-000571,-0.129355749023
ACH-000573,-0.34953247282399996
ACH-000576,-0.443850263443
ACH-000580,-0.440927614396
ACH-000584,-0.009333608764770001
ACH-000585,-0.15579509649
ACH-000588,-0.40787040697300003
ACH-000589,-0.658344749853
ACH-000591,-0.402812056751
ACH-000593,-0.034683090771800006
ACH-000600,0.0915918065714
ACH-000601,-0.18731937789099998
ACH-000604,-0.19072301746
ACH-000605,-0.6113143280619999
ACH-000606,-0.41725103041999995
ACH-000608,-0.525254578698
ACH-000614,-0.312376094719
ACH-000616,-0.576084567948
ACH-000618,-0.435910529892
ACH-000619,-0.16147910317800002
ACH-000620,-0.555901829525
ACH-000621,-0.563570151682
ACH-000622,-0.317982520108
ACH-000623,-0.337856045753
ACH-000624,-0.213547596126
ACH-000627,-0.516973348047
ACH-000630,-0.500792535054
ACH-000632,-0.28995630662599997
ACH-000633,-0.445184250136
ACH-000637,-0.476187195449
ACH-000638,-0.44115264244900004
ACH-000646,-0.677609408053
ACH-000647,-1.19559498736
ACH-000648,-0.543653986078
ACH-000649,-0.46411971042800004
ACH-000651,-0.350619481452
ACH-000652,-0.162313976176
ACH-000653,-0.40728699188600004
ACH-000657,-0.343931593421
ACH-000658,-0.430121859288
ACH-000661,-0.262249862408
ACH-000662,-0.312156623622
ACH-000663,-0.27496619621999996
ACH-000665,-0.166849930505
ACH-000671,0.0156146365275
ACH-000673,-0.715590651498
ACH-000676,-0.41210985075900003
ACH-000677,-0.478385643591
ACH-000681,-0.390765859614
ACH-000682,-0.407679769506
ACH-000683,-0.22199738256299997
ACH-000684,-0.0512244792779
ACH-000688,-0.268053834157
ACH-000693,-0.255409687833
ACH-000694,-0.509623937943
ACH-000695,-0.531219292605
ACH-000696,-0.41799138027800004
ACH-000697,-0.18105475218800002
ACH-000699,-0.47247572446999997
ACH-000701,-0.48913046556999995
ACH-000706,-0.103406177555
ACH-000711,-0.33809729270499994
ACH-000713,-0.074368161859
ACH-000714,-0.280777824073
ACH-000718,-0.580426133225
ACH-000720,-0.415779035563
ACH-000721,-0.40857616269100006
ACH-000724,-0.170471787155
ACH-000725,-0.254083396159
ACH-000732,-0.335878584807
ACH-000734,-0.255535267631
ACH-000735,-0.29567646084399996
ACH-000736,-0.27602557815699996
ACH-000738,-0.6632962465209999
ACH-000746,-0.16614119307800002
ACH-000747,-0.252252722088
ACH-000748,-0.304910969417
ACH-000753,-0.31490868771499997
ACH-000756,-0.591426571283
ACH-000757,-0.117139319883
ACH-000758,-0.40436530791599995
ACH-000760,-0.211814663355
ACH-000763,-0.5650770567319999
ACH-000764,-0.21308989383699997
ACH-000765,-0.135132793602
ACH-000766,-0.76489425381
ACH-000767,-0.955511662861
ACH-000768,-0.13643904964099998
ACH-000769,-0.610442022767
ACH-000770,-0.416661524774
ACH-000771,-0.571388422554
ACH-000773,-0.17765372358399997
ACH-000776,-0.176271449817
ACH-000777,-0.7826592057189999
ACH-000778,-0.732763388732
ACH-000781,-0.49815667476899994
ACH-000782,-0.260290118461
ACH-000783,-0.49995714639100003
ACH-000784,-0.131204385921
ACH-000785,-1.10985000327
ACH-000787,-0.697351099153
ACH-000788,-0.378877799781
ACH-000791,-0.37937257582500006
ACH-000792,-0.652622632353
ACH-000794,-0.312813303846
ACH-000796,-0.652862338195
ACH-000799,-0.44707549923900003
ACH-000800,-0.156419823364
ACH-000802,-0.25663066722
ACH-000804,-0.15369499810999998
ACH-000805,-0.21211044708700003
ACH-000809,-0.580503009283
ACH-000810,-0.441285281085
ACH-000811,-0.312931622752
ACH-000817,-0.560569156845
ACH-000819,-0.37696042197400004
ACH-000820,-0.9432289930509999
ACH-000821,-0.259092380417
ACH-000822,-0.495779218023
ACH-000823,-0.534799548359
ACH-000824,-0.174136296086
ACH-000827,-0.327827434815
ACH-000829,-0.21895820258
ACH-000831,-0.289965668445
ACH-000832,-0.160669799611
ACH-000833,-0.23947860941799998
ACH-000834,-0.489910413727
ACH-000835,-0.472722909735
ACH-000836,-0.469667831545
ACH-000837,-0.42011668887599996
ACH-000838,0.00656465991193
ACH-000839,-0.141457469931
ACH-000840,-0.924010175173
ACH-000841,-0.35444752691299997
ACH-000843,-0.12717688310900002
ACH-000846,-0.40758975506899997
ACH-000847,-0.387584068399
ACH-000848,-0.330637357049
ACH-000849,-0.08173019006969999
ACH-000851,-0.426549321849
ACH-000855,-0.22875619238699998
ACH-000856,-0.255409992973
ACH-000858,-0.38062882167499995
ACH-000859,-0.5689071985149999
ACH-000861,-0.603664785863
ACH-000862,-0.56148258808
ACH-000865,-0.55711383634
ACH-000866,-0.410199780106
ACH-000867,-0.550353949637
ACH-000869,-0.647759954495
ACH-000872,-0.33850286678999997
ACH-000873,-0.380789802174
ACH-000876,-0.696554178197
ACH-000878,-0.255720596772
ACH-000880,-0.67250011692
ACH-000881,-0.20596344051399998
ACH-000882,-0.0557876947116
ACH-000884,-0.272199716164
ACH-000885,-0.54028466349
ACH-000887,-0.37431919576800005
ACH-000888,-0.243784715904
ACH-000889,-0.22155630389400002
ACH-000890,-0.09220041102019999
ACH-000896,-0.385281232972
ACH-000898,-0.28759587577
ACH-000900,-0.285407143532
ACH-000901,-0.635111066652
ACH-000905,-0.366172479973
ACH-000906,-0.550986648269
ACH-000907,-0.0265598313198
ACH-000910,-0.447150202348
ACH-000911,-0.36346094585699995
ACH-000912,-0.584973939043
ACH-000913,-0.255681996832
ACH-000915,-0.21176899759
ACH-000916,-0.518735500884
ACH-000917,-0.536883499807
ACH-000921,-0.566055811879
ACH-000924,-0.666255007291
ACH-000926,-0.232041902318
ACH-000928,-0.00482748683373
ACH-000929,-0.706248470109
ACH-000932,-0.285790033224
ACH-000935,-0.662889293111
ACH-000936,-0.301325775565
ACH-000937,-0.31368260297899997
ACH-000938,-0.279815143886
ACH-000939,-0.14419276200099998
ACH-000941,0.10370831108100001
ACH-000943,-0.264306432263
ACH-000946,-0.500298235171
ACH-000947,-0.271620259398
ACH-000948,-0.62005205423
ACH-000950,-0.387472498261
ACH-000953,0.0192816771946
ACH-000957,-0.0911496940395
ACH-000958,-0.541803130271
ACH-000960,-0.335749083076
ACH-000963,-0.244977202416
ACH-000968,-0.29925390414999997
ACH-000969,-0.497820625097
ACH-000973,-0.349268831527
ACH-000974,-0.380010149605
ACH-000975,-0.346715004133
ACH-000976,-0.409623502495
ACH-000978,-0.730686868554
ACH-000980,-0.321994231778
ACH-000984,-0.23169454875
ACH-000986,-0.5186396434939999
ACH-000988,-0.135429245547
ACH-000993,-0.619761552125
ACH-000994,-0.40103143210000003
ACH-000996,-0.45520685283999995
ACH-001001,-0.34499875795
ACH-001020,-0.432971535923
ACH-001028,-0.22285902154599999
ACH-001031,-0.183042765152
ACH-001038,-0.252675462594
ACH-001048,-0.251762476811
ACH-001050,-0.337988258649
ACH-001053,-0.524746058673
ACH-001054,-0.47143533546800004
ACH-001061,-0.32751806488400004
ACH-001067,-0.687265615044
ACH-001075,-0.48829567414999997
ACH-001096,-0.43095393271399995
ACH-001128,-0.029925888864199997
ACH-001134,-0.143669709048
ACH-001151,-0.709704963034
ACH-001163,-0.183540800422
ACH-001164,-0.540317788986
ACH-001173,-0.37189947541
ACH-001183,-0.657297666123
ACH-001184,-0.255271105186
ACH-001190,-0.515502836675
ACH-001192,-0.328213384658
ACH-001193,-0.21707332840500002
ACH-001196,-0.5100689040899999
ACH-001197,-0.412845279612
ACH-001205,-0.806193655492
ACH-001211,-0.311764227457
ACH-001212,-0.23764523726700001
ACH-001228,-0.37794870048900003
ACH-001232,-0.5817822197510001
ACH-001239,-0.277976874277
ACH-001274,-0.701052565509
ACH-001275,-0.574501191059
ACH-001277,-0.640450652656
ACH-001278,-0.41546198111500005
ACH-001280,-0.576715376472
ACH-001283,-0.11623294615299999
ACH-001289,-0.44655954243699997
ACH-001295,-0.6696042310570001
ACH-001300,-0.6256088553220001
ACH-001301,-0.334625218922
ACH-001302,-0.560171982495
ACH-001303,-0.511747548076
ACH-001306,-0.445172364683
ACH-001318,-0.165471307558
ACH-001322,-0.531909087243
ACH-001328,-0.385370509839
ACH-001332,-0.059557429008099995
ACH-001333,-0.449852975537
ACH-001336,-0.5815798863139999
ACH-001340,-0.444662514474
ACH-001346,-0.162284160678
ACH-001353,-0.36373354220299997
ACH-001354,-0.21512339531999997
ACH-001367,-0.659140716502
ACH-001368,-0.28790726243000003
ACH-001374,-0.38560395107900003
ACH-001375,-0.594789631994
ACH-001377,-0.311344500304
ACH-001380,-0.307489617665
ACH-001391,-0.273223821887
ACH-001407,-0.741524759169
ACH-001408,-0.465002968591
ACH-001413,-0.754294471155
ACH-001430,-0.240584712699
ACH-001431,-0.145725438079
ACH-001450,0.0145620287437
ACH-001496,-0.43585563874399996
ACH-001500,-0.609585200268
ACH-001521,0.0769717813282
ACH-001523,-0.292767551261
ACH-001532,-0.510948253602
ACH-001536,-0.65867159002
ACH-001550,-0.591781527329
ACH-001552,-0.942105963549
ACH-001554,-0.32437423222899997
ACH-001645,-0.5482718501680001
ACH-001654,-0.8894048929899999
ACH-001715,-0.394708774417
ACH-001735,-0.351462161396
ACH-001736,-0.38324694483499994
ACH-001737,-0.091548512611
ACH-001740,-0.379105636269
ACH-001745,-0.410301908728
ACH-001750,-0.474121024149
ACH-001765,-0.386220674628
ACH-001956,-0.416224449404
ACH-001957,-0.00201806614419
