,BBC3 (27113)
ACH-000004,0.133277156682
ACH-000007,0.264257736786
ACH-000009,-0.0627941241822
ACH-000011,0.035400105611199995
ACH-000012,0.0223014786876
ACH-000013,-0.0163445353111
ACH-000014,-0.0871025543276
ACH-000015,0.211478740775
ACH-000017,0.144959328338
ACH-000018,-0.0120472674991
ACH-000019,-0.0510888339597
ACH-000021,0.0196438100652
ACH-000022,-0.00580931384679
ACH-000025,0.296022405159
ACH-000028,0.139513797241
ACH-000030,-0.09097812979489998
ACH-000035,-0.08423615602839998
ACH-000036,0.0395536835863
ACH-000037,0.09537804259230001
ACH-000039,0.13867856632300002
ACH-000040,-0.026538956947499998
ACH-000041,-0.163410329589
ACH-000042,0.0147858730136
ACH-000045,-0.048489369676900006
ACH-000047,-0.011199472750699999
ACH-000052,0.0774079648773
ACH-000053,-0.13028570820000002
ACH-000054,0.0285328709528
ACH-000055,-0.18414483146299998
ACH-000060,0.09483948270510001
ACH-000067,-0.0808305108698
ACH-000070,0.342320285649
ACH-000075,-0.014005297397700001
ACH-000078,0.396361174364
ACH-000082,-0.0621583322997
ACH-000085,0.0619289555204
ACH-000086,0.0636211051403
ACH-000087,-0.09600442685289999
ACH-000092,0.0582065463999
ACH-000095,-0.0421175371555
ACH-000097,0.0353308582805
ACH-000098,-0.06353233837530001
ACH-000099,0.114218035327
ACH-000108,-0.0156301716151
ACH-000113,-0.0842382302307
ACH-000115,-0.00869694435424
ACH-000116,0.0385107596852
ACH-000118,0.0871428503352
ACH-000120,0.20408791472399998
ACH-000123,0.200348486288
ACH-000127,0.013470959351399999
ACH-000128,-0.0280039938865
ACH-000132,0.048183220694
ACH-000133,-0.07146988265910001
ACH-000137,-0.09724072329
ACH-000138,0.0180344304476
ACH-000142,-0.081442840988
ACH-000143,-0.184049903539
ACH-000146,0.09379875035
ACH-000148,-0.0525083365744
ACH-000150,0.09046360957689999
ACH-000152,0.057931294438800005
ACH-000153,-0.11557404755999999
ACH-000159,-0.015781309081200002
ACH-000160,0.07054351965210001
ACH-000163,0.029834874240700002
ACH-000167,-0.0320797551912
ACH-000168,-0.043467793380300004
ACH-000169,0.0362660673796
ACH-000178,0.05271127407890001
ACH-000182,-0.0866026863986
ACH-000183,-0.11824798256300001
ACH-000188,0.0702382982671
ACH-000189,0.19672647153900003
ACH-000190,-0.138866785194
ACH-000198,0.157601967709
ACH-000204,-0.0141707276921
ACH-000206,-0.108044319042
ACH-000207,-0.09412543253080001
ACH-000211,0.0993974300612
ACH-000215,0.0186422651829
ACH-000221,0.126182000258
ACH-000222,0.0480117806472
ACH-000223,0.0960790709493
ACH-000226,-0.0983260483732
ACH-000227,-0.0668256806537
ACH-000228,0.00146058226101
ACH-000231,0.101500019769
ACH-000232,0.118106364143
ACH-000233,-0.07753864960189999
ACH-000234,0.016181136113
ACH-000235,0.00988023184022
ACH-000237,0.07453755218889999
ACH-000238,0.0829256379985
ACH-000243,0.0934537353322
ACH-000244,-0.15518911524
ACH-000246,0.0170352159388
ACH-000248,0.107046930758
ACH-000250,0.029067478780700002
ACH-000251,-0.125143478334
ACH-000253,-0.11026689115499999
ACH-000255,-0.14480478397
ACH-000256,-0.006509162265090001
ACH-000257,0.0629933909779
ACH-000258,0.616182039596
ACH-000259,-0.0383702441568
ACH-000260,0.035825087576300006
ACH-000261,0.038512408662300004
ACH-000262,0.17922251059099997
ACH-000263,0.0888745279426
ACH-000264,0.294043488643
ACH-000265,0.0600515562082
ACH-000266,0.029706469805099996
ACH-000272,0.146028140262
ACH-000273,-0.0484023555612
ACH-000274,-0.00813230533895
ACH-000277,-0.0207038522856
ACH-000278,-0.225397955728
ACH-000279,0.016062625378
ACH-000280,0.054441336425
ACH-000281,0.142300317227
ACH-000288,0.0977686496696
ACH-000291,-0.00981550250765
ACH-000293,-0.19052966060499998
ACH-000294,-0.12507271138
ACH-000295,-0.061322943166199996
ACH-000296,0.0367913728501
ACH-000302,-0.145082297827
ACH-000304,-0.278997659542
ACH-000307,0.0861313367883
ACH-000308,-0.016477010954
ACH-000310,0.245282826384
ACH-000311,0.0352397495494
ACH-000312,0.0505570163619
ACH-000315,-0.036634093143699996
ACH-000316,0.0796584365055
ACH-000317,0.192702962081
ACH-000318,-0.134246862253
ACH-000319,-0.0738638340194
ACH-000320,0.17538279190699999
ACH-000322,0.128537904004
ACH-000323,0.0406676146795
ACH-000324,-0.00488044677447
ACH-000329,0.047364399698800005
ACH-000330,-0.09844665937960001
ACH-000331,0.149028107035
ACH-000332,0.008579726915859998
ACH-000334,-0.23303259710000002
ACH-000335,-0.203132204465
ACH-000336,-0.045874058891000005
ACH-000337,-0.20863841258000002
ACH-000339,0.07928424968280001
ACH-000341,-0.0197055042732
ACH-000348,0.147990599623
ACH-000350,0.126412219476
ACH-000352,0.063290918353
ACH-000356,0.015290258430700001
ACH-000361,0.22709609423000002
ACH-000362,0.05753040015290001
ACH-000363,0.23450781610500002
ACH-000364,0.147665519131
ACH-000365,0.018951348673700002
ACH-000366,0.022015108554700003
ACH-000368,0.157268247705
ACH-000374,0.18096190129599998
ACH-000375,0.36189264683600003
ACH-000376,0.130937068676
ACH-000381,0.160438310464
ACH-000383,-0.07870421109419999
ACH-000387,0.18372319715
ACH-000389,0.09064246881650001
ACH-000390,0.0509690057864
ACH-000393,-0.0910789476856
ACH-000395,0.036269947227
ACH-000397,0.0461147527084
ACH-000401,-0.157185977868
ACH-000402,-0.19544834762200003
ACH-000403,0.0389340777307
ACH-000404,0.146579718788
ACH-000406,0.0711800254511
ACH-000407,0.14718509084
ACH-000408,0.037287097073499996
ACH-000410,0.040525325543
ACH-000411,0.0123655550394
ACH-000414,0.10875643425699999
ACH-000415,0.0491847867034
ACH-000416,0.07330212618269999
ACH-000420,0.040547100030099995
ACH-000421,-0.104767136009
ACH-000424,0.0030806170927600005
ACH-000425,0.0931562609221
ACH-000426,-0.0769056959884
ACH-000427,0.016391925919000003
ACH-000433,0.351664622034
ACH-000436,0.0479708860989
ACH-000444,0.06379168200469999
ACH-000445,-0.0665549462641
ACH-000448,-0.10231142374600001
