,PTRHD1 (391356)
ACH-000004,0.00154825439399
ACH-000007,-0.146964652583
ACH-000009,-0.258449620356
ACH-000011,-0.0300389917619
ACH-000012,-0.194712856439
ACH-000013,-0.0974406356386
ACH-000014,-0.0651229866279
ACH-000015,-0.0386669864349
ACH-000017,-0.0877909411314
ACH-000018,-0.22072882918499998
ACH-000019,-0.278477220479
ACH-000021,-0.19171627461100002
ACH-000022,-0.318126016365
ACH-000025,-0.0511705984229
ACH-000028,-0.0475142966248
ACH-000030,-0.0006375135610299999
ACH-000035,-0.0874769802548
ACH-000036,-0.082681804978
ACH-000037,-0.174759131019
ACH-000039,-0.104249564775
ACH-000040,-0.19054814977200002
ACH-000041,-0.225481906859
ACH-000042,-0.0229204870775
ACH-000045,0.134691000676
ACH-000047,-0.181315760846
ACH-000052,-0.16367539079399998
ACH-000053,-0.034475873722
ACH-000054,-0.24611062829500002
ACH-000055,0.0028320059167
ACH-000060,-0.112392492508
ACH-000067,-0.10705455511600001
ACH-000070,-0.159864025041
ACH-000075,-0.270052150676
ACH-000078,-0.189403079506
ACH-000082,-0.197301447814
ACH-000085,-0.251532396056
ACH-000086,-0.217182442478
ACH-000087,-0.217792230144
ACH-000092,-0.195895426842
ACH-000095,-0.0504854203741
ACH-000097,0.0381194080494
ACH-000098,-0.18650067276
ACH-000099,-0.011122473744000001
ACH-000108,-0.25281766266399996
ACH-000113,-0.057479250322400005
ACH-000115,-0.190258928867
ACH-000116,-0.158434562814
ACH-000118,-0.0952771207708
ACH-000120,-0.116852865756
ACH-000123,0.065564364458
ACH-000127,-0.19902344546300002
ACH-000128,-0.011252755137100001
ACH-000132,-0.0536164501504
ACH-000133,-0.236282019633
ACH-000137,-0.115940395144
ACH-000138,-0.0973056097411
ACH-000142,0.007278198416630001
ACH-000143,-0.18040340908
ACH-000146,0.0455786795988
ACH-000148,-0.137284804144
ACH-000150,0.0323461508464
ACH-000152,-0.215119846551
ACH-000153,0.022935879321400003
ACH-000159,-0.29890452386
ACH-000160,-0.113479475769
ACH-000163,-0.26017400479
ACH-000167,0.06389407456280001
ACH-000168,-0.08972910496610001
ACH-000169,-0.192224667644
ACH-000178,-0.172712867192
ACH-000182,-0.191540219181
ACH-000183,0.00147056630282
ACH-000188,-0.026490299165099998
ACH-000189,0.175941434644
ACH-000190,0.060991877746999996
ACH-000198,-0.0782585497998
ACH-000204,-0.206031397225
ACH-000206,0.300221535459
ACH-000207,-0.110664853237
ACH-000211,-0.0725966497262
ACH-000215,-0.21968845106899998
ACH-000221,0.211612831753
ACH-000222,-0.0220532033445
ACH-000223,-0.00103327138882
ACH-000226,0.00304145253873
ACH-000227,-0.250887354158
ACH-000228,0.0158942272048
ACH-000231,-0.270519033055
ACH-000232,0.00325257467607
ACH-000233,-0.131343412542
ACH-000234,-0.0979784839714
ACH-000235,-0.0671467318748
ACH-000237,-0.162078591049
ACH-000238,-0.421831150506
ACH-000243,-0.338638566726
ACH-000244,-0.572466866345
ACH-000246,-0.0966684201199
ACH-000248,0.143096343094
ACH-000250,-0.14704419670399999
ACH-000251,-0.0278640914476
ACH-000253,-0.200684304349
ACH-000255,-0.0636588307311
ACH-000256,-0.101871224814
ACH-000257,0.131984337979
ACH-000258,-0.057139071305599996
ACH-000259,-0.071531403769
ACH-000260,-0.0953405874783
ACH-000261,-0.0010831065601099997
ACH-000262,-0.149346603235
ACH-000263,-0.24068106404599998
ACH-000264,-0.0216376345873
ACH-000265,-0.09090247305189998
ACH-000266,-0.09210362812680001
ACH-000272,-0.157505364474
ACH-000273,-0.07269802859
ACH-000274,-0.230013566285
ACH-000277,-0.29218535173300003
ACH-000278,0.155269471002
ACH-000279,0.058470152268900004
ACH-000280,-0.120228283807
ACH-000281,0.0516200415747
ACH-000288,-0.239733269355
ACH-000291,-0.205251709972
ACH-000293,-0.057457651990999996
ACH-000294,-0.13070646790100002
ACH-000295,0.134174157498
ACH-000296,-0.260015203362
ACH-000302,-0.0811354487013
ACH-000304,0.0394721405928
ACH-000307,-0.231642581333
ACH-000308,-0.0795157799371
ACH-000310,-0.061649511453300006
ACH-000311,-0.09723071020810001
ACH-000312,-0.0777455413574
ACH-000315,-0.0191537831354
ACH-000316,-0.15573698605
ACH-000317,0.004429619017770001
ACH-000318,-0.22491832119199998
ACH-000319,0.13953310635299998
ACH-000320,-0.165613713874
ACH-000322,-0.133920188063
ACH-000323,-0.259627782473
ACH-000324,0.00831546388195
ACH-000329,-0.0100438922471
ACH-000330,-0.120132644156
ACH-000331,-0.108249862542
ACH-000332,-0.0897926299141
ACH-000334,-0.12137905182099999
ACH-000335,-0.0651895146845
ACH-000336,0.0510342882336
ACH-000337,0.275152295119
ACH-000339,-0.08682460456550001
ACH-000341,-0.273626172104
ACH-000348,-0.20529547550500002
ACH-000350,-0.0341276527316
ACH-000352,0.042433571040699995
ACH-000356,0.00401209075152
ACH-000361,0.0694347201671
ACH-000362,-0.0396218905819
ACH-000363,-0.016526052551299998
ACH-000364,-0.261680947042
ACH-000365,-0.0717937129201
ACH-000366,-0.15040222028
ACH-000368,-0.215808096
ACH-000374,0.024145440483
ACH-000375,-0.209276528941
ACH-000376,-0.291263176085
ACH-000381,-0.0485124971916
ACH-000383,-0.10737697354900001
ACH-000387,0.032679936856299996
ACH-000389,-0.0848069113607
ACH-000390,-0.154981178094
ACH-000393,-0.23925750558400002
ACH-000395,-0.163689485571
ACH-000397,-0.322264863001
ACH-000401,-0.1390589898
ACH-000402,0.256809236431
ACH-000403,-0.135184147607
ACH-000404,-0.0221393304165
ACH-000406,-0.10677578738500001
ACH-000407,-0.269799664235
ACH-000408,-0.21590258147799998
ACH-000410,0.016435502983899997
ACH-000411,-0.136415775297
ACH-000414,-0.111266086587
ACH-000415,-0.06727396823830001
ACH-000416,-0.08852194321360002
ACH-000420,-0.0449375090511
ACH-000421,-0.06279878229369999
ACH-000424,-0.318420351034
ACH-000425,-0.148569720554
ACH-000426,-0.275634929159
ACH-000427,-0.0677348546644
ACH-000433,-0.00264734740849
ACH-000436,-0.212225230347
ACH-000444,-0.19712621182300002
