,LEO1 (123169)
ACH-000307,-0.282603477604
ACH-000308,-0.11144102110500001
ACH-000310,-0.375475367968
ACH-000311,-0.311757135345
ACH-000312,-0.49344358569200003
ACH-000315,-0.46428449671899996
ACH-000316,-0.142612190693
ACH-000317,-0.3300400307
ACH-000318,-0.302449351359
ACH-000319,-0.48777450286000007
ACH-000320,-0.593929487872
ACH-000322,-0.276135303654
ACH-000323,-0.39365131233
ACH-000324,-0.5189115418379999
ACH-000329,-0.201267694662
ACH-000330,-0.41221645945600005
ACH-000331,-0.26957498463
ACH-000332,-0.15248208714000003
ACH-000334,-0.8820409110780001
ACH-000335,-0.708523824877
ACH-000336,-0.171812812665
ACH-000337,-0.129099625772
ACH-000339,-0.249230463132
ACH-000341,-0.241025418588
ACH-000348,-0.321746907751
ACH-000350,-0.27869472796100003
ACH-000352,-0.466241620545
ACH-000356,-0.787287699487
ACH-000361,-0.5384174958860001
ACH-000362,-0.608703580764
ACH-000363,-0.5332758353679999
ACH-000364,-0.320323749456
ACH-000365,-0.6979465759479999
ACH-000366,-0.290788140299
ACH-000368,-0.631215757825
ACH-000374,-0.464816745589
ACH-000375,-0.412232431342
ACH-000376,-0.10157233960100001
ACH-000381,-0.500617608385
ACH-000383,-0.265594982263
ACH-000387,-0.36203244491400005
ACH-000389,-0.39665218370099997
ACH-000390,-0.16896358430599998
ACH-000393,-0.477551511333
ACH-000395,-0.14231185018200002
ACH-000397,-0.336412594506
ACH-000401,-0.132448081317
ACH-000402,-0.552791525825
ACH-000403,-0.23561743592599999
ACH-000404,-0.31283976507399996
ACH-000406,-0.296114572285
ACH-000407,-0.31911876985599996
ACH-000408,-0.362295867651
ACH-000410,-0.382279300906
ACH-000411,-0.47011005664
ACH-000414,-0.443812367979
ACH-000415,-0.5399901094039999
ACH-000416,-0.278980835819
ACH-000420,-0.35500946556900004
ACH-000421,-0.347621635276
ACH-000424,-0.704562235672
ACH-000425,-0.697473611556
ACH-000426,-0.13019918338
ACH-000427,0.005261203529430001
ACH-000433,-0.713311852474
ACH-000436,-0.49121868651100004
ACH-000444,-0.513224135113
ACH-000445,-0.22474424897700002
ACH-000448,-0.33766101972499996
ACH-000450,-0.21921814841200002
ACH-000452,-0.215404941979
ACH-000454,-0.450327046869
ACH-000458,-0.330793415278
ACH-000459,-0.199555765547
ACH-000460,-0.223055017947
ACH-000461,-0.126998589878
ACH-000463,-0.456310913711
ACH-000464,-0.331932013286
ACH-000466,-0.18177086353
ACH-000467,-0.304724075885
ACH-000468,-0.573131767306
ACH-000469,-0.349852553094
ACH-000470,0.031502791631400004
ACH-000471,-0.106317472493
ACH-000472,-0.414157805855
ACH-000473,-0.17046568855799998
ACH-000475,-0.08365018918310001
ACH-000476,-0.0651065443311
ACH-000477,-0.29806403535500003
ACH-000480,-0.339508851559
ACH-000481,-0.277854609847
ACH-000483,-0.288644700492
ACH-000484,-0.230023726147
ACH-000485,-0.482144034024
ACH-000486,-0.439486611602
ACH-000487,-0.5389436085930001
ACH-000488,-0.289343783337
ACH-000490,-0.18962583871
ACH-000491,-0.308362946528
ACH-000495,-0.817930353892
ACH-000496,-0.317037942086
ACH-000499,-0.408955022723
ACH-000500,-0.22989314326299998
ACH-000502,-0.223630367667
ACH-000503,-0.18508458741999997
ACH-000505,-0.77554717664
ACH-000507,-0.590374961918
ACH-000510,-0.110194375242
ACH-000511,-0.285383986796
ACH-000512,-0.282718664322
ACH-000516,-0.35383855178499996
ACH-000517,-0.196025320733
ACH-000518,-0.07156131396200001
ACH-000520,-0.216982452119
ACH-000521,-0.210288406096
ACH-000522,-0.288526026888
ACH-000524,-0.1803269748
ACH-000527,-0.471426355039
ACH-000528,-0.490770387548
ACH-000537,-0.341639566762
ACH-000541,-0.0315489027453
ACH-000542,-0.448200103111
ACH-000544,-0.449617583764
ACH-000545,-0.28610665297800003
ACH-000547,-0.503071840041
ACH-000548,-0.382809376074
ACH-000549,-0.324332131776
ACH-000550,-0.209915794234
ACH-000552,0.012820891350700001
ACH-000556,0.112405601
ACH-000557,-0.530576466776
ACH-000570,-0.372115968551
ACH-000571,-0.235564701732
ACH-000573,-0.27121724031399996
ACH-000576,-0.43351021467
ACH-000580,-0.6977639261990001
ACH-000584,-0.219531222266
ACH-000585,-0.322506598124
ACH-000588,-0.247565192189
ACH-000589,-0.38366566886799996
ACH-000591,-0.468187410176
ACH-000593,-0.264035579546
ACH-000600,-0.41816449899400004
ACH-000601,-0.58664370533
ACH-000604,-0.285242443979
ACH-000605,-0.335484474932
ACH-000606,-0.386404497698
ACH-000608,-0.34096605356700005
ACH-000614,-0.558036192551
ACH-000616,-0.273683426192
ACH-000618,-0.280589676102
ACH-000619,-0.386848097372
ACH-000620,-0.35510321981700005
ACH-000621,-0.29658181899999997
ACH-000622,-0.312589811601
ACH-000623,-0.221492351093
ACH-000624,-0.70040679611
ACH-000627,-0.271892281763
ACH-000630,-0.235764873695
ACH-000632,-0.556258610751
ACH-000633,-0.18423421662999998
ACH-000637,0.030807419517799996
ACH-000638,-0.5401846348520001
ACH-000646,-0.318900560647
ACH-000647,-0.288853708857
ACH-000648,-0.09457911628450001
ACH-000649,-0.362650617872
ACH-000651,-0.43816993974299995
ACH-000652,-0.289822973954
ACH-000653,-0.503261093362
ACH-000657,-0.0413435708095
ACH-000658,-0.48675483648400003
ACH-000661,-0.46684534673999994
ACH-000662,0.07459088851
ACH-000663,-0.268784030238
ACH-000665,-0.47129247287
ACH-000671,-0.328056553503
ACH-000673,-0.544030251506
ACH-000676,-0.572621793484
ACH-000677,0.012434483151
ACH-000681,-0.24623725058499998
ACH-000682,-0.34525149142300005
ACH-000683,-0.460124719495
ACH-000684,-0.581077267235
ACH-000688,-0.40522214672300005
ACH-000693,-0.5102642551300001
ACH-000694,-0.380021011624
ACH-000695,-0.130042668629
ACH-000696,-0.520629677259
ACH-000697,-0.49095815012599997
ACH-000699,-0.380541804124
ACH-000701,-0.247662720175
ACH-000706,-0.0877574094744
ACH-000711,-0.310619447118
ACH-000713,-0.09189254102910001
ACH-000714,-0.192353263979
ACH-000718,-0.321289909188
ACH-000720,-0.27161547625599997
ACH-000721,-0.37506742591200004
ACH-000724,-0.241590950421
ACH-000725,-0.17753678149500002
ACH-000732,-0.274596686752
ACH-000734,0.0561380453933
ACH-000735,-0.188615264782
ACH-000736,-0.372887897551
ACH-000738,-0.0919149684612
ACH-000746,-0.373906392909
ACH-000747,-0.445746029016
ACH-000748,0.0893736193594
ACH-000753,-0.464975963962
ACH-000756,-0.533458890391
ACH-000757,-0.778061210232
ACH-000758,-0.318955289051
ACH-000760,-0.154065463799
ACH-000763,-0.284956324255
ACH-000764,-0.36917055974699997
ACH-000765,-0.23475567614300002
ACH-000766,-0.416992836456
ACH-000767,-0.36801679518200003
ACH-000768,-0.420155007064
ACH-000769,-0.47456204278
ACH-000770,-0.33752147718599995
ACH-000771,-0.47126854757200004
ACH-000773,-0.362582659466
ACH-000776,0.290031148979
ACH-000777,-0.459152625904
ACH-000778,-0.527107308795
ACH-000781,-0.0729121428806
ACH-000782,-0.434806381312
ACH-000783,-0.39465121355
ACH-000784,-0.279580741608
ACH-000785,-0.403884361757
ACH-000787,-0.433824542959
ACH-000788,-0.56936051902
ACH-000791,-0.42266092245700004
ACH-000792,-0.16035951688
ACH-000794,-0.408038641381
ACH-000796,0.126335376236
ACH-000799,-0.394572551984
ACH-000800,-0.32264778936099997
ACH-000802,-0.508269993314
ACH-000804,-0.367833179918
ACH-000805,-0.719628295229
ACH-000809,-0.131637438219
ACH-000810,-0.40724694248599996
ACH-000811,-0.17953065686500003
ACH-000817,-0.175375700658
ACH-000819,-0.228279161918
ACH-000820,-0.24216005188499998
ACH-000821,-0.134485197609
ACH-000822,-0.32278399498000004
ACH-000823,-0.00154898867556
ACH-000824,-0.473747655931
ACH-000827,-0.49016102638400005
ACH-000829,-0.398171025603
ACH-000831,-0.7172133627889999
ACH-000832,-0.393507231263
ACH-000833,0.0615799424249
ACH-000834,-0.219146187433
ACH-000835,-0.170814046984
ACH-000836,0.0914668383846
ACH-000837,-0.447465745706
ACH-000838,-0.43198729697
ACH-000839,-0.423736778136
ACH-000840,0.219306279836
ACH-000841,-0.49579994815800005
ACH-000843,-0.048743004296399994
ACH-000846,-0.00962645913488
ACH-000847,0.153163799669
ACH-000848,-0.42397720988700005
ACH-000849,-0.34069800442599996
ACH-000851,-0.946756686523
ACH-000855,0.120105489198
ACH-000856,-0.258622022724
ACH-000858,0.104123966978
ACH-000859,-0.259292676299
ACH-000861,-0.47745297262599995
ACH-000862,-0.10569601947599999
ACH-000865,-0.468311800267
ACH-000866,-0.07639336429810001
ACH-000867,-0.15220662885800001
ACH-000869,-0.21747426635400002
ACH-000872,-0.265431191328
ACH-000873,-0.533491126858
ACH-000876,-0.127092341503
ACH-000878,-0.015856804481799998
ACH-000880,-0.555554555789
ACH-000881,-0.264644492338
ACH-000882,-0.539518057203
ACH-000884,-0.434516972971
ACH-000885,-0.326882141837
ACH-000887,-0.0577780484717
ACH-000888,-0.202483596425
ACH-000889,-0.485298022509
ACH-000890,-0.118919657973
ACH-000896,-0.490572453138
ACH-000898,-0.220745341796
ACH-000900,-0.696779248657
ACH-000901,-0.43113321059199994
ACH-000905,-0.366300940758
ACH-000906,-0.42039691711599997
ACH-000907,-0.521945647569
ACH-000910,-0.268989580151
ACH-000911,-0.541857902028
ACH-000912,-0.340612930748
ACH-000913,-0.241922919627
ACH-000915,-0.261407091468
ACH-000916,-0.8380289131409999
ACH-000917,-0.0816594696448
ACH-000921,-0.174395311747
ACH-000924,-0.21098082360599998
ACH-000926,-0.329559828437
ACH-000928,-0.399863126365
ACH-000929,-0.135602515164
ACH-000932,-0.40383659569700003
ACH-000935,-0.404279034062
ACH-000936,-0.369978499348
ACH-000937,-0.117988969561
ACH-000938,-0.5609858695300001
ACH-000939,0.21946835934
ACH-000941,-0.147801815433
ACH-000943,-0.49548786786000004
ACH-000946,-0.45592983622100003
ACH-000947,-0.301775607076
ACH-000948,-0.351108650092
ACH-000950,-0.178872113125
ACH-000953,-0.513056505823
ACH-000957,-0.37274405357600005
ACH-000958,-0.593568379771
ACH-000960,-0.42554549069200004
ACH-000963,-0.0262809302303
ACH-000968,-0.543335435674
ACH-000969,-0.37267699212600003
ACH-000973,-0.305339113546
ACH-000974,-0.29930149479699997
ACH-000975,-0.380057815458
ACH-000976,-0.154379088477
ACH-000978,-0.185802941206
ACH-000980,-0.161374982724
ACH-000984,-0.39008060053800003
ACH-000986,-0.529477475704
ACH-000988,-0.32902220132599996
ACH-000993,-0.517411966139
ACH-000994,-0.23202818801
ACH-000996,-0.579117528986
ACH-001001,-0.354849165666
ACH-001020,-0.07870817908089998
ACH-001028,0.0624359887211
ACH-001031,-0.392743792295
ACH-001038,-0.24625861968600002
ACH-001048,0.0311118791366
ACH-001050,-0.430862180573
ACH-001053,-0.255842236638
ACH-001054,-0.419171663522
ACH-001061,-0.224282970433
ACH-001067,-0.428932144511
ACH-001075,-0.219268252643
ACH-001096,-0.269868983795
ACH-001128,0.8829059808059999
ACH-001134,-0.39641971567
ACH-001151,-0.249393779885
ACH-001163,-0.579038329969
ACH-001164,-0.105670717323
ACH-001173,-0.35205361939499996
ACH-001183,-0.5008377627839999
ACH-001184,-0.634718031583
ACH-001190,-0.484193368601
ACH-001192,-0.493887266017
ACH-001193,-0.299204821037
ACH-001196,-0.27437154826
ACH-001197,-0.429044372986
ACH-001205,-0.278272051115
ACH-001211,0.018372060194000003
ACH-001212,-0.601499258958
ACH-001228,-0.26607793627099996
ACH-001232,-0.591544529415
ACH-001239,0.07839593086560001
ACH-001274,0.0121063889824
ACH-001275,-0.210581570655
ACH-001277,-0.267161657734
ACH-001278,-0.37634674421400005
ACH-001280,-0.09411905141110001
ACH-001283,-0.249448186094
ACH-001289,-0.335873658185
ACH-001295,0.148454590598
ACH-001300,-0.315617188796
ACH-001301,0.0822913248911
ACH-001302,-0.14271899542199998
ACH-001303,-0.0934077067863
ACH-001306,-0.459563647013
ACH-001318,-0.287197157421
ACH-001322,-0.152116568413
ACH-001328,-0.243906054899
ACH-001332,-0.5878694383209999
ACH-001333,-0.242019107726
ACH-001336,-0.456661861231
ACH-001340,-0.420012670252
ACH-001346,-0.240226413607
ACH-001353,-0.280813951351
ACH-001354,0.142758126071
ACH-001367,-0.656709604855
ACH-001368,-0.288340825874
ACH-001374,-0.842927054215
ACH-001375,-0.107542586152
ACH-001377,-0.38217098796300003
ACH-001380,-0.5507162100249999
ACH-001391,-0.46933956693499995
ACH-001407,-0.45369641679
ACH-001408,-0.321474503053
ACH-001413,-0.213868750537
ACH-001430,-0.40574081103500004
ACH-001431,-0.38185838453500004
ACH-001450,-0.66209690541
ACH-001496,0.006468605789300001
ACH-001500,0.0193437008602
ACH-001521,-0.657454192196
ACH-001523,0.008684007352469998
ACH-001532,-0.610867014904
ACH-001536,-0.3038252007
ACH-001550,0.0043230758753299995
ACH-001552,-0.330943318592
ACH-001554,-0.396178730789
ACH-001645,-0.6792272276569999
ACH-001654,-0.40542995233199997
ACH-001715,-0.40583780710100004
ACH-001735,-0.507749533041
ACH-001736,-0.143245284921
ACH-001737,-0.202796961572
ACH-001740,-0.505943095311
ACH-001745,-0.619686778649
ACH-001750,-0.348990776074
ACH-001765,-0.46033800531900004
ACH-001956,-0.5256965980889999
ACH-001957,-0.237321715502
