,SPACA7 (122258)
ACH-000004,-0.15188405650599998
ACH-000007,-0.07280843941880001
ACH-000009,-0.276016859196
ACH-000011,-0.343963466457
ACH-000012,-0.20767437909400002
ACH-000013,-0.259443745929
ACH-000014,-0.147636099825
ACH-000015,-0.183642875276
ACH-000017,-0.0383150255964
ACH-000018,-0.21978494655699998
ACH-000019,-0.333116920629
ACH-000021,-0.228614624732
ACH-000022,-0.27537591492400004
ACH-000025,-0.240612530459
ACH-000028,-0.091340352549
ACH-000030,-0.286634053443
ACH-000035,-0.32644819169399997
ACH-000036,-0.283969664311
ACH-000037,-0.5956737603769999
ACH-000039,-0.422530188986
ACH-000040,-0.373825126852
ACH-000041,-0.422273501653
ACH-000042,-0.31274419227
ACH-000045,-0.08916473308730001
ACH-000047,-0.169740176908
ACH-000052,-0.35897645863600003
ACH-000053,-0.159673723255
ACH-000054,-0.363442912577
ACH-000055,-0.30811284799000005
ACH-000060,-0.439698610941
ACH-000067,-0.44078212517
ACH-000070,-0.145154709567
ACH-000075,-0.343839491918
ACH-000078,-0.36471080705799996
ACH-000082,-0.22888340377799998
ACH-000085,-0.40514969682199997
ACH-000086,-0.268648745781
ACH-000087,-0.516956147422
ACH-000092,-0.20153215004500002
ACH-000095,-0.31265102636500003
ACH-000097,-0.267537041427
ACH-000098,-0.192287830614
ACH-000099,-0.350949674422
ACH-000108,-0.373616168482
ACH-000113,-0.180290403549
ACH-000115,-0.554575619148
ACH-000116,-0.309176207335
ACH-000118,-0.225032007216
ACH-000120,-0.134063570135
ACH-000123,-0.0900748970402
ACH-000127,-0.239290117422
ACH-000128,-0.592243895807
ACH-000132,-0.606859248991
ACH-000133,-0.11909659693600001
ACH-000137,-0.309886977257
ACH-000138,-0.167456039285
ACH-000142,-0.24276364021299998
ACH-000143,-0.33059276188000003
ACH-000146,-0.350081562685
ACH-000148,-0.101218106229
ACH-000150,-0.48403193779700004
ACH-000152,-0.282331110682
ACH-000153,-0.16230128947
ACH-000159,-0.34533680292400004
ACH-000160,-0.142686221907
ACH-000163,-0.305824381025
ACH-000167,-0.528191360764
ACH-000168,-0.43793547962800006
ACH-000169,-0.218873948688
ACH-000178,-0.507362839431
ACH-000182,-0.299154427356
ACH-000183,-0.246108432788
ACH-000188,-0.140364129503
ACH-000189,-0.174231397975
ACH-000190,-0.1296591922
ACH-000198,-0.334498093414
ACH-000204,-0.39919739487899997
ACH-000206,-0.23013047141999998
ACH-000207,-0.554216791792
ACH-000211,-0.29339431428
ACH-000215,-0.305088329272
ACH-000221,-0.176235486212
ACH-000222,-0.24750681256499998
ACH-000223,-0.285611420507
ACH-000226,-0.0369795110429
ACH-000227,-0.26004997020599996
ACH-000228,-0.154280352457
ACH-000231,-0.413319646474
ACH-000232,-0.5025026633640001
ACH-000233,-0.237343258445
ACH-000234,-0.40176360322099997
ACH-000235,-0.16932353593199997
ACH-000237,-0.278743510727
ACH-000238,-0.175567293889
ACH-000243,-0.179403547709
ACH-000244,-0.187481854009
ACH-000246,-0.397070879754
ACH-000248,-0.388505554198
ACH-000250,-0.322163857534
ACH-000251,-0.620523373233
ACH-000253,-0.423417072495
ACH-000255,-0.054039937825300005
ACH-000256,-0.237552405405
ACH-000257,-0.106205012212
ACH-000258,-0.39851567000699994
ACH-000259,-0.195096284246
ACH-000260,-0.351179045851
ACH-000261,-0.345205872713
ACH-000262,-0.44058772095
ACH-000263,-0.0593907477614
ACH-000264,-0.252308779963
ACH-000265,-0.24536823110599998
ACH-000266,-0.35165136697099997
ACH-000272,-0.164364511988
ACH-000273,-0.246717062879
ACH-000274,-0.575947484167
ACH-000277,0.022706273550400002
ACH-000278,-0.18195178090199998
ACH-000279,-0.225449199112
ACH-000280,-0.290488904141
ACH-000281,-0.557394846784
ACH-000288,-0.217125268763
ACH-000291,-0.12543344797
ACH-000293,-0.307124073994
ACH-000294,-0.34455962807999996
ACH-000295,-0.410657522934
ACH-000296,-0.265908359057
ACH-000302,-0.255587093814
ACH-000304,-0.294992072081
ACH-000307,-0.206648634729
ACH-000308,-0.350962184732
ACH-000310,-0.39555707306599996
ACH-000311,-0.09852411100269999
ACH-000312,-0.263823558819
ACH-000315,-0.7805478161310001
ACH-000316,-0.0302178087347
ACH-000317,-0.209844913449
ACH-000318,-0.138039353706
ACH-000319,-0.217027781829
ACH-000320,-0.29827449355999996
ACH-000322,-0.060052017591699994
ACH-000323,-0.37877634182
ACH-000324,-0.43863190945299996
ACH-000329,-0.370175470949
ACH-000330,-0.108564072434
ACH-000331,-0.324059943986
ACH-000332,-0.17953842575999998
ACH-000334,-0.134508129387
ACH-000335,-0.190906725715
ACH-000336,0.236314394282
ACH-000337,-0.0579882830898
ACH-000339,-0.09804906896089999
ACH-000341,-0.215641174144
ACH-000348,-0.306099102078
ACH-000350,0.0258638193493
ACH-000352,-0.29016174411999995
ACH-000356,-0.217834242074
ACH-000361,-0.232040345714
ACH-000362,-0.19666830727
ACH-000363,-0.448397421385
ACH-000364,-0.4904596797
ACH-000365,-0.275456164361
ACH-000366,-0.116315954331
ACH-000368,-0.08355888703839999
ACH-000374,-0.250675108657
ACH-000375,-0.0819473325575
ACH-000376,-0.304411191415
ACH-000381,0.109675693608
ACH-000383,-0.165761073795
ACH-000387,-0.0513747461558
ACH-000389,-0.27287773433400003
ACH-000390,-0.333072887709
ACH-000393,-0.352253114569
ACH-000395,-0.339556601547
ACH-000397,-0.230130587327
ACH-000401,-0.460583165857
ACH-000402,-0.38848308049900004
ACH-000403,-0.290512730426
ACH-000404,-0.40523051878300004
ACH-000406,-0.22335445919799998
ACH-000407,-0.0328705322796
ACH-000408,-0.287543783628
ACH-000410,-0.279834056859
ACH-000411,-0.37847229754699996
ACH-000414,-0.30051843674600004
ACH-000415,-0.387250649846
ACH-000416,-0.295535602615
ACH-000420,-0.25674980759599997
ACH-000421,-0.366538617509
ACH-000424,-0.451211975981
ACH-000425,-0.19598434317000002
ACH-000426,-0.21566355168200002
ACH-000427,-0.391982175983
ACH-000433,-0.14087512649599998
ACH-000436,-0.417893050791
ACH-000444,-0.471415130964
ACH-000445,-0.14200659518300002
ACH-000448,-0.44713805499700005
ACH-000450,-0.0514339924271
ACH-000452,-0.43485411651100003
ACH-000454,-0.384995441823
ACH-000458,-0.172487642792
ACH-000459,0.0245098501964
ACH-000460,-0.307640072049
ACH-000461,-0.45772526731200003
ACH-000463,-0.07110317549060001
ACH-000464,-0.224850779707
ACH-000466,-0.139534506847
ACH-000467,-0.43005964096500005
ACH-000468,-0.30920585919599997
ACH-000469,-0.35846660400200003
ACH-000470,-0.344340083266
ACH-000471,-0.18582085377000002
ACH-000472,-0.169519090964
ACH-000473,-0.16491100298699998
ACH-000475,-0.199272654982
ACH-000476,-0.190718907625
ACH-000477,-0.259038480823
ACH-000480,-0.20437992424000004
ACH-000481,-0.057929251162400004
ACH-000483,0.0218905385085
ACH-000484,-0.26101400042100004
ACH-000485,-0.316696366052
ACH-000486,-0.132215080494
ACH-000487,-0.21882340819899998
ACH-000488,-0.33283535463
ACH-000490,-0.476953525048
ACH-000491,-0.089066523396
ACH-000495,0.025669089425
ACH-000496,-0.249305333149
ACH-000499,-0.384193919938
ACH-000500,-0.70301676793
ACH-000502,-0.331227064375
ACH-000503,-0.0488461947934
ACH-000505,-0.304297575062
ACH-000507,-0.31067165325
ACH-000510,-0.241279006404
ACH-000511,-0.40748796912
ACH-000512,-0.116807351593
ACH-000516,-0.0874460042967
ACH-000517,-0.289848154433
ACH-000518,-0.0787869249008
ACH-000520,-0.160033555277
ACH-000521,-0.257826141369
ACH-000522,-0.20989004858899998
ACH-000524,-0.31868514609299997
ACH-000527,-0.31994106897
ACH-000528,-0.31608795215700003
ACH-000537,0.12186816750900001
ACH-000541,-0.30910330055
ACH-000542,-0.35737783798600004
ACH-000544,-0.289730602527
ACH-000545,-0.23645266260699999
ACH-000547,-0.520703746748
ACH-000548,-0.418988668759
ACH-000549,-0.5977318991380001
ACH-000550,-0.287517320893
ACH-000552,-0.23114819432199998
ACH-000556,-0.151063095624
ACH-000557,-0.7306069618850001
ACH-000570,-0.321752717339
ACH-000571,-0.360936579027
ACH-000573,-0.157318290164
ACH-000576,-0.398397622434
ACH-000580,-0.34307201662500003
ACH-000584,-0.411510216443
ACH-000585,-0.266213032053
ACH-000588,-0.433360569711
ACH-000589,-0.45486546621600005
ACH-000591,-0.237021582069
ACH-000593,-0.06557688435600001
ACH-000600,-0.367000256897
ACH-000601,-0.301149297198
ACH-000604,-0.489686312999
ACH-000605,-0.153715311559
ACH-000606,0.032213556526000005
ACH-000608,-0.467256338283
ACH-000614,-0.26418304671
ACH-000616,-0.299156013277
ACH-000618,-0.132153138563
ACH-000619,-0.125867535064
ACH-000620,-0.34927725148199995
ACH-000621,-0.283083871324
ACH-000622,-0.340796787114
ACH-000623,-0.322933265329
ACH-000624,-0.274708975325
ACH-000627,-0.337013758143
ACH-000630,-0.33544058939
ACH-000632,-0.12445944223500001
ACH-000633,-0.341755509406
ACH-000637,-0.33267375059
ACH-000638,-0.21839249897799998
ACH-000646,-0.496918917761
ACH-000647,-0.12102730188300001
ACH-000648,-0.387328404781
ACH-000649,-0.247394502949
ACH-000651,-0.348749430995
ACH-000652,-0.21816323076400002
ACH-000653,-0.37467617278399995
ACH-000657,-0.204838602584
ACH-000658,-0.214984171188
ACH-000661,-0.217767967513
ACH-000662,-0.14498455353599998
ACH-000663,-0.242557264287
ACH-000665,-0.14350296887800001
ACH-000671,-0.36471228349699997
ACH-000673,-0.233457938349
ACH-000676,-0.112027038946
ACH-000677,-0.120539608784
ACH-000681,-0.0347827215905
ACH-000682,-0.251669146496
ACH-000683,-0.18364846551
ACH-000684,-0.262164436389
ACH-000688,-0.335179636412
