,CDAN1 (146059)
ACH-000211,-0.591367603409
ACH-000215,-1.28287760631
ACH-000221,-1.46214337435
ACH-000222,-0.942774284781
ACH-000223,-0.597699604433
ACH-000226,-1.3802686835799998
ACH-000227,-1.76729441073
ACH-000228,-0.810176557886
ACH-000231,-0.819996566578
ACH-000232,-1.32964370186
ACH-000233,-1.7914659394599999
ACH-000234,-0.62311202455
ACH-000235,-0.752184050098
ACH-000237,-0.725315047078
ACH-000238,-0.907639703067
ACH-000243,-0.5306233438050001
ACH-000244,-1.36287166873
ACH-000246,-1.39037799166
ACH-000248,-1.20350587129
ACH-000250,-1.2151563753299999
ACH-000251,-0.462113572494
ACH-000253,-0.711120827526
ACH-000255,-1.5192808896799999
ACH-000256,-0.866804978774
ACH-000257,-1.0400586040200002
ACH-000258,-1.82588317027
ACH-000259,-1.5482989109399998
ACH-000260,-1.58189322597
ACH-000261,-0.975483873459
ACH-000262,-0.77787987951
ACH-000263,-1.4517745389399999
ACH-000264,-1.23650614125
ACH-000265,-1.4267927765600001
ACH-000266,-0.998049166881
ACH-000272,-0.90397465029
ACH-000273,-0.774481740115
ACH-000274,-1.5332781381099998
ACH-000277,-1.45397146197
ACH-000278,-0.651080062236
ACH-000279,-1.59094006266
ACH-000280,-1.3976434834600002
ACH-000281,-0.582480539385
ACH-000288,-1.3394808303799999
ACH-000291,-1.4989667952599999
ACH-000293,-0.959365471443
ACH-000294,-2.0167202194200002
ACH-000295,-1.18368206789
ACH-000296,-1.46703786816
ACH-000302,-0.643777829524
ACH-000304,-1.5693920775499999
ACH-000307,-0.8032748982510001
ACH-000308,-0.675140643138
ACH-000310,-1.0006493819
ACH-000311,-1.16690051748
ACH-000312,-1.3865836968
ACH-000315,-1.2997679420000001
ACH-000316,-1.8416731336099996
ACH-000317,-1.1576592739899998
ACH-000318,-0.94335428425
ACH-000319,-0.8234251951970001
ACH-000320,-0.906220898864
ACH-000322,-1.01412435378
ACH-000323,-1.58547686254
ACH-000324,-1.11167375066
ACH-000329,-1.6648384656
ACH-000330,-0.925944425363
ACH-000331,-1.4231924968
ACH-000332,-0.704583355187
ACH-000334,-1.64485795699
ACH-000335,-1.33012631994
ACH-000336,-1.1524766956899999
ACH-000337,-0.618666987182
ACH-000339,-1.24823227031
ACH-000341,-0.9618157936409999
ACH-000348,-0.9229874033059999
ACH-000350,-1.0357235907
ACH-000352,-0.6271243201510001
ACH-000356,-0.7848327301989999
ACH-000361,-1.5940188259099999
ACH-000362,-1.4520132867200002
ACH-000363,-1.60452258514
ACH-000364,-1.52672291514
ACH-000365,-1.38562113437
ACH-000366,-0.8693398434659999
ACH-000368,-1.4377387444
ACH-000374,-0.924320522394
ACH-000375,-0.922078264108
ACH-000376,-1.28642237691
ACH-000381,-0.8771907006119999
ACH-000383,-0.804872572084
ACH-000387,-1.62308648948
ACH-000389,-1.20914007634
ACH-000390,-0.7638792832950001
ACH-000393,-1.05677510893
ACH-000395,-0.513178761519
ACH-000397,-0.5493518899809999
ACH-000401,-1.5830966922100003
ACH-000402,-1.01857722404
ACH-000403,-0.7078810799070001
ACH-000404,-0.9407300688760001
ACH-000406,-1.70506196364
ACH-000407,-1.18313864427
ACH-000408,-1.0545240678399999
ACH-000410,-1.72909011936
ACH-000411,-1.3942440511899998
ACH-000414,-1.34986120928
ACH-000415,-1.9534021263999999
ACH-000416,-1.2079671521700002
ACH-000420,-1.039283667
ACH-000421,-0.557975314969
ACH-000424,-1.25009197146
ACH-000425,-1.13129253512
ACH-000426,-2.36491899813
ACH-000427,-0.147149828877
ACH-000433,-0.8967067086239999
ACH-000436,-1.69973476371
ACH-000444,-0.984731034496
ACH-000445,-1.163080869
ACH-000448,-1.4215176178600002
ACH-000450,-1.45382928079
ACH-000452,-0.6402990440349999
ACH-000454,-1.0794260109
ACH-000458,-1.3883003669100002
ACH-000459,-1.7638392669099998
ACH-000460,-0.546658830653
ACH-000461,-0.463227648963
ACH-000463,-1.16647781972
ACH-000464,-1.34656397692
ACH-000466,-0.369862321727
ACH-000467,-1.4137321867500001
ACH-000468,-0.97798693588
ACH-000469,-1.29561016433
ACH-000470,-0.813519074818
ACH-000471,-0.421505919587
ACH-000472,-1.33846645658
ACH-000473,-1.19415587402
ACH-000475,-1.54865690037
ACH-000476,-0.7230327173459999
ACH-000477,-1.2230406961700002
ACH-000480,-1.60528443402
ACH-000481,-1.78071956787
ACH-000483,-1.31057527305
ACH-000484,-1.2310151428899998
ACH-000485,-1.42681505394
ACH-000486,-1.41418654889
ACH-000487,-1.29976043108
ACH-000488,-1.36866688646
ACH-000490,-1.04743894108
ACH-000491,-1.15229552114
ACH-000495,-1.7197182845099999
ACH-000496,-1.5471745896399998
ACH-000499,-1.7190216420299997
ACH-000500,-0.7488587223800001
ACH-000502,-1.16262881566
ACH-000503,-1.7565217967
ACH-000505,-1.6000674961399999
ACH-000507,-1.22056682029
ACH-000510,-0.964932057507
ACH-000511,-0.968955643312
ACH-000512,-1.20121148917
ACH-000516,-0.7152238235230001
ACH-000517,-0.40292343608099995
ACH-000518,-1.3978012498899999
ACH-000520,-1.0642025021200001
ACH-000521,-1.04944234731
ACH-000522,-1.2178961126899999
ACH-000524,-0.718712472565
ACH-000527,-1.1448884264
ACH-000528,-1.70311672926
ACH-000537,-0.968611808277
ACH-000541,-1.38795435004
ACH-000542,-1.22365031844
ACH-000544,-1.51666276137
ACH-000545,-1.4365326263299998
ACH-000547,-0.763255831146
ACH-000548,-0.53704998452
ACH-000549,-0.875399522083
ACH-000550,-0.8835082480259999
ACH-000552,-1.19550818779
ACH-000556,-1.7145447434299999
ACH-000557,-2.58554116409
ACH-000570,-1.58080094149
ACH-000571,-2.31344755613
ACH-000573,-1.3149438605200001
ACH-000576,-1.4800805897100002
ACH-000580,-1.63583653313
ACH-000584,-0.44498121622299996
ACH-000585,-0.866400530632
ACH-000588,-1.49450005984
ACH-000589,-1.48446010868
ACH-000591,-1.100686331
ACH-000593,-0.5572116533739999
ACH-000600,-0.948298800342
ACH-000601,-1.26635086082
ACH-000604,-0.905155404569
ACH-000605,-1.35620617407
ACH-000606,-0.8339444084890001
ACH-000608,-1.17886994189
ACH-000614,-1.67103485268
ACH-000616,-0.76824629001
ACH-000618,-1.55274826498
ACH-000619,-0.42589538205300004
ACH-000620,-0.9939662992039999
ACH-000621,-1.2045149310799999
ACH-000622,-0.543226186104
ACH-000623,-1.2733129778399999
ACH-000624,-0.8046212404970001
ACH-000627,-0.884091188441
ACH-000630,-0.992788318305
ACH-000632,-1.04161266753
ACH-000633,-0.645486711291
ACH-000637,-0.658552354827
ACH-000638,-1.178516999
ACH-000646,-0.531584536085
ACH-000647,-0.9061339748980001
ACH-000648,-0.24648694014199998
ACH-000649,-0.700022163792
ACH-000651,-1.11956779577
ACH-000652,-0.678344022894
ACH-000653,-1.57526895356
ACH-000657,-1.17917077436
ACH-000658,-1.6535150527000002
ACH-000661,-1.97406522677
ACH-000662,0.12039365229599999
ACH-000663,-1.39411916388
ACH-000665,-1.04402395962
ACH-000671,-1.82445806691
ACH-000673,-1.10271160859
ACH-000676,-1.4321128867500001
ACH-000677,-0.731313129452
ACH-000681,-1.4701183610799997
ACH-000682,-1.44927433644
ACH-000683,-1.6195257513499999
ACH-000684,-1.7003921275999998
ACH-000688,-0.8949166813580001
ACH-000693,-1.6216661062200002
ACH-000694,-0.986403613819
ACH-000695,-1.15358167015
ACH-000696,-0.867453556384
ACH-000697,-0.7504962832879999
ACH-000699,-2.3038394023900004
ACH-000701,-1.03169311305
ACH-000706,-1.6572913356099999
ACH-000711,-0.812361218529
ACH-000713,-1.0548943473
ACH-000714,-1.3286561268500001
ACH-000718,-1.15113259541
ACH-000720,-1.49056003857
ACH-000721,-1.2600719064700001
ACH-000724,-1.06047633614
ACH-000725,-2.24803461523
ACH-000732,-1.50456408549
ACH-000734,-0.732513154333
ACH-000735,-0.8030953144320001
ACH-000736,-1.1655684314
ACH-000738,-1.4870622994299998
ACH-000746,-0.73788017111
ACH-000747,-0.843868483971
ACH-000748,-1.78581614985
ACH-000753,-1.7515583876599998
ACH-000756,-1.42170150598
ACH-000757,-1.02470326029
ACH-000758,-0.673945197948
ACH-000760,-1.75714114843
ACH-000763,-1.9569930450599997
ACH-000764,-0.8496026397859999
ACH-000765,-1.24163015513
ACH-000766,-0.872900231497
ACH-000767,-1.3967552324799999
ACH-000768,-0.981055857094
ACH-000769,-1.32339283491
ACH-000770,-1.3692097014700002
ACH-000771,-1.41651254272
ACH-000773,-1.3750699281999998
ACH-000776,-1.39355145545
ACH-000777,-1.7521675166900004
ACH-000778,-1.24750370958
ACH-000781,-1.30266506394
ACH-000782,-0.855993279611
ACH-000783,-1.04766031181
ACH-000784,-1.6532379558899999
ACH-000785,-1.99806170357
ACH-000787,-0.961005657183
ACH-000788,-1.49887907465
ACH-000791,-0.898657833753
ACH-000792,-0.915633713274
ACH-000794,-0.8802421733429999
ACH-000796,-0.676291606099
ACH-000799,-0.40078916102799994
ACH-000800,-1.7621942218900002
ACH-000802,-1.52849605023
ACH-000804,-1.26565318518
ACH-000805,-1.46655952369
ACH-000809,-1.26032823847
ACH-000810,-1.0735213999600002
ACH-000811,-2.20049246695
ACH-000817,-1.57972473451
ACH-000819,-1.48304888481
ACH-000820,-1.23704506981
ACH-000821,-0.947862870758
ACH-000822,-1.05847263735
ACH-000823,-1.6286057436599999
ACH-000824,-1.93664882101
ACH-000827,-1.23020044964
ACH-000829,-0.872046611458
ACH-000831,-1.22875233227
ACH-000832,-1.2455428743
ACH-000833,-1.83499810882
ACH-000834,-1.78880477103
ACH-000835,-0.648508248329
ACH-000836,-0.7484645574959999
ACH-000837,-0.8092960464560001
ACH-000838,-1.79829528874
ACH-000839,-0.592987420652
ACH-000840,-0.5271285314590001
ACH-000841,-0.820205171455
ACH-000843,-1.2497102263
ACH-000846,-0.612401252654
ACH-000847,-1.7069202897600002
ACH-000848,-1.3326569997700002
ACH-000849,-1.5225823088600001
ACH-000851,-0.7832103002099999
ACH-000855,-1.33779811988
ACH-000856,-1.33950994084
ACH-000858,-0.562616176329
ACH-000859,-1.16141806088
ACH-000861,-0.8758964326980001
ACH-000862,-1.4689339663
ACH-000865,-1.3779171304799998
ACH-000866,-1.6091797697
ACH-000867,-0.7428377048229999
ACH-000869,-1.8787772552000002
ACH-000872,-1.40082867517
ACH-000873,-1.13077080489
ACH-000876,-1.8463266489400003
ACH-000878,-1.26770636124
ACH-000880,-1.34771851927
ACH-000881,-1.24391345758
ACH-000882,-1.26303221619
ACH-000884,-1.1186161434100002
ACH-000885,-0.862204676636
ACH-000887,-0.949399448452
ACH-000888,-0.384895640707
ACH-000889,-1.59988233919
ACH-000890,-0.843203789843
ACH-000896,-0.7007443958640001
ACH-000898,-1.3203276616500002
ACH-000900,-1.00781388383
ACH-000901,-0.808610433522
ACH-000905,-1.03015154332
ACH-000906,-1.5995111880700001
ACH-000907,-1.44705754687
ACH-000910,-1.9466393032799998
ACH-000911,-0.578080294431
ACH-000912,-1.38722788477
ACH-000913,-0.659893373323
ACH-000915,-1.3070242503
ACH-000916,-1.27635261263
ACH-000917,-0.9141127806910001
ACH-000921,-0.338272137825
ACH-000924,-1.74466315948
ACH-000926,-0.675733662553
ACH-000928,-0.830986624419
ACH-000929,-0.720013251214
ACH-000932,-1.2684829019
ACH-000935,-1.04828853283
ACH-000936,-1.10395188356
ACH-000937,-1.6191151292500001
ACH-000938,-1.34468696069
ACH-000939,-0.688529513608
ACH-000941,-0.576909156493
ACH-000943,-1.41092024486
ACH-000946,-0.6035355344100001
ACH-000947,-1.50641033066
ACH-000948,-1.6211305229100001
ACH-000950,-1.09003309905
ACH-000953,-1.63499188352
ACH-000957,-1.22813917045
ACH-000958,-1.6949510192299997
ACH-000960,-1.4689185577500001
ACH-000963,-0.259833871359
ACH-000968,-1.05531563168
ACH-000969,-1.36047031881
ACH-000973,-1.26913541945
ACH-000974,-1.2942132915200002
ACH-000975,-1.0906335331700001
ACH-000976,-0.9041334875720001
ACH-000978,-1.8568201104
ACH-000980,-0.7691746477500001
ACH-000984,-1.34614468869
ACH-000986,-1.1172511673999999
ACH-000988,-2.34093588741
ACH-000993,-0.8083930432950001
ACH-000994,-1.1519215867200001
ACH-000996,-0.7617430291339999
ACH-001001,-1.37482041299
ACH-001020,-0.527264386773
ACH-001028,-1.2603689207100002
ACH-001031,-0.9062864865350001
ACH-001038,-1.6062260073299999
ACH-001048,-0.946200313482
ACH-001050,-0.821539938942
ACH-001053,-1.20347215497
ACH-001054,-1.37992750587
ACH-001061,-1.3642760651299999
ACH-001067,-0.647271929276
ACH-001075,-0.786592406539
ACH-001096,-1.4953095771
ACH-001128,0.06803852402
ACH-001134,-1.43512647755
ACH-001151,-0.998713814242
ACH-001163,-1.0239207039799998
ACH-001164,-1.57539400503
ACH-001173,-0.383166121709
ACH-001183,-1.23277807064
ACH-001184,-1.19496923683
ACH-001190,-1.05928432199
ACH-001192,-1.33174067394
ACH-001193,-1.62114395657
ACH-001196,-1.5500014427200002
ACH-001197,-1.26399603431
ACH-001205,-0.86954804015
ACH-001211,-1.05187779245
ACH-001212,-1.39540807993
ACH-001228,-1.4599871376299998
ACH-001232,-1.61268851455
ACH-001239,-1.49369147091
ACH-001274,-1.23365681057
ACH-001275,-1.2938976226799999
ACH-001277,-1.33379320864
ACH-001278,-1.27101938027
ACH-001280,-2.6469508926400005
ACH-001283,-1.46834515176
ACH-001289,-1.48535714004
ACH-001295,-1.5579399230500002
ACH-001300,-1.34201411765
ACH-001301,-1.5758693016499998
ACH-001302,-1.1197508645
ACH-001303,-1.11153770849
ACH-001306,-1.4347690262600001
ACH-001318,-1.35878101198
ACH-001322,-1.26380023346
ACH-001328,-0.896894116319
ACH-001332,-1.38852808949
ACH-001333,-1.65278154963
ACH-001336,-1.54927372414
ACH-001340,-0.373997426093
ACH-001346,-0.725289048613
ACH-001353,-0.7782212532739999
ACH-001354,-1.05345487951
ACH-001367,-1.46760836542
ACH-001368,-1.46797172229
ACH-001374,-0.669811975727
ACH-001375,-1.2857107667
ACH-001377,-1.2312472924
ACH-001380,-1.42249928601
ACH-001391,-1.3200685513700001
ACH-001407,-1.8517018236700002
ACH-001408,-0.640377629962
ACH-001413,-0.45371337196
ACH-001430,-1.21868376938
ACH-001431,-1.65932148092
ACH-001450,-1.40061948776
ACH-001496,-0.448887175485
ACH-001500,-0.5224477027800001
ACH-001521,-0.7118880232170001
ACH-001523,-0.501149576823
ACH-001532,-1.30568341736
ACH-001536,-0.93198743112
ACH-001550,-0.893820419667
ACH-001552,-0.962956410622
ACH-001554,-1.43873802104
ACH-001645,-1.46864222464
ACH-001654,-1.6336111813
ACH-001715,-1.5195995965
ACH-001735,-1.67399829597
ACH-001736,-1.2908521258299999
ACH-001737,-1.23170010144
ACH-001740,-1.45153572006
ACH-001745,-1.1479980597600001
ACH-001750,-1.17023760019
ACH-001765,-1.49444085373
ACH-001956,-1.50590789753
ACH-001957,-0.821455966373
