,CECR5 (27440)
ACH-000004,0.0316238080835
ACH-000007,-0.298337917247
ACH-000009,-0.183428801382
ACH-000011,-0.26004469048
ACH-000012,-0.294320594899
ACH-000013,-0.224464806006
ACH-000014,-0.28011862304900004
ACH-000015,-0.339215392846
ACH-000017,-0.0781672825542
ACH-000018,-0.121520372494
ACH-000019,-0.487977649801
ACH-000021,-0.159192052516
ACH-000022,-0.26304748769499997
ACH-000025,-0.36218078041900004
ACH-000028,-0.12437299711699999
ACH-000030,-0.135704956247
ACH-000035,-0.44022395718900004
ACH-000036,-0.142911454529
ACH-000037,-0.09390647386119999
ACH-000039,-0.400809501992
ACH-000040,-0.137984127586
ACH-000041,-0.282624882762
ACH-000042,-0.356919419483
ACH-000045,-0.131160836079
ACH-000047,-0.166887789495
ACH-000052,-0.00290782559406
ACH-000053,-0.313050079902
ACH-000054,-0.138950214965
ACH-000055,-0.476569221113
ACH-000060,-0.41113064047799996
ACH-000067,-0.311198366321
ACH-000070,-0.0412134957006
ACH-000075,-0.14256616539300002
ACH-000078,-0.208918892282
ACH-000082,-0.21296819544
ACH-000085,-0.170020945807
ACH-000086,0.0491415425494
ACH-000087,-0.301071025804
ACH-000092,-0.24449109234299998
ACH-000095,-0.0250147134424
ACH-000097,-0.38351503016800004
ACH-000098,-0.337382005338
ACH-000099,-0.044995721029400006
ACH-000108,-0.286896823142
ACH-000113,-0.231362632504
ACH-000115,-0.220747809227
ACH-000116,-0.104639762931
ACH-000118,-0.281901704787
ACH-000120,-0.17350115774900002
ACH-000123,-0.225222544849
ACH-000127,-0.019871170616099998
ACH-000128,-0.307023484654
ACH-000132,-0.16715269455600001
ACH-000133,-0.30257956782699996
ACH-000137,-0.31834782563999997
ACH-000138,-0.0366195941582
ACH-000142,-0.136829596954
ACH-000143,-0.32631177150699997
ACH-000146,-0.304038818532
ACH-000148,-0.010947855122499999
ACH-000150,-0.08824374580589998
ACH-000152,-0.151346682961
ACH-000153,-0.0678433738496
ACH-000159,0.000608805149586
ACH-000160,-0.285796333051
ACH-000163,-0.192426777093
ACH-000167,-0.11470348271400001
ACH-000168,-0.16973639499899998
ACH-000169,-0.275313573421
ACH-000178,-0.261470860526
ACH-000182,-0.110873149134
ACH-000183,-0.280120878453
ACH-000188,-0.21493895007199998
ACH-000189,-0.151795388081
ACH-000190,-0.324741163115
ACH-000198,-0.10251305420199999
ACH-000204,-0.0343761235114
ACH-000206,-0.16647136263
ACH-000207,0.139752741312
ACH-000211,-0.12240042346100001
ACH-000215,-0.213084468109
ACH-000221,-0.3482492936
ACH-000222,-0.093780880676
ACH-000223,-0.239757387219
ACH-000226,-0.256722419576
ACH-000227,-0.1052034192
ACH-000228,-0.215757662215
ACH-000231,-0.196595588219
ACH-000232,-0.311082899064
ACH-000233,-0.061602172193900004
ACH-000234,-0.171134260253
ACH-000235,-0.142673226912
ACH-000237,-0.147790349465
ACH-000238,-0.27078697920899997
ACH-000243,-0.275451951908
ACH-000244,-0.42863012059100003
ACH-000246,-0.166449752525
ACH-000248,-0.049107217401099995
ACH-000250,-0.133060238286
ACH-000251,-0.32904098398000003
ACH-000253,-0.171745511543
ACH-000255,-0.224986806819
ACH-000256,-0.444035075188
ACH-000257,-0.41974248552599996
ACH-000258,-0.323819806975
ACH-000259,-0.328752448807
ACH-000260,-0.220151733603
ACH-000261,-0.266190634243
ACH-000262,0.12201033176300001
ACH-000263,-0.12772144049200002
ACH-000264,-0.18470664177499999
ACH-000265,-0.19862912130600002
ACH-000266,-0.17629232602699998
ACH-000272,-0.27937475610199997
ACH-000273,-0.0600104701028
ACH-000274,-0.394642172597
ACH-000277,-0.244420068352
ACH-000278,-0.369381141708
ACH-000279,-0.16639975244400002
ACH-000280,-0.13951354529100002
ACH-000281,-0.151265551556
ACH-000288,-0.15050882189200002
ACH-000291,-0.317780374971
ACH-000293,-0.441083875221
ACH-000294,-0.06234463008380001
ACH-000295,-0.0715279766883
ACH-000296,-0.300404342579
ACH-000302,-0.315648364829
ACH-000304,-0.256491970812
ACH-000307,-0.10853145524499999
ACH-000308,-0.257527623533
ACH-000310,-0.412495693208
ACH-000311,-0.0443925442866
ACH-000312,-0.334111975722
ACH-000315,-0.436717160392
ACH-000316,-0.221575961741
ACH-000317,-0.0230780227267
ACH-000318,0.141073725412
ACH-000319,-0.335159444435
ACH-000320,0.0019109161563699998
ACH-000322,-0.401464221599
ACH-000323,-0.106227182387
ACH-000324,-0.180471850795
ACH-000329,-0.204035461062
ACH-000330,-0.321402573412
ACH-000331,-0.11357116937100001
ACH-000332,-0.182658957668
