,VGLL2 (245806)
ACH-000004,0.00495450553005
ACH-000007,-0.19399873837099998
ACH-000009,0.0876760465287
ACH-000011,0.0878237853135
ACH-000012,0.04625351432969999
ACH-000013,0.061172328246300006
ACH-000014,0.13177563354
ACH-000015,0.11730620212300001
ACH-000017,-0.104508693846
ACH-000018,0.18054658172200003
ACH-000019,0.105844824496
ACH-000021,-0.14030328393400002
ACH-000022,0.0258291082148
ACH-000025,0.09494914955119999
ACH-000028,-0.0825283465169
ACH-000030,-0.044389770909199995
ACH-000035,-0.038557241307
ACH-000036,0.0252396553901
ACH-000037,0.10195272303899999
ACH-000039,0.23965654691799998
ACH-000040,0.121095001837
ACH-000041,-0.0013504963036300001
ACH-000042,0.00220268437822
ACH-000045,0.163588663324
ACH-000047,-0.0704586122562
ACH-000052,0.03968405702430001
ACH-000053,0.0842698530757
ACH-000054,-0.056824246539400006
ACH-000055,-0.014123035541900001
ACH-000060,0.040751328374
ACH-000067,0.0316007367975
ACH-000070,0.146480725132
ACH-000075,0.137445925562
ACH-000078,0.148452107186
ACH-000082,0.116124998739
ACH-000085,-0.0667037397449
ACH-000086,0.150668077236
ACH-000087,0.17948917051600002
ACH-000092,0.0917565109289
ACH-000095,0.0515332869735
ACH-000097,0.058707777238099994
ACH-000098,-0.0706797113628
ACH-000099,0.0723267982971
ACH-000108,0.04464603036180001
ACH-000113,0.0704169014211
ACH-000115,0.037452360172900004
ACH-000116,-0.060410330804000004
ACH-000118,-0.022933668912
ACH-000120,0.0346251536279
ACH-000123,-0.846270788142
ACH-000127,0.005276097552
ACH-000128,-0.0666680624397
ACH-000132,0.107755785274
ACH-000133,0.21272143261100002
ACH-000137,-0.116056752309
ACH-000138,0.0113694557381
ACH-000142,0.09577890123579999
ACH-000143,-0.0696914960155
ACH-000146,0.000767427530906
ACH-000148,0.00971536792336
ACH-000150,-0.024040352073800002
ACH-000152,0.19467510219999998
ACH-000153,0.14290162882500002
ACH-000159,-0.123009416449
ACH-000160,-0.08637894794199999
ACH-000163,-0.047701352575199994
ACH-000167,0.18236214310600002
ACH-000168,-0.005308112721439999
ACH-000169,-0.14257294354699998
ACH-000178,0.052159303665199996
ACH-000182,0.064269285582
ACH-000183,0.0239661568629
ACH-000188,0.0595774453919
ACH-000189,-0.102540343457
ACH-000190,-0.0332003281486
ACH-000198,0.164235769466
ACH-000204,-0.133908380612
ACH-000206,-0.11303597434800002
ACH-000207,0.1691471993
ACH-000211,0.09914873934419999
ACH-000215,0.0641820373469
ACH-000221,0.11555825374199999
ACH-000222,0.06901259977589999
ACH-000223,-0.13002715341600002
ACH-000226,0.055481939060000006
ACH-000227,0.107968082117
ACH-000228,-0.0236400428699
ACH-000231,0.03357920308
ACH-000232,0.0573603709825
ACH-000233,0.0032311809281999997
ACH-000234,-0.0269982225331
ACH-000235,0.0445189387985
ACH-000237,-0.0066652039087
ACH-000238,0.034786144582
ACH-000243,0.0518217249171
ACH-000244,0.0768333177858
ACH-000246,0.0351102529505
ACH-000248,0.274227032295
ACH-000250,0.021333957647899998
ACH-000251,0.045260619702900004
ACH-000253,0.06460889729830001
ACH-000255,-0.0649470356958
ACH-000256,0.0365150561578
ACH-000257,0.117305607942
ACH-000258,0.225465218085
ACH-000259,0.00429926824387
ACH-000260,0.000431622690802
ACH-000261,0.0197300926829
ACH-000262,0.156895126065
ACH-000263,-0.24287571268000002
ACH-000264,-0.070307342857
ACH-000265,0.047206985710199996
ACH-000266,-0.0689204010887
ACH-000272,0.040819293356800006
ACH-000273,0.0296353073587
ACH-000274,-0.10559220733100001
ACH-000277,-0.102764665172
ACH-000278,0.041092645443
ACH-000279,0.00390889606183
ACH-000280,0.0979855646665
ACH-000281,-0.0167364129232
ACH-000288,0.0532465254531
ACH-000291,0.07176387036880001
ACH-000293,0.0772123677032
ACH-000294,-0.0220100006085
ACH-000295,-0.12090166909000002
ACH-000296,-0.129332028548
ACH-000302,0.0736454888623
ACH-000304,0.23034713451900002
ACH-000307,0.020594663856799998
ACH-000308,0.0459788518946
ACH-000310,0.176359024373
ACH-000311,-0.029170144947700004
ACH-000312,0.124854647305
ACH-000315,0.0682214783293
ACH-000316,0.10521372770099999
