,HSF4 (3299)
ACH-000004,-0.0846967106731
ACH-000007,-0.16327978417400002
ACH-000009,-0.154661055317
ACH-000011,-0.251982444388
ACH-000012,-0.24772623320599998
ACH-000013,-0.260550564017
ACH-000014,0.021686976439099996
ACH-000015,-0.00632266456749
ACH-000017,-0.0362817518686
ACH-000018,-0.210709729217
ACH-000019,-0.240416328267
ACH-000021,-0.20923534713199998
ACH-000022,-0.10276648812799999
ACH-000025,-0.239278483812
ACH-000028,-0.0205974449701
ACH-000030,-0.195679782467
ACH-000035,-0.18883085876400002
ACH-000036,-0.320524787192
ACH-000037,-0.328515604412
ACH-000039,-0.23828018278000002
ACH-000040,-0.177365764008
ACH-000041,-0.270715293065
ACH-000042,-0.101068765186
ACH-000045,-0.205933391093
ACH-000047,-0.129611168107
ACH-000052,-0.24348992625
ACH-000053,-0.18707099032000002
ACH-000054,-0.13992017607499999
ACH-000055,-0.162494650459
ACH-000060,-0.282227954667
ACH-000067,-0.184345358012
ACH-000070,-0.150186712619
ACH-000075,-0.00438608782408
ACH-000078,-0.298236868142
ACH-000082,-0.135592814462
ACH-000085,-0.27411251120700003
ACH-000086,-0.08249213534239999
ACH-000087,-0.09385092587369999
ACH-000092,-0.20835372407400002
ACH-000095,-0.279997956451
ACH-000097,-0.0217037962354
ACH-000098,-0.377067962843
ACH-000099,-0.116648816215
ACH-000108,0.026596216941999998
ACH-000113,-0.15676894330900001
ACH-000115,-0.234381929974
ACH-000116,-0.0685866014937
ACH-000118,-0.192342628382
ACH-000120,-0.20430070682999998
ACH-000123,-0.198448365248
ACH-000127,-0.179877471856
ACH-000128,-0.281275038388
ACH-000132,-0.34629424289000005
ACH-000133,-0.256801432229
ACH-000137,-0.261503982388
ACH-000138,-0.0244915496894
ACH-000142,-0.19546441205499998
ACH-000143,-0.0822274172878
ACH-000146,-0.179899150463
ACH-000148,-0.271383698592
ACH-000150,-0.137766376735
ACH-000152,-0.145068854705
ACH-000153,0.0290885993664
ACH-000159,-0.201787517821
ACH-000160,-0.109451438464
ACH-000163,0.042639612377199994
ACH-000167,-0.205962500071
ACH-000168,-0.170355539424
ACH-000169,-0.283174812817
ACH-000178,-0.206118553275
ACH-000182,-0.0660876192433
ACH-000183,-0.102899785676
ACH-000188,-0.166869615162
ACH-000189,-0.225438717914
ACH-000190,0.0837523993223
ACH-000198,-0.205367035431
ACH-000204,-0.08681296044360001
ACH-000206,-0.268468652186
ACH-000207,-0.221086385723
ACH-000211,-0.18065778311
ACH-000215,-0.137255373277
ACH-000221,-0.32650009892799997
ACH-000222,0.0298910043249
ACH-000223,-0.10515198497000001
ACH-000226,-0.26847925218400004
ACH-000227,-0.162166299046
ACH-000228,-0.22487628381400002
ACH-000231,-0.326233913684
ACH-000232,-0.215686830404
ACH-000233,-0.112801940945
ACH-000234,-0.23653847093000002
ACH-000235,-0.24635506687800002
