,VIT (5212)
ACH-000004,0.131492735775
ACH-000007,-0.0992265887727
ACH-000009,-0.073867868276
ACH-000011,-0.03639750522080001
ACH-000012,0.0595446793239
ACH-000013,-0.191013775509
ACH-000014,-0.23231408005999998
ACH-000015,-0.121165324213
ACH-000017,-0.048510985616100004
ACH-000018,-0.07069939207760001
ACH-000019,-0.0506784073216
ACH-000021,-0.087113339704
ACH-000022,-0.0963699538829
ACH-000025,-0.23261722936999998
ACH-000028,-0.136332544467
ACH-000030,-0.172523444547
ACH-000035,-0.17695474029599997
ACH-000036,0.102688890798
ACH-000037,0.07392415762019999
ACH-000039,-0.09838514227
ACH-000040,-0.014298185351499999
ACH-000041,-0.21908457257199998
ACH-000042,-0.124505413408
ACH-000045,0.09561323563200001
ACH-000047,-0.0812438557465
ACH-000052,-0.16589799541300002
ACH-000053,-0.051345181703900004
ACH-000054,-0.130478669937
ACH-000055,-0.158795660494
ACH-000060,0.12631038954600002
ACH-000067,-0.0779420498042
ACH-000070,0.233616867801
ACH-000075,-0.287087207359
ACH-000078,-0.136918254636
ACH-000082,0.08221390898400001
ACH-000085,0.172901305963
ACH-000086,-0.10364890504799999
ACH-000087,-0.186941349733
ACH-000092,-0.350443089956
ACH-000095,-0.0664455160895
ACH-000097,-0.0318832673666
ACH-000098,0.0229350793049
ACH-000099,-0.08472139950799999
ACH-000108,-0.17259295366799998
ACH-000113,-0.130221315662
ACH-000115,0.200907802817
ACH-000116,-0.05504873404019999
ACH-000118,-0.0846875626028
ACH-000120,-0.021064520878300002
ACH-000123,-0.06927161183889999
ACH-000127,-0.12697880449
ACH-000128,-0.0921609248534
ACH-000132,-0.046268931043
ACH-000133,-0.058011786939699994
ACH-000137,0.0884095821778
ACH-000138,-0.12499602275499999
ACH-000142,-0.169243544875
ACH-000143,0.0621333596112
ACH-000146,-0.174555181748
ACH-000148,-0.115059715198
ACH-000150,0.0775293012318
ACH-000152,-0.180365483948
ACH-000153,-0.08579400990319999
ACH-000159,-0.13545508645999998
ACH-000160,-0.0115957049682
ACH-000163,-0.0843023733261
ACH-000167,0.0423408197922
ACH-000168,-0.128612446128
ACH-000169,-0.05899700970459999
ACH-000178,-0.000887521510054
ACH-000182,-0.237475107066
ACH-000183,-0.0561803353118
ACH-000188,-0.060912950883099996
ACH-000189,0.10466557061899999
ACH-000190,-0.299504240958
ACH-000198,0.00280226409512
ACH-000204,-0.285520627717
ACH-000206,-0.174073262996
ACH-000207,-0.337355058639
ACH-000211,0.058143830185500005
ACH-000215,-0.029541046487599996
ACH-000221,-0.110808871416
ACH-000222,-0.35845180736599996
ACH-000223,-0.122551127525
ACH-000226,-0.180372268784
ACH-000227,-0.0325754838033
ACH-000228,-0.0487296009683
ACH-000231,-0.034304181515200004
ACH-000232,-0.055751761873
ACH-000233,0.015595220717499999
ACH-000234,-0.00344192467598
ACH-000235,-0.100366005629
ACH-000237,-0.07476792709810001
ACH-000238,-0.136663206163
ACH-000243,-0.20855768662500002
ACH-000244,-0.154307727246
ACH-000246,-0.217928832213
ACH-000248,-0.160975453622
ACH-000250,-0.00385296300613
ACH-000251,-0.036336367508600004
ACH-000253,0.00406623766878
ACH-000255,-0.136731909207
ACH-000256,-0.178911566653
ACH-000257,0.116250788532
ACH-000258,0.00383528165658
ACH-000259,-0.286348008767
ACH-000260,-0.109655288228
ACH-000261,-0.0296463788538
ACH-000262,-0.15400286758600001
ACH-000263,-0.09489005239710001
ACH-000264,-0.222159344388
ACH-000265,-0.0598693715113
ACH-000266,-0.128723807105
ACH-000272,-0.0858743037449
ACH-000273,-0.135283812107
ACH-000274,-0.149922865477
ACH-000277,-0.0642309644264
ACH-000278,-0.20061345072
ACH-000279,-0.013924493599200002
ACH-000280,-0.155615819132
ACH-000281,-0.12157841865800001
ACH-000288,-0.236795710167
ACH-000291,-0.042734728317599995
ACH-000293,-0.150104506676
ACH-000294,0.07821860448649999
ACH-000295,0.295651292176
ACH-000296,-0.1954972256
ACH-000302,0.051306319491499996
ACH-000304,-0.12461053954000002
ACH-000307,-0.0518482898754
ACH-000308,-0.114648679722
ACH-000310,0.0057971678232799995
ACH-000311,-0.409472064779
ACH-000312,-0.155341577886
ACH-000315,-0.03819671540319999
ACH-000316,-0.337884626989
ACH-000317,-0.0604384093293
ACH-000318,-0.0952010321591
ACH-000319,0.007129081332300001
ACH-000320,-0.156609784779
ACH-000322,-0.252409043728
ACH-000323,-0.07757162395360001
ACH-000324,-0.210960381961
ACH-000329,-0.0782112860233
ACH-000330,-0.09112967306639999
ACH-000331,-0.0910431968531
ACH-000332,-0.09682499227250001
ACH-000334,0.17301696735
ACH-000335,-0.027669545075
ACH-000336,-0.275891810609
ACH-000337,-0.006966715660359999
ACH-000339,0.0164636632473
ACH-000341,-0.10958045155
ACH-000348,-0.109129754634
ACH-000350,-0.0365623408675
ACH-000352,-0.20338172399799997
ACH-000356,-0.0623429390606
ACH-000361,0.0183650206789
ACH-000362,-0.14247355147399998
ACH-000363,-0.035268469241900004
ACH-000364,-0.0721591757649
ACH-000365,-0.069346461063
ACH-000366,-0.026012748446
ACH-000368,-0.0745407396834
ACH-000374,0.043822252067900004
ACH-000375,-0.07435055915
ACH-000376,0.029353150902400003
ACH-000381,-0.340275092548
ACH-000383,0.00121157495072
ACH-000387,-0.08889680429630001
ACH-000389,-0.181814032678
ACH-000390,-0.0694202131345
ACH-000393,-0.125821650196
ACH-000395,-0.195548894033
ACH-000397,-0.11836218050899999
ACH-000401,-0.133309384001
ACH-000402,0.279211173912
ACH-000403,-0.0870472416073
ACH-000404,-0.15194006528100001
ACH-000406,-0.132511157099
ACH-000407,-0.127773352525
ACH-000408,0.0382649941535
ACH-000410,-0.19896949872900002
ACH-000411,-0.20928255249299998
ACH-000414,-0.271476722989
ACH-000415,0.0055261373214199995
ACH-000416,0.00880439191791
ACH-000420,-0.0941195697194
ACH-000421,0.015833166146700002
ACH-000424,0.079595959879
ACH-000425,-0.110119477564
ACH-000426,-0.285927723334
ACH-000427,-0.0815868885327
ACH-000433,-0.00506479035832
ACH-000436,-0.026182526991
ACH-000444,-0.0994640887173
ACH-000445,-0.0338928954305
ACH-000448,0.0107351190809
ACH-000450,0.181323438219
ACH-000452,0.0903460816377
ACH-000454,-0.0934686476747
ACH-000458,-0.302019386613
ACH-000459,-0.10299549301100001
ACH-000460,-0.220762117652
ACH-000461,-0.0856976516862
ACH-000463,-0.0359081239971
ACH-000464,-0.15377373995
ACH-000466,-0.129174335365
ACH-000467,-0.0836817765845
ACH-000468,-0.257616981269
ACH-000469,0.11846977577199999
ACH-000470,0.0208836641028
ACH-000471,-0.052734347091699996
ACH-000472,-0.0658783047825
ACH-000473,-0.04981961821190001
ACH-000475,-0.10945806554300001
ACH-000476,0.020206816430099996
ACH-000477,-0.182633932467
ACH-000480,-0.175540298255
ACH-000481,-0.0443394332556
ACH-000483,0.0178961445965
ACH-000484,-0.17103808015299998
ACH-000485,-0.0961652454294
ACH-000486,-0.057374357040200004
ACH-000487,0.00172914542179
ACH-000488,-0.103486935442
ACH-000490,-0.170978469749
ACH-000491,-0.28050257142900004
ACH-000495,-0.263006380994
ACH-000496,-0.178282128403
ACH-000499,0.046648185608099996
ACH-000500,0.340552845841
ACH-000502,-0.269152102246
ACH-000503,-0.40836126585
ACH-000505,-0.159347782368
