,KIF27 (55582)
ACH-000004,-0.149141990979
ACH-000007,-0.0128389066809
ACH-000009,-0.492439083367
ACH-000011,-0.301854905555
ACH-000012,-0.389498203926
ACH-000013,-0.252532009347
ACH-000014,-0.5347324959709999
ACH-000015,-0.391801316922
ACH-000017,-0.31325439518599996
ACH-000018,-0.49980085620700004
ACH-000019,-0.304469271137
ACH-000021,-0.556652540732
ACH-000022,-0.320563748922
ACH-000025,-0.443593624071
ACH-000028,-0.234756336118
ACH-000030,-0.325578674423
ACH-000035,-0.29666406566500003
ACH-000036,-0.26641028377799997
ACH-000037,-0.644210074069
ACH-000039,-0.219374333286
ACH-000040,-0.466499729446
ACH-000041,-0.26263593037
ACH-000042,-0.377431108262
ACH-000045,-0.27194735386
ACH-000047,-0.328617804139
ACH-000052,-0.6410876630569999
ACH-000053,-0.318376259982
ACH-000054,-0.31930934673300004
ACH-000055,-0.11022443786800001
ACH-000060,-0.19799896995000002
ACH-000067,-0.198925440709
ACH-000070,-0.146549337002
ACH-000075,-0.44419069156499996
ACH-000078,-0.34692852742299995
ACH-000082,-0.115736203124
ACH-000085,-0.131295973122
ACH-000086,-0.424660120616
ACH-000087,-0.276254558812
ACH-000092,-0.472505944573
ACH-000095,-0.30105865075800003
ACH-000097,-0.36796888958400004
ACH-000098,-0.210903463801
ACH-000099,-0.45004198492700004
ACH-000108,-0.507269846609
ACH-000113,-0.157659882528
ACH-000115,-0.463163888807
ACH-000116,-0.158724692863
ACH-000118,-0.48048277897799996
ACH-000120,-0.532791332342
ACH-000123,-0.424266280842
ACH-000127,-0.21890261209000003
ACH-000128,-0.11004030012800001
ACH-000132,-0.211468059177
ACH-000133,-0.302425184569
ACH-000137,-0.437037919437
ACH-000138,-0.46261350198999995
ACH-000142,-0.291297466371
ACH-000143,-0.270894701729
ACH-000146,-0.243864555654
ACH-000148,-0.42684109795
ACH-000150,-0.08590854288830001
ACH-000152,-0.359838196054
ACH-000153,-0.30432130881999997
ACH-000159,-0.28467882372299996
ACH-000160,-0.49153443470799996
ACH-000163,-0.33659911312799995
ACH-000167,-0.31262515307100003
ACH-000168,-0.365987861262
ACH-000169,-0.25795545995999997
ACH-000178,-0.23564712494000004
ACH-000182,-0.265325816308
ACH-000183,-0.209230180695
ACH-000188,-0.288565879958
ACH-000189,-0.338686497861
ACH-000190,-0.481573582787
ACH-000198,-0.10084587932
ACH-000204,-0.599551581474
ACH-000206,-0.36437610710600005
ACH-000207,-0.200709275471
ACH-000211,-0.29819786197
