,RCL1 (10171)
ACH-000280,-1.16381702794
ACH-000281,-1.11316318243
ACH-000288,-0.410176418825
ACH-000291,-0.924573271291
ACH-000293,-0.8331083468970001
ACH-000294,-0.213448792911
ACH-000295,-1.02424762996
ACH-000296,-0.612402274693
ACH-000302,-0.697464468078
ACH-000304,-0.829639421462
ACH-000307,-1.3825394500200001
ACH-000308,-1.18680920574
ACH-000310,-0.903946466963
ACH-000311,-1.01911376753
ACH-000312,-0.944123624357
ACH-000315,-1.06176627402
ACH-000316,-1.15617973923
ACH-000317,-0.631240084831
ACH-000318,-1.2872599654999999
ACH-000319,-1.05715591381
ACH-000320,-1.14417009155
ACH-000322,-0.819019795624
ACH-000323,-0.910899871031
ACH-000324,-0.683927978311
ACH-000329,-0.774580578564
ACH-000330,-0.77496042156
ACH-000331,-0.8951098759020001
ACH-000332,-0.9606877685590001
ACH-000334,-0.362178183795
ACH-000335,-0.851636212897
ACH-000336,-0.994861687242
ACH-000337,-1.31877330927
ACH-000339,-0.8299684813770001
ACH-000341,-0.833998398258
ACH-000348,-0.809622883004
ACH-000350,-0.653903565366
ACH-000352,-1.32842282373
ACH-000356,-1.0329271636200001
ACH-000361,-0.7265735325
ACH-000362,-0.633000764557
ACH-000363,-1.23745146669
ACH-000364,-1.2399540436
ACH-000365,-0.705946308987
ACH-000366,-1.00821485075
ACH-000368,-0.616363388149
ACH-000374,-1.32094576717
ACH-000375,-0.816461811481
ACH-000376,-0.960393987082
ACH-000381,-1.09013227787
ACH-000383,-0.7891730826090001
ACH-000387,-0.833500894499
ACH-000389,-1.1229587431
ACH-000390,-0.9467840323019999
ACH-000393,-0.6250308860530001
ACH-000395,-0.728052226959
ACH-000397,-1.0126374352299998
ACH-000401,-0.6437389013970001
ACH-000402,-0.607881342125
ACH-000403,-0.585100361318
ACH-000404,-1.30474200968
ACH-000406,-0.8092207001999999
ACH-000407,-0.665637959342
ACH-000408,-1.0637814275700002
ACH-000410,-0.841616725239
ACH-000411,-0.8577843806119999
ACH-000414,-0.868976443712
ACH-000415,-0.7502975411599999
ACH-000416,-0.9378692811229999
ACH-000420,-0.689819581636
ACH-000421,-0.682845167307
ACH-000424,-0.7519080757529999
ACH-000425,-0.966987167893
ACH-000426,-0.414732676261
ACH-000427,-0.776019819717
ACH-000433,-0.849534726516
ACH-000436,-0.73906703676
ACH-000444,-1.33276671949
ACH-000445,-1.01673909579
ACH-000448,-0.799993040307
ACH-000450,-0.8537773822229999
ACH-000452,-1.04442885699
ACH-000454,-0.763912097654
ACH-000458,-0.800573676121
ACH-000459,-0.44132617514600003
ACH-000460,-0.663042977605
ACH-000461,-0.625007369751
ACH-000463,-0.9133266944499999
ACH-000464,-0.669611111239
ACH-000466,-0.9642131632359999
ACH-000467,-0.79295806815
ACH-000468,-1.054687222
ACH-000469,-0.720042875035
ACH-000470,-0.7510071123309999
ACH-000471,-0.8207426047600002
ACH-000472,-0.648451405518
ACH-000473,-0.7590113537540001
ACH-000475,-1.1517089929000002
ACH-000476,-0.777131738099
ACH-000477,-0.861552772816
ACH-000480,-1.23258451119
ACH-000481,-0.7227254560169999
ACH-000483,-0.836500831277
ACH-000484,-0.345724470057
ACH-000485,-0.7437316882780001
ACH-000486,-0.7108780539830001
ACH-000487,-0.384839594785
ACH-000488,-0.692181061513
ACH-000490,-0.8819633937190001
ACH-000491,-1.1158244122
ACH-000495,-0.733624550433
ACH-000496,-0.913497947168
ACH-000499,-0.872634236367
ACH-000500,-1.17219445449
ACH-000502,-0.882991552948
ACH-000503,-1.0818798692
ACH-000505,-0.7352451308490001
ACH-000507,-0.6898328398450001
ACH-000510,-0.668770138939
ACH-000511,-0.7749109097750001
ACH-000512,-0.7660685602670001
ACH-000516,-0.9255729401389999
ACH-000517,-0.923815894427
ACH-000518,-0.787926773877
ACH-000520,-0.915898198078
ACH-000521,-0.9398850917470001
ACH-000522,-0.617432484922
ACH-000524,-0.712232246522
ACH-000527,-0.808058507399
ACH-000528,-1.04882577952
ACH-000537,-0.872923019157
ACH-000541,-0.9114109948360001
ACH-000542,-0.916749333681
ACH-000544,-0.6806537237729999
ACH-000545,-0.89296730416
ACH-000547,-0.700502046135
ACH-000548,-0.7401998393639999
ACH-000549,-0.949476333987
ACH-000550,-0.983442584895
ACH-000552,-0.756997687353
ACH-000556,-1.03692108967
ACH-000557,-0.735811419096
ACH-000570,-0.8516892354719999
ACH-000571,-0.9439126845119999
ACH-000573,-0.845091501279
ACH-000576,-0.8911433349310001
ACH-000580,-1.3891049476800001
ACH-000584,-0.863067211171
ACH-000585,-0.75412119118
ACH-000588,-0.908037533666
ACH-000589,-1.10791694793
ACH-000591,-0.852998087103
ACH-000593,-0.714630688057
ACH-000600,-0.49884190056999994
ACH-000601,-0.9655163776219999
ACH-000604,-1.11414533917
ACH-000605,-1.09728710723
ACH-000606,-0.790017822412
ACH-000608,-0.876986437758
ACH-000614,-0.6349672584089999
ACH-000616,-1.14310606529
ACH-000618,-0.914324836134
ACH-000619,-0.793694865651
ACH-000620,-0.782605616479
ACH-000621,-0.576492438567
ACH-000622,-1.0162096199500001
ACH-000623,-0.714069051626
ACH-000624,-1.07730970199
ACH-000627,-0.360978153254
ACH-000630,-0.562168235541
ACH-000632,-0.66507373493
ACH-000633,-0.8638066889489999
ACH-000637,-1.17800056624
ACH-000638,-0.562257026627
ACH-000646,-0.7679786029600001
ACH-000647,-1.11722470654
ACH-000648,-1.4303663221
ACH-000649,-0.646167425364
ACH-000651,-0.973330023599
ACH-000652,-0.7623562740690001
ACH-000653,-0.7489655071610001
ACH-000657,-0.791205568418
ACH-000658,-0.639840201179
ACH-000661,-0.7530789384890001
ACH-000662,-0.33866116179300004
ACH-000663,-1.01319455561
ACH-000665,-0.5628837834699999
ACH-000671,-0.752268485259
ACH-000673,-0.855355058553
ACH-000676,-1.0058937055
ACH-000677,-0.677716683012
ACH-000681,-0.714151423318
ACH-000682,-1.11868201564
ACH-000683,-0.742614716751
ACH-000684,-0.877520303981
ACH-000688,-0.8808833124079999
ACH-000693,-0.841421724165
ACH-000694,-1.0380592183600001
ACH-000695,-1.03062233529
ACH-000696,-0.9467118308140001
ACH-000697,-0.842782038568
ACH-000699,-0.512580908403
ACH-000701,-1.31816601354
ACH-000706,-0.855628626002
ACH-000711,-0.771723118978
ACH-000713,-1.11969584704
ACH-000714,-0.872132626373
ACH-000718,-0.844474264206
ACH-000720,-0.83591647595
ACH-000721,-0.807123956839
ACH-000724,-0.859139987395
ACH-000725,-0.277166797747
ACH-000732,-1.06289217408
ACH-000734,-0.9496922532790001
ACH-000735,-0.7350544551029999
ACH-000736,-0.7978707099240001
ACH-000738,-1.3015354410700002
ACH-000746,-0.954533792527
ACH-000747,-1.0698747897499998
ACH-000748,-1.0785566839299998
ACH-000753,-0.7250647141009999
ACH-000756,-1.04216683573
ACH-000757,-1.24898559541
ACH-000758,-1.0958881097700002
ACH-000760,-0.939302581999
ACH-000763,-0.680448550734
ACH-000764,-1.4964020719600002
ACH-000765,-1.16498011574
ACH-000766,-1.30531356461
ACH-000767,-0.628238295311
ACH-000768,-1.28999105419
ACH-000769,-0.792388204496
ACH-000770,-0.857177385087
ACH-000771,-0.910747490693
ACH-000773,-0.687674672076
ACH-000776,-0.747340735875
ACH-000777,-1.3402238725
ACH-000778,-0.605753215522
ACH-000781,-0.9830131485420001
ACH-000782,-0.699008281887
ACH-000783,-0.615644532988
ACH-000784,-0.5323297174930001
ACH-000785,-0.9666593861499999
ACH-000787,-0.663670382891
ACH-000788,-0.815612491214
ACH-000791,-0.901047172845
ACH-000792,-0.56982282048
ACH-000794,-0.71232091012
ACH-000796,-0.6976635869769999
ACH-000799,-0.839356157005
ACH-000800,-0.6269091765129999
ACH-000802,-1.1953975070899998
ACH-000804,-0.8445120133149999
ACH-000805,-0.815290875275
ACH-000809,-0.947904579464
ACH-000810,-0.998105496436
ACH-000811,-1.05895711671
ACH-000817,-0.954954698527
ACH-000819,-1.0177939865799999
ACH-000820,-1.06125201031
ACH-000821,-0.709961428369
ACH-000822,-0.6820504781110001
ACH-000823,-0.8535041048209999
ACH-000824,-0.806722626657
ACH-000827,-1.10997974064
ACH-000829,-0.7922435996320001
ACH-000831,-0.709394109504
ACH-000832,-0.650600376658
ACH-000833,-1.347964116
ACH-000834,-0.749024668115
ACH-000835,-0.994914588056
ACH-000836,-0.9616397632260001
ACH-000837,-0.9597545647460001
ACH-000838,-0.7197727065649999
ACH-000839,-0.959983427614
ACH-000840,-0.64538517555
ACH-000841,-1.0821163202
ACH-000843,-1.00103906939
ACH-000846,-0.815464167934
ACH-000847,-0.5981116341480001
ACH-000848,-1.19291227366
ACH-000849,-0.9367609667
ACH-000851,-0.731094063266
ACH-000855,-1.62454432849
ACH-000856,-0.7898411518330001
ACH-000858,-0.7806626017209999
ACH-000859,-0.5477866965129999
ACH-000861,-0.9250949881139999
ACH-000862,-0.8617417766519999
ACH-000865,-0.643287419335
ACH-000866,-0.784658701586
ACH-000867,-0.9279502919820001
ACH-000869,-0.724958446578
ACH-000872,-0.85871632063
ACH-000873,-0.8367250815710001
ACH-000876,-0.572342697097
ACH-000878,-1.14585583866
ACH-000880,-1.00044106252
ACH-000881,-1.08232734611
ACH-000882,-0.7041257088799999
ACH-000884,-0.562312571231
ACH-000885,-0.783142543454
ACH-000887,-1.19451667181
ACH-000888,-0.828188835774
ACH-000889,-0.923150809268
ACH-000890,-1.28820525914
ACH-000896,-0.97965667334
ACH-000898,-0.969796481738
ACH-000900,-1.05931766155
ACH-000901,-0.767663281222
ACH-000905,-0.661432946537
ACH-000906,-0.6407249776430001
ACH-000907,-1.1243208572
ACH-000910,-1.2212162538
ACH-000911,-0.857841357954
ACH-000912,-0.630738198411
ACH-000913,-0.9614325456910001
ACH-000915,-1.0626644508
ACH-000916,-0.660254402727
ACH-000917,-1.20417916347
ACH-000921,-0.8884430657760001
ACH-000924,-0.7058201478030001
ACH-000926,-0.9589609043039999
ACH-000928,-0.8178668966600001
ACH-000929,-0.679186665712
ACH-000932,-0.8756691297470001
ACH-000935,-0.798472919163
ACH-000936,-1.33732200991
ACH-000937,-0.6907036422480001
ACH-000938,-0.735184967502
ACH-000939,-1.18893999798
ACH-000941,-0.8237911024250001
ACH-000943,-0.866042135184
ACH-000946,-0.851420409898
ACH-000947,-0.714544683674
ACH-000948,-0.687084141309
ACH-000950,-1.0079664023100001
ACH-000953,-0.8119547612720001
ACH-000957,-0.671658786997
ACH-000958,-0.989681088199
ACH-000960,-0.7090287073839999
ACH-000963,-1.04295615049
ACH-000968,-0.910372534368
ACH-000969,-0.734449632411
ACH-000973,-0.937504699152
ACH-000974,-0.798956875442
ACH-000975,-0.939212515148
ACH-000976,-0.603192921111
ACH-000978,-1.00782461787
ACH-000980,-0.8486790230079999
ACH-000984,-0.7064229251109999
ACH-000986,-0.771893285071
ACH-000988,-0.888459412818
ACH-000993,-0.8064441476549999
ACH-000994,-0.7354623224819999
ACH-000996,-0.819337177414
ACH-001001,-0.736370937399
ACH-001020,-1.09833104847
ACH-001028,-0.99648140202
ACH-001031,-0.8446020145700001
ACH-001038,-0.9428210197579999
ACH-001048,-0.637594385894
ACH-001050,-0.689593810821
ACH-001053,-0.92866483015
ACH-001054,-1.10395316745
ACH-001061,-1.12306897823
ACH-001067,-0.8585384542579999
ACH-001075,-1.0113740099200001
ACH-001096,-0.708729604075
ACH-001128,-1.37572601637
ACH-001134,-1.03594225916
ACH-001151,-0.8281878997390001
ACH-001163,-0.515821473752
ACH-001164,-0.792409992808
ACH-001173,-0.890632642914
ACH-001183,-0.771686995231
ACH-001184,-0.833262107634
ACH-001190,-0.577709778786
ACH-001192,-1.20087067999
ACH-001193,-0.9877328507780001
ACH-001196,-0.932335937895
ACH-001197,-0.49574427267300003
ACH-001205,-0.8108564449789999
ACH-001211,-0.958884172816
ACH-001212,-0.853141498203
ACH-001228,-0.7493180507580001
ACH-001232,-0.7753915056020001
ACH-001239,-1.03764782295
ACH-001274,-1.6481650581600003
ACH-001275,-0.667043016012
ACH-001277,-0.41372986954700003
ACH-001278,-0.7526300873980001
ACH-001280,-0.441918347848
ACH-001283,-0.97601526229
ACH-001289,-0.92937652858
ACH-001295,-0.609706260633
ACH-001300,-0.673639046586
ACH-001301,-1.13449290864
ACH-001302,-0.696616435769
ACH-001303,-1.32959792335
ACH-001306,-0.721303344791
ACH-001318,-1.16026828002
ACH-001322,-0.880935403512
ACH-001328,-0.570037453134
ACH-001332,-0.669746334433
ACH-001333,-1.0361020219200001
ACH-001336,-0.6458474899459999
ACH-001340,-1.02677909214
ACH-001346,-1.3728844045299997
ACH-001353,-0.785594706224
ACH-001354,-0.775812235782
ACH-001367,-1.30639344433
ACH-001368,-1.0684692403
ACH-001374,-1.10078870517
ACH-001375,-0.7201979135590001
ACH-001377,-1.09198315433
ACH-001380,-0.569046010728
ACH-001391,-0.902823014906
ACH-001407,-0.82362918855
ACH-001408,-0.57211840877
ACH-001413,-1.11153623925
ACH-001430,-1.04474884263
ACH-001431,-0.9116996190119999
ACH-001450,-1.0639570220799999
ACH-001496,-1.13777694282
ACH-001500,-0.6682866748290001
ACH-001521,-0.917222047717
ACH-001523,-0.896183742139
ACH-001532,-0.87787705963
ACH-001536,-0.859741690384
ACH-001550,-1.15828456504
ACH-001552,-0.8421431983609999
ACH-001554,-0.79310467817
ACH-001645,-0.669133620334
ACH-001654,-1.14578452974
ACH-001715,-0.7421826613160001
ACH-001735,-0.8036747010959999
ACH-001736,-0.715651124605
ACH-001737,0.31876132552499997
ACH-001740,-0.613250537587
ACH-001745,-0.675468834349
ACH-001750,-0.691768571585
ACH-001765,-0.691417757475
ACH-001956,-0.894667312458
ACH-001957,-0.821748549519
