,OGFOD3 (79701)
ACH-000004,-0.162438518617
ACH-000007,0.121149031566
ACH-000009,-0.328259564519
ACH-000011,-0.146469453396
ACH-000012,-0.06681076453319999
ACH-000013,0.030824648915
ACH-000014,-0.168733536992
ACH-000015,-0.135599619262
ACH-000017,-0.0547307763478
ACH-000018,-0.07777638238939999
ACH-000019,0.043351608663999994
ACH-000021,-0.011198298851
ACH-000022,-0.101768895891
ACH-000025,-0.0389602678508
ACH-000028,-0.116192263782
ACH-000030,-0.07527285422629999
ACH-000035,-0.0641926161151
ACH-000036,-0.2357099564
ACH-000037,-0.16540705861899999
ACH-000039,-0.258546350515
ACH-000040,-0.0959095751127
ACH-000041,-0.08045790508430001
ACH-000042,0.06290109383919999
ACH-000045,-0.124369884397
ACH-000047,-0.270187069018
ACH-000052,-0.325269527764
ACH-000053,-0.132892697014
ACH-000054,-0.29926606345
ACH-000055,-0.282643327665
ACH-000060,0.0741168896031
ACH-000067,-0.08590246283320001
ACH-000070,-0.22819212665600003
ACH-000075,-0.279807348438
ACH-000078,-0.33904757391199997
ACH-000082,0.0271564105183
ACH-000085,-0.026202358261799997
ACH-000086,-0.170599947415
ACH-000087,-0.413783755867
ACH-000092,0.0083988340651
ACH-000095,-0.38355080404799996
ACH-000097,-0.125589823191
ACH-000098,-0.07122965524569999
ACH-000099,-0.22466905184799998
ACH-000108,-0.029502221622000002
ACH-000113,-0.0325584287513
ACH-000115,-0.37976271860399996
ACH-000116,-0.052704357323199995
ACH-000118,-0.03543086123480001
ACH-000120,-0.311817114734
ACH-000123,-0.059100104843
ACH-000127,-0.0511396336431
ACH-000128,-0.11343314369799999
ACH-000132,-0.15382008934900002
ACH-000133,0.0072596761554599995
ACH-000137,0.023730760594200002
ACH-000138,-0.0862857917099
ACH-000142,-0.14396248807
ACH-000143,-0.129958281614
ACH-000146,-0.120554333512
ACH-000148,-0.0540928229224
ACH-000150,-0.0682269621384
ACH-000152,-0.169017284355
ACH-000153,0.0334668461267
ACH-000159,-0.0559200986046
ACH-000160,0.201877620335
ACH-000163,-0.29307076980700003
ACH-000167,0.343833492315
ACH-000168,-0.25527622592599997
ACH-000169,-0.0684252580498
ACH-000178,-0.021307796099
ACH-000182,-0.151541540144
ACH-000183,-0.23478312295200002
ACH-000188,-0.182764109627
ACH-000189,-0.0569049870056
ACH-000190,0.35812027070299995
ACH-000198,0.104262278466
ACH-000204,-0.174810854036
ACH-000206,0.0409449981843
ACH-000207,-0.316553092049
ACH-000211,-0.202193142482
ACH-000215,-0.146058440398
ACH-000221,-0.335826277143
ACH-000222,-0.06940453248930001
ACH-000223,0.00201789366591
ACH-000226,-0.10476633307600001
ACH-000227,0.12254069372099999
ACH-000228,-0.04678461029830001
ACH-000231,-0.105890285788
ACH-000232,-0.0677418427008
ACH-000233,-0.0476472000992
ACH-000234,-0.10972494689300001
ACH-000235,-0.054250414375499996
ACH-000237,-0.13034339750499999
ACH-000238,0.00963954499231
ACH-000243,-0.126223249432
ACH-000244,0.347342484451
ACH-000246,-0.10563800209100001
ACH-000248,-0.36302263100500004
ACH-000250,-0.168134933908
ACH-000251,-0.104376346786
ACH-000253,-0.0877947322952
ACH-000255,-0.220004085088
ACH-000256,-0.29980053169599996
ACH-000257,-0.39180950917499996
ACH-000258,-0.0295943636497
ACH-000259,-0.17134916370499997
ACH-000260,-0.11919575175000001
ACH-000261,-0.285683549605
ACH-000262,-0.0417441477867
ACH-000263,-0.320367991178
ACH-000264,-0.13771773647
ACH-000265,0.06265289730790001
ACH-000266,-0.0411646596837
ACH-000272,0.036924650131099995
ACH-000273,-0.091944891014
ACH-000274,-0.334891933335
ACH-000277,-0.26178313431899997
ACH-000278,-0.153055831953
ACH-000279,0.0374114196397
ACH-000280,-0.126196154092
ACH-000281,-0.0209051746264
ACH-000288,-0.342339618246
ACH-000291,-0.0825430720111
ACH-000293,-0.0313228466604
ACH-000294,-0.329596126222
ACH-000295,-0.130644272661
ACH-000296,-0.17896292838599998
ACH-000302,-0.05651953420749999
ACH-000304,-0.368972535501
ACH-000307,-0.0685095702093
ACH-000308,-0.139859497607
ACH-000310,-0.37237471408100004
ACH-000311,-0.0415318507593
ACH-000312,-0.042419051191099996
ACH-000315,-0.10578410796900001
ACH-000316,-0.294792239832
ACH-000317,-0.2254145041
ACH-000318,0.0395555624531
ACH-000319,-0.07730148021649999
ACH-000320,-0.14001519056199999
ACH-000322,0.0908535444402
ACH-000323,-0.240944160819
ACH-000324,-0.256045403111
ACH-000329,-0.454624286324
ACH-000330,-0.281457692052
ACH-000331,-0.0680400453295
ACH-000332,0.000290831215189
ACH-000334,-0.046506136255900006
ACH-000335,-0.149257763342
ACH-000336,0.328917769205
ACH-000337,-0.26228392288
ACH-000339,-0.16754327207699998
ACH-000341,-0.133277999726
ACH-000348,-0.0228193498237
ACH-000350,-0.20559997668299998
ACH-000352,-0.350111591388
ACH-000356,0.005556073235439999
ACH-000361,-0.111760385691
ACH-000362,-0.128528613303
ACH-000363,-0.0785775244532
ACH-000364,0.112992570557
ACH-000365,-0.307733956061
ACH-000366,-0.0973295929146
ACH-000368,-0.113367511719
ACH-000374,-0.0719131671637
ACH-000375,-0.0813731905748
ACH-000376,-0.10307873870100001
ACH-000381,-0.215804767563
ACH-000383,-0.149198589211
ACH-000387,-0.130773896309
ACH-000389,-0.22421277733000003
ACH-000390,-0.0985179342345
ACH-000393,0.053896599324900006
ACH-000395,-0.130506461199
ACH-000397,0.00745479116773
ACH-000401,-0.225534358754
ACH-000402,0.0209670350307
ACH-000403,-0.189313495355
ACH-000404,0.165751539184
ACH-000406,0.0507005439849
ACH-000407,-0.282169551452
ACH-000408,-0.14683490372000002
ACH-000410,-0.054050576735199994
ACH-000411,-0.145139688497
ACH-000414,-0.0247923444913
ACH-000415,-0.0793795886888
ACH-000416,-0.08160350153570001
ACH-000420,-0.0663037352785
ACH-000421,-0.17061561145399998
ACH-000424,-0.0854335529667
ACH-000425,-0.12160956099400001
ACH-000426,-0.396063961241
ACH-000427,-0.15261997621200002
ACH-000433,-0.41580536501599996
ACH-000436,-0.37436097648500005
ACH-000444,-0.232462731442
