,CTC1 (80169)
ACH-000235,-0.667375622722
ACH-000237,-0.283001269805
ACH-000238,-0.375220235973
ACH-000243,-0.319068167891
ACH-000244,-0.35377047247500004
ACH-000246,-0.276152390496
ACH-000248,-0.448572794567
ACH-000250,-0.498536779992
ACH-000251,-0.454343981315
ACH-000253,-0.6745115068809999
ACH-000255,-0.219114099747
ACH-000256,-0.522315046338
ACH-000257,-0.7595025783310001
ACH-000258,-0.6455032479039999
ACH-000259,-0.38559174093099996
ACH-000260,-0.6934131522820001
ACH-000261,-0.281222044299
ACH-000262,-0.355816634234
ACH-000263,-0.321861341343
ACH-000264,-0.8473815277240001
ACH-000265,-0.00554793140046
ACH-000266,-0.9712290493410001
ACH-000272,-0.8337155827509999
ACH-000273,-0.715174278577
ACH-000274,-0.127241469295
ACH-000277,-0.568162900172
ACH-000278,-0.198034253133
ACH-000279,-0.48428314443899995
ACH-000280,-0.63868573248
ACH-000281,-0.601376314932
ACH-000288,-0.7478916578389999
ACH-000291,-0.56435169022
ACH-000293,-0.306725730232
ACH-000294,-0.585193944899
ACH-000295,-0.630198688367
ACH-000296,-0.508695244442
ACH-000302,-0.272859085524
ACH-000304,-0.0755070304482
ACH-000307,-0.783489942664
ACH-000308,-0.568133324874
ACH-000310,-0.349338524722
ACH-000311,-0.087516468954
ACH-000312,-0.5381151196399999
ACH-000315,-0.179540800466
ACH-000316,-0.492626552346
ACH-000317,-0.17463426895
ACH-000318,-0.276555133788
ACH-000319,-0.333573503645
ACH-000320,-0.0326039584187
ACH-000322,-0.32486821514
ACH-000323,-0.259739707621
ACH-000324,-0.524932931865
ACH-000329,-0.5671617901179999
ACH-000330,-0.23034309925700003
ACH-000331,-0.49679080256700003
ACH-000332,-0.760947369432
ACH-000334,-0.321072972146
ACH-000335,-0.472286460654
ACH-000336,-0.43469418467500004
ACH-000337,-0.43855886169799996
ACH-000339,-0.584978895907
ACH-000341,-0.397928756584
ACH-000348,-0.426292026162
ACH-000350,-0.637126480356
ACH-000352,-0.126976119478
ACH-000356,-0.35571433972499994
ACH-000361,-0.0607684739707
ACH-000362,-0.49811136768
ACH-000363,-0.524731029358
ACH-000364,-0.34902197015
ACH-000365,-0.122082125284
ACH-000366,-0.7210763151749999
ACH-000368,-0.47787503932
ACH-000374,-0.129364418085
ACH-000375,-0.286364323142
ACH-000376,-0.754356916912
ACH-000381,-0.655978690227
ACH-000383,-0.33303695833299995
ACH-000387,-0.432706460471
ACH-000389,-0.487856086082
ACH-000390,-0.0717922718747
ACH-000393,-0.18970459824900002
ACH-000395,-0.32595591006200003
ACH-000397,-0.6680941485
ACH-000401,-0.446346787674
ACH-000402,0.507864154329
ACH-000403,-0.7593136706910001
ACH-000404,-0.389428385631
ACH-000406,-0.255226547229
ACH-000407,-0.353707647265
ACH-000408,-0.298983165213
ACH-000410,-0.5437675848129999
ACH-000411,-0.149189345932
ACH-000414,-0.25800395018000005
ACH-000415,-0.35496341532700004
ACH-000416,-0.8383091528800001
ACH-000420,-0.607501339223
ACH-000421,-0.220553951118
ACH-000424,-0.570268774074
ACH-000425,-0.246434577845
ACH-000426,-0.6890725649670001
ACH-000427,-0.5088127087200001
ACH-000433,-0.318878695042
ACH-000436,-0.594055594233
ACH-000444,-0.313935125396
ACH-000445,-0.464707012173
ACH-000448,-0.23660507804900002
ACH-000450,-0.510313544695
ACH-000452,-0.34740548273599997
ACH-000454,-0.737649310146
ACH-000458,-0.7180405226100001
ACH-000459,-0.39775249631
ACH-000460,-0.5418288024360001
ACH-000461,-0.680939729337
ACH-000463,-0.45581537260300004
ACH-000464,-0.7092025024230001
ACH-000466,-0.603246262821
ACH-000467,-0.20760148771499998
ACH-000468,-0.547845865957
ACH-000469,-0.367764047953
ACH-000470,-0.960824684585
ACH-000471,-0.622395214859
ACH-000472,-0.38576904785599997
ACH-000473,-0.407194780215
ACH-000475,-0.16267122551899998
ACH-000476,-0.49702001123000006
ACH-000477,-0.43392347368699996
ACH-000480,-0.059787087333000005
ACH-000481,-0.152886107082
ACH-000483,-0.425666842472
ACH-000484,-0.273895445435
ACH-000485,-0.5069911772779999
ACH-000486,-0.10762318561499999
ACH-000487,-0.238913322461
ACH-000488,-0.41611822762199996
ACH-000490,-0.439175711826
ACH-000491,-0.252129140658
ACH-000495,-0.5946600525469999
ACH-000496,-0.189525956292
ACH-000499,-0.24280246386399998
ACH-000500,-0.0554381938681
ACH-000502,-0.58302070612
ACH-000503,-0.71950289596
ACH-000505,-0.358841893155
ACH-000507,-0.247995537556
ACH-000510,-0.12490440403799999
ACH-000511,-0.381196718378
ACH-000512,-0.48986182852
ACH-000516,-0.167392176493
ACH-000517,-0.47744478051899997
ACH-000518,-0.680771344838
ACH-000520,-0.211893554188
ACH-000521,-0.47334025700300003
ACH-000522,-0.6930006163179999
ACH-000524,-0.294866783244
ACH-000527,-0.29061801953
ACH-000528,-0.154633465753
ACH-000537,-0.10291530498
ACH-000541,-0.615104102924
ACH-000542,-0.5648218941040001
ACH-000544,-0.23704214532600001
ACH-000545,-0.367015085309
ACH-000547,-0.13179337187999998
ACH-000548,-0.445282458956
ACH-000549,-0.812503753108
ACH-000550,-0.653640948705
ACH-000552,-0.122213372806
ACH-000556,-0.060616705889800004
ACH-000557,-0.854897830491
ACH-000570,-0.8310968910609999
ACH-000571,-0.591121833936
ACH-000573,-0.131638945732
ACH-000576,-0.474803710861
ACH-000580,-0.245510281858
ACH-000584,-0.14469190924900002
ACH-000585,-0.49869989647600005
ACH-000588,-0.692780006654
ACH-000589,-0.35760611471299997
ACH-000591,-0.7067924780249999
ACH-000593,-0.554559446061
ACH-000600,-0.122331652182
ACH-000601,-0.576267709968
ACH-000604,-0.624980119686
ACH-000605,-0.528051591415
ACH-000606,-0.38136112338699996
ACH-000608,0.00450254491753
ACH-000614,-0.205264571293
ACH-000616,-0.39997509352899996
ACH-000618,-0.250464032727
ACH-000619,-0.66621703103
ACH-000620,-0.315527946653
ACH-000621,-0.47286124739600005
ACH-000622,-0.315314251449
ACH-000623,-0.687889448019
ACH-000624,0.0606692454675
ACH-000627,-0.26551252548
ACH-000630,-0.105310441218
ACH-000632,-0.12305710519600001
ACH-000633,-0.351324270749
ACH-000637,-0.35833705662199994
ACH-000638,-0.369795282468
ACH-000646,-0.29091683242
ACH-000647,-0.48733232861299997
ACH-000648,-0.336076895486
ACH-000649,-0.663509475807
ACH-000651,-0.416497150195
ACH-000652,-0.408585030704
ACH-000653,-0.422872294994
ACH-000657,-0.517748305332
ACH-000658,-0.169037240372
ACH-000661,-0.45951927962
ACH-000662,-0.566719592831
ACH-000663,-0.315351256337
ACH-000665,-0.0799831968392
ACH-000671,-0.485604053089
ACH-000673,-0.231753919894
ACH-000676,-0.430197095682
ACH-000677,-0.057740395257099994
ACH-000681,-0.26390061857299996
ACH-000682,-0.29880627748599997
ACH-000683,-0.63075926622
ACH-000684,-0.509456829794
ACH-000688,-0.64880035582
ACH-000693,-0.463235913697
ACH-000694,-0.302754165678
ACH-000695,-0.49438750647299995
ACH-000696,-0.38996864569300005
ACH-000697,-0.33701022648400003
ACH-000699,-0.322118531475
ACH-000701,-0.44922221734800005
ACH-000706,-0.300832978654
ACH-000711,-0.187598468396
ACH-000713,-0.5894875123960001
ACH-000714,-0.8930481078299999
ACH-000718,-0.38957563905000003
ACH-000720,-0.432671684537
ACH-000721,-0.5299119252160001
ACH-000724,-0.648324409739
ACH-000725,-0.498282624148
ACH-000732,-0.10186749858300001
ACH-000734,-0.11761059888699998
ACH-000735,-0.652856392824
ACH-000736,-0.21203502048200001
ACH-000738,-0.584453028871
ACH-000746,-0.149041755007
ACH-000747,0.00835384018516
ACH-000748,-0.650063008635
ACH-000753,-0.33656441637900003
ACH-000756,-0.879814297519
ACH-000757,0.017919952239
ACH-000758,-0.372220287686
ACH-000760,-0.169332257529
ACH-000763,-0.33294781194
ACH-000764,-0.69624254125
ACH-000765,-0.0723556914413
ACH-000766,-0.663520536287
ACH-000767,-0.21135702478799998
ACH-000768,-0.5670238427759999
ACH-000769,-0.47377318285400005
ACH-000770,-0.698669692419
ACH-000771,-0.463915949387
ACH-000773,-0.477578255745
ACH-000776,-0.5232537933560001
ACH-000777,-0.598016254966
ACH-000778,-0.562750029485
ACH-000781,-0.42480326483499997
ACH-000782,-0.275271837211
ACH-000783,-0.792721870106
ACH-000784,-0.43605046705300005
ACH-000785,-0.586855329369
ACH-000787,-0.583108697747
ACH-000788,-0.114890205822
ACH-000791,-0.598757319195
ACH-000792,-0.569793199067
ACH-000794,-0.62259575206
ACH-000796,-0.464627611359
ACH-000799,-0.342404600695
ACH-000800,-0.416500946484
ACH-000802,-0.373332963437
ACH-000804,-0.53540327784
ACH-000805,-0.5947597565680001
ACH-000809,-0.44068061861100005
ACH-000810,-0.446027706473
ACH-000811,-0.303364531286
ACH-000817,-0.735453244606
ACH-000819,-0.450236499299
ACH-000820,-0.603906002651
ACH-000821,-0.543690891276
ACH-000822,-0.181349555974
ACH-000823,-0.330097137552
ACH-000824,-0.35074086585600006
ACH-000827,0.09723086330450001
ACH-000829,-0.6929393407150001
ACH-000831,-0.485079855112
ACH-000832,-0.605268658767
ACH-000833,-0.40293939787699995
ACH-000834,-0.751931037888
ACH-000835,-0.24530408374
ACH-000836,-0.6434120981329999
ACH-000837,-0.137747281739
ACH-000838,-0.684742215796
ACH-000839,-0.7502910547820001
ACH-000840,-0.358282166906
ACH-000841,-0.249259110092
ACH-000843,-0.340350238869
ACH-000846,0.102817429608
ACH-000847,-0.413982960983
ACH-000848,-0.0173405082168
ACH-000849,-0.47292652251999995
ACH-000851,-0.26690330530699996
ACH-000855,-0.250134205537
ACH-000856,-0.46170241832099995
ACH-000858,-0.611765893058
ACH-000859,-0.34967499958400006
ACH-000861,-0.398782101335
ACH-000862,-0.181243363082
ACH-000865,-0.469940000285
ACH-000866,-0.330828246737
ACH-000867,-0.077169038425
ACH-000869,-0.320020258808
ACH-000872,-0.395738713556
ACH-000873,-0.487025495471
ACH-000876,-0.283458052704
ACH-000878,-0.67242243857
ACH-000880,-0.608591141755
ACH-000881,-0.30479906104800003
ACH-000882,-0.32755359484
ACH-000884,-0.49593831333099997
ACH-000885,-0.377520984935
ACH-000887,-0.5254290996159999
ACH-000888,-0.597739752723
ACH-000889,-0.41341693172
ACH-000890,-0.469438824835
ACH-000896,-0.175587568961
ACH-000898,-0.22481113187600002
ACH-000900,-0.07761995835039999
ACH-000901,-0.508216174991
ACH-000905,-0.781749140002
ACH-000906,-0.316986825258
ACH-000907,-0.164352910184
ACH-000910,-0.195530691337
ACH-000911,-0.335844844599
ACH-000912,-0.247032312495
ACH-000913,-0.474268876596
ACH-000915,-0.392156983146
ACH-000916,-0.13488262097
ACH-000917,-0.578427832838
ACH-000921,-0.372333115003
ACH-000924,-0.24573220616
ACH-000926,-0.453512064489
ACH-000928,-0.438031496077
ACH-000929,-0.688109486556
ACH-000932,-0.0730804403091
ACH-000935,-0.347916356338
ACH-000936,-0.384257023722
ACH-000937,-0.718659647072
ACH-000938,-0.42129962638
ACH-000939,-0.333090560363
ACH-000941,-0.346743780627
ACH-000943,-0.323338537106
ACH-000946,-0.10277816919
ACH-000947,-0.36043404832599996
ACH-000948,-0.42902274509099997
ACH-000950,-0.441635330284
ACH-000953,-0.565110967044
ACH-000957,-0.124566603247
ACH-000958,-0.21243747738699997
ACH-000960,-0.404177351285
ACH-000963,-0.615876513894
ACH-000968,-0.0448086165406
ACH-000969,-0.23926090511
ACH-000973,-0.355151978949
ACH-000974,-0.339265685498
ACH-000975,-0.332894060837
ACH-000976,-0.551098396697
ACH-000978,-0.344902380314
ACH-000980,-0.616139345088
ACH-000984,-0.3127771489
ACH-000986,-0.36726852241999997
ACH-000988,-0.277987011831
ACH-000993,-0.339176384726
ACH-000994,-0.168797963821
ACH-000996,-0.302665875044
ACH-001001,-0.611459218733
ACH-001020,-0.230094253768
ACH-001028,-0.6594718870180001
ACH-001031,-0.501978728119
ACH-001038,-0.526714973931
ACH-001048,-0.232542456815
ACH-001050,-0.18559648538600002
ACH-001053,-0.41169913242899997
ACH-001054,-0.376372247942
ACH-001061,-0.29143625645599996
ACH-001067,-0.460109939789
ACH-001075,-0.492329258261
ACH-001096,-0.45049673415799996
ACH-001128,-0.42309270087300005
ACH-001134,0.0364213192606
ACH-001151,-0.893576196891
ACH-001163,-0.263012492745
ACH-001164,-0.721760170185
ACH-001173,-0.0611869494938
ACH-001183,-0.506472982125
ACH-001184,-0.392987289026
ACH-001190,-0.48616391718
ACH-001192,-0.413356531846
ACH-001193,-0.621322296117
ACH-001196,-0.302310078031
ACH-001197,-0.654329921912
ACH-001205,-0.556675048975
ACH-001211,-0.445601551255
ACH-001212,-0.538675332696
ACH-001228,-0.542997562523
ACH-001232,-0.99557501331
ACH-001239,-0.588972072501
ACH-001274,-0.410625505832
ACH-001275,-0.5758386473089999
ACH-001277,-0.365567287117
ACH-001278,-0.556216285271
ACH-001280,-0.47062776794600003
ACH-001283,-0.355569466713
ACH-001289,-0.409116685447
ACH-001295,-0.35704079590800003
ACH-001300,-0.401838706465
ACH-001301,-0.444292286551
ACH-001302,-0.759188477119
ACH-001303,-0.20575328721099997
ACH-001306,-0.447769123835
ACH-001318,-0.37248468846
ACH-001322,-0.743311247665
ACH-001328,-0.54754183827
ACH-001332,-0.37109905775300006
ACH-001333,-0.212947840213
ACH-001336,-0.13139385617799998
ACH-001340,-0.744381624023
ACH-001346,-0.56641836016
ACH-001353,-0.692633083574
ACH-001354,-0.529678412981
ACH-001367,-0.28508824697900004
ACH-001368,-0.5314091393429999
ACH-001374,-0.483479765481
ACH-001375,-0.5973119458899999
ACH-001377,-0.562827011038
ACH-001380,-0.49622503303800003
ACH-001391,-0.295650089848
ACH-001407,-0.453239400339
ACH-001408,-0.784164445659
ACH-001413,-0.36275995696999996
ACH-001430,-0.339412034314
ACH-001431,-0.302959918234
ACH-001450,-0.0917242167031
ACH-001496,-0.253333547325
ACH-001500,-0.21364025401099998
ACH-001521,-0.318386349665
ACH-001523,-0.3200273346
ACH-001532,-0.221277291148
ACH-001536,-0.449029802061
ACH-001550,-0.033211851039299994
ACH-001552,-0.18637015008299998
ACH-001554,-0.42784056413500005
ACH-001645,-0.10484375285
ACH-001654,-0.6829502902850001
ACH-001715,-0.407555520342
ACH-001735,-0.49048840042900005
ACH-001736,-0.58896013147
ACH-001737,-1.03246206791
ACH-001740,-0.49127122125100003
ACH-001745,-0.423974957656
ACH-001750,-0.409873956605
ACH-001765,-0.381193784467
ACH-001956,-0.334784612414
ACH-001957,-0.288624592045
