,PARD3 (56288)
ACH-000004,-0.11814055011600001
ACH-000007,-0.14577542478
ACH-000009,-0.5119025016790001
ACH-000011,-1.00793162324
ACH-000012,0.00199724234885
ACH-000013,-0.68952318197
ACH-000014,-0.086616148706
ACH-000015,-0.113205354796
ACH-000017,-0.00383168445956
ACH-000018,-0.233955209056
ACH-000019,-0.265649104738
ACH-000021,-0.5776327658
ACH-000022,0.126182504406
ACH-000025,-0.0914112930872
ACH-000028,-0.148516254585
ACH-000030,-0.41220665145999996
ACH-000035,-0.139837912926
ACH-000036,-0.238349713544
ACH-000037,-0.19259855049400001
ACH-000039,-0.19926375443100003
ACH-000040,-0.0236362116131
ACH-000041,0.0477455371581
ACH-000042,-0.170941100721
ACH-000045,-0.013862216217100001
ACH-000047,-0.631861747025
ACH-000052,-0.37297527338799996
ACH-000053,-0.299974562495
ACH-000054,-0.132342906977
ACH-000055,0.302627032713
ACH-000060,-0.457579981099
ACH-000067,-0.0696410708062
ACH-000070,-0.24834540711800002
ACH-000075,-0.0497507248224
ACH-000078,-0.23411001829599998
ACH-000082,0.056393341343900005
ACH-000085,0.103238373446
ACH-000086,-0.346738432751
ACH-000087,0.0412749695205
ACH-000092,-0.172000817819
ACH-000095,-0.288969825864
ACH-000097,-0.262175672989
ACH-000098,0.127631499629
ACH-000099,-0.168326408739
ACH-000108,-0.546515331456
ACH-000113,-0.17098389285799998
ACH-000115,-0.075043281223
ACH-000116,-0.544633092842
ACH-000118,-0.346132540035
ACH-000120,-0.12226468425300001
ACH-000123,-0.228363037482
ACH-000127,-0.359516172826
ACH-000128,0.020121303211400002
ACH-000132,-0.330048807093
ACH-000133,-0.067423718679
ACH-000137,-0.118112730057
ACH-000138,-0.408633060457
ACH-000142,-0.0332624875533
ACH-000143,-0.207178457405
ACH-000146,-0.224782342759
ACH-000148,-0.291054641535
ACH-000150,-0.00616458603901
ACH-000152,-0.0062832487539099995
ACH-000153,-0.17320815741999998
ACH-000159,-0.45508752289399995
ACH-000160,-0.0431885548252
ACH-000163,-0.0577925073649
ACH-000167,0.00146999370204
ACH-000168,-0.292731786074
ACH-000169,-0.055268976710500003
ACH-000178,-0.228748343238
ACH-000182,-0.14055937180199998
ACH-000183,-0.0879784463037
ACH-000188,-0.21688848620600001
ACH-000189,-0.427524382309
ACH-000190,-0.0778027705592
ACH-000198,-0.12055458286699999
ACH-000204,-0.42562429611900005
ACH-000206,-0.155116617729
ACH-000207,-0.09560168356380001
ACH-000211,-0.0505106272279
ACH-000215,0.0272814756453
ACH-000221,-0.0230057453328
ACH-000222,-0.179276684516
