,AHCYL2 (23382)
ACH-000004,-0.171219558877
ACH-000007,-0.0472199583224
ACH-000009,0.086854229518
ACH-000011,0.09568636494560001
ACH-000012,0.11171282872600001
ACH-000013,-0.09209658538599999
ACH-000014,-0.232480088319
ACH-000015,-0.19950654075999996
ACH-000017,0.17147003335900002
ACH-000018,0.0524526847801
ACH-000019,0.132605104888
ACH-000021,-0.34969012278800005
ACH-000022,0.016778112909299998
ACH-000025,0.0733559396503
ACH-000028,-0.05613134251730001
ACH-000030,0.011570336923200001
ACH-000035,-0.0500889151253
ACH-000036,-0.193293798402
ACH-000037,0.00381269927891
ACH-000039,-0.0898202177286
ACH-000040,-0.0046347710782099994
ACH-000041,-0.119314472162
ACH-000042,-0.039196226486699993
ACH-000045,-0.13638678809000002
ACH-000047,-0.142783765309
ACH-000052,-0.281253770303
ACH-000053,-0.09500020457589999
ACH-000054,-0.0430848889164
ACH-000055,0.112180690219
ACH-000060,-0.11603626759000002
ACH-000067,-0.014085927680299998
ACH-000070,-0.137709411254
ACH-000075,-0.0706460109444
ACH-000078,0.010458952083499999
ACH-000082,-0.08793701077639998
ACH-000085,-0.09067714456710002
ACH-000086,0.04713616342040001
ACH-000087,0.21042040863400002
ACH-000092,-0.091528023089
ACH-000095,-0.0808816325946
ACH-000097,-0.105154155084
ACH-000098,0.00102695911479
ACH-000099,0.128506390147
ACH-000108,-0.105244844919
ACH-000113,-0.0186053176623
ACH-000115,-0.0102010766248
ACH-000116,0.0749526266938
ACH-000118,-0.13643771696499998
ACH-000120,-0.0960939428585
ACH-000123,-0.04383024414469999
ACH-000127,-0.0403941840012
ACH-000128,-0.000824540275951
ACH-000132,0.0499556621196
ACH-000133,-0.0781324817164
ACH-000137,-0.192528873854
ACH-000138,-0.07684916969
ACH-000142,-0.0227510951306
ACH-000143,-0.0863493049082
ACH-000146,0.00631864350611
ACH-000148,0.104146338376
ACH-000150,-0.0533207009145
ACH-000152,-0.102077384228
ACH-000153,0.211169006556
ACH-000159,0.015776906093
ACH-000160,-0.041536700393599996
ACH-000163,0.0600351270986
ACH-000167,-0.013824504052200001
ACH-000168,0.10077028483200001
