,RICTOR (253260)
ACH-000913,-0.492426603103
ACH-000915,-0.517701680464
ACH-000916,-0.601978457453
ACH-000917,-0.71963022301
ACH-000921,-0.58271683742
ACH-000924,-0.463491395373
ACH-000926,-0.980889521042
ACH-000928,-0.674783424157
ACH-000929,-0.587105232362
ACH-000932,-0.515467142891
ACH-000935,-0.7450396916230001
ACH-000936,-0.712734184904
ACH-000937,-0.8895211192299999
ACH-000938,-1.10927625771
ACH-000939,-0.602618393526
ACH-000941,-0.6233725869110001
ACH-000943,-0.291345409628
ACH-000946,-0.434403237608
ACH-000947,-0.517424843504
ACH-000948,-0.8690551101909999
ACH-000950,-0.6075031382020001
ACH-000953,-0.890223268688
ACH-000957,-0.283336692222
ACH-000958,-0.196491323561
ACH-000960,-1.18852189113
ACH-000963,-0.126541511546
ACH-000968,-0.7465144977779999
ACH-000969,-0.560074893928
ACH-000973,-0.267542629962
ACH-000974,-0.253768082159
ACH-000975,-0.620233723666
ACH-000976,-0.682778745167
ACH-000978,-0.779172876057
ACH-000980,-0.480767949872
ACH-000984,-0.622383431203
ACH-000986,-0.27619716121
ACH-000988,-0.586239165986
ACH-000993,-0.533089869239
ACH-000994,-0.588740222177
ACH-000996,-0.111404470104
ACH-001001,-0.34099231863799995
ACH-001020,-0.606307489905
ACH-001028,-0.7156299168629999
ACH-001031,-0.43533042061300004
ACH-001038,-0.552963159702
ACH-001048,-0.635741292363
ACH-001050,-1.3293754225799999
ACH-001053,-0.632972027901
ACH-001054,-0.7798550286229999
ACH-001061,-0.565604766185
ACH-001067,-0.366769199608
ACH-001075,-0.390448477628
ACH-001096,-0.827219208672
ACH-001128,-1.48957488053
ACH-001134,-0.596399293607
ACH-001151,-0.328271181961
ACH-001163,-0.676088792957
ACH-001164,-0.343842565877
ACH-001173,-0.518287382708
ACH-001183,-0.6548978590810001
ACH-001184,-0.8345670212880001
ACH-001190,-0.528639271356
ACH-001192,-0.649865409172
ACH-001193,-0.38247570984800006
ACH-001196,-0.468204767366
ACH-001197,-0.424315962466
ACH-001205,-0.669825802882
ACH-001211,-0.46719682328100004
ACH-001212,-0.416096172765
ACH-001228,-0.23709431832699998
ACH-001232,-0.625859792859
ACH-001239,-1.24394653201
ACH-001274,-0.288995579499
ACH-001275,-0.333142949529
ACH-001277,-0.603301263384
ACH-001278,-0.483844385141
ACH-001280,-0.200672480364
ACH-001283,-0.548903138064
ACH-001289,-0.520784273981
ACH-001295,-0.377133647869
ACH-001300,-0.366103572349
ACH-001301,-0.160623901932
ACH-001302,-0.122850570371
ACH-001303,0.017837977132400002
ACH-001306,-0.663470222492
ACH-001318,-0.22778422773499998
ACH-001322,-0.254609275927
ACH-001328,-0.7766305689
ACH-001332,-0.418660654588
ACH-001333,-0.286502521093
ACH-001336,-0.71476357248
ACH-001340,-0.22249499147
ACH-001346,-0.336907842799
ACH-001353,-0.492599167562
ACH-001354,-0.212745589816
ACH-001367,-0.16967736881700002
ACH-001368,-0.6526884124310001
ACH-001374,-0.71883988492
ACH-001375,-0.642217190021
ACH-001377,-0.614368724466
ACH-001380,-0.671636152644
ACH-001391,-0.8314740171610001
ACH-001407,-0.881687516406
ACH-001408,-0.727651093703
ACH-001413,-0.407716584226
ACH-001430,-0.613228903812
ACH-001431,-0.7206631589720001
ACH-001450,-0.769634502842
ACH-001496,-0.665764575844
ACH-001500,-0.594873021567
ACH-001521,-0.495971746026
ACH-001523,-0.380757075617
ACH-001532,-0.757908344308
ACH-001536,-0.6376340164459999
ACH-001550,-0.39284243993600004
ACH-001552,-0.47431356547
ACH-001554,-0.802394519227
ACH-001645,-0.599007107783
ACH-001654,-0.520316043607
ACH-001715,-0.0793801624516
ACH-001735,-0.6921654905269999
ACH-001736,-0.5150101952489999
ACH-001737,-0.343989891911
ACH-001740,-0.265536684395
ACH-001745,-0.579324453095
ACH-001750,-0.305133168293
ACH-001765,-0.938230230288
ACH-001956,-0.290274435462
ACH-001957,-0.24312314871500001
