,HIST1H3F (8968)
ACH-000426,-0.158215678307
ACH-000427,-0.51311382688
ACH-000433,-0.042906055734099995
ACH-000436,-0.296864375269
ACH-000444,-0.3658427349
ACH-000445,-0.188093344029
ACH-000448,-0.301877575556
ACH-000450,-0.7174121060750001
ACH-000452,-0.304480454868
ACH-000454,-0.45027003745099997
ACH-000458,-0.426266317469
ACH-000459,-0.031233594649200003
ACH-000460,-0.137131051787
ACH-000461,-0.32144503156599996
ACH-000463,-0.23291841550200001
ACH-000464,-0.0897993568736
ACH-000466,-0.361275050141
ACH-000467,-0.0238724922656
ACH-000468,-0.082933670309
ACH-000469,-0.134707458139
ACH-000470,-0.324327846828
ACH-000471,-0.217990889214
ACH-000472,-0.126503107707
ACH-000473,-0.241495967241
ACH-000475,-0.177286501166
ACH-000476,-0.115690614071
ACH-000477,-0.33066685855300004
ACH-000480,-0.11260443019500001
ACH-000481,-0.262502729699
ACH-000483,-0.052443809296500006
ACH-000484,-0.160412693009
ACH-000485,-0.194762652518
ACH-000486,-0.2593060558
ACH-000487,-0.646504038094
ACH-000488,-0.18852827730399999
ACH-000490,-0.37818446940800005
ACH-000491,-0.241843383571
ACH-000495,-0.282200948651
ACH-000496,-0.276493904865
ACH-000499,-0.11353043313200001
ACH-000500,-0.38661505430200005
ACH-000502,-0.046384234757300004
ACH-000503,-0.239988476252
ACH-000505,-0.18629667565299998
ACH-000507,-0.011327737219200001
ACH-000510,-0.1888120038
ACH-000511,-0.23999205362300002
ACH-000512,-0.22312743800700002
ACH-000516,-0.380926274578
ACH-000517,-0.311779948307
ACH-000518,-0.253329542188
ACH-000520,-0.207344865093
ACH-000521,-0.142308920447
ACH-000522,-0.36048131439000003
ACH-000524,-0.41368285018
ACH-000527,-0.159634962228
ACH-000528,-0.140828991506
ACH-000537,-0.217751795509
ACH-000541,-0.0383898952772
ACH-000542,-0.047189862355500004
ACH-000544,-0.260122124907
ACH-000545,-0.32785687208000003
ACH-000547,0.168871690655
ACH-000548,-0.441392901045
ACH-000549,-0.44120347321500003
ACH-000550,-0.384924791188
ACH-000552,-0.312486168287
ACH-000556,-0.279989855022
ACH-000557,0.0397973722478
ACH-000570,0.07365954049710001
ACH-000571,-0.272951081626
ACH-000573,-0.21866330329300002
ACH-000576,-0.395971192606
ACH-000580,-0.0348835466892
ACH-000584,-0.291755138356
ACH-000585,-0.286819029391
ACH-000588,-0.19539286818799997
ACH-000589,-0.127398389526
ACH-000591,-0.35361923777500004
ACH-000593,-0.0938229615125
ACH-000600,-0.11357883067199999
ACH-000601,-0.18060694886700002
ACH-000604,-0.553196855228
ACH-000605,-0.493894867978
ACH-000606,-0.250493115662
ACH-000608,-0.298628782004
ACH-000614,-0.224064834454
ACH-000616,-0.120599156404
ACH-000618,-0.402792284056
ACH-000619,-0.295339066695
ACH-000620,-0.10228698953500001
ACH-000621,-0.394151264749
ACH-000622,-0.27385124079100004
ACH-000623,-0.348356344596
ACH-000624,-0.18307747440400002
ACH-000627,-0.048031156725199996
ACH-000630,-0.16806015738699998
ACH-000632,-0.328617544339
ACH-000633,-0.151810953639
ACH-000637,-0.429075497684
ACH-000638,-0.223232988858
ACH-000646,-0.045540201893300006
ACH-000647,-0.262232391566
ACH-000648,-0.237952673719
ACH-000649,-0.181367874313
ACH-000651,-0.025050691041299998
ACH-000652,-0.24977151561299998
ACH-000653,-0.223236324212
ACH-000657,-0.156504463273
ACH-000658,-0.136858781357
ACH-000661,0.0684563734393
ACH-000662,-0.025043765179599997
ACH-000663,-0.259311211455
ACH-000665,-0.291603990012
ACH-000671,-0.08490286937139999
ACH-000673,-0.249896379784
ACH-000676,-0.33928706924999996
ACH-000677,-0.202250626805
ACH-000681,-0.0889406689147
ACH-000682,-0.332048958695
ACH-000683,-0.226833470784
ACH-000684,-0.31052174636700003
ACH-000688,-0.329797700394
ACH-000693,-0.209971079844
ACH-000694,-0.327087676735
ACH-000695,-0.04691991113149999
ACH-000696,-0.268896797299
ACH-000697,-0.34013300729900003
ACH-000699,-0.351108713376
ACH-000701,-0.139830018549
ACH-000706,-0.246365857814
ACH-000711,-0.20186481296
ACH-000713,-0.213928776312
ACH-000714,-0.0837069844072
ACH-000718,-0.24073484270599999
ACH-000720,-0.293608791919
ACH-000721,-0.422625104045
ACH-000724,-0.559245992528
ACH-000725,-0.0776407528869
ACH-000732,-0.42102561734
ACH-000734,-0.0974852791667
ACH-000735,-0.295439863251
ACH-000736,-0.27693895462900003
ACH-000738,-0.16903613145500002
ACH-000746,-0.14191448315
ACH-000747,0.061896474250600006
ACH-000748,-0.328449629912
ACH-000753,-0.0697263557788
ACH-000756,-0.216909505352
ACH-000757,-0.08046571076799999
ACH-000758,-0.17167841014199997
ACH-000760,-0.123452612679
ACH-000763,-0.42912386520499995
ACH-000764,-0.9235569444030001
ACH-000765,-0.32992792974
ACH-000766,-0.0423696522936
ACH-000767,-0.0175235257702
ACH-000768,-0.261142799418
ACH-000769,-0.240181065338
ACH-000770,-0.0314556115469
ACH-000771,-0.256220853355
ACH-000773,-0.256271612687
ACH-000776,-0.0963130369199
ACH-000777,-0.253979343805
ACH-000778,-0.36953259696999996
ACH-000781,-0.18866365379099997
ACH-000782,-0.452307796082
ACH-000783,-0.0217789491179
ACH-000784,-0.15764892819700002
ACH-000785,-0.029569748368900004
ACH-000787,-0.155550010727
ACH-000788,-0.108261414872
ACH-000791,-0.171301665886
ACH-000792,-0.19794863655900002
ACH-000794,-0.254359339498
ACH-000796,-0.193942199611
ACH-000799,-0.43850941544100003
ACH-000800,0.14392686283199999
ACH-000802,-0.27709408033300004
ACH-000804,0.118229595054
ACH-000805,-0.464245279516
ACH-000809,-0.202426414397
ACH-000810,-0.424913953982
ACH-000811,-0.173881548626
ACH-000817,-0.30997272090100003
ACH-000819,-0.314033687751
ACH-000820,-0.237927731465
ACH-000821,-0.253265969794
ACH-000822,-0.0964706685572
ACH-000823,-0.182410535361
ACH-000824,-0.275124618049
ACH-000827,-0.26743887220199997
ACH-000829,-0.355457618556
ACH-000831,-0.047277887791499995
ACH-000832,-0.181668901629
ACH-000833,-0.0406810149998
ACH-000834,0.0377387701931
ACH-000835,-0.105372936546
ACH-000836,-0.10566975089700001
ACH-000837,-0.062180314780900005
ACH-000838,-0.14368810874500001
ACH-000839,-0.336783693619
ACH-000840,-0.723802352474
ACH-000841,-0.13373514234099998
ACH-000843,-0.236590593912
ACH-000846,-0.35962472342
ACH-000847,-0.261218477625
ACH-000848,-0.179790431555
ACH-000849,-0.286921397023
ACH-000851,-0.14529935944800002
ACH-000855,-0.313820369489
ACH-000856,-0.0874958294744
ACH-000858,-0.13662871884299999
ACH-000859,-0.14863065779100001
ACH-000861,0.105882864315
ACH-000862,-0.184598865868
ACH-000865,-0.27638832144000003
ACH-000866,-0.299145343883
ACH-000867,-0.218393752238
ACH-000869,-0.0619426954583
ACH-000872,-0.0930084879473
ACH-000873,-0.251131803992
ACH-000876,-0.512865926386
ACH-000878,-0.715336414278
ACH-000880,-0.0941546854978
ACH-000881,-0.152315224947
ACH-000882,-0.354284091409
ACH-000884,-0.0607506965644
ACH-000885,-0.0910960352055
ACH-000887,-0.128501329154
ACH-000888,-0.25602075191999996
ACH-000889,-0.313212355368
ACH-000890,0.030913328035
ACH-000896,-0.296296745325
ACH-000898,-0.0971864410465
ACH-000900,-0.423648872684
ACH-000901,-0.0598771290044
ACH-000905,-0.227143557052
ACH-000906,-0.107739664469
ACH-000907,-0.168054265256
ACH-000910,-0.140812878039
ACH-000911,-0.17673305498
ACH-000912,-0.34297782226499995
ACH-000913,-0.186360918785
ACH-000915,-0.181673874345
ACH-000916,0.403212295519
ACH-000917,-0.08567093425780001
ACH-000921,-0.266710406768
ACH-000924,-0.154342009221
ACH-000926,-0.285773285941
ACH-000928,0.306836353439
ACH-000929,-0.215532904999
ACH-000932,-0.20840520515099997
ACH-000935,-0.321187719988
ACH-000936,-0.372371144356
ACH-000937,-0.19840766481199998
ACH-000938,-0.32813064679000004
ACH-000939,-0.044800377295000006
ACH-000941,-0.12715839775499999
ACH-000943,-0.104203356619
ACH-000946,-0.101315407312
ACH-000947,-0.301962578766
ACH-000948,-0.0357820604563
ACH-000950,-0.22792863883699999
ACH-000953,-0.12114138000199999
ACH-000957,-0.0369516325821
ACH-000958,0.0450107799636
ACH-000960,-0.34096924045500004
ACH-000963,0.31763310889199997
ACH-000968,-0.22631587813499998
ACH-000969,-0.156160581798
ACH-000973,-0.380440573161
ACH-000974,-0.189739501062
ACH-000975,-0.191275406771
ACH-000976,-0.24741951893000003
ACH-000978,0.298485810157
ACH-000980,-0.036423575664699996
ACH-000984,-0.000283504711953
ACH-000986,-0.08085682656719999
ACH-000988,0.138790735783
ACH-000993,-0.31293290953499997
ACH-000994,0.131863617348
ACH-000996,-0.061108864783
ACH-001001,-0.136518686636
ACH-001020,-0.277271759385
ACH-001028,-0.216880685914
ACH-001031,-0.16809104189100002
ACH-001038,-0.0371985969297
ACH-001048,-0.220712658047
ACH-001050,-0.07667997215580001
ACH-001053,0.0288671450531
ACH-001054,-0.171973878367
ACH-001061,-0.0792286408241
ACH-001067,-0.25906884930999996
ACH-001075,-0.10561274878900001
ACH-001096,0.013132540016100001
ACH-001128,-0.29633516293900003
ACH-001134,-0.0653485993712
ACH-001151,-0.263206417527
ACH-001163,-0.046145929396400005
ACH-001164,-0.394855505762
ACH-001173,-0.0655772125892
ACH-001183,-0.0657609261541
ACH-001184,0.0917767498733
ACH-001190,-0.24499422459399997
ACH-001192,-0.14438840122899999
ACH-001193,0.221506243938
ACH-001196,-0.07280387119260001
ACH-001197,0.07049923289410001
ACH-001205,-0.21917357208000002
ACH-001211,-0.26760565755
ACH-001212,-0.177388459822
ACH-001228,0.064774410037
ACH-001232,-0.183481020995
ACH-001239,-0.325090407591
ACH-001274,-0.5589342589090001
ACH-001275,-0.337922306766
ACH-001277,-0.449279749353
ACH-001278,-0.367402903896
ACH-001280,-0.0995308786149
ACH-001283,-0.271305867175
ACH-001289,-0.18963255028099998
ACH-001295,-0.34257903876999996
ACH-001300,-0.08832724535639999
ACH-001301,-0.273467093049
ACH-001302,-0.23399375700800001
ACH-001303,0.05500535369659999
ACH-001306,-0.127741095476
ACH-001318,-0.175894281084
ACH-001322,0.025909194577200003
ACH-001328,-0.24042075808000002
ACH-001332,-0.308968895394
ACH-001333,-0.106179639839
ACH-001336,-0.203171796737
ACH-001340,-0.161310081979
ACH-001346,-0.144063177361
ACH-001353,-0.12469128038100001
ACH-001354,-0.18965579950999997
ACH-001367,0.0540396092703
ACH-001368,-0.208533409622
ACH-001374,-0.115451370008
ACH-001375,-0.28048967659
ACH-001377,-0.159663557526
ACH-001380,-0.060420800775
ACH-001391,-0.22111770017299998
ACH-001407,-0.0180325192337
ACH-001408,-0.272780442905
ACH-001413,-0.301802395145
ACH-001430,-0.331137681476
ACH-001431,-0.09673621239949999
ACH-001450,0.0189308224652
ACH-001496,-0.192029946565
ACH-001500,-0.25998860088799997
ACH-001521,-0.17084787859099998
ACH-001523,-0.147678127649
ACH-001532,-0.262047355622
ACH-001536,0.0800162079689
ACH-001550,-0.332554013152
ACH-001552,-0.363316367155
ACH-001554,-0.16933533731
ACH-001645,-0.13371614852299998
ACH-001654,-0.09563740239700001
ACH-001715,-0.20601898598299997
ACH-001735,-0.261569571067
ACH-001736,-0.267191745149
ACH-001737,-0.451560930006
ACH-001740,-0.0662474451354
ACH-001745,-0.05564796744580001
ACH-001750,-0.190251451606
ACH-001765,-0.274158302971
ACH-001956,-0.22873448445500003
ACH-001957,-0.279639776873
