,CASS4 (57091)
ACH-000404,-0.271015189635
ACH-000406,-0.128795392551
ACH-000407,-0.13137158517
ACH-000408,-0.146567958317
ACH-000410,-0.100763886426
ACH-000411,-0.18363582049000002
ACH-000414,-0.180800405533
ACH-000415,-0.026931675307400003
ACH-000416,-0.324815580241
ACH-000420,-0.17441764531800003
ACH-000421,-0.17640771616599998
ACH-000424,-0.000448056338451
ACH-000425,-0.285021637547
ACH-000426,-0.240148897915
ACH-000427,-0.214364347172
ACH-000433,-0.121436957865
ACH-000436,-0.189247723434
ACH-000444,-0.0800881105336
ACH-000445,-0.157504552535
ACH-000448,-0.273389219831
ACH-000450,-0.289867727642
ACH-000452,-0.244510294612
ACH-000454,-0.147575364909
ACH-000458,-0.018475206020799998
ACH-000459,-0.0725364267466
ACH-000460,-0.139486988765
ACH-000461,-0.290278170739
ACH-000463,-0.26095178009
ACH-000464,-0.219486138839
ACH-000466,-0.27575457476
ACH-000467,-0.309355086778
ACH-000468,-0.202217009637
ACH-000469,-0.32540892744399996
ACH-000470,-0.351174744916
ACH-000471,-0.087887463915
ACH-000472,-0.213150164674
ACH-000473,0.026819410777099997
ACH-000475,-0.155766795275
ACH-000476,-0.0714371330058
ACH-000477,-0.142114098291
ACH-000480,-0.13127414565099998
ACH-000481,-0.262661749998
ACH-000483,-0.0712743903993
ACH-000484,-0.138569159848
ACH-000485,-0.11410727904100001
ACH-000486,-0.130696500776
ACH-000487,-0.294838557828
ACH-000488,-0.25813710616
ACH-000490,-0.288606052342
ACH-000491,-0.143435000798
ACH-000495,-0.00808482296871
ACH-000496,-0.21841578895199998
ACH-000499,-0.20407556190900003
ACH-000500,-0.37699901110100004
ACH-000502,-0.176900702887
ACH-000503,0.123740199429
ACH-000505,-0.1423050964
ACH-000507,-0.122984140124
ACH-000510,-0.18121164891600003
ACH-000511,-0.168813350841
ACH-000512,-0.133342157218
ACH-000516,-0.16770468567900002
ACH-000517,-0.277807149674
ACH-000518,-0.226846126103
ACH-000520,-0.23628359026999998
ACH-000521,-0.5364166996809999
ACH-000522,-0.18357240279399997
ACH-000524,-0.19220557979000003
ACH-000527,-0.180804374387
ACH-000528,-0.214622258565
ACH-000537,-0.26523152189599997
ACH-000541,-0.178953483419
ACH-000542,-0.22007418974800003
ACH-000544,-0.237320968071
ACH-000545,-0.23843324989999998
ACH-000547,-0.167791664542
ACH-000548,-0.140832931486
ACH-000549,0.09393398698339998
ACH-000550,-0.179274615625
ACH-000552,-0.127633762675
ACH-000556,-0.043756489486800006
ACH-000557,-0.380113645943
ACH-000570,-0.254433490906
ACH-000571,-0.23385130522
ACH-000573,-0.188545759338
ACH-000576,-0.11672724693900001
ACH-000580,-0.350142019388
ACH-000584,-0.151499544394
ACH-000585,-0.141040115429
ACH-000588,-0.08752075651709999
ACH-000589,-0.34765864547499997
ACH-000591,-0.231557204361
ACH-000593,-0.0932373330758
ACH-000600,-0.175389139928
ACH-000601,-0.269712439624
ACH-000604,0.0802159551433
ACH-000605,-0.22619942119199998
ACH-000606,-0.166228356577
ACH-000608,-0.19889154407600002
ACH-000614,-0.365883593942
ACH-000616,-0.222745217672
ACH-000618,-0.144638272716
ACH-000619,-0.198050097786
ACH-000620,-0.141384303973
ACH-000621,-0.12600069331299998
ACH-000622,-0.381576613754
ACH-000623,-0.12372803979699999
ACH-000624,-0.17568282795499998
ACH-000627,-0.281209565331
ACH-000630,-0.0626531215961
ACH-000632,-0.333683212347
ACH-000633,-0.34351985732600004
ACH-000637,-0.097292596198
ACH-000638,-0.172628613789
ACH-000646,-0.626679473865
ACH-000647,-0.271867303834
ACH-000648,-0.23967752688000002
ACH-000649,-0.19845472963799998
ACH-000651,-0.17590541329
ACH-000652,-0.106479324113
ACH-000653,-0.282217989249
ACH-000657,-0.262309713444
ACH-000658,-0.39961887986
ACH-000661,-0.0984470717856
ACH-000662,-0.0914631545409
ACH-000663,-0.214490140028
ACH-000665,0.015352901169200002
ACH-000671,-0.12614662909399998
ACH-000673,-0.23347125276099998
ACH-000676,-0.216165307119
ACH-000677,-0.137573027968
ACH-000681,-0.268985061791
ACH-000682,-0.272306258457
ACH-000683,-0.119527639168
ACH-000684,-0.484056650998
ACH-000688,-0.308150914305
ACH-000693,-0.20670246070099998
ACH-000694,-0.09493184842160002
ACH-000695,-0.279558860971
ACH-000696,-0.156033346559
ACH-000697,-0.23715840931999996
ACH-000699,-0.29045137040999996
ACH-000701,-0.377553206491
ACH-000706,-0.00804112123235
ACH-000711,-0.11097427579199999
ACH-000713,-0.0103349902032
ACH-000714,-0.309809484744
ACH-000718,-0.45662991391
ACH-000720,-0.13504214342
ACH-000721,-0.287333258986
ACH-000724,-0.021698432532200003
ACH-000725,-0.0605992830968
ACH-000732,-0.22621366774
ACH-000734,0.0300443318043
ACH-000735,-0.11518889015999999
ACH-000736,-0.324565733019
ACH-000738,-0.336171747499
ACH-000746,-0.18383783952799998
ACH-000747,-0.187773676723
ACH-000748,-0.344141152856
ACH-000753,-0.07065913818439999
ACH-000756,-0.09110139976019999
ACH-000757,-0.158242164681
ACH-000758,-0.284802185262
ACH-000760,-0.274422843477
ACH-000763,-0.292553481273
ACH-000764,-0.104992038365
ACH-000765,-0.18019772619199997
ACH-000766,-0.146266687423
ACH-000767,-0.278476356227
ACH-000768,-0.147270895528
ACH-000769,-0.14797761572
ACH-000770,-0.268004621627
ACH-000771,-0.195483063267
ACH-000773,-0.0436909497131
ACH-000776,-0.141751870661
ACH-000777,-0.218248546186
ACH-000778,-0.15936211153
ACH-000781,-0.267194906245
ACH-000782,-0.185964194896
ACH-000783,-0.38691000528499997
ACH-000784,-0.09511143882539999
ACH-000785,-0.340367202154
ACH-000787,-0.278917833173
ACH-000788,-0.27045405740600004
ACH-000791,-0.245114531382
ACH-000792,-0.18331403455899997
ACH-000794,-0.287036053393
ACH-000796,-0.340296949814
ACH-000799,-0.457726154234
ACH-000800,-0.08788888119339999
ACH-000802,-0.05173362994419999
ACH-000804,-0.19903065547200002
ACH-000805,-0.136162579145
ACH-000809,-0.187350930726
ACH-000810,-0.241028956104
ACH-000811,-0.289459359671
ACH-000817,-0.355688344476
ACH-000819,-0.222217561633
ACH-000820,0.10237708471899999
ACH-000821,-0.37872308945100003
ACH-000822,-0.28755596961
ACH-000823,-0.139893146272
ACH-000824,-0.117133852674
ACH-000827,-0.214338221769
ACH-000829,-0.280776818208
ACH-000831,-0.137938037103
ACH-000832,-0.040762126093699995
ACH-000833,-0.19173509426399998
ACH-000834,-0.228283018802
ACH-000835,-0.135027605992
ACH-000836,-0.211715868034
ACH-000837,-0.302701658789
ACH-000838,-0.20757245306400002
ACH-000839,-0.325537446856
ACH-000840,-0.019898693476
ACH-000841,-0.23155884809900001
ACH-000843,0.0746459882641
ACH-000846,-0.129310276351
ACH-000847,-0.156510946101
ACH-000848,-0.131693335033
ACH-000849,-0.280847560532
ACH-000851,-0.21871582434
ACH-000855,-0.286708195503
ACH-000856,-0.231915324045
ACH-000858,-0.154977422445
ACH-000859,-0.284983558653
ACH-000861,-0.11127321166200001
ACH-000862,-0.226721859005
ACH-000865,-0.18587877819899998
ACH-000866,-0.149861512852
ACH-000867,-0.31581734257399996
ACH-000869,-0.226872493697
ACH-000872,-0.00711318645184
ACH-000873,-0.08508007137589998
ACH-000876,-0.156106506748
ACH-000878,0.000138851182359
ACH-000880,-0.0978938898926
ACH-000881,-0.152600450359
ACH-000882,-0.0833240601184
ACH-000884,-0.34534484002099997
ACH-000885,-0.22384592533599998
ACH-000887,-0.10120020839600001
ACH-000888,-0.156977607129
ACH-000889,0.0255132543072
ACH-000890,-0.47265851652900004
ACH-000896,-0.07537744066930001
ACH-000898,-0.0820483860147
ACH-000900,-0.277400155608
ACH-000901,-0.138191816703
ACH-000905,-0.155141117026
ACH-000906,-0.14579991906300002
ACH-000907,-0.331986248656
ACH-000910,-0.14146485304300002
ACH-000911,-0.06559200181130001
ACH-000912,-0.048580525188
ACH-000913,-0.0991362152245
ACH-000915,-0.22190977596900002
ACH-000916,0.20023127676199998
ACH-000917,-0.352590827185
ACH-000921,-0.250793272206
ACH-000924,-0.132112476003
ACH-000926,-0.523525707241
ACH-000928,-0.318182016781
ACH-000929,-0.086508860736
ACH-000932,-0.0748811457607
ACH-000935,-0.270141558803
ACH-000936,-0.411759424117
ACH-000937,-0.07255053279569999
ACH-000938,-0.127438894596
ACH-000939,-0.143486869123
ACH-000941,-0.105222280113
ACH-000943,-0.18701591802700002
ACH-000946,-0.324466133127
ACH-000947,-0.143067570572
ACH-000948,-0.323162419785
ACH-000950,-0.169392751072
ACH-000953,-0.167656505187
ACH-000957,-0.142250258099
ACH-000958,-0.28442129229
ACH-000960,-0.25031083920499997
ACH-000963,-0.239184754181
ACH-000968,-0.238897642691
ACH-000969,-0.22690976277199998
ACH-000973,-0.0747258885122
ACH-000974,-0.253282952358
ACH-000975,-0.0952822349388
ACH-000976,-0.204279148853
ACH-000978,0.20487140029399997
ACH-000980,-0.14294910961500001
ACH-000984,-0.185521275761
ACH-000986,-0.24993813156
ACH-000988,0.0135576837205
ACH-000993,-0.057868444760499994
ACH-000994,-0.27614457784
ACH-000996,-0.25265404804200003
ACH-001001,-0.133647482133
ACH-001020,-0.066370367182
ACH-001028,-0.21198279429900002
ACH-001031,-0.282844681993
ACH-001038,-0.160412133
ACH-001048,-0.241986746344
ACH-001050,-0.12809669585
ACH-001053,0.073080721889
ACH-001054,-0.035729542381099995
ACH-001061,-0.150533909582
ACH-001067,-0.189455935921
ACH-001075,-0.00389351730103
ACH-001096,0.0517201182276
ACH-001128,-0.0524364466044
ACH-001134,-0.146515843245
ACH-001151,-0.226918970422
ACH-001163,-0.22417880038199997
ACH-001164,-0.389878113166
ACH-001173,-0.358342445467
ACH-001183,-0.22474083347100002
ACH-001184,-0.315331965714
ACH-001190,-0.155613319046
ACH-001192,0.0757140236537
ACH-001193,0.0458564317548
ACH-001196,-0.195477366063
ACH-001197,-0.04983633973130001
ACH-001205,-0.20291602599
ACH-001211,-0.277617040363
ACH-001212,0.116631691943
ACH-001228,-0.114684938147
ACH-001232,-0.246831822625
ACH-001239,-0.247718635913
ACH-001274,-0.175318805273
ACH-001275,-0.34323954020999997
ACH-001277,-0.0129339588405
ACH-001278,-0.19442894993
ACH-001280,-0.240170725324
ACH-001283,-0.205314145955
ACH-001289,-0.308730978204
ACH-001295,-0.213353336779
ACH-001300,-0.243509685188
ACH-001301,-0.12116050560999998
ACH-001302,-0.227785473056
ACH-001303,-0.305939266181
ACH-001306,-0.220289702764
ACH-001318,-0.235513255398
ACH-001322,-0.277215152169
ACH-001328,-0.07839318847089999
ACH-001332,0.028641662829200002
ACH-001333,0.0160224787121
ACH-001336,-0.06689422032430001
ACH-001340,-0.26041385431499997
ACH-001346,-0.221222834498
ACH-001353,-0.3107654445
ACH-001354,-0.17025891709899998
ACH-001367,-0.00211818193981
ACH-001368,-0.20281078267900002
ACH-001374,-0.38146355987899994
ACH-001375,-0.025860527568200002
ACH-001377,-0.316329525524
ACH-001380,-0.113595489782
ACH-001391,-0.264563844619
ACH-001407,-0.126901266906
ACH-001408,-0.19179770158
ACH-001413,-0.297785559422
ACH-001430,-0.13344229021
ACH-001431,-0.103091421207
ACH-001450,-0.028789508317900003
ACH-001496,-0.18970240947099998
ACH-001500,-0.210146285269
ACH-001521,-0.35464380452
ACH-001523,-0.17165767756900002
ACH-001532,-0.324404549645
ACH-001536,-0.26099715659899997
ACH-001550,-0.0857448977936
ACH-001552,-0.07128623954010001
ACH-001554,-0.117308283886
ACH-001645,-0.0666949564724
ACH-001654,-0.23497950318500002
ACH-001715,-0.651026384735
ACH-001735,-0.146117459707
ACH-001736,-0.22933621674600002
ACH-001737,-0.119704077897
ACH-001740,-0.16422048129300001
ACH-001745,0.0105712295994
ACH-001750,-0.21139351513799998
ACH-001765,-0.163235322251
ACH-001956,-0.17602381417399998
ACH-001957,-0.16929429884199998
