,TTK (7272)
ACH-000234,-0.969525789437
ACH-000235,-1.06058551476
ACH-000237,-0.634125064146
ACH-000238,-0.424158665941
ACH-000243,-0.917934939807
ACH-000244,-0.699975179692
ACH-000246,-0.913004960725
ACH-000248,-0.803752256992
ACH-000250,-0.581471767076
ACH-000251,-1.06888307486
ACH-000253,-1.27203205121
ACH-000255,-0.950699462781
ACH-000256,-0.99876933157
ACH-000257,-1.0973785913
ACH-000258,-0.9960796300910001
ACH-000259,-0.808610628053
ACH-000260,-0.890058815328
ACH-000261,-1.0302316302399999
ACH-000262,-0.844781950566
ACH-000263,-1.0969083606799999
ACH-000264,-0.77123242725
ACH-000265,-0.664687553123
ACH-000266,-1.20683996963
ACH-000272,-1.29025379387
ACH-000273,-1.0915251109100002
ACH-000274,-1.31638874745
ACH-000277,-0.7136030130959999
ACH-000278,-0.7789137447319999
ACH-000279,-0.831638743559
ACH-000280,-0.8426184395499999
ACH-000281,-0.533875599619
ACH-000288,-0.817851719714
ACH-000291,-0.859750973634
ACH-000293,-0.934703931585
ACH-000294,-0.7198294094490001
ACH-000295,-0.6203776843450001
ACH-000296,-1.02065395531
ACH-000302,-0.7559823096510001
ACH-000304,-1.20027791366
ACH-000307,-0.7247297750489999
ACH-000308,-1.00503193666
ACH-000310,-1.0
ACH-000311,-0.7653824319949999
ACH-000312,-0.831961669515
ACH-000315,-0.774344554642
ACH-000316,-0.613146475425
ACH-000317,-0.767508662851
ACH-000318,-0.905572595773
ACH-000319,-0.804502606036
ACH-000320,-0.803015279248
ACH-000322,-0.7809048366760001
ACH-000323,-1.2543935229899998
ACH-000324,-0.9348088302590001
ACH-000329,-0.7466840228849999
ACH-000330,-0.715871387637
ACH-000331,-1.05594783567
ACH-000332,-0.9117505851209999
ACH-000334,-0.950614422476
ACH-000335,-0.595008438175
ACH-000336,-0.787058808574
ACH-000337,-1.01173642231
ACH-000339,-0.979574861507
ACH-000341,-0.867431318699
ACH-000348,-0.901260247605
ACH-000350,-1.13583779646
ACH-000352,-0.895489913317
ACH-000356,-0.994939002881
ACH-000361,-0.775050616055
ACH-000362,-0.630985068996
ACH-000363,-1.08426748428
ACH-000364,-0.815220415836
ACH-000365,-0.7818061226749999
ACH-000366,-0.903351760139
ACH-000368,-1.33445239753
ACH-000374,-0.723861419473
ACH-000375,-0.694142576441
ACH-000376,-1.02561135362
ACH-000381,-0.7497387004539999
ACH-000383,-0.980374055796
ACH-000387,-0.854466117286
ACH-000389,-1.22125812782
ACH-000390,-0.9129833833550001
ACH-000393,-0.934761097159
ACH-000395,-1.2091253346
ACH-000397,-0.774917066467
ACH-000401,-0.780626639383
ACH-000402,-1.16093160409
ACH-000403,-1.2830903693200002
ACH-000404,-1.0304249246700001
ACH-000406,-0.754043844258
ACH-000407,-1.06941081524
ACH-000408,-0.626059907022
ACH-000410,-0.890196278833
ACH-000411,-0.755751814878
ACH-000414,-0.904816474998
ACH-000415,-0.7927271915530001
ACH-000416,-1.0342135906899999
ACH-000420,-1.14925014486
ACH-000421,-1.0
ACH-000424,-0.9076649013220001
ACH-000425,-0.8602819396520001
ACH-000426,-0.831826745536
ACH-000427,-0.983622627027
ACH-000433,-1.04853960809
ACH-000436,-1.02078457708
ACH-000444,-0.597217745529
ACH-000445,-0.949137491287
ACH-000448,-0.887933719941
ACH-000450,-0.8424271700660001
ACH-000452,-0.799606651415
ACH-000454,-0.823158068209
ACH-000458,-0.74234144512
ACH-000459,0.0225751141861
ACH-000460,-0.925185295758
ACH-000461,-0.628094266353
ACH-000463,-0.8983030453759999
ACH-000464,-0.7582806434299999
ACH-000466,-0.8676893572259999
ACH-000467,-1.02476493051
ACH-000468,-0.987882167226
ACH-000469,-0.901963471023
ACH-000470,-0.8610910810439999
ACH-000471,-0.755902395343
ACH-000472,-1.11287217069
ACH-000473,-0.479620636207
ACH-000475,-0.877113486549
ACH-000476,-1.1039052752399998
ACH-000477,-1.0358889945999998
ACH-000480,-0.69024941727
ACH-000481,-1.01963433499
ACH-000483,-0.7703343884389999
ACH-000484,-1.0707142115700001
ACH-000485,-1.3280759619700002
ACH-000486,-0.74810388934
ACH-000487,-0.877751741225
ACH-000488,-0.9191590457240001
ACH-000490,-0.8964903871240001
ACH-000491,-0.793593862648
ACH-000495,-0.6584425260360001
ACH-000496,-0.861333196147
ACH-000499,-0.6755429138879999
ACH-000500,-1.0057169989899999
ACH-000502,-0.762956484111
ACH-000503,-0.5415059763600001
ACH-000505,-0.9194779568979999
ACH-000507,-0.857301153471
ACH-000510,-0.8111916805380001
ACH-000511,-1.05956682918
ACH-000512,-0.529993545709
ACH-000516,-1.3458191327899998
ACH-000517,-1.1383225664299998
ACH-000518,-0.645116520399
ACH-000520,-1.1556150084299999
ACH-000521,-1.1011841079200002
ACH-000522,-1.24480528902
ACH-000524,-0.9134319981739999
ACH-000527,-0.707662197016
ACH-000528,-0.9788191179979999
ACH-000537,-0.843990067326
ACH-000541,-0.564094542966
ACH-000542,-1.0315789073200001
ACH-000544,-0.964679834795
ACH-000545,-0.944500132844
ACH-000547,-0.7526640639409999
ACH-000548,-1.06173766035
ACH-000549,-0.8170085983959999
ACH-000550,-1.02536117418
ACH-000552,-0.7982119895550001
ACH-000556,-1.1207618326200002
ACH-000557,-1.1920606488299998
ACH-000570,-0.917516528779
ACH-000571,-1.24028855306
ACH-000573,-0.667058771754
ACH-000576,-0.964236970795
ACH-000580,-0.9077630254979999
ACH-000584,-0.864559732718
ACH-000585,-0.593050999916
ACH-000588,-0.563538405159
ACH-000589,-0.868871898418
ACH-000591,-1.0795219112799999
ACH-000593,-0.811787634235
ACH-000600,-1.26049781396
ACH-000601,-0.908788238067
ACH-000604,-0.9884035419480001
ACH-000605,-1.08675766828
ACH-000606,-0.8359590760060001
ACH-000608,-1.07268346719
ACH-000614,-0.8763583196610001
ACH-000616,-0.841155883991
ACH-000618,-0.9426249173100001
ACH-000619,-0.921909020342
ACH-000620,-0.9673497506990001
ACH-000621,-1.07905309652
ACH-000622,-0.802030486259
ACH-000623,-0.773872426866
ACH-000624,-0.9685709733
ACH-000627,-1.10531178385
ACH-000630,-0.7249366908759999
ACH-000632,-0.982097602598
ACH-000633,-0.6700235846989999
ACH-000637,-0.723013142763
ACH-000638,-0.8748895642360001
ACH-000646,-1.0047992403100001
ACH-000647,-0.9004302186200001
ACH-000648,-0.858765592399
ACH-000649,-0.8579170585070001
ACH-000651,-0.8036150553929999
ACH-000652,-0.658416286463
ACH-000653,-0.7089504876739999
ACH-000657,-0.840674307773
ACH-000658,-0.7183907900220001
ACH-000661,-0.975355634491
ACH-000662,-1.17651319664
ACH-000663,-0.832066732371
ACH-000665,-1.04559888532
ACH-000671,-0.797840111579
ACH-000673,-0.863272501275
ACH-000676,-0.785089420459
ACH-000677,-0.8128006769580001
ACH-000681,-0.863146271941
ACH-000682,-0.9385509517530001
ACH-000683,-0.89196284191
ACH-000684,-0.85044521076
ACH-000688,-0.586562089213
ACH-000693,-0.790515525118
ACH-000694,-0.633858088767
ACH-000695,-1.03092437039
ACH-000696,-0.736301333738
ACH-000697,-0.7469152949079999
ACH-000699,-0.9238630090119999
ACH-000701,-1.1895736568100002
ACH-000706,-0.687359093083
ACH-000711,-0.9104660371459999
ACH-000713,-0.9257487945299999
ACH-000714,-1.12852330381
ACH-000718,-1.1766820931200002
ACH-000720,-1.05518617897
ACH-000721,-1.08819221726
ACH-000724,-0.8469019376129999
ACH-000725,-1.26257253317
ACH-000732,-0.793439037663
ACH-000734,-0.777726618388
ACH-000735,-0.873797825193
ACH-000736,-0.646927614744
ACH-000738,-0.81935373555
ACH-000746,-0.8228493610459999
ACH-000747,-1.0231803181499999
ACH-000748,-1.03884993887
ACH-000753,-0.77691997228
ACH-000756,-1.09717227598
ACH-000757,-0.7360399109389999
ACH-000758,-0.791550981992
ACH-000760,-1.10872053827
ACH-000763,-0.834816376069
ACH-000764,-0.879944449859
ACH-000765,-0.7244131630030001
ACH-000766,-0.892618957142
ACH-000767,-1.11556647161
ACH-000768,-0.966497884283
ACH-000769,-0.9104250612710001
ACH-000770,-1.07660184701
ACH-000771,-0.9954881244220001
ACH-000773,-0.976841922169
ACH-000776,-0.826815770986
ACH-000777,-0.660425666081
ACH-000778,-1.07197296968
ACH-000781,-0.7675442570919999
ACH-000782,-0.806925743655
ACH-000783,-1.39734406993
ACH-000784,-0.880903351947
ACH-000785,-1.01901076807
ACH-000787,-0.7065967004539999
ACH-000788,-0.9536108812459999
ACH-000791,-1.20748711887
ACH-000792,-0.7115012176209999
ACH-000794,-0.9249165278470001
ACH-000796,-1.30864160403
ACH-000799,-1.18573264089
ACH-000800,-1.0892510626899998
ACH-000802,-0.620354341505
ACH-000804,-1.09890669548
ACH-000805,-0.940937047254
ACH-000809,-1.00332331677
ACH-000810,-0.824422652744
ACH-000811,-0.7661699206300001
ACH-000817,-0.9861040412100001
ACH-000819,-0.802344521461
ACH-000820,-0.869023240402
ACH-000821,-0.836830871741
ACH-000822,-1.06408822567
ACH-000823,-0.942231197507
ACH-000824,-1.10727567097
ACH-000827,-0.872568360828
ACH-000829,-0.851331648591
ACH-000831,-0.899490365749
ACH-000832,-0.6585845382450001
ACH-000833,-0.64271191529
ACH-000834,-0.929775706663
ACH-000835,-0.5951012143159999
ACH-000836,-1.28356550114
ACH-000837,-0.664411294838
ACH-000838,-0.772309543698
ACH-000839,-1.00855159801
ACH-000840,-0.459526637897
ACH-000841,-1.14863653846
ACH-000843,-0.879687427352
ACH-000846,-1.07447747282
ACH-000847,-0.902203557705
ACH-000848,-0.9877501381489999
ACH-000849,-0.75957937233
ACH-000851,-1.13706499663
ACH-000855,-0.774791385859
ACH-000856,-0.768150700268
ACH-000858,-0.7651190290109999
ACH-000859,-0.5557420410689999
ACH-000861,-0.7594116182189999
ACH-000862,-0.593012791424
ACH-000865,-0.731794980649
ACH-000866,-0.973122969592
ACH-000867,-1.1392897866299998
ACH-000869,-0.305510790458
ACH-000872,-0.8985449355149999
ACH-000873,-0.525486680308
ACH-000876,-0.959080082071
ACH-000878,-0.567173553555
ACH-000880,-0.663462067035
ACH-000881,-0.877083520349
ACH-000882,-0.983443580693
ACH-000884,-0.919883795417
ACH-000885,-0.746487664418
ACH-000887,-0.9907708174200002
ACH-000888,-1.06427612917
ACH-000889,-0.663525401691
ACH-000890,-0.859208640563
ACH-000896,-0.754399954384
ACH-000898,-1.06798455224
ACH-000900,-0.7592203701450001
ACH-000901,-1.13262196423
ACH-000905,-0.999410926888
ACH-000906,-1.02251055506
ACH-000907,-0.9593722428370001
ACH-000910,-0.71372797058
ACH-000911,-0.9885223382100001
ACH-000912,-0.9194611740979999
ACH-000913,-0.7353038856980001
ACH-000915,-1.1311204250799998
ACH-000916,-1.19574888815
ACH-000917,-0.8759555714499999
ACH-000921,-1.0407769648799998
ACH-000924,-0.883479817545
ACH-000926,-0.812540955933
ACH-000928,-1.13142815214
ACH-000929,-0.9694746691339999
ACH-000932,-1.12720097173
ACH-000935,-0.796573445721
ACH-000936,-0.792075904904
ACH-000937,-0.8185305766600001
ACH-000938,-1.1002148985100002
ACH-000939,-0.8089894069410001
ACH-000941,-0.8738151546799999
ACH-000943,-0.910022892913
ACH-000946,-0.97724422
ACH-000947,-0.9075555462980001
ACH-000948,-0.919983054833
ACH-000950,-0.944791304175
ACH-000953,-1.2797156326999999
ACH-000957,-0.826663446758
ACH-000958,-1.18060007426
ACH-000960,-0.9506415708759999
ACH-000963,-1.35703923134
ACH-000968,-0.7318872965880001
ACH-000969,-0.8669214313770001
ACH-000973,-1.04572643703
ACH-000974,-0.8972903001520001
ACH-000975,-0.9193007842659999
ACH-000976,-1.1360111432100002
ACH-000978,-0.549490158794
ACH-000980,-0.8377623100830001
ACH-000984,-0.990099033417
ACH-000986,-0.903259981671
ACH-000988,-1.27487659893
ACH-000993,-0.8507383959810001
ACH-000994,-0.912543893196
ACH-000996,-0.995584323462
ACH-001001,-1.1374912668700001
ACH-001020,-0.851016894561
ACH-001028,-1.0822405003
ACH-001031,-0.703135719304
ACH-001038,-0.9704698411329999
ACH-001048,-0.714884660407
ACH-001050,-0.762780680508
ACH-001053,-0.832160365316
ACH-001054,-0.882001392609
ACH-001061,-0.920760567983
ACH-001067,-0.657553591376
ACH-001075,-0.584528702228
ACH-001096,-0.79829936631
ACH-001128,-0.880088789763
ACH-001134,-1.3537276303
ACH-001151,-0.9301577561509999
ACH-001163,-0.9456409248200001
ACH-001164,-0.6766546274009999
ACH-001173,-1.02095370668
ACH-001183,-0.9681985662289999
ACH-001184,-0.558122236526
ACH-001190,-0.878278832165
ACH-001192,-0.743002127195
ACH-001193,-1.28379843794
ACH-001196,-0.968208053429
ACH-001197,-0.842519195941
ACH-001205,-0.970370690191
ACH-001211,-1.0404798562200002
ACH-001212,-0.81903592615
ACH-001228,-0.416712731908
ACH-001232,-0.970044561039
ACH-001239,-0.718812154027
ACH-001274,-0.931614741327
ACH-001275,-0.881708855254
ACH-001277,-0.788118659412
ACH-001278,-0.74148511883
ACH-001280,-1.03216442719
ACH-001283,-0.855579895766
ACH-001289,-0.9637634534909999
ACH-001295,-1.03608015438
ACH-001300,-1.08297883088
ACH-001301,-0.991458688241
ACH-001302,-1.0702654018200002
ACH-001303,-1.16129334365
ACH-001306,-0.938794916582
ACH-001318,-0.532477744123
ACH-001322,-0.755355527062
ACH-001328,-0.9728540189589999
ACH-001332,-0.904456072626
ACH-001333,-0.849129024631
ACH-001336,-1.16124020657
ACH-001340,-0.8319543398450001
ACH-001346,-0.786836279849
ACH-001353,-1.0559144713500002
ACH-001354,-0.720853837947
ACH-001367,-1.07767776424
ACH-001368,-0.966669605203
ACH-001374,-1.10403385916
ACH-001375,-1.1394240471200001
ACH-001377,-0.947897904498
ACH-001380,-1.18469541294
ACH-001391,-1.21017568957
ACH-001407,-0.7693640325409999
ACH-001408,-0.890752720477
ACH-001413,-1.09625958662
ACH-001430,-1.05693681782
ACH-001431,-0.9275326880679999
ACH-001450,-0.630719607129
ACH-001496,-0.9304669957359999
ACH-001500,-0.455395225777
ACH-001521,-1.00806531806
ACH-001523,-0.5101664700190001
ACH-001532,-0.715953784218
ACH-001536,-0.897635618636
ACH-001550,-0.814361309678
ACH-001552,-0.8270790971259999
ACH-001554,-0.7753141051100001
ACH-001645,-1.2714023481399999
ACH-001654,-0.6281677322479999
ACH-001715,-0.799814998612
ACH-001735,-0.950181959783
ACH-001736,-0.755905718308
ACH-001737,-1.3410106925299998
ACH-001740,-0.802611681634
ACH-001745,-0.882861447298
ACH-001750,-0.881511025696
ACH-001765,-0.808412553582
ACH-001956,-0.910239038731
ACH-001957,-0.875790285381
