,TRAF5 (7188)
ACH-000004,0.260888950251
ACH-000007,0.18658923488899998
ACH-000009,0.040317620734099995
ACH-000011,0.261435911425
ACH-000012,0.11167732782400001
ACH-000013,0.116418914566
ACH-000014,0.174216793519
ACH-000015,0.15484062165999998
ACH-000017,-0.108485609242
ACH-000018,0.236674795581
ACH-000019,0.20832253766800002
ACH-000021,0.121057071568
ACH-000022,0.15224120736400001
ACH-000025,0.124994661975
ACH-000028,0.133215051768
ACH-000030,0.138080880353
ACH-000035,0.133936545859
ACH-000036,0.115010021992
ACH-000037,0.14864974350500001
ACH-000039,0.32509085852200004
ACH-000040,0.12462539127399999
ACH-000041,0.215776837808
ACH-000042,0.042954146135
ACH-000045,0.12062938349999999
ACH-000047,-0.0652564422032
ACH-000052,0.045475131290800004
ACH-000053,0.159312227355
ACH-000054,-0.0027547999013799998
ACH-000055,0.052631097451599995
ACH-000060,0.19356573123399998
ACH-000067,0.243554122909
ACH-000070,0.008927109311030001
ACH-000075,0.253235357634
ACH-000078,0.174214719419
ACH-000082,0.218087566999
ACH-000085,0.0456599747167
ACH-000086,-0.027463375402
ACH-000087,0.271518370898
ACH-000092,0.12535176557
ACH-000095,0.09032285519649999
ACH-000097,0.140934501753
ACH-000098,0.16191020056299998
ACH-000099,0.226481466586
ACH-000108,0.111505416404
ACH-000113,0.16398235648099999
ACH-000115,0.232919482295
ACH-000116,0.14180886199
ACH-000118,0.109393011777
ACH-000120,-0.09248676317510002
ACH-000123,0.167188265498
ACH-000127,0.12080367749000001
ACH-000128,0.0610234264265
ACH-000132,0.0350230337244
ACH-000133,0.0112254914521
ACH-000137,0.0891280093003
ACH-000138,0.131234709162
ACH-000142,0.0712344132217
ACH-000143,0.199235654977
ACH-000146,0.149165681408
ACH-000148,0.0412916432881
ACH-000150,0.274843170833
ACH-000152,0.211424977958
ACH-000153,0.240225536634
ACH-000159,0.185837886445
ACH-000160,0.20064581877300003
ACH-000163,0.0989346735703
ACH-000167,0.0114372943365
ACH-000168,0.0769380920898
ACH-000169,-0.00837146442362
ACH-000178,0.197948723619
ACH-000182,0.07813380884269999
ACH-000183,-0.0516486809571
ACH-000188,0.0587559887694
ACH-000189,0.419944980476
ACH-000190,-0.16374259612199998
ACH-000198,0.16695221664999998
ACH-000204,0.15682859579000002
ACH-000206,0.282756070615
ACH-000207,0.129071623746
ACH-000211,0.0803230255123
ACH-000215,0.147591788164
ACH-000221,0.18382829486299998
ACH-000222,0.0182405105365
ACH-000223,0.154490168514
ACH-000226,-0.0716140314928
ACH-000227,-0.0928127169181
ACH-000228,0.0497733895386
ACH-000231,0.134438160079
ACH-000232,0.188991960255
ACH-000233,0.0259530798942
ACH-000234,0.035136993301199994
ACH-000235,0.08837658926410001
ACH-000237,0.177585007743
ACH-000238,0.255277878684
ACH-000243,0.0929126206549
ACH-000244,0.038324949237099996
ACH-000246,0.0669303516309
ACH-000248,0.06140481679859999
ACH-000250,0.0887179315522
ACH-000251,0.00828077974063
ACH-000253,0.10837367114499999
ACH-000255,0.10791600078500001
ACH-000256,0.120938059242
ACH-000257,0.121105687655
ACH-000258,-0.19818535993900002
ACH-000259,0.232808624932
ACH-000260,0.189517411059
ACH-000261,0.009513593457770001
ACH-000262,0.352973472993
ACH-000263,0.281035411225
ACH-000264,0.102953880817
ACH-000265,0.152304682866
ACH-000266,0.080005725154
ACH-000272,0.0913591828259
ACH-000273,0.17540098443
ACH-000274,0.145662630089
ACH-000277,-0.0691986456369
ACH-000278,0.120924351935
ACH-000279,0.218735031624
ACH-000280,0.12428951360200001
ACH-000281,0.037980404354800004
ACH-000288,0.126442616363
ACH-000291,0.10870832919199999
ACH-000293,0.0008433773266760001
ACH-000294,0.19164952558499998
ACH-000295,0.106647756584
ACH-000296,0.233839037228
ACH-000302,0.201368043871
ACH-000304,-0.0930195033572
ACH-000307,0.0942842184547
ACH-000308,0.134944217586
ACH-000310,0.055507839662699995
ACH-000311,0.12996128310799998
ACH-000312,-0.0576162289659
ACH-000315,-0.00550602006193
ACH-000316,-0.0854858340828
ACH-000317,0.17461996126200002
ACH-000318,0.154247087299
ACH-000319,0.176604674474
ACH-000320,-0.0200386612698
ACH-000322,0.0545400868868
ACH-000323,0.31743685991799997
ACH-000324,0.042686512610999996
ACH-000329,0.00585300497904
ACH-000330,0.14603801888
ACH-000331,0.239695248862
ACH-000332,0.10686116097100001
ACH-000334,0.126605870872
ACH-000335,0.346675184749
ACH-000336,0.213232732562
ACH-000337,0.45231589225100005
ACH-000339,0.14697494328
ACH-000341,0.0903003906927
ACH-000348,0.00361688511253
ACH-000350,0.017275362179900004
ACH-000352,0.170726653776
ACH-000356,0.0051402137761499996
ACH-000361,0.012829519741899999
ACH-000362,0.17611956830800002
ACH-000363,0.041378720076699994
ACH-000364,0.23538956815
ACH-000365,0.20847107386100003
ACH-000366,0.0955308124398
ACH-000368,0.241290196613
ACH-000374,0.158123365789
ACH-000375,0.0645059797181
ACH-000376,0.0123442982681
ACH-000381,-0.05537201499509999
ACH-000383,0.10611281325
ACH-000387,0.0542920932925
ACH-000389,0.20086160542999998
ACH-000390,0.0684076578543
ACH-000393,0.07447996257410001
ACH-000395,0.08228182261889999
ACH-000397,0.260653192797
ACH-000401,-0.111929908163
ACH-000402,-0.169327899648
ACH-000403,0.100020381564
ACH-000404,0.33979355731600003
ACH-000406,0.07638348547410001
ACH-000407,0.21144265603100001
ACH-000408,0.0765523484469
ACH-000410,0.079784510274
ACH-000411,0.052491995861099996
ACH-000414,0.233085039629
ACH-000415,0.044172528745900004
ACH-000416,0.111390911678
ACH-000420,-0.0566340562168
ACH-000421,0.0802027014965
ACH-000424,0.333513383793
ACH-000425,0.10290871599899999
ACH-000426,0.277740259181
ACH-000427,-0.0215756106815
ACH-000433,0.0902321350161
ACH-000436,-0.0351083285581
ACH-000444,-0.111161380012
ACH-000445,-0.0637213162606
ACH-000448,0.109407955474
ACH-000450,0.277683112974
ACH-000452,0.142912327248
ACH-000454,0.212789566004
ACH-000458,0.261305089562
ACH-000459,0.0782518643985
ACH-000460,0.117830425756
ACH-000461,0.032764619351900004
ACH-000463,0.127415734142
ACH-000464,0.0200491197608
ACH-000466,0.0330503752257
ACH-000467,0.15293089398600002
ACH-000468,0.0547173716469
ACH-000469,0.15032468965600002
ACH-000470,0.133911277816
ACH-000471,0.0490895626458
ACH-000472,0.0124839695481
ACH-000473,0.35273196775300003
ACH-000475,0.14017462555500002
ACH-000476,0.225484414694
ACH-000477,0.16886781028
ACH-000480,0.189304010568
ACH-000481,0.0596023364063
ACH-000483,0.08377262359019999
ACH-000484,0.20348397431499998
ACH-000485,0.232670837192
ACH-000486,0.135998803523
ACH-000487,0.205908969172
ACH-000488,0.149159920671
ACH-000490,0.0651703663224
ACH-000491,0.15833374725299998
ACH-000495,0.20727965735999998
ACH-000496,0.0410209571915
ACH-000499,0.37793772748599996
ACH-000500,0.37975619026100005
ACH-000502,0.027917894883599997
ACH-000503,0.09082891856339999
ACH-000505,0.013582874454099999
ACH-000507,0.19345398928500002
ACH-000510,0.0630792184687
ACH-000511,0.20635945596900002
ACH-000512,0.09354646707869999
ACH-000516,-0.09485407906539998
ACH-000517,0.138965030318
ACH-000518,0.08305450568850001
ACH-000520,0.00866543537659
ACH-000521,0.141027343248
ACH-000522,0.149731127141
ACH-000524,0.138383899017
ACH-000527,0.0806563152084
ACH-000528,0.038200349174199996
ACH-000537,0.155881452742
ACH-000541,0.282100461272
ACH-000542,0.141737931617
ACH-000544,0.11271106304600001
ACH-000545,-0.0983367900554
ACH-000547,0.12106416919600001
ACH-000548,0.0926070958636
ACH-000549,0.123988203664
ACH-000550,-0.00041561084850500005
ACH-000552,0.132440561337
ACH-000556,0.131607112878
ACH-000557,0.0834591172793
ACH-000570,0.292323858433
ACH-000571,0.113287197034
ACH-000573,0.144441712806
ACH-000576,0.0735141053443
ACH-000580,0.041760890239199995
ACH-000584,0.0191628652722
ACH-000585,0.0392566953482
ACH-000588,0.261252542628
ACH-000589,0.0166429792451
ACH-000591,0.207440519087
ACH-000593,0.0524329021679
ACH-000600,0.062496407287999996
ACH-000601,0.0864709881261
ACH-000604,-0.20461222348299998
ACH-000605,0.0885466194496
ACH-000606,-0.007782044468649999
ACH-000608,0.24053519051999997
ACH-000614,0.163247801311
ACH-000616,0.220490105389
ACH-000618,0.173460979752
ACH-000619,0.11439503439099999
ACH-000620,0.20271206503800002
ACH-000621,0.235603340852
ACH-000622,0.153660018143
ACH-000623,0.132036845568
ACH-000624,0.11510164682900001
ACH-000627,0.13279682583799998
ACH-000630,0.14566477274800002
ACH-000632,0.143283733926
ACH-000633,0.130520021629
ACH-000637,0.23146468725299998
ACH-000638,-0.164982626026
ACH-000646,0.430879583597
ACH-000647,0.154766172406
ACH-000648,0.20898949870900002
ACH-000649,0.0760293294045
ACH-000651,0.0821463670187
ACH-000652,0.34036852687299995
ACH-000653,0.15625375479
ACH-000657,0.029933782894599997
ACH-000658,-0.145246323316
ACH-000661,0.0133974268081
ACH-000662,0.282624903473
ACH-000663,-0.0163656335989
ACH-000665,0.126369743268
ACH-000671,0.214193971725
ACH-000673,0.0337805482559
ACH-000676,0.16798827911699998
ACH-000677,-0.00134508368612
ACH-000681,0.143438370516
ACH-000682,0.12217530766899999
ACH-000683,0.0600584218566
ACH-000684,0.07651974274189999
ACH-000688,0.265542986244
ACH-000693,0.17831713882
ACH-000694,0.148461173103
ACH-000695,0.22303790570300003
ACH-000696,0.09712599078199999
ACH-000697,0.11120515073699999
ACH-000699,0.14569274305
ACH-000701,0.168191843537
ACH-000706,0.0535329681317
ACH-000711,0.136730134503
ACH-000713,-0.0469679336831
ACH-000714,2.66342060663e-05
ACH-000718,0.195087419122
ACH-000720,-0.0084212646965
ACH-000721,0.0948911276912
ACH-000724,0.23758786538100002
ACH-000725,0.032194834218099995
ACH-000732,0.22530147312600002
ACH-000734,0.167032250984
ACH-000735,-0.071188200783
ACH-000736,0.138253516404
ACH-000738,0.14304094335200002
ACH-000746,0.12178171570900001
ACH-000747,0.075247525892
ACH-000748,0.129791884861
ACH-000753,0.09459428292989999
ACH-000756,0.06446603074990001
ACH-000757,-0.11859295900399999
ACH-000758,0.126317105658
ACH-000760,0.0358116038207
ACH-000763,0.018561268507700002
ACH-000764,0.08109430083489999
ACH-000765,0.197630518114
ACH-000766,0.113930805844
ACH-000767,0.121559960934
ACH-000768,0.149156342276
ACH-000769,0.125473372544
ACH-000770,0.151153555907
ACH-000771,0.0224710010501
ACH-000773,0.39320837104
ACH-000776,0.20301508985800001
ACH-000777,0.20909133485599998
ACH-000778,-0.06750203887299999
ACH-000781,0.0869886459904
ACH-000782,0.21763181580899998
ACH-000783,0.153567466925
ACH-000784,0.0786196537747
ACH-000785,-0.130007111204
ACH-000787,-0.028793596722300002
ACH-000788,0.138869948178
ACH-000791,0.008252341223470001
ACH-000792,0.17845284263
ACH-000794,0.200743637442
ACH-000796,0.08142076864560001
ACH-000799,0.0566305708798
ACH-000800,0.13114354087400001
ACH-000802,0.0836357840613
ACH-000804,0.180484073221
ACH-000805,-0.171467760823
ACH-000809,-0.0225306569074
ACH-000810,-0.0188907008066
ACH-000811,0.10298292869999999
ACH-000817,0.08166484444899999
ACH-000819,0.0290126943632
ACH-000820,0.013709687424299998
ACH-000821,0.061939464766499995
ACH-000822,0.141165052803
ACH-000823,0.181844840828
ACH-000824,0.138085013031
ACH-000827,0.132748298715
ACH-000829,0.27690595769799997
ACH-000831,0.1532930089
ACH-000832,0.0958519403317
ACH-000833,0.342087961425
ACH-000834,0.0853532485273
ACH-000835,0.190872351224
ACH-000836,0.141185647978
ACH-000837,0.020029520909200002
ACH-000838,0.09500853701480001
ACH-000839,0.166277045197
ACH-000840,0.489067212628
ACH-000841,0.0866324051824
ACH-000843,0.17027068016
ACH-000846,0.0946481301475
ACH-000847,0.06890721496610001
ACH-000848,-0.0065396432334300005
ACH-000849,0.00872321206603
ACH-000851,-0.0134496020687
ACH-000855,0.047791700617899995
ACH-000856,0.20749448343
ACH-000858,0.08742345366910001
ACH-000859,0.157445478829
ACH-000861,0.20373580484499998
ACH-000862,0.148857378652
ACH-000865,0.0658373496514
ACH-000866,0.112202474737
ACH-000867,-0.00979514602094
ACH-000869,0.17189470171000001
ACH-000872,0.185763300039
ACH-000873,-0.0131071023354
ACH-000876,0.07053776097339999
ACH-000878,0.320616882893
ACH-000880,0.14948167838600002
ACH-000881,0.24311796520399998
ACH-000882,0.213538851739
ACH-000884,-0.019715461602499998
ACH-000885,0.19826897671500002
ACH-000887,0.0152586447004
ACH-000888,0.146206423477
ACH-000889,-1.24850269428
ACH-000890,0.21975264645300002
ACH-000896,0.138556778814
ACH-000898,0.0014514164136099998
ACH-000900,0.16015572678200002
ACH-000901,0.169531316684
ACH-000905,0.21912660972800002
ACH-000906,0.0289851829257
ACH-000907,0.290132213566
ACH-000910,-0.021427007788800002
ACH-000911,0.0136928510681
ACH-000912,0.0919733197194
ACH-000913,0.21158672706700002
ACH-000915,0.100182221856
ACH-000916,0.0460723854755
ACH-000917,0.230797982434
ACH-000921,0.0852194509132
ACH-000924,-0.0153321779721
ACH-000926,0.18048822432599998
ACH-000928,-0.0161918352456
ACH-000929,-0.063562985641
ACH-000932,0.150690269514
ACH-000935,0.168539745473
ACH-000936,0.00772586159837
ACH-000937,0.18132814719300003
ACH-000938,0.262239673393
ACH-000939,0.169874636575
ACH-000941,0.0591923127984
ACH-000943,0.149057415267
ACH-000946,0.111928122915
ACH-000947,0.0584768256004
ACH-000948,0.228535152168
ACH-000950,0.167178437757
ACH-000953,0.150058123288
ACH-000957,0.17334966048
ACH-000958,0.165654797628
ACH-000960,0.11215447969100001
ACH-000963,0.05535820817459999
ACH-000968,0.128241484519
ACH-000969,0.230232325014
ACH-000973,0.13170984770400002
ACH-000974,0.0423604421299
ACH-000975,0.107157396842
ACH-000976,0.136551779349
ACH-000978,0.25246517926999995
ACH-000980,0.023533884101
ACH-000984,-0.135834295059
ACH-000986,0.167862764289
ACH-000988,0.17087220050299998
ACH-000993,0.186102027995
ACH-000994,0.23207269910599998
ACH-000996,0.061609547877
ACH-001001,0.06743098521430001
ACH-001020,-0.25618422661699997
ACH-001028,0.0846740382375
ACH-001031,0.14033837755
ACH-001038,0.157743735603
ACH-001048,0.10640904588300001
ACH-001050,0.0584348469855
ACH-001053,0.21732683525
ACH-001054,0.20891771776
ACH-001061,0.0718810143132
ACH-001067,0.0745886949936
ACH-001075,0.18746180526700001
ACH-001096,0.006381731535040001
ACH-001128,0.240943542379
ACH-001134,0.09825537289460001
ACH-001151,0.0676877615023
ACH-001163,0.162028358032
ACH-001164,0.07220177314069999
ACH-001173,0.105235665558
ACH-001183,-0.0759460678294
ACH-001184,0.0328743774861
ACH-001190,0.0732596511945
ACH-001192,0.207827311332
ACH-001193,-0.134123326103
ACH-001196,0.102711983883
ACH-001197,-0.145525992932
ACH-001205,-0.220216710629
ACH-001211,0.11581425452500001
ACH-001212,0.26280174469900003
ACH-001228,-0.025673461539699998
ACH-001232,0.050333758105899996
ACH-001239,0.0789191741672
ACH-001274,0.18921311776099997
ACH-001275,0.265728098412
ACH-001277,0.0495237138573
ACH-001278,-0.138781853653
ACH-001280,0.336715637719
ACH-001283,-0.053180984539
ACH-001289,0.18095101383
ACH-001295,0.123741472885
ACH-001300,0.18936680203499998
ACH-001301,0.013742907206700001
ACH-001302,-0.241335911155
