,PBX2 (5089)
ACH-000004,-0.17440254591499998
ACH-000007,-0.40423526606
ACH-000009,-0.25635110513500003
ACH-000011,-0.10400910956800001
ACH-000012,-0.0476307524274
ACH-000013,-0.0488634134679
ACH-000014,-0.130365757898
ACH-000015,-0.169860830568
ACH-000017,-0.16519774252699998
ACH-000018,-0.34510151534100003
ACH-000019,-0.289963338345
ACH-000021,-0.20707397094399999
ACH-000022,-0.266952622038
ACH-000025,-0.0948899799522
ACH-000028,-0.149242867588
ACH-000030,-0.0651660954898
ACH-000035,-0.260034451823
ACH-000036,-0.22736343928599997
ACH-000037,-0.234959524785
ACH-000039,-0.27358696868
ACH-000040,-0.34429807003799995
ACH-000041,-0.23360196179200002
ACH-000042,-0.266907304227
ACH-000045,-0.356875700928
ACH-000047,-0.173271669493
ACH-000052,-0.20840904827999998
ACH-000053,-0.281591287984
ACH-000054,-0.17907242449799998
ACH-000055,-0.32913987738899997
ACH-000060,-0.22827860257399998
ACH-000067,-0.166889956123
ACH-000070,-0.085399910921
ACH-000075,-0.23611817959800002
ACH-000078,0.0667447433671
ACH-000082,-0.286662407251
ACH-000085,-0.0799366810168
ACH-000086,-0.17152567774900002
ACH-000087,-0.235604938689
ACH-000092,-0.264190943385
ACH-000095,-0.182091301122
ACH-000097,-0.114066298824
ACH-000098,-0.35837124846999996
ACH-000099,-0.28827746615600003
ACH-000108,-0.252622042712
ACH-000113,-0.155856906984
ACH-000115,-0.282262203031
ACH-000116,-0.141098721984
ACH-000118,0.052601415274900004
ACH-000120,-0.302539285561
ACH-000123,-0.0687530877152
ACH-000127,-0.15265221732999998
ACH-000128,-0.49675483360100003
ACH-000132,-0.312839724323
ACH-000133,-0.184742621673
ACH-000137,-0.401215493574
ACH-000138,-0.348278151545
ACH-000142,-0.328626325078
ACH-000143,-0.18503786915800002
ACH-000146,-0.111146721445
ACH-000148,-0.09868511461960001
ACH-000150,-0.5270158532329999
ACH-000152,-0.150771689421
ACH-000153,-0.202206698836
ACH-000159,-0.203917029311
ACH-000160,-0.267238404692
ACH-000163,-0.11138299076199999
ACH-000167,-0.38297988479199996
ACH-000168,-0.306120267276
ACH-000169,-0.28545948732299997
ACH-000178,-0.204890149772
ACH-000182,-0.356106922819
ACH-000183,-0.302208454556
ACH-000188,-0.148571884046
ACH-000189,-0.125473674402
ACH-000190,0.0391163367767
ACH-000198,-1.07848580357
ACH-000204,-0.32663942073
ACH-000206,-0.552718806011
ACH-000207,-0.368993928404
ACH-000211,-0.205954011294
ACH-000215,-0.217826562537
ACH-000221,-0.34779302815700003
ACH-000222,-0.16929062887600002
ACH-000223,-0.241353048805
ACH-000226,-0.280385530757
ACH-000227,-0.33317550046
ACH-000228,-0.378382844043
ACH-000231,-0.159834356866
ACH-000232,-0.263751094833
ACH-000233,-0.106017220207
ACH-000234,-0.523282103357
ACH-000235,-0.308552476456
ACH-000237,-0.102437650232
ACH-000238,-0.130051394989
ACH-000243,-0.27708282178000004
ACH-000244,-0.00297035406909
ACH-000246,-0.0197200813508
