,UFM1 (51569)
ACH-000317,-1.1905325187
ACH-000318,-0.460029265154
ACH-000319,-1.1567553888700002
ACH-000320,-0.647907528365
ACH-000322,-0.654080287387
ACH-000323,-1.39930673412
ACH-000324,-1.0375473408
ACH-000329,-0.995508354798
ACH-000330,-0.6580576357069999
ACH-000331,-1.09405298196
ACH-000332,-0.8660869437350001
ACH-000334,-0.267541352849
ACH-000335,-1.09211924749
ACH-000336,-0.972748210115
ACH-000337,-0.679297805996
ACH-000339,-1.23174341362
ACH-000341,-0.614372153079
ACH-000348,-1.10985700211
ACH-000350,-0.6941746760959999
ACH-000352,-1.10817661176
ACH-000356,-0.582716148609
ACH-000361,-0.587641834681
ACH-000362,-1.24068192375
ACH-000363,-1.78222034887
ACH-000364,-1.05073186233
ACH-000365,-1.2758204186
ACH-000366,-0.586847341403
ACH-000368,-1.29210349596
ACH-000374,-0.9687066375130001
ACH-000375,-0.772498938401
ACH-000376,-1.0884647860799999
ACH-000381,-1.04684805054
ACH-000383,-0.878867449614
ACH-000387,-1.30247092151
ACH-000389,-1.35228428235
ACH-000390,-1.25088080814
ACH-000393,-0.768804851065
ACH-000395,-1.36554603486
ACH-000397,-1.1346975888
ACH-000401,-1.03578765217
ACH-000402,-0.684161430976
ACH-000403,-0.8978312736990001
ACH-000404,-1.23301428967
ACH-000406,-1.00342765757
ACH-000407,-0.545516759942
ACH-000408,-1.0938753663
ACH-000410,-0.90042750595
ACH-000411,-0.911400648608
ACH-000414,-1.04519551763
ACH-000415,-0.683295042754
ACH-000416,-0.950035075542
ACH-000420,-0.947837075163
ACH-000421,-0.853759020503
ACH-000424,-1.11223928199
ACH-000425,-1.33659232871
ACH-000426,-1.6158475066799998
ACH-000427,-0.489122045606
ACH-000433,-0.743245832435
ACH-000436,-1.43218698232
ACH-000444,-0.767693294385
ACH-000445,-1.14295995855
ACH-000448,-0.41152271679200003
ACH-000450,-1.09756934311
ACH-000452,-0.82408092156
ACH-000454,-0.943429561565
ACH-000458,-0.975088714005
ACH-000459,-0.714615231213
ACH-000460,-1.0214303964899998
ACH-000461,-1.2354944314799998
ACH-000463,-1.0335862719600002
ACH-000464,-1.24485130345
ACH-000466,-1.48303837581
ACH-000467,-1.02603048061
ACH-000468,-1.1741789276799999
ACH-000469,-1.26163685201
ACH-000470,-0.9377427336949999
ACH-000471,-0.368345597166
ACH-000472,-1.0737072723
ACH-000473,-1.1532145604700001
ACH-000475,-1.50967551893
ACH-000476,-1.01644931484
ACH-000477,-0.769037656985
ACH-000480,-1.4125921672400001
ACH-000481,-0.63023147796
ACH-000483,-0.899615946194
ACH-000484,-1.30267425872
ACH-000485,-0.8551547673309999
ACH-000486,-0.85563518809
ACH-000487,-0.873873303003
ACH-000488,-0.9069528138940001
ACH-000490,-0.567318316681
ACH-000491,-0.746282028185
ACH-000495,-0.630813555509
ACH-000496,-1.6754230579299998
ACH-000499,-1.26656398828
ACH-000500,-1.33351509217
ACH-000502,-1.1458376902299998
ACH-000503,-0.8529077276629999
ACH-000505,-0.8836797704709999
ACH-000507,-1.25857992064
ACH-000510,-0.718822936929
ACH-000511,-1.19283926279
ACH-000512,-1.5146047037600001
ACH-000516,-0.631527476174
ACH-000517,-1.36622171085
ACH-000518,-1.2429020202399998
ACH-000520,-1.25467805396
ACH-000521,-1.264289089
ACH-000522,-0.556022097571
ACH-000524,-0.749031707133
ACH-000527,-1.45131455086
ACH-000528,-1.22046670825
ACH-000537,-1.5065829906700001
ACH-000541,-1.02892315591
ACH-000542,-0.7428954472570001
ACH-000544,-1.02867426679
ACH-000545,-0.774998977037
ACH-000547,-0.940577632275
ACH-000548,-0.724290273622
ACH-000549,-0.99076734323
ACH-000550,-0.8870001634929999
ACH-000552,-1.62360916942
ACH-000556,-0.7718251938510001
ACH-000557,-1.81512478741
ACH-000570,-1.1194754321200002
ACH-000571,-1.5835311513199999
ACH-000573,-0.685351509974
ACH-000576,-1.3391281377700002
ACH-000580,-1.02731114523
ACH-000584,-0.468886281839
ACH-000585,-0.398834951068
ACH-000588,-1.5343701824399998
ACH-000589,-0.781916858479
ACH-000591,-1.3117120947399998
ACH-000593,-1.40515372364
ACH-000600,-1.87566392004
ACH-000601,-0.513917450833
ACH-000604,-0.296423424251
ACH-000605,-1.2714952686799998
ACH-000606,-0.899747424286
ACH-000608,-0.718097016139
ACH-000614,-0.874597165255
ACH-000616,-1.27126241311
ACH-000618,-0.664575683599
ACH-000619,-0.69714789574
ACH-000620,-1.2097838614899998
ACH-000621,-1.1461398766600002
ACH-000622,-0.806253354321
ACH-000623,-0.945840718077
ACH-000624,-0.49545038256499996
ACH-000627,-0.7043246501520001
ACH-000630,-1.4079062865099998
ACH-000632,-1.2136939872499999
ACH-000633,-1.1778042576899999
ACH-000637,-1.33091563856
ACH-000638,-0.819319631286
ACH-000646,-0.8087686485879999
ACH-000647,-0.43132974035800004
ACH-000648,-0.285282058956
ACH-000649,-1.5742072717500002
ACH-000651,-1.22603869958
ACH-000652,-1.34580686266
ACH-000653,-0.929690444914
ACH-000657,-0.8305370810130001
ACH-000658,-1.49282247875
ACH-000661,-0.7937847196150001
ACH-000662,-0.869056417324
ACH-000663,-1.41534918857
ACH-000665,-0.8998066512459999
ACH-000671,-1.4788402516799999
ACH-000673,-0.119587428217
ACH-000676,-1.1309379286
ACH-000677,-0.456365227243
ACH-000681,-0.911780194834
ACH-000682,-0.716161359718
ACH-000683,-0.7619237457410001
ACH-000684,-1.1464587129700001
ACH-000688,-0.815014085999
ACH-000693,-0.811645446404
ACH-000694,-0.663576404965
ACH-000695,-0.990287832799
ACH-000696,-1.0698504848100001
ACH-000697,-1.3147809775100001
ACH-000699,-0.584031134909
ACH-000701,-1.0450704281999998
ACH-000706,-0.554134985189
ACH-000711,-0.747731055347
ACH-000713,-1.0343220810299998
ACH-000714,-1.31828749957
ACH-000718,-1.4815240005599999
ACH-000720,-0.390112154115
ACH-000721,-1.0282398423
ACH-000724,-0.29874851586999995
ACH-000725,-0.554945056928
ACH-000732,-0.917111421265
ACH-000734,-1.2232988094700001
ACH-000735,-0.826102704413
ACH-000736,-1.25854230988
ACH-000738,-1.17616545846
ACH-000746,-0.387120779899
ACH-000747,-0.397602923181
ACH-000748,-1.1146431215600001
ACH-000753,-1.18838140049
ACH-000756,-0.934936375884
ACH-000757,-0.532353640214
ACH-000758,-0.552634291038
ACH-000760,-0.582759397707
ACH-000763,-1.63504896386
ACH-000764,-1.039835872
ACH-000765,-1.07424307109
ACH-000766,-1.0577101179200001
ACH-000767,-0.872788143283
ACH-000768,-1.05659934822
ACH-000769,-0.482511075362
ACH-000770,-1.19799499281
ACH-000771,-1.03392873107
ACH-000773,-0.913257767675
ACH-000776,-1.57528457631
ACH-000777,-0.7176382802600001
ACH-000778,-0.724000020706
ACH-000781,-0.342844380617
ACH-000782,-0.9217048523610001
ACH-000783,-0.442505042702
ACH-000784,-0.812467920274
ACH-000785,-0.689243134042
ACH-000787,-0.8832574243510001
ACH-000788,-0.507540084763
ACH-000791,-1.23832024101
ACH-000792,-1.09164061784
ACH-000794,-0.873820351392
ACH-000796,-0.624034940885
ACH-000799,-0.594632686766
ACH-000800,-1.36359470914
ACH-000802,-0.785480548807
ACH-000804,-0.793314060609
ACH-000805,-0.7511264908840001
ACH-000809,-0.797294829556
ACH-000810,-0.845368315062
ACH-000811,-0.9002243509100001
ACH-000817,-1.56847013118
ACH-000819,-1.15045953693
ACH-000820,-0.990686344955
ACH-000821,-0.970510842748
ACH-000822,-1.03623157547
ACH-000823,-1.02848738626
ACH-000824,-0.550208747609
ACH-000827,-1.21881943379
ACH-000829,-1.2066061965200001
ACH-000831,-0.995977512615
ACH-000832,-1.05929564416
ACH-000833,-0.706467405656
ACH-000834,-0.8003144881049999
ACH-000835,-1.25105915263
ACH-000836,-1.42965489338
ACH-000837,-1.1211800385
ACH-000838,-0.7415733614810001
ACH-000839,-0.965753531892
ACH-000840,-0.8061723728229999
ACH-000841,-0.953286458813
ACH-000843,-0.907243518037
ACH-000846,-0.41340983451700003
ACH-000847,-1.20516318376
ACH-000848,-1.40106664174
ACH-000849,-0.5990064703010001
ACH-000851,-0.900252244133
ACH-000855,-0.503420235497
ACH-000856,-0.833540058431
ACH-000858,-0.632752874021
ACH-000859,-0.9223374502320001
ACH-000861,-1.1445517373
ACH-000862,-1.5949526757700003
ACH-000865,-1.10752292643
ACH-000866,-0.365333042832
ACH-000867,-0.5645296370880001
ACH-000869,-0.859139958278
ACH-000872,-0.853500333025
ACH-000873,-1.4123209577000002
ACH-000876,-1.06894083693
ACH-000878,-1.65442091708
ACH-000880,-1.1211185832500001
ACH-000881,-1.24619630272
ACH-000882,-0.66663209768
ACH-000884,-1.47716003502
ACH-000885,-1.1190661268000002
ACH-000887,-0.5656163871500001
ACH-000888,-0.468060438997
ACH-000889,-1.3741674421099999
ACH-000890,-1.07944431651
ACH-000896,-0.189167700731
ACH-000898,-1.13138648396
ACH-000900,-0.748261285006
ACH-000901,-0.865646893326
ACH-000905,-0.508753423974
ACH-000906,-1.18334919874
ACH-000907,-1.14923586418
ACH-000910,-0.998559512499
ACH-000911,-1.032516884
ACH-000912,-0.581156346588
ACH-000913,-1.3849387326499998
ACH-000915,-0.292600995721
ACH-000916,-1.2344208646200001
ACH-000917,-0.623822949252
ACH-000921,-1.09297364175
ACH-000924,-1.32822105204
ACH-000926,-1.1276152766299998
ACH-000928,-0.75856444516
ACH-000929,-0.975737809464
ACH-000932,-0.461743813691
ACH-000935,-0.6947511143870001
ACH-000936,-1.10162316817
ACH-000937,-0.922060343615
ACH-000938,-0.489539280708
ACH-000939,-0.571090288863
ACH-000941,-0.266796085724
ACH-000943,-0.6584024664429999
ACH-000946,-0.451336746692
ACH-000947,-0.397004853742
ACH-000948,-1.01517636156
ACH-000950,-1.0736324978899998
ACH-000953,-0.241184079788
ACH-000957,-0.832601460027
ACH-000958,-0.968104214875
ACH-000960,-0.662554271412
ACH-000963,-0.614898281988
ACH-000968,-0.61703135651
ACH-000969,-0.623738081995
ACH-000973,-0.644170325127
ACH-000974,-0.908122349507
ACH-000975,-1.4934228116100001
ACH-000976,-1.34999875069
ACH-000978,-0.837511432687
ACH-000980,-0.426155283702
ACH-000984,-0.6990666827600001
ACH-000986,-0.618825986389
ACH-000988,-0.6245641985320001
ACH-000993,-0.874211513591
ACH-000994,-0.60514013219
ACH-000996,-0.7451014918089999
ACH-001001,-0.44897040447700004
ACH-001020,-0.9348523257960001
ACH-001028,-0.31107832928
ACH-001031,-0.542248550539
ACH-001038,-0.415983786254
ACH-001048,-0.681434172044
ACH-001050,-0.461401497859
ACH-001053,-0.9613866422220001
ACH-001054,-0.766456273582
ACH-001061,-0.730447982201
ACH-001067,-0.8643882979
ACH-001075,-0.748291610102
ACH-001096,-0.505926887616
ACH-001128,-1.5929533608700002
ACH-001134,-0.703701407224
ACH-001151,-1.30033168405
ACH-001163,-0.835337675939
ACH-001164,-1.0446925641
ACH-001173,-0.600402621212
ACH-001183,-1.43385193829
ACH-001184,-0.552584466767
ACH-001190,-0.629296371542
ACH-001192,-0.472838905564
ACH-001193,-0.787159728918
ACH-001196,-0.632714581844
ACH-001197,-0.921745364455
ACH-001205,-0.629462334877
ACH-001211,-0.643525011209
ACH-001212,-0.9572283344310001
ACH-001228,-0.460268199846
ACH-001232,-1.43181108795
ACH-001239,-0.760198801584
ACH-001274,-1.13495194392
ACH-001275,-1.18588675267
ACH-001277,-0.846955498997
ACH-001278,-1.19088607549
ACH-001280,-1.3843060681700001
ACH-001283,-0.359454713007
ACH-001289,-0.722376983259
ACH-001295,-0.35066861672
ACH-001300,-0.650449759769
ACH-001301,-0.7192783366259999
ACH-001302,-0.9486088839569999
ACH-001303,-0.863523617097
ACH-001306,-1.09878150395
ACH-001318,-0.572971151712
ACH-001322,-0.9167445778100001
ACH-001328,-1.00701899964
ACH-001332,-1.2869764586299999
ACH-001333,-0.511126321581
ACH-001336,-0.952929957513
ACH-001340,-0.799714313369
ACH-001346,-0.876003516341
ACH-001353,-1.38985454299
ACH-001354,-0.7937111834430001
ACH-001367,-0.597098046554
ACH-001368,-0.519280979051
ACH-001374,-1.4833850899799998
ACH-001375,-0.9565931597
ACH-001377,-1.3755796658300001
ACH-001380,-1.13406981308
ACH-001391,-0.893574018115
ACH-001407,-0.655477675408
ACH-001408,-1.14442991873
ACH-001413,-1.08637028482
ACH-001430,-1.21797628738
ACH-001431,-0.71279743175
ACH-001450,-1.03253076783
ACH-001496,-1.04840885486
ACH-001500,-1.10045441677
ACH-001521,-0.387432150981
ACH-001523,-0.633704868587
ACH-001532,-0.7999157064839999
ACH-001536,-0.9712640361429999
ACH-001550,-0.552481118961
ACH-001552,-0.949141232533
ACH-001554,-0.7880042602949999
ACH-001645,-0.307217755895
ACH-001654,-1.20160623324
ACH-001715,-1.24653709848
ACH-001735,-0.974102867301
ACH-001736,-0.681888786235
ACH-001737,-1.338290087
ACH-001740,-0.578379919649
ACH-001745,-0.408485887397
ACH-001750,-1.1112635799200001
ACH-001765,-0.22033525890900002
ACH-001956,-0.725030233636
ACH-001957,-1.18283689233
