,SH2D7 (646892)
ACH-000004,-0.112466136019
ACH-000007,-0.46257501545
ACH-000009,-0.0866026717783
ACH-000011,-0.0516791759429
ACH-000012,0.0781357458935
ACH-000013,-0.061313505089600005
ACH-000014,-0.08647290778719999
ACH-000015,-0.15303612624500001
ACH-000017,-0.018537595115400003
ACH-000018,-0.111731687215
ACH-000019,0.0332074009744
ACH-000021,-0.024997140920599997
ACH-000022,-0.0363726099853
ACH-000025,-0.056289661232699996
ACH-000028,0.0014026918872
ACH-000030,-0.06959428189160001
ACH-000035,-0.0228152538893
ACH-000036,0.192816556559
ACH-000037,-0.0912696205839
ACH-000039,-0.162413147105
ACH-000040,0.14199537703
ACH-000041,0.073923597025
ACH-000042,-0.203471928918
ACH-000045,-0.15819898017200001
ACH-000047,-0.06844138180499999
ACH-000052,0.148401659989
ACH-000053,0.0181645024405
ACH-000054,-0.132705559333
ACH-000055,-0.004995287684250001
ACH-000060,-0.149538834551
ACH-000067,0.0797508192495
ACH-000070,0.10761713914000001
ACH-000075,0.0832163619092
ACH-000078,0.143631948077
ACH-000082,-0.0490773307159
ACH-000085,-0.0695229856271
ACH-000086,-0.133122785286
ACH-000087,-0.282303355622
ACH-000092,-0.1969746728
ACH-000095,-0.10523118585
ACH-000097,-0.0705714338491
ACH-000098,0.10373148943800001
ACH-000099,-0.086623659981
ACH-000108,-0.284572532067
ACH-000113,-0.045424993042000004
ACH-000115,-0.056541103274099995
ACH-000116,-0.275215840116
ACH-000118,-0.0896146168231
ACH-000120,-0.0460229527304
ACH-000123,-0.0764203688884
ACH-000127,-0.010573291624100001
ACH-000128,-0.1054685816
ACH-000132,-0.00464859571992
ACH-000133,0.00159791403249
ACH-000137,-0.0467295625586
ACH-000138,0.021545389339099996
ACH-000142,-0.127388723292
ACH-000143,-0.09969736300450001
ACH-000146,-0.175268683816
ACH-000148,0.045060207549
ACH-000150,0.0575533352809
ACH-000152,0.174450260381
ACH-000153,-0.278281863005
ACH-000159,-0.0165682947985
ACH-000160,0.07180765358680001
ACH-000163,-0.101577184538
ACH-000167,-0.170490021343
ACH-000168,-0.112937460734
ACH-000169,-0.0245395295491
ACH-000178,-0.0550865992644
ACH-000182,-0.0479692367435
ACH-000183,-0.05415757577880001
ACH-000188,0.0769016656037
ACH-000189,-0.0839968648821
ACH-000190,-0.180216068003
ACH-000198,-0.0997093907474
ACH-000204,-0.110579050025
ACH-000206,-0.193971953983
ACH-000207,-0.11943217158500001
ACH-000211,-0.10421498796
ACH-000215,-0.134811899837
ACH-000221,-0.217488639282
ACH-000222,0.083225207391
ACH-000223,-0.09059823590360001
ACH-000226,-0.0747323711823
ACH-000227,-0.289001015781
ACH-000228,-0.0644550040838
ACH-000231,-0.173549659338
ACH-000232,0.0059307449937600005
ACH-000233,0.055908636868199996
ACH-000234,-0.211915110791
ACH-000235,-0.152466777536
ACH-000237,-0.273486481151
ACH-000238,-0.0982950553754
ACH-000243,-0.0860610127406
ACH-000244,0.0723431702559
ACH-000246,0.168328327993
ACH-000248,-0.0400797875474
ACH-000250,-0.011030561571899999
ACH-000251,0.166469797619
ACH-000253,0.00496995441544
ACH-000255,-0.225832983269
ACH-000256,-0.277655963753
ACH-000257,0.117990628184
ACH-000258,-0.31575565885
ACH-000259,-0.06931388846239998
ACH-000260,-0.113293110607
ACH-000261,0.0157580462137
ACH-000262,-0.140768700257
ACH-000263,0.030670687656999998
ACH-000264,-0.0773222442507
