,FRMD4A (55691)
ACH-000004,0.121081912196
ACH-000007,-0.0335934197979
ACH-000009,0.09816464548550001
ACH-000011,0.08961056007649999
ACH-000012,0.0814557268622
ACH-000013,0.0202561880448
ACH-000014,-0.23679097170000002
ACH-000015,0.124198922534
ACH-000017,0.28341579548
ACH-000018,0.139969680551
ACH-000019,0.049392981843
ACH-000021,0.0181847693139
ACH-000022,0.14837766909000003
ACH-000025,-0.21329673960700002
ACH-000028,0.14436383242200002
ACH-000030,-0.0519143133237
ACH-000035,0.0418610979
ACH-000036,0.0210014110945
ACH-000037,0.10319066060000001
ACH-000039,0.12279421921499999
ACH-000040,0.0109280425667
ACH-000041,0.024287388311700003
ACH-000042,0.154149345966
ACH-000045,-0.0815298277619
ACH-000047,0.071215760278
ACH-000052,0.24370520838000004
ACH-000053,0.0691137550394
ACH-000054,-0.08269076275739999
ACH-000055,0.156933136006
ACH-000060,-0.07153392720730001
ACH-000067,-0.0895030304315
ACH-000070,0.09053131327739998
ACH-000075,0.21839595693000002
ACH-000078,0.128939164891
ACH-000082,0.0601138976856
ACH-000085,-0.156686133127
ACH-000086,0.14726124242799998
ACH-000087,0.114295129667
ACH-000092,-0.0878116178503
ACH-000095,0.0520404178549
ACH-000097,0.022287808865099998
ACH-000098,-0.16840021013700002
ACH-000099,-0.0160594373242
ACH-000108,0.157804253928
ACH-000113,0.10680688809399999
ACH-000115,-0.0292941779666
ACH-000116,0.140473350573
ACH-000118,0.115219963681
ACH-000120,0.0208793515585
ACH-000123,-0.0515918551408
ACH-000127,-0.143008769389
ACH-000128,-0.117673146723
ACH-000132,-0.133873953182
ACH-000133,-0.011108073677900001
ACH-000137,0.212306143778
ACH-000138,0.010575450597999999
ACH-000142,0.167857223758
ACH-000143,0.0169207713494
ACH-000146,0.052443022723400005
ACH-000148,-0.118328100641
ACH-000150,0.260210574063
ACH-000152,-0.318001029456
ACH-000153,0.0105551314607
ACH-000159,-0.150015386477
ACH-000160,0.055907454221800004
ACH-000163,0.000618259405676
ACH-000167,-0.241713778174
ACH-000168,-0.0379047660816
ACH-000169,0.0461381701236
ACH-000178,-0.0365578755415
ACH-000182,0.13056918067700002
ACH-000183,0.09705028103530002
ACH-000188,0.032090974559299996
ACH-000189,0.000226352269012
ACH-000190,0.114986000398
ACH-000198,-0.00469792043514
ACH-000204,-0.177550810823
ACH-000206,0.0106134875635
ACH-000207,0.0298087753684
ACH-000211,-0.169571962331
ACH-000215,-0.0668073643599
ACH-000221,0.244672723097
ACH-000222,0.0924540431937
ACH-000223,0.0790792895724
ACH-000226,0.08483191070019999
ACH-000227,-0.0454279148544
ACH-000228,0.100527851303
ACH-000231,0.07332758497019999
ACH-000232,-0.050304615856
ACH-000233,0.0661819905794
ACH-000234,0.09521092454810001
ACH-000235,0.09201637561339998
ACH-000237,0.128905332011
ACH-000238,-0.255419856161
ACH-000243,0.1538788841
ACH-000244,0.0013288210240899997
ACH-000246,0.0181415920299
ACH-000248,-0.12756757816199998
ACH-000250,0.0888126683574
ACH-000251,0.0282237592337
ACH-000253,0.154029991272
ACH-000255,0.125667710527
ACH-000256,-0.09114817845289999
ACH-000257,0.181619727984
ACH-000258,-0.009449435893799998
ACH-000259,0.121420192322
ACH-000260,0.0650471364958
ACH-000261,0.047223296436
ACH-000262,0.147333652272
ACH-000263,-0.15384134422
ACH-000264,0.0627247505028
ACH-000265,-0.00129876920071
ACH-000266,0.0975717714646
ACH-000272,0.0779599160164
ACH-000273,0.10787285162100001
ACH-000274,-0.103868879411
ACH-000277,0.178887526582
ACH-000278,0.260797609447
ACH-000279,0.205839993691
ACH-000280,-0.12249640259700001
ACH-000281,-0.00153285522227
ACH-000288,-0.14227379377399998
ACH-000291,-0.0111181776964
ACH-000293,-0.131911910892
ACH-000294,0.08001783122600001
ACH-000295,0.022216423569099995
ACH-000296,0.0306882745153
ACH-000302,0.0357930463297
ACH-000304,0.020148844956900003
ACH-000307,0.049594159072900004
ACH-000308,0.00894834408514
ACH-000310,0.07212052735230001
ACH-000311,0.0689158362615
ACH-000312,-0.110321395674
ACH-000315,0.116076615645
ACH-000316,0.14283397287
ACH-000317,0.10760643375
ACH-000318,-0.036595470884300006
ACH-000319,0.0475635091198
ACH-000320,0.154566367389
ACH-000322,0.0105494248717
ACH-000323,-0.10186877346300001
ACH-000324,-0.03730659861669999
ACH-000329,-0.0454020630436
ACH-000330,0.0661343127122
ACH-000331,-0.056819624215
ACH-000332,0.00328571893178
ACH-000334,0.013569839929500001
