,PGGT1B (5229)
ACH-000004,-0.11924991305600001
ACH-000007,0.0704610941296
ACH-000009,0.0201989000358
ACH-000011,-0.192052479231
ACH-000012,-0.022317300153
ACH-000013,0.0132371891867
ACH-000014,-0.23463256402
ACH-000015,0.0221870263444
ACH-000017,-0.16696673156
ACH-000018,-0.224967687852
ACH-000019,-0.0732471054252
ACH-000021,0.28369714234099996
ACH-000022,0.17612107159899998
ACH-000025,-0.23581233773899998
ACH-000028,0.061014291997100005
ACH-000030,-0.501679532343
ACH-000035,-0.23884444041900002
ACH-000036,0.00126345121011
ACH-000037,-0.0157462420089
ACH-000039,-0.311715231127
ACH-000040,-0.286779822788
ACH-000041,-0.31942663812100003
ACH-000042,0.07176011353339999
ACH-000045,-0.09893120036110001
ACH-000047,-0.19530490587699997
ACH-000052,0.07258668595329999
ACH-000053,0.0343400768486
ACH-000054,-0.0579224337655
ACH-000055,-0.0338279585207
ACH-000060,-0.245280755865
ACH-000067,-0.111474401875
ACH-000070,-0.07507701859610001
ACH-000075,0.213335316186
ACH-000078,-0.147917445959
ACH-000082,-0.426514490797
ACH-000085,-0.131906334194
ACH-000086,-0.197826486657
ACH-000087,-0.31685858513500004
ACH-000092,-0.241358124681
ACH-000095,0.006636301428029999
ACH-000097,0.12700923086100002
ACH-000098,0.014530383812100001
ACH-000099,0.173032229845
ACH-000108,-0.0521257787934
ACH-000113,0.05506783761800001
ACH-000115,-0.15940666105999998
ACH-000116,-0.05285815516530001
ACH-000118,-0.0219986430799
ACH-000120,-0.187743399886
ACH-000123,-0.13383159084000001
ACH-000127,-0.28015466606199996
ACH-000128,-0.155180211614
ACH-000132,-0.393833353007
ACH-000133,-0.06768156117219999
ACH-000137,-0.000404553207516
ACH-000138,-0.034717882633800004
ACH-000142,-0.261894448674
ACH-000143,0.22688954231699998
ACH-000146,-0.0427590866194
ACH-000148,-0.14574768057
ACH-000150,-0.267330348233
ACH-000152,-0.0581072964444
ACH-000153,0.11135879138699999
ACH-000159,0.0136001972597
ACH-000160,-0.15341043648
ACH-000163,-0.311204675916
ACH-000167,-0.32882751296999996
ACH-000168,-0.138567075527
ACH-000169,-0.0567463565646
ACH-000178,-0.08305206680869999
ACH-000182,-0.422008661786
ACH-000183,0.0905504286878
ACH-000188,-0.11534902876599999
ACH-000189,-0.364478866357
ACH-000190,-0.195318116243
ACH-000198,-0.0661795494066
ACH-000204,0.0698647657003
ACH-000206,-0.205019603664
ACH-000207,-0.260271626024
ACH-000211,-0.148247957524
ACH-000215,-0.261522134955
ACH-000221,0.20974720582800002
ACH-000222,-0.0754819096467
ACH-000223,0.166617026401
ACH-000226,-0.206400302797
ACH-000227,-0.0314508305273
ACH-000228,-0.0204510754251
ACH-000231,-0.055053452208
ACH-000232,-0.277771758044
ACH-000233,0.12706096299699998
ACH-000234,-0.20733014317899998
ACH-000235,-0.0965302955669
ACH-000237,-0.110453056767
ACH-000238,0.09670557905539999
ACH-000243,-0.120230763649
ACH-000244,-0.14473178369200002
ACH-000246,0.12968279806500002
ACH-000248,-0.046666377089
ACH-000250,-0.0703586639532
ACH-000251,-0.309359017888
ACH-000253,0.132730340853
ACH-000255,-0.342373337704
ACH-000256,-0.11520931008600001
ACH-000257,-0.22810004823000002
ACH-000258,-0.323615092483
ACH-000259,0.015237806558600001
ACH-000260,-0.215209607181
ACH-000261,-0.424316245637
ACH-000262,-0.0638262577594
ACH-000263,0.14720751195
ACH-000264,-0.184717560788
ACH-000265,-0.162684105281
ACH-000266,0.040945053788300004
ACH-000272,-0.12145978523499999
ACH-000273,-0.120844109664
ACH-000274,-0.145344906949
ACH-000277,0.0583549892934
ACH-000278,-0.202113093977
ACH-000279,-0.0041710654720999996
ACH-000280,0.0729134510157
ACH-000281,0.0041124272631399995
ACH-000288,0.00241346902388
ACH-000291,-0.261444854103
ACH-000293,-0.146475509887
ACH-000294,-0.137172603436
ACH-000295,-0.103173552895
ACH-000296,-0.140876667019
ACH-000302,-0.128809369049
ACH-000304,0.05879227245080001
ACH-000307,-0.102372329246
ACH-000308,-0.073218221526
ACH-000310,0.0813062214559
ACH-000311,-0.0147027011732
ACH-000312,-0.08731879557439999
ACH-000315,0.0519381701408
ACH-000316,0.07844290899930001
ACH-000317,-0.081254503763
ACH-000318,-0.264224894801
ACH-000319,-0.176182400982
ACH-000320,-0.0656187004393
ACH-000322,-0.235551449581
ACH-000323,-0.20114678254700002
ACH-000324,-0.152856652073
ACH-000329,-0.0654742213624
ACH-000330,-0.29623007540199997
ACH-000331,-0.491071852285
ACH-000332,-0.115012774717
ACH-000334,-0.0075440613415000005
ACH-000335,-0.315146764313
ACH-000336,0.218911137588
ACH-000337,-0.434562493734
ACH-000339,-0.19131168440699997
ACH-000341,0.0354291243807
ACH-000348,-0.141101595871
ACH-000350,-0.160489745888
ACH-000352,0.127911862412
ACH-000356,-0.10928934015200001
ACH-000361,-0.0687663220787
ACH-000362,-0.038952280324
ACH-000363,0.09319925965220001
ACH-000364,-0.0765519854082
ACH-000365,0.017169978928
ACH-000366,-0.00855970953647
ACH-000368,-0.166525461805
ACH-000374,-0.210426878916
ACH-000375,-0.100277529477
ACH-000376,-0.113189131842
ACH-000381,0.020262263136599998
ACH-000383,0.120202205725
ACH-000387,0.12281597855000001
ACH-000389,-0.18083905281100002
ACH-000390,-0.10146210476600001
ACH-000393,-0.13499575078099998
ACH-000395,-0.302759043376
ACH-000397,-0.013269477187600002
ACH-000401,-0.25293850919
ACH-000402,-0.03482077121030001
ACH-000403,-0.0979411707612
ACH-000404,-0.106088566172
ACH-000406,0.0769178815137
ACH-000407,-0.175464004336
ACH-000408,-0.19550171787999998
ACH-000410,0.0161514458089
ACH-000411,-0.11123900558000001
ACH-000414,0.13764853645400002
ACH-000415,0.0277218663367
ACH-000416,-0.101422212076
ACH-000420,-0.392305066469
ACH-000421,0.0668037392294
ACH-000424,-0.125637441667
ACH-000425,-0.09135059702500001
