,LHX1 (3975)
ACH-000004,-0.101270974759
ACH-000007,-0.000635296127911
ACH-000009,-0.18111162245999998
ACH-000011,-0.12267201337099999
ACH-000012,0.0330530250901
ACH-000013,-0.20741378058499998
ACH-000014,-0.0457914001426
ACH-000015,-0.0350399471591
ACH-000017,-0.16020590101399998
ACH-000018,-0.00216428752987
ACH-000019,-0.164202263122
ACH-000021,-0.00029773165233700004
ACH-000022,-0.0756653427268
ACH-000025,-0.07360906034350001
ACH-000028,0.09821742718139999
ACH-000030,-0.0975356122207
ACH-000035,-0.324292261182
ACH-000036,-0.0890651290084
ACH-000037,-0.225891285636
ACH-000039,-0.168189576096
ACH-000040,-0.14958590494899998
ACH-000041,-0.09435731973989998
ACH-000042,0.122581881593
ACH-000045,0.122073835754
ACH-000047,-0.220981593898
ACH-000052,-0.0894689814528
ACH-000053,-0.012422360037200002
ACH-000054,-0.0804407042103
ACH-000055,-0.20963505911400002
ACH-000060,-0.0538311391259
ACH-000067,-0.225526963075
ACH-000070,-0.125115754585
ACH-000075,-0.0431450184197
ACH-000078,0.107997674674
ACH-000082,-0.0557455728165
ACH-000085,-0.0699028453378
ACH-000086,0.060190747699499995
ACH-000087,-0.09166713334769999
ACH-000092,0.08436724879039999
ACH-000095,-0.030138380742200002
ACH-000097,0.038055073443400006
ACH-000098,-0.17455742403000002
ACH-000099,0.060179290609
ACH-000108,0.14233184283800002
ACH-000113,-0.0425253778482
ACH-000115,-0.371337545524
ACH-000116,-0.169523249772
ACH-000118,-0.0173400402507
ACH-000120,0.0764384866535
ACH-000123,-0.160631838735
ACH-000127,-0.0812049913051
ACH-000128,0.017078726441500002
ACH-000132,-0.033127868887400005
ACH-000133,-0.09245721088610001
ACH-000137,-0.361681601485
ACH-000138,0.139991182248
ACH-000142,-0.284946110466
ACH-000143,-0.10901298896600001
ACH-000146,-0.060951106776400005
ACH-000148,-0.201056697866
ACH-000150,-0.0444197111527
ACH-000152,-0.0960766859905
ACH-000153,0.0830824688589
ACH-000159,0.022025479254799998
ACH-000160,-0.0734620323706
ACH-000163,0.059170456531400004
ACH-000167,-0.0654654672239
ACH-000168,-0.146859116362
ACH-000169,0.09839223888660001
ACH-000178,0.102063615861
ACH-000182,0.0333855737608
ACH-000183,0.148543750241
ACH-000188,-0.0963591891108
ACH-000189,0.338616735977
ACH-000190,-0.16168374072799999
ACH-000198,0.036248876712800006
ACH-000204,0.131649740358
ACH-000206,-0.133092574196
ACH-000207,0.226497846772
ACH-000211,-0.108743691655
ACH-000215,0.014010568340799999
ACH-000221,-0.215872210147
ACH-000222,0.26286489898800003
ACH-000223,0.030685889792299997
ACH-000226,-0.045796726660900004
ACH-000227,-0.284462179139
ACH-000228,-0.345181933701
ACH-000231,-0.09460241128180001
ACH-000232,-0.12222177545
ACH-000233,0.15259215754
ACH-000234,-0.0263482059124
ACH-000235,-0.052927667891100004
ACH-000237,-0.052682183730800004
ACH-000238,-0.10015253208999998
ACH-000243,-0.0256544978797
ACH-000244,-0.0181500608009
ACH-000246,0.0501991597243
ACH-000248,-0.16670273794399998
ACH-000250,-0.148004161472
ACH-000251,-0.172869223892
ACH-000253,0.0537344479732
ACH-000255,-0.20630930118500002
ACH-000256,-0.19593775892700002
ACH-000257,-0.248454916518
ACH-000258,0.062243015474
ACH-000259,-0.0788983247936
ACH-000260,0.009794297412290001
ACH-000261,0.0111072015044
ACH-000262,-0.332166255713
ACH-000263,-0.218169434025
ACH-000264,-0.132167434911
ACH-000265,-0.041062995620199993
ACH-000266,-0.00843327603193
ACH-000272,-0.052004603683699996
ACH-000273,0.00968240330848
ACH-000274,-0.0212518304715
ACH-000277,0.0904340984526
ACH-000278,-0.20085298600999998
ACH-000279,-0.031101941156599998
ACH-000280,-0.13925733861700001
ACH-000281,0.19517143596099998
ACH-000288,0.0383460284996
ACH-000291,0.09695062119799999
ACH-000293,-0.07465166964850001
ACH-000294,-0.258627470315
ACH-000295,-0.023295968113299998
ACH-000296,-0.22808130431499998
ACH-000302,0.020964378863
ACH-000304,-0.09712997811650001
ACH-000307,-0.06176930229230001
ACH-000308,0.0343702547017
ACH-000310,-0.165460295546
ACH-000311,0.147006466886
ACH-000312,-0.0798085239422
ACH-000315,-0.28728365388
ACH-000316,-0.170355055011
ACH-000317,-0.37424516513800005
ACH-000318,-0.240833786878
ACH-000319,-0.238582021333
ACH-000320,-0.564033000095
ACH-000322,0.154767891205
ACH-000323,-0.16491512833799998
ACH-000324,-0.380985472904
ACH-000329,0.019751791214400002
ACH-000330,-0.34443000840599997
ACH-000331,-0.019670767999200003
ACH-000332,-0.0165729100547
ACH-000334,-0.127817105736
ACH-000335,-0.055990734305
ACH-000336,-0.397841529221
ACH-000337,-0.331869308744
ACH-000339,0.017093271275
ACH-000341,-0.198673527314
ACH-000348,-0.0742742537402
ACH-000350,-0.21596490460200002
ACH-000352,-0.024876068097
ACH-000356,-0.00364870288485
ACH-000361,0.0494400081725
ACH-000362,0.0668759195351
ACH-000363,-0.0779565606557
ACH-000364,-0.153953192335
ACH-000365,-0.022015429192499998
ACH-000366,0.0536728108842
ACH-000368,0.11691740938100001
ACH-000374,-0.33500682295
ACH-000375,-0.429254121721
ACH-000376,0.045116379252
ACH-000381,-0.16392075647
ACH-000383,-0.17536162174000003
ACH-000387,-0.0008494023011599999
ACH-000389,0.161332712092
ACH-000390,-0.108148146378
ACH-000393,-0.023884774501
ACH-000395,0.153455602485
ACH-000397,-0.013189103608
ACH-000401,-0.073749602576
ACH-000402,-0.0163070218775
ACH-000403,-0.09045292941880001
ACH-000404,0.35915201623000004
ACH-000406,-0.06957996472139999
ACH-000407,-0.129811781924
ACH-000408,0.0590274663547
ACH-000410,-0.0309590958235
ACH-000411,0.013135920330999999
ACH-000414,-0.0434691578461
ACH-000415,-0.17099709465799998
ACH-000416,0.0246337860753
ACH-000420,-0.0714219666696
ACH-000421,-0.0271607749032
ACH-000424,-0.0659681312328
ACH-000425,0.0050915234671199995
ACH-000426,-0.167414256502
ACH-000427,0.30573224152899997
ACH-000433,-0.108832868096
ACH-000436,0.13634461223
ACH-000444,-0.0332747535292
ACH-000445,-0.0556109259621
ACH-000448,-0.21585874189800003
ACH-000450,0.011032540847
ACH-000452,-0.0803379612562
ACH-000454,0.00331062223724
ACH-000458,-0.26096775572299996
ACH-000459,0.135848205362
ACH-000460,-0.416544037236
ACH-000461,-0.0280340675183
ACH-000463,0.012925291038799998
ACH-000464,-0.166822537817
ACH-000466,-0.043641147239800004
ACH-000467,0.001565635185
ACH-000468,-0.0122425554331
ACH-000469,-0.0717968868287
