,FAM83G (644815)
ACH-000004,0.137827755179
ACH-000007,0.006987898045759999
ACH-000009,-0.16121302505899998
ACH-000011,0.177417672928
ACH-000012,-0.14802458245300001
ACH-000013,-0.050234913282000006
ACH-000014,0.0344560350792
ACH-000015,-0.158377404381
ACH-000017,0.0042522240705999996
ACH-000018,0.059142867281300006
ACH-000019,0.107265431031
ACH-000021,0.153984919593
ACH-000022,-0.190760358661
ACH-000025,-0.0111071760198
ACH-000028,0.0980175590202
ACH-000030,0.054516371648900004
ACH-000035,-0.15816782163899998
ACH-000036,-0.0319193260491
ACH-000037,-0.144588024044
ACH-000039,-0.19801821544
ACH-000040,-0.033396262130499996
ACH-000041,-0.14046352361199999
ACH-000042,-0.0109680410501
ACH-000045,-0.153883609338
ACH-000047,-0.154328404476
ACH-000052,-0.0740311129113
ACH-000053,-0.00341727376024
ACH-000054,-0.109517773767
ACH-000055,-0.130189354769
ACH-000060,-0.178544860142
ACH-000067,-0.184178569545
ACH-000070,-0.0494634135341
ACH-000075,0.0255868532829
ACH-000078,-0.046386753614600006
ACH-000082,-0.0197373905925
ACH-000085,0.17486578452100002
ACH-000086,-0.0910461898811
ACH-000087,-0.121351886858
ACH-000092,0.06221087144730001
ACH-000095,-0.10013155685799999
ACH-000097,0.0022919037658200004
ACH-000098,-0.0853295232735
ACH-000099,0.0759257155567
ACH-000108,-0.00838135986713
ACH-000113,-0.021026214626700002
ACH-000115,-0.0992320197255
ACH-000116,0.0188363410099
ACH-000118,0.059943841732299996
ACH-000120,-0.0360103434908
ACH-000123,0.0427644240587
ACH-000127,-0.136488041363
ACH-000128,0.110041666972
ACH-000132,-0.11281127306500001
ACH-000133,-0.012997227362600002
ACH-000137,-0.0457811294013
ACH-000138,0.106228828182
ACH-000142,-0.18731364385699997
ACH-000143,0.004591348286979999
ACH-000146,-0.101921866699
ACH-000148,-0.080982361705
ACH-000150,-0.289247268109
ACH-000152,-0.151745547654
ACH-000153,-0.297370645804
ACH-000159,0.12324499102
ACH-000160,0.0252825852495
ACH-000163,-0.09015717089330001
ACH-000167,0.0723374589729
ACH-000168,0.129079840017
ACH-000169,-0.06755762308140001
ACH-000178,-0.024584482368400003
ACH-000182,0.012787878518299997
ACH-000183,-0.243282423915
ACH-000188,-0.200503222931
ACH-000189,-0.07925708378560001
ACH-000190,-0.24496738024700002
ACH-000198,-0.207884547871
ACH-000204,0.12454913062100001
ACH-000206,0.0809715504837
ACH-000207,0.132684601944
ACH-000211,-0.125169699068
ACH-000215,0.0271326965845
ACH-000221,-0.126493714688
ACH-000222,0.205881623718
ACH-000223,-0.0107330227177
ACH-000226,0.12342343214099999
ACH-000227,-0.206523996741
ACH-000228,0.148116132186
ACH-000231,0.0804205130699
ACH-000232,0.0874001903079
ACH-000233,0.043528213897099995
ACH-000234,0.130835073699
ACH-000235,-0.0139433239149
ACH-000237,0.146502421834
ACH-000238,-0.199426971676
ACH-000243,0.024203415019000002
ACH-000244,-0.36730160298299996
ACH-000246,0.131261400533
ACH-000248,0.0952484415535
ACH-000250,-0.200338697176
ACH-000251,0.20020675304299998
ACH-000253,0.15869990057
ACH-000255,-0.131576303918
ACH-000256,-0.116459733582
ACH-000257,0.148235914819
ACH-000258,-0.186056262221
ACH-000259,-0.0611766154996
ACH-000260,-0.0035440157633
ACH-000261,-0.041296998688
ACH-000262,-0.141030594467
ACH-000263,-0.164391182425
ACH-000264,-0.0660858226321
ACH-000265,0.059724078519599995
ACH-000266,0.0615631766629
ACH-000272,-0.0709919933968
ACH-000273,0.210396830471
ACH-000274,-0.10114804735300001
ACH-000277,0.00485070579404
ACH-000278,-0.048240392052100005
ACH-000279,-0.121094954299
ACH-000280,0.08807006957750001
ACH-000281,0.106218881186
ACH-000288,-0.20302625981699998
ACH-000291,-0.088241452544
ACH-000293,0.10145485919399999
ACH-000294,0.134128522828
ACH-000295,0.218245316882
ACH-000296,0.19850297901
ACH-000302,-0.123246241348
ACH-000304,0.05042968681440001
ACH-000307,-0.0230297826922
ACH-000308,0.0158052333847
ACH-000310,0.280363973879
ACH-000311,0.12573146395600002
ACH-000312,-0.08654503342260002
ACH-000315,-0.153592226568
ACH-000316,-0.25300195897
ACH-000317,0.0153324927356
ACH-000318,-0.15604867097
ACH-000319,0.135013067983
ACH-000320,0.13988854122400002
ACH-000322,0.013497203599799999
ACH-000323,0.019043345877700003
ACH-000324,0.09313533472010002
ACH-000329,-0.032564898119299995
ACH-000330,-0.11952037124600001
ACH-000331,-0.0702678751368
ACH-000332,-0.0471866217153
ACH-000334,-0.0292548850465
ACH-000335,0.255465253093
ACH-000336,-0.136202382448
ACH-000337,-0.0447163078385
ACH-000339,-0.0986928802771
ACH-000341,-0.0848448780353
ACH-000348,0.17362426388799998
ACH-000350,0.043935533561500005
ACH-000352,0.11981920423800001
ACH-000356,-0.22035345662500003
ACH-000361,-0.18085817460200002
ACH-000362,-0.0068153447660499996
ACH-000363,0.0642620344432
ACH-000364,-0.228348484151
ACH-000365,-0.020449489212799998
ACH-000366,0.0870154789501
ACH-000368,-0.0472334797114
ACH-000374,-0.00973719947758
ACH-000375,0.0997340500325
ACH-000376,0.07140162670900001
ACH-000381,-0.0336054699903
ACH-000383,-0.144402510263
ACH-000387,0.0646301390544
ACH-000389,-0.0842201510091
ACH-000390,-0.0168288210427
ACH-000393,0.046593155853300004
ACH-000395,0.10280403893500001
ACH-000397,-0.0869832393419
ACH-000401,0.0453403511334
ACH-000402,-0.0397946786797
ACH-000403,-0.140628997107
