,ACAT2 (39)
ACH-000004,0.13321456811
ACH-000007,0.25132513961999997
ACH-000009,0.0578358970589
ACH-000011,0.22820166714600001
ACH-000012,0.308080450617
ACH-000013,0.154641626922
ACH-000014,0.0708576594976
ACH-000015,0.26200245232700003
ACH-000017,0.0839896801021
ACH-000018,0.135083721824
ACH-000019,0.158856644273
ACH-000021,0.11613328708699999
ACH-000022,-0.00933649401661
ACH-000025,0.0249167598537
ACH-000028,0.124673437234
ACH-000030,0.21055988453699997
ACH-000035,0.261834947884
ACH-000036,-0.024722955587
ACH-000037,0.102092777708
ACH-000039,0.309669295169
ACH-000040,0.18015057498700002
ACH-000041,0.36454597566299995
ACH-000042,0.167915026458
ACH-000045,0.479405033961
ACH-000047,0.31336908156
ACH-000052,0.0749811723668
ACH-000053,0.161174901927
ACH-000054,0.228467622834
ACH-000055,0.39798575318999996
ACH-000060,0.0815890641724
ACH-000067,0.11174925826899999
ACH-000070,0.0302583154227
ACH-000075,0.235893172329
ACH-000078,0.320314616254
ACH-000082,0.131744999253
ACH-000085,0.295429810953
ACH-000086,0.291837364739
ACH-000087,0.490978080973
ACH-000092,0.206873994265
ACH-000095,0.18220750640900002
ACH-000097,0.18257924585700003
ACH-000098,0.293749088452
ACH-000099,0.272615900626
ACH-000108,0.0854529419737
ACH-000113,0.240498339793
ACH-000115,0.177581304956
ACH-000116,0.205980304967
ACH-000118,0.10877586093599999
ACH-000120,0.476085883929
ACH-000123,0.208178212932
ACH-000127,0.244311235119
ACH-000128,0.127815255112
ACH-000132,0.196368892495
ACH-000133,0.198372369604
ACH-000137,0.21664911562300002
ACH-000138,0.126629052503
ACH-000142,0.28675456055799997
ACH-000143,0.239128090027
ACH-000146,0.240465841322
ACH-000148,0.0881980869495
ACH-000150,0.282012689726
ACH-000152,0.204731862573
ACH-000153,0.0330826613965
ACH-000159,0.163983082763
ACH-000160,0.298989649191
ACH-000163,0.0508515806274
ACH-000167,-0.020768662768
ACH-000168,0.11152542051599999
ACH-000169,0.14796182352700002
ACH-000178,0.233013425237
ACH-000182,0.107379645855
ACH-000183,0.235493415403
ACH-000188,0.114121958508
ACH-000189,0.140196275954
ACH-000190,0.0784994383066
ACH-000198,0.181594437307
ACH-000204,-0.0132722858185
ACH-000206,0.448687289363
ACH-000207,0.286360229915
ACH-000211,0.293928946678
ACH-000215,0.283940927362
ACH-000221,0.169365438325
ACH-000222,0.236272186988
ACH-000223,0.11813601766899999
ACH-000226,0.24554110997099998
ACH-000227,0.0856197858124
ACH-000228,0.173447840085
ACH-000231,0.33451953463899997
ACH-000232,0.290031623711
ACH-000233,0.283243360846
ACH-000234,0.302223388606
ACH-000235,0.209740552177
ACH-000237,0.13504784220899999
ACH-000238,0.16107951911499999
ACH-000243,0.33706102233999996
ACH-000244,0.209563992319
ACH-000246,0.294406780511
ACH-000248,0.025702541375599998
ACH-000250,0.18022397745700003
ACH-000251,0.46877710886699997
ACH-000253,0.129031542741
ACH-000255,0.08303842879250001
ACH-000256,0.22786425325100002
ACH-000257,0.0163688139595
ACH-000258,0.166595925025
ACH-000259,0.121262466863
ACH-000260,0.10704049833999998
ACH-000261,0.263603821721
ACH-000262,0.157148207145
ACH-000263,0.106439927686
ACH-000264,0.240164455281
ACH-000265,0.293695789097
ACH-000266,0.265711947007
ACH-000272,0.00475479122499
ACH-000273,0.153206567751
ACH-000274,0.160445463614
ACH-000277,0.105669008126
ACH-000278,0.122364914704
ACH-000279,0.13407221610099998
ACH-000280,0.254566748301
ACH-000281,0.22736927207199997
ACH-000288,0.22080063647300002
ACH-000291,0.194564930293
ACH-000293,0.10724365936000001
ACH-000294,0.184701813325
ACH-000295,0.33559608661
ACH-000296,0.19712338804
ACH-000302,0.223557799527
ACH-000304,0.43799939873599997
ACH-000307,0.19963274908300002
ACH-000308,0.213104068536
ACH-000310,0.359096328798
ACH-000311,0.298786571927
ACH-000312,0.239341621792
ACH-000315,0.18154779360599999
ACH-000316,0.240126347478
ACH-000317,0.2214375113
ACH-000318,0.164722257174
ACH-000319,0.252193864291
ACH-000320,0.177578392084
ACH-000322,0.266679298102
ACH-000323,0.416986794613
ACH-000324,0.163658370747
ACH-000329,0.19239024660999998
ACH-000330,0.197695339618
ACH-000331,0.12046295967599999
ACH-000332,0.303811446002
ACH-000334,0.167585323874
ACH-000335,0.29815218744800004
ACH-000336,0.308024914862
ACH-000337,0.078749301658
ACH-000339,0.250935123383
ACH-000341,0.07753102590699999
ACH-000348,0.0868481708303
ACH-000350,0.20156178607099998
ACH-000352,0.242558642372
ACH-000356,0.23056883823000002
ACH-000361,0.23706418796300002
ACH-000362,0.425045507967
ACH-000363,0.192661634256
ACH-000364,0.14699335231799998
ACH-000365,-0.425238196646
ACH-000366,0.08823515994239998
ACH-000368,0.260835963993
ACH-000374,0.364546407422
ACH-000375,0.118418223839
ACH-000376,0.279436305557
ACH-000381,0.20890657215
ACH-000383,0.141180930073
ACH-000387,0.303740377269
ACH-000389,0.110900216974
ACH-000390,0.160805790001
ACH-000393,0.341474531683
ACH-000395,0.144110175845
ACH-000397,0.252323016983
ACH-000401,0.19794868311299998
ACH-000402,0.289901862214
ACH-000403,0.159382008642
ACH-000404,0.07725657304650001
ACH-000406,0.283085752999
ACH-000407,0.251756748171
ACH-000408,0.17385038107099998
ACH-000410,0.165161492643
ACH-000411,0.191543379704
ACH-000414,-0.199073291803
ACH-000415,0.128192668072
ACH-000416,0.216907698607
ACH-000420,0.334040417474
ACH-000421,0.141073017488
ACH-000424,0.18959432423
ACH-000425,0.144573087613
ACH-000426,0.273408609769
ACH-000427,0.0523940772126
ACH-000433,0.238400766584
ACH-000436,-0.0314171105998
ACH-000444,0.160790773477
ACH-000445,0.168471395182
ACH-000448,0.149614423821
ACH-000450,0.251791176792
ACH-000452,0.20445306894600002
ACH-000454,0.232424225166
ACH-000458,0.322833459824
ACH-000459,0.257204438366
ACH-000460,0.348991592639
ACH-000461,0.193298927526
ACH-000463,0.268209894371
ACH-000464,0.19476688731199998
ACH-000466,0.272697546244
ACH-000467,0.104278493039
ACH-000468,0.17087414464200001
ACH-000469,0.110989174704
ACH-000470,0.119554486691
ACH-000471,0.320378644752
ACH-000472,0.23565484960000002
ACH-000473,0.416556227461
ACH-000475,0.230771109003
ACH-000476,0.264524046204
ACH-000477,0.05323784329390001
ACH-000480,0.34545147179700003
ACH-000481,0.116964175681
ACH-000483,0.15372769917
ACH-000484,0.44707888600400003
ACH-000485,0.282115282834
ACH-000486,0.309186646053
ACH-000487,-0.130046676185
ACH-000488,0.19282820027800002
ACH-000490,0.190888758706
ACH-000491,0.199544124343
ACH-000495,0.0766808861467
ACH-000496,0.12436488798499999
ACH-000499,0.165444964799
ACH-000500,0.597393509213
ACH-000502,0.303477521747
ACH-000503,0.057646737255
ACH-000505,0.221349085697
ACH-000507,0.336574413812
ACH-000510,0.22900615598299998
ACH-000511,0.143919835131
ACH-000512,0.387801024675
ACH-000516,0.238547881821
ACH-000517,0.238263472748
ACH-000518,0.333764004442
ACH-000520,0.262400337693
ACH-000521,0.052771176586100005
ACH-000522,0.197578813455
ACH-000524,0.25302005608000006
ACH-000527,0.186365007483
ACH-000528,0.168940337382
ACH-000537,0.208667327159
ACH-000541,0.08298777444519999
ACH-000542,0.186456631219
ACH-000544,0.143030567182
ACH-000545,0.16708157410399999
ACH-000547,0.00956760694575
ACH-000548,0.29080309945099997
ACH-000549,0.19264939245499998
ACH-000550,0.239590303671
ACH-000552,0.24283487438700002
ACH-000556,0.277515299876
ACH-000557,0.30464476751999997
ACH-000570,0.178467746906
ACH-000571,0.259765480558
ACH-000573,0.22690944503899999
ACH-000576,0.10244581917199999
ACH-000580,0.144342932709
ACH-000584,0.0807087060669
ACH-000585,0.226959040402
ACH-000588,0.08989301213169999
ACH-000589,0.198185986123
ACH-000591,0.136879874537
ACH-000593,0.248159441293
ACH-000600,0.270372464911
ACH-000601,0.183189619805
ACH-000604,0.36117815013099996
ACH-000605,0.221540794229
ACH-000606,0.22143861127599998
ACH-000608,0.08187303222030001
ACH-000614,0.213551350279
ACH-000616,0.291197465426
ACH-000618,0.0780636362208
ACH-000619,0.354360011668
ACH-000620,0.05251252566319999
ACH-000621,0.25224897503000004
ACH-000622,0.157597451642
ACH-000623,0.117667865155
ACH-000624,0.300740048222
ACH-000627,0.0474347965403
ACH-000630,0.09400954656089999
ACH-000632,0.16138802990700002
ACH-000633,0.026953737795099998
ACH-000637,0.242769684582
ACH-000638,0.353518263226
ACH-000646,0.34436066602300003
ACH-000647,0.175965746796
ACH-000648,0.285701538145
ACH-000649,0.24714181801500001
ACH-000651,0.203490282208
ACH-000652,0.16403746227399998
ACH-000653,0.058808831364900005
ACH-000657,0.271205776087
ACH-000658,0.270746774508
ACH-000661,0.36688808925800004
ACH-000662,0.43113201137100005
ACH-000663,0.127045372648
ACH-000665,0.270280920729
ACH-000671,0.0627806100571
ACH-000673,0.20763523009799997
ACH-000676,0.135877592995
ACH-000677,0.26103499117
ACH-000681,0.269090568056
ACH-000682,0.138004076187
ACH-000683,0.129080885745
ACH-000684,0.198103231909
ACH-000688,0.13033140468
ACH-000693,0.241125208118
ACH-000694,0.249580414169
ACH-000695,0.359636060684
ACH-000696,0.218329094949
ACH-000697,0.057410184076199994
ACH-000699,0.280712980094
ACH-000701,0.12316269144099999
ACH-000706,0.180772193837
ACH-000711,0.273603373388
ACH-000713,0.25784671304900003
ACH-000714,0.28562784977
ACH-000718,0.257493398341
ACH-000720,0.307033622726
ACH-000721,0.19017651179099998
ACH-000724,0.332921332769
ACH-000725,0.131288189674
ACH-000732,0.355449209622
ACH-000734,0.125132789254
ACH-000735,0.223345073466
ACH-000736,0.318587669745
ACH-000738,0.054515759565399995
ACH-000746,0.06380156826780001
ACH-000747,0.366493331143
ACH-000748,0.268028718499
ACH-000753,0.16469989615299999
ACH-000756,0.127962147303
ACH-000757,-0.0404007656264
ACH-000758,0.25615047195
ACH-000760,0.298832814965
ACH-000763,0.07231517246460001
ACH-000764,0.473600450262
ACH-000765,0.058914745966800006
ACH-000766,0.133378584348
ACH-000767,0.208478456342
ACH-000768,0.328203819186
ACH-000769,0.206715958222
ACH-000770,0.226426880648
ACH-000771,0.190479563299
ACH-000773,0.201334864527
ACH-000776,0.289076302814
ACH-000777,0.273659910342
ACH-000778,0.352497191477
ACH-000781,0.252252791061
ACH-000782,-0.0386402869655
ACH-000783,0.212268882719
ACH-000784,0.222097674252
ACH-000785,0.276111224238
ACH-000787,0.26404131707199996
ACH-000788,0.18351399477699998
ACH-000791,0.30163504829
ACH-000792,0.32830549308
ACH-000794,0.27028168711100004
ACH-000796,0.188764788313
ACH-000799,0.175833509243
ACH-000800,0.030420289389499998
ACH-000802,0.325536059738
ACH-000804,0.37967464511999993
ACH-000805,-0.0685069548675
ACH-000809,0.14521312724000002
ACH-000810,0.311186750284
ACH-000811,0.246150294278
ACH-000817,-0.216091885143
ACH-000819,0.314391642268
ACH-000820,0.0319921715681
ACH-000821,0.359988472008
ACH-000822,0.317266617967
ACH-000823,0.275599642617
ACH-000824,0.07722242868689999
ACH-000827,0.209354081653
ACH-000829,0.0973013853644
ACH-000831,0.241880113823
ACH-000832,0.25879249325599996
ACH-000833,0.0996546770206
ACH-000834,0.235881977867
ACH-000835,0.213965241598
ACH-000836,0.541031481187
ACH-000837,0.30643547118500003
ACH-000838,0.0957344368602
ACH-000839,0.311306028536
ACH-000840,0.26948561026900003
ACH-000841,0.325500241323
ACH-000843,0.18633785474
ACH-000846,0.23752565180399998
ACH-000847,0.111380224223
ACH-000848,0.38382088886200005
ACH-000849,0.018475938455
ACH-000851,0.280995731132
ACH-000855,0.319799520763
ACH-000856,0.19828071342300002
ACH-000858,0.146737999115
ACH-000859,0.370887384515
ACH-000861,0.117509274155
ACH-000862,0.221193100828
ACH-000865,0.228553012478
ACH-000866,0.259062067794
ACH-000867,0.24006908043699998
ACH-000869,0.326228553885
ACH-000872,0.282389824563
ACH-000873,0.20633824202799997
ACH-000876,0.18779625458299998
ACH-000878,0.269291017513
ACH-000880,0.33949806982299996
ACH-000881,0.313490637362
ACH-000882,0.292263149662
ACH-000884,0.298635868536
ACH-000885,0.120432405172
ACH-000887,0.26747848801699997
ACH-000888,0.223169344128
ACH-000889,0.179352973417
ACH-000890,0.285104882246
ACH-000896,0.267253568227
ACH-000898,0.0808450962994
ACH-000900,0.328264584249
ACH-000901,0.191314363154
ACH-000905,0.17503148793900003
ACH-000906,0.258710257959
ACH-000907,0.173455400854
ACH-000910,0.15130968565300001
ACH-000911,0.106755524509
ACH-000912,0.21581207507
ACH-000913,0.12740065716600002
ACH-000915,0.167682880739
ACH-000916,0.40770936599
ACH-000917,0.181418341476
ACH-000921,0.261384428216
ACH-000924,0.195807079808
ACH-000926,0.223437195721
ACH-000928,0.0280680976621
ACH-000929,0.24840161917
ACH-000932,0.11922938723099999
ACH-000935,0.166806299703
ACH-000936,0.26930365175099996
ACH-000937,0.26007533433
ACH-000938,0.297085993068
ACH-000939,0.269260997587
ACH-000941,0.159334633834
ACH-000943,0.17662937990299998
ACH-000946,0.22021234596099998
ACH-000947,0.127650544447
ACH-000948,0.264776486184
ACH-000950,0.253505243342
ACH-000953,0.297945870534
ACH-000957,0.347425668243
ACH-000958,0.280504848586
