,PTN (5764)
ACH-000163,-0.21036402442699997
ACH-000167,-0.39255978155500004
ACH-000168,-0.113519429618
ACH-000169,-0.131492129786
ACH-000178,-0.165104989169
ACH-000182,-0.21278164904599997
ACH-000183,-0.036827613390699995
ACH-000188,-0.13934050734
ACH-000189,0.0633544785387
ACH-000190,-0.178523123924
ACH-000198,-0.207913479398
ACH-000204,0.0279104385263
ACH-000206,0.130806238576
ACH-000207,0.00302543575602
ACH-000211,-0.12892218521999999
ACH-000215,-0.182756911965
ACH-000221,-0.128333259754
ACH-000222,-0.185854871406
ACH-000223,-0.17323765366399999
ACH-000226,-0.0517162798422
ACH-000227,-0.277570279666
ACH-000228,-0.129671287394
ACH-000231,-0.15840801809
ACH-000232,-0.299767455477
ACH-000233,0.039995724650500004
ACH-000234,-0.307811691351
ACH-000235,-0.192541785249
ACH-000237,-0.16939643009
ACH-000238,-0.216483854193
ACH-000243,-0.103897719342
ACH-000244,-0.112935806656
ACH-000246,-0.09752781844000001
ACH-000248,-0.19021765006400002
ACH-000250,-0.213075099154
ACH-000251,-0.15490064107100002
ACH-000253,-0.341740147718
ACH-000255,-0.024857078237299997
ACH-000256,-0.176065854938
ACH-000257,-0.243839297696
ACH-000258,-0.0864936008285
ACH-000259,-0.131968556004
ACH-000260,-0.0680060288452
ACH-000261,-0.217787116687
ACH-000262,-0.259030958741
ACH-000263,-0.0492917014159
ACH-000264,-0.30833630794399997
ACH-000265,0.0215911083694
ACH-000266,-0.19581221740200003
ACH-000272,-0.22459881271200002
ACH-000273,-0.254853062027
ACH-000274,-0.21057108814599998
ACH-000277,0.0108694712955
ACH-000278,-0.160530749413
ACH-000279,-0.102518191225
ACH-000280,-0.0375300516855
ACH-000281,-0.199458638864
ACH-000288,-0.0501305185223
ACH-000291,-0.156366495711
ACH-000293,-0.23521869927900002
ACH-000294,0.052481840969699996
ACH-000295,-0.14144980568600002
ACH-000296,-0.17353805866500002
ACH-000302,-0.35509720400600003
ACH-000304,-0.27235401546
ACH-000307,-0.144907527874
ACH-000308,-0.162476449328
ACH-000310,-0.299872295366
ACH-000311,-0.249668401549
ACH-000312,-0.126706841983
ACH-000315,0.15461440330999998
ACH-000316,-0.0718311446975
ACH-000317,-0.230438682252
ACH-000318,-0.0791319041688
ACH-000319,-0.11309727448899999
ACH-000320,-0.37349476506800006
ACH-000322,-0.274420626962
ACH-000323,-0.0386000313597
ACH-000324,-0.146664450025
ACH-000329,-0.15708318886199998
ACH-000330,-0.06380014957619999
ACH-000331,-0.241696849016
ACH-000332,-0.104347142467
ACH-000334,-0.231619098608
ACH-000335,-0.132791620709
ACH-000336,0.48737213860699996
ACH-000337,-0.113485109437
ACH-000339,-0.102161188113
ACH-000341,-0.133430939779
ACH-000348,-0.106653074224
ACH-000350,0.00383188054448
ACH-000352,-0.233157435934
ACH-000356,-0.40240656323799995
ACH-000361,-0.454001950024
ACH-000362,-0.144248891816
ACH-000363,-0.0376404248079
ACH-000364,-0.124216615682
ACH-000365,-0.130661165725
ACH-000366,-0.278554881063
ACH-000368,-0.230474863595
ACH-000374,-0.275167990421
ACH-000375,-0.244146932686
ACH-000376,-0.28862144149
ACH-000381,-0.144125572526
ACH-000383,-0.132088652731
ACH-000387,-0.37036017140699995
ACH-000389,-0.0397605851274
ACH-000390,-0.18456835689399997
ACH-000393,-0.284858419107
ACH-000395,-0.310766364223
ACH-000397,-0.287683379528
ACH-000401,-0.268487447754
ACH-000402,0.026231459847400003
ACH-000403,-0.171308133832
ACH-000404,-0.35960053700000005
ACH-000406,-0.0873530889903
ACH-000407,-0.300727905475
ACH-000408,-0.21599211649500002
ACH-000410,-0.13977875918500002
ACH-000411,-0.338635700645
ACH-000414,-0.12243034344699999
ACH-000415,-0.24603489476
ACH-000416,-0.224676327507
ACH-000420,-0.23766982700300002
ACH-000421,-0.10869896105599999
ACH-000424,0.253957897871
ACH-000425,-0.192765428284
ACH-000426,-0.379628930639
ACH-000427,-0.328255101414
ACH-000433,-0.129029623481
ACH-000436,-0.10172152832800001
ACH-000444,-0.00663695859135
ACH-000445,-0.0736675328323
ACH-000448,-0.0895721347941
ACH-000450,-0.33977973066100003
ACH-000452,-0.224437054119
ACH-000454,-0.0975427673275
ACH-000458,-0.0861871680297
ACH-000459,-0.0346701634193
ACH-000460,-0.0533932142525
ACH-000461,-0.0781066573064
ACH-000463,-0.156403871677
ACH-000464,-0.30592400998
ACH-000466,-0.212481893959
ACH-000467,-0.324954674085
ACH-000468,0.0655221837058
ACH-000469,-0.172069088851
ACH-000470,-0.146712924988
ACH-000471,-0.20059386026299997
ACH-000472,-0.0914140092674
ACH-000473,-0.00534814663907
ACH-000475,-0.226875326095
ACH-000476,-0.179853723659
ACH-000477,-0.173419259939
ACH-000480,-0.264814642422
ACH-000481,-0.360390164547
ACH-000483,-0.12811059849300002
ACH-000484,-0.278422728483
ACH-000485,-0.16871704744399998
ACH-000486,-0.07485043893289998
ACH-000487,-0.12782165119799999
ACH-000488,-0.197264287686
ACH-000490,-0.145523120538
ACH-000491,-0.346776011369
ACH-000495,-0.0766610229242
ACH-000496,0.18284824936000002
ACH-000499,-0.00213016657898
ACH-000500,-0.49671234008000004
ACH-000502,-0.280241216198
ACH-000503,-0.0934388046974
ACH-000505,-0.0681353617548
ACH-000507,-0.261415691033
ACH-000510,-0.18740528305
ACH-000511,-0.323530598761
ACH-000512,-0.149616106015
ACH-000516,-0.09362716781330001
ACH-000517,-0.241384319963
ACH-000518,-0.232304427754
ACH-000520,-0.11362408960100001
ACH-000521,-0.180078023711
ACH-000522,-0.141281068032
ACH-000524,-0.11052542025499999
ACH-000527,-0.190838671777
ACH-000528,-0.11280360869000002
ACH-000537,-0.31359182067499997
ACH-000541,-0.481233890278
ACH-000542,-0.152615171313
ACH-000544,-0.143302485713
ACH-000545,-0.241134691104
ACH-000547,-0.06961410386089999
ACH-000548,-0.25129915579900003
ACH-000549,-9.24756392743e-05
ACH-000550,-0.136155617274
ACH-000552,-0.306165716006
ACH-000556,-0.268422286433
ACH-000557,-0.20185641842
ACH-000570,-0.0682146243741
ACH-000571,-0.163567194272
ACH-000573,0.0008445194238589999
ACH-000576,-0.16084607100099999
ACH-000580,-0.22360886464000002
ACH-000584,-0.230273923033
ACH-000585,-0.208191018009
ACH-000588,-0.11739629967599999
ACH-000589,-0.125615137114
ACH-000591,0.19940238892499998
ACH-000593,-0.154870782314
ACH-000600,-0.310903199743
ACH-000601,-0.0829760758713
ACH-000604,0.221864303961
ACH-000605,-0.335972528803
ACH-000606,-0.257279266414
ACH-000608,-0.129744998961
ACH-000614,-0.229204593743
ACH-000616,-0.0664370495454
ACH-000618,-0.271878243487
ACH-000619,-0.008319118172039999
ACH-000620,-0.167329615777
ACH-000621,-0.240203777372
ACH-000622,-0.443615354598
ACH-000623,-0.199800636627
ACH-000624,-0.132909689103
ACH-000627,-0.0155473016248
ACH-000630,-0.220370554041
ACH-000632,-0.0368778315455
ACH-000633,-0.307002308174
ACH-000637,-0.0385962470593
ACH-000638,-0.211962099597
ACH-000646,0.0602809260604
ACH-000647,-0.018843349256400004
ACH-000648,-0.117362400293
ACH-000649,-0.0113068160614
ACH-000651,0.0161017297219
ACH-000652,0.0468938608543
ACH-000653,-0.19451800099199998
ACH-000657,-0.26700263186
ACH-000658,-0.26441029392099996
ACH-000661,-0.16936095163400003
ACH-000662,0.09289728180510001
ACH-000663,-0.131126059678
ACH-000665,-0.113684606962
ACH-000671,-0.0404738679848
ACH-000673,-0.239000121657
ACH-000676,-0.218559100207
ACH-000677,-0.0223872728057
ACH-000681,-0.06915620421930001
ACH-000682,-0.20508028128400002
ACH-000683,-0.326516515173
ACH-000684,-0.20335824263399999
ACH-000688,0.013344237530700001
ACH-000693,-0.10513203454299999
ACH-000694,-0.021754235113599998
ACH-000695,-0.525306802991
ACH-000696,-0.290531687382
ACH-000697,-0.21926920091200003
ACH-000699,-0.042253174769400006
ACH-000701,-0.21127274772
ACH-000706,-0.019564826308
ACH-000711,-0.329579543789
ACH-000713,-0.0671858093163
ACH-000714,-0.08798673787620001
ACH-000718,-0.138732404131
ACH-000720,-0.197906238053
ACH-000721,-0.062884933811
ACH-000724,-0.25686045386
ACH-000725,-0.107164985614
ACH-000732,-0.10751222712099999
ACH-000734,-0.198488598197
ACH-000735,-0.41514195955399996
ACH-000736,-0.353158427309
ACH-000738,-0.138324030878
ACH-000746,-0.127800324952
ACH-000747,-0.177936507385
ACH-000748,-0.09315652034980001
ACH-000753,-0.133612640986
ACH-000756,-0.127249533476
ACH-000757,-0.25128027106899997
ACH-000758,-0.219123804826
ACH-000760,-0.25984922493900003
ACH-000763,-0.38687612441200003
ACH-000764,0.0487635981312
ACH-000765,-0.45252547423999995
ACH-000766,-0.24865256171999997
ACH-000767,-0.390918582157
ACH-000768,-0.201910438833
ACH-000769,-0.200067735506
ACH-000770,-0.21995623888799998
ACH-000771,-0.160467236715
ACH-000773,-0.0814077195855
ACH-000776,-0.251677946464
ACH-000777,-0.0124074580195
ACH-000778,-0.159938977644
ACH-000781,-0.128210109328
ACH-000782,-0.061402162442500005
ACH-000783,-0.29404941579
ACH-000784,-0.144329558002
ACH-000785,-0.34799440489699995
ACH-000787,-0.0852343858707
ACH-000788,-0.09024714899
ACH-000791,-0.219418306664
ACH-000792,-0.186738876852
ACH-000794,-0.134181753335
ACH-000796,-0.169615412298
ACH-000799,-0.418347908904
ACH-000800,-0.082462322383
ACH-000802,-0.07783082766189998
ACH-000804,-0.173711333158
ACH-000805,-0.22161032730900002
ACH-000809,-0.009283749758999999
ACH-000810,0.0460455775174
ACH-000811,-0.334892141916
ACH-000817,-0.282566823186
ACH-000819,-0.208181319128
ACH-000820,0.22654205031599997
ACH-000821,0.0403984448769
ACH-000822,-0.0426421519775
ACH-000823,-0.20165249625999998
ACH-000824,-0.287626684106
ACH-000827,-0.268496682501
ACH-000829,-0.164896052058
ACH-000831,-0.044469052686700004
ACH-000832,-0.232482293488
ACH-000833,-0.211556230729
ACH-000834,-0.0669976327601
ACH-000835,-0.11162409496799999
ACH-000836,-0.24946535215399998
ACH-000837,-0.0336827673545
ACH-000838,0.17256517167500002
ACH-000839,-0.296798012423
ACH-000840,-0.15066804899800001
ACH-000841,0.0468776298964
ACH-000843,-0.09185594762049999
ACH-000846,-0.140069431213
ACH-000847,-0.269615299903
ACH-000848,-0.215630625461
ACH-000849,-0.247265980893
ACH-000851,-0.28517084557100003
ACH-000855,-0.19287722677400002
ACH-000856,0.1073298248
ACH-000858,-0.0175297060457
ACH-000859,-0.08436001899689999
ACH-000861,-0.160229658664
ACH-000862,-0.198462769675
ACH-000865,-0.181919411695
ACH-000866,-0.28025677256299997
ACH-000867,-0.29063412275
ACH-000869,-0.355614832408
ACH-000872,-0.125173425612
ACH-000873,-0.0780059362957
ACH-000876,-0.149856572736
ACH-000878,0.126840137923
ACH-000880,-0.145772812919
ACH-000881,-0.11313548658299999
ACH-000882,-0.069116334381
ACH-000884,-0.173720181364
ACH-000885,-0.0511921621709
ACH-000887,-0.10409348410599999
ACH-000888,-0.215557838986
ACH-000889,-0.225888062161
ACH-000890,-0.0579316757842
ACH-000896,-0.33541005064
ACH-000898,-0.161000166584
ACH-000900,-0.137370237556
ACH-000901,0.008411069299270001
ACH-000905,-0.0538103807189
ACH-000906,-0.136494234563
ACH-000907,0.0723127636719
ACH-000910,-0.17982292235599998
ACH-000911,-0.20751823149
ACH-000912,-0.221848715753
ACH-000913,-0.08510397240749999
ACH-000915,0.0585546655136
ACH-000916,-0.7959823876440001
ACH-000917,-0.243246066061
ACH-000921,-0.409026889397
ACH-000924,-0.17476886560199997
ACH-000926,-0.0791761234272
ACH-000928,0.031079370180700002
ACH-000929,-0.0244469765426
ACH-000932,-0.10729846012
ACH-000935,0.0354947364885
ACH-000936,-0.105924185055
ACH-000937,-0.472523991926
ACH-000938,-0.431435198134
ACH-000939,0.0483855536222
ACH-000941,-0.14462718705900002
ACH-000943,-0.159209234751
ACH-000946,-0.189585998012
ACH-000947,-0.183181577916
ACH-000948,-0.16967989636
ACH-000950,-0.195193902416
ACH-000953,-0.306258011286
ACH-000957,-0.275062000299
ACH-000958,-0.08356852562560001
ACH-000960,-0.426129626452
ACH-000963,-0.484482630669
ACH-000968,-0.0997537251327
ACH-000969,0.017795047176
ACH-000973,-0.20776955642499997
ACH-000974,-0.266169387688
ACH-000975,-0.124356960986
ACH-000976,-0.132498327393
ACH-000978,-0.42672119081999993
ACH-000980,-0.151596559177
ACH-000984,-0.0669263163786
ACH-000986,-0.152736125985
ACH-000988,-0.175898646796
ACH-000993,-0.229371028842
ACH-000994,-0.120079555879
ACH-000996,-0.14868710527999998
ACH-001001,-0.23470979369199998
ACH-001020,0.107483499617
ACH-001028,-0.0917228780677
ACH-001031,-0.21771890914900002
ACH-001038,-0.213950382075
ACH-001048,-0.108308259384
ACH-001050,-0.024343227675999998
ACH-001053,-0.205935743683
ACH-001054,-0.121379557979
ACH-001061,-0.11829438377800001
ACH-001067,-0.144106441252
ACH-001075,-0.09811681051969999
ACH-001096,-0.11133229970999999
ACH-001128,0.504632866874
ACH-001134,-0.291955034855
ACH-001151,-0.163858115754
ACH-001163,-0.0026057084154899996
ACH-001164,-0.16060757099
ACH-001173,-0.144247325116
ACH-001183,-0.191964965984
ACH-001184,-0.38584429103100004
ACH-001190,-0.227740208818
ACH-001192,-0.133858116771
ACH-001193,-0.0871586556622
ACH-001196,-0.20049735169100003
ACH-001197,0.11993969020400001
ACH-001205,-0.17260398066799998
ACH-001211,-0.151651338459
ACH-001212,-0.341111145063
ACH-001228,0.172065240753
ACH-001232,-0.0678115821422
ACH-001239,-0.0884521299789
ACH-001274,-0.408215693868
ACH-001275,-0.0640023437092
ACH-001277,0.304817874925
ACH-001278,0.044755920766799996
ACH-001280,-0.151977319643
ACH-001283,-0.15425947653799998
ACH-001289,-0.18932789061500002
ACH-001295,-0.24715744160599998
ACH-001300,-0.24047095257399997
ACH-001301,-0.265670916792
ACH-001302,-0.21627870130399998
ACH-001303,-0.061813995467400004
ACH-001306,-0.252722192251
ACH-001318,-0.174669570611
ACH-001322,-0.168577204448
ACH-001328,-0.0791209542418
ACH-001332,-0.192240737474
ACH-001333,-0.097728677948
ACH-001336,-0.202063676814
ACH-001340,-0.232711203536
ACH-001346,-0.16769665576099999
ACH-001353,-0.260671154475
ACH-001354,-0.287276421169
ACH-001367,-0.18249167256999999
ACH-001368,-0.346053671019
ACH-001374,-0.464661444753
ACH-001375,0.032467396811
ACH-001377,-0.29174457176
ACH-001380,-0.41232689669399997
ACH-001391,-0.337944142007
ACH-001407,-0.125112480438
ACH-001408,-0.20673846656599998
ACH-001413,-0.013296812580799998
ACH-001430,-0.356752864173
ACH-001431,-0.145536043249
ACH-001450,-0.0810295973229
ACH-001496,-0.113512587293
ACH-001500,0.0352412465189
ACH-001521,-0.17691368157900003
ACH-001523,-0.389102295159
ACH-001532,-0.21112639581300002
ACH-001536,-0.150767913157
ACH-001550,0.024423525764900002
ACH-001552,-0.318821740995
ACH-001554,-0.3298054601
ACH-001645,-0.220564795011
ACH-001654,-0.12769211571900002
ACH-001715,-0.304133668678
ACH-001735,-0.0605943172805
ACH-001736,-0.14658236893100002
ACH-001737,-0.35860181193400004
ACH-001740,-0.018490093084099997
ACH-001745,0.0740320945058
ACH-001750,-0.15268248962099998
ACH-001765,-0.24137530761700002
ACH-001956,-0.265995535377
ACH-001957,-0.25020544450300003
