,B4GALNT2 (124872)
ACH-000004,0.00957843355953
ACH-000007,-0.0642736821663
ACH-000009,-0.282648443161
ACH-000011,-0.09109039179410001
ACH-000012,0.011380851493100001
ACH-000013,-0.021315631814799996
ACH-000014,-0.137110537722
ACH-000015,-0.051805426219800006
ACH-000017,-0.062892267494
ACH-000018,-0.0355685524217
ACH-000019,-0.270212486921
ACH-000021,-0.274861385054
ACH-000022,-0.238804706134
ACH-000025,-0.0693044325429
ACH-000028,-0.294480565374
ACH-000030,-0.08018153374
ACH-000035,-0.33809716099
ACH-000036,-0.06884268411160001
ACH-000037,0.00252180455785
ACH-000039,-0.137048618967
ACH-000040,-0.144044730412
ACH-000041,-0.09326202522710002
ACH-000042,-0.21010033170200001
ACH-000045,-0.0097613802564
ACH-000047,-0.154696047525
ACH-000052,0.0123038869712
ACH-000053,-0.00496320735656
ACH-000054,-0.196667855314
ACH-000055,-0.118628674318
ACH-000060,-0.234094422625
ACH-000067,-0.246792051176
ACH-000070,-0.16061698365
ACH-000075,-0.06594294739090001
ACH-000078,0.041126958166199996
ACH-000082,-0.300436643312
ACH-000085,-0.266215234388
ACH-000086,-0.20408592081000002
ACH-000087,-0.185421681891
ACH-000092,-0.184093701659
ACH-000095,-0.146601567942
ACH-000097,-0.148507379081
ACH-000098,-0.22036064571999997
ACH-000099,-0.11422182978499999
ACH-000108,-0.116760714242
ACH-000113,-0.164039543747
ACH-000115,-0.27624912549
ACH-000116,-0.17316808091
ACH-000118,-0.0939851723003
ACH-000120,-0.09214061431839998
ACH-000123,-0.11028237717
ACH-000127,-0.104720285065
ACH-000128,-0.167149774266
ACH-000132,-0.181279251378
ACH-000133,-0.142114436629
ACH-000137,-0.155987466619
ACH-000138,-0.279555150677
ACH-000142,0.082635602517
ACH-000143,-0.227710112632
ACH-000146,-0.042066330760699995
ACH-000148,-0.16296449222200002
ACH-000150,-0.0704131612867
ACH-000152,-0.0751681401684
ACH-000153,-0.069011396342
ACH-000159,-0.132086622091
ACH-000160,-0.210637183016
ACH-000163,-0.141652401309
ACH-000167,-0.10580075571599999
ACH-000168,0.056692375987800005
ACH-000169,-0.233505571905
ACH-000178,-0.201863529441
ACH-000182,-0.0916991662077
ACH-000183,-0.35312174522699996
ACH-000188,-0.124763248271
ACH-000189,-0.300250615924
ACH-000190,0.09047569240319998
ACH-000198,-0.0339356243175
ACH-000204,-0.268064513153
ACH-000206,-0.13537866245400001
ACH-000207,-0.21804396151799998
ACH-000211,-0.140799625979
ACH-000215,-0.186204872467
ACH-000221,0.0247907930279
ACH-000222,0.008070954557170001
ACH-000223,-0.2291121062
ACH-000226,-0.12314563010299999
ACH-000227,-0.322435860184
ACH-000228,-0.319348852
ACH-000231,-0.138058884319
ACH-000232,-0.016599922687299998
ACH-000233,-0.137265157744
ACH-000234,-0.15778296705
ACH-000235,-0.199371318083
ACH-000237,0.000561379757526
ACH-000238,-0.203245702136
ACH-000243,-0.248699088593
ACH-000244,-0.0913654159329
ACH-000246,-0.108577258681
ACH-000248,-0.19386730888300002
ACH-000250,-0.21545164335499997
ACH-000251,-0.28098849109
ACH-000253,-0.023823874430700002
ACH-000255,-0.114455158757
ACH-000256,-0.0453554946455
ACH-000257,-0.0193216583847
ACH-000258,0.20498512002900002
ACH-000259,-0.133343776043
ACH-000260,-0.153456457321
ACH-000261,0.00800120860662
ACH-000262,-0.0616361932221
ACH-000263,-0.381192275824
ACH-000264,-0.05107030795419999
ACH-000265,-0.21453737020799998
ACH-000266,-0.103096749749
ACH-000272,-0.022600182001999997
ACH-000273,-0.170028917354
ACH-000274,-0.352296488223
ACH-000277,-0.5315187972500001
ACH-000278,0.0661261454619
ACH-000279,-0.19441298682500002
ACH-000280,-0.06494432100740001
ACH-000281,-0.055752560696499996
ACH-000288,-0.248982530121
ACH-000291,-0.213476162335
ACH-000293,-0.130958912032
ACH-000294,-0.0933040674531
ACH-000295,-0.0670716961627
ACH-000296,-0.0690191882938
ACH-000302,0.036482930488800004
ACH-000304,0.0298162770448
ACH-000307,-0.18567543477
ACH-000308,-0.044209160917300004
ACH-000310,0.0711795646524
ACH-000311,0.015538681899899999
ACH-000312,-0.08464626397399999
ACH-000315,-0.252576795683
ACH-000316,-0.24745721876999996
ACH-000317,0.030263962703
ACH-000318,-0.058536469883
ACH-000319,-0.264922333004
ACH-000320,-0.39524884949699995
ACH-000322,-0.22876105777800002
ACH-000323,-0.0832512190742
ACH-000324,0.0242690755739
ACH-000329,-0.0679923581082
ACH-000330,-0.167933013269
ACH-000331,-0.301682282099
ACH-000332,-0.279039221964
ACH-000334,-0.253071304487
ACH-000335,-0.17014623044799998
ACH-000336,-0.193797379846
ACH-000337,-0.25659819984099996
ACH-000339,-0.155861582226
ACH-000341,-0.18411600197099998
ACH-000348,-0.0918028488951
ACH-000350,-0.286859931281
ACH-000352,-0.127594377353
ACH-000356,-0.392340527704
ACH-000361,-0.025829784035799996
ACH-000362,0.113539682157
ACH-000363,-0.305625708796
ACH-000364,0.051122302348600004
ACH-000365,-0.105857140736
ACH-000366,0.008535925075729998
ACH-000368,-0.12509731321599998
ACH-000374,0.017290794834799998
ACH-000375,-0.272747251904
ACH-000376,-0.144822745978
ACH-000381,-0.157376721739
ACH-000383,-0.414763746489
ACH-000387,-0.0727813670396
ACH-000389,-0.255192957865
ACH-000390,-0.100954082839
ACH-000393,-0.0591699880726
ACH-000395,-0.018532235867700003
ACH-000397,-0.19222791229699998
ACH-000401,-0.142797127468
ACH-000402,0.214074459355
ACH-000403,-0.08082702808910001
ACH-000404,-0.471034115835
ACH-000406,-0.06259993261369999
ACH-000407,-0.154000722433
ACH-000408,-0.053639791626500004
ACH-000410,-0.0678431853157
ACH-000411,-0.132510440585
ACH-000414,-0.125830731514
ACH-000415,-0.10963659430299999
ACH-000416,-0.158575064434
ACH-000420,-0.0821005501146
ACH-000421,-0.16739175928400002
ACH-000424,-0.3696629684
ACH-000425,-0.40997811513800003
ACH-000426,0.0386268136829
ACH-000427,-0.104165944298
ACH-000433,0.0535135189174
ACH-000436,0.153801250489
ACH-000444,-0.184821170198
ACH-000445,-0.12594641238600002
ACH-000448,-0.157149555726
ACH-000450,-0.16596873466700002
ACH-000452,-0.149093512559
ACH-000454,-0.193933237034
ACH-000458,-0.09878023071249999
ACH-000459,-0.0432557583462
ACH-000460,-0.008423539285899999
ACH-000461,-0.31904727822900003
ACH-000463,-0.225809267067
ACH-000464,-0.08496043544739999
ACH-000466,-0.197824428931
ACH-000467,-0.10525927992900001
ACH-000468,-0.09969120803670001
ACH-000469,0.00211817566941
ACH-000470,-0.121936130889
ACH-000471,-0.08658772685180001
ACH-000472,-0.239051330688
ACH-000473,-0.10495063729599999
ACH-000475,-0.179461762588
ACH-000476,-0.433989902879
ACH-000477,-0.12060537383600001
ACH-000480,-0.299621495301
ACH-000481,-0.284932826294
ACH-000483,-0.11529695029
ACH-000484,-0.07633230738539999
ACH-000485,-0.168064330511
ACH-000486,-0.0999856964043
ACH-000487,-0.185282945422
ACH-000488,-0.104659094609
ACH-000490,0.0343238230793
ACH-000491,-0.0788320834928
