,ALG14 (199857)
ACH-000004,-0.7667280539929999
ACH-000007,-1.25956562279
ACH-000009,-1.2357111182
ACH-000011,-1.17939343848
ACH-000012,-1.20419902427
ACH-000013,-1.2458189666600001
ACH-000014,-1.20009765244
ACH-000015,-1.24253449845
ACH-000017,-0.8085171880709999
ACH-000018,-1.27040974162
ACH-000019,-1.17526686097
ACH-000021,-1.1079105843000001
ACH-000022,-1.08839215921
ACH-000025,-1.19717661264
ACH-000028,-1.25208843389
ACH-000030,-1.09315119121
ACH-000035,-1.11646949217
ACH-000036,-1.24451871031
ACH-000037,-1.19459773931
ACH-000039,-0.9568999763930001
ACH-000040,-1.10095085898
ACH-000041,-0.8466965167
ACH-000042,-1.1696962922
ACH-000045,-1.2317478077600001
ACH-000047,-1.08433239909
ACH-000052,-1.29386860482
ACH-000053,-0.973016641013
ACH-000054,-0.847712441042
ACH-000055,-0.6877906870530001
ACH-000060,-1.1698556235
ACH-000067,-1.14747200512
ACH-000070,-0.9855535231810001
ACH-000075,-1.03563783504
ACH-000078,-1.26051039184
ACH-000082,-1.08906738786
ACH-000085,-0.9548749384370001
ACH-000086,-0.9819616550139999
ACH-000087,-0.851788330005
ACH-000092,-1.1361707680500002
ACH-000095,-1.07450107976
ACH-000097,-1.1228544762600001
ACH-000098,-1.19532987999
ACH-000099,-1.1039960073000001
ACH-000108,-1.03373645911
ACH-000113,-1.15337245382
ACH-000115,-1.05905931282
ACH-000116,-1.13088158509
ACH-000118,-1.0093999960299997
ACH-000120,-1.06757549629
ACH-000123,-1.1658866998000001
ACH-000127,-1.18628405765
ACH-000128,-1.0532636945799998
ACH-000132,-1.4076171232799999
ACH-000133,-1.24845671141
ACH-000137,-1.22908252504
ACH-000138,-1.0418479052
ACH-000142,-1.05277504501
ACH-000143,-1.1524568340999999
ACH-000146,-0.838578998372
ACH-000148,-1.23088276347
ACH-000150,-1.07767540074
ACH-000152,-1.07395264231
ACH-000153,-1.15819530763
ACH-000159,-1.1787024590000001
ACH-000160,-1.14713985255
ACH-000163,-1.1072902579000001
ACH-000167,-0.986839651625
ACH-000168,-1.3289821205299999
ACH-000169,-1.17654471218
ACH-000178,-1.09198054496
ACH-000182,-0.789905639525
ACH-000183,-1.07656437094
ACH-000188,-0.878933589882
ACH-000189,-1.0568965276
ACH-000190,-1.31741664923
ACH-000198,-1.01858671317
ACH-000204,-1.21913156134
ACH-000206,-0.850480459962
ACH-000207,-1.26156583154
ACH-000211,-1.0317099732200001
ACH-000215,-1.21898096937
ACH-000221,-0.9877238944
ACH-000222,-1.33920081507
ACH-000223,-1.00538567427
ACH-000226,-0.82596622558
ACH-000227,-1.4130667272400002
ACH-000228,-1.20510553494
ACH-000231,-1.07028608006
ACH-000232,-1.20348613028
ACH-000233,-0.981188972253
ACH-000234,-1.08543676673
ACH-000235,-1.21305462972
ACH-000237,-1.23253097767
ACH-000238,-1.09894517381
ACH-000243,-1.16626137104
ACH-000244,-1.3667731283899998
ACH-000246,-0.951264416636
ACH-000248,-0.896864631102
ACH-000250,-1.03906324034
ACH-000251,-1.29704059639
ACH-000253,-1.18803200564
ACH-000255,-1.18949877369
ACH-000256,-0.7987465859909999
ACH-000257,-0.996028427513
ACH-000258,-0.9098614946629999
ACH-000259,-1.1665980744600002
ACH-000260,-1.1278261317899998
ACH-000261,-1.2561137924899999
ACH-000262,-1.35337094942
ACH-000263,-1.60886171819
ACH-000264,-1.14962203239
ACH-000265,-1.13714549768
