,OR6B1 (135946)
ACH-000004,-0.292121704318
ACH-000007,-0.137513136659
ACH-000009,-0.0220379981563
ACH-000011,-0.120357162938
ACH-000012,-0.108344748133
ACH-000013,0.144726631651
ACH-000014,-0.141180676106
ACH-000015,0.22901302073600002
ACH-000017,-0.06994836050530001
ACH-000018,0.19852205401999998
ACH-000019,0.0886466116308
ACH-000021,-0.25122382848
ACH-000022,-0.0719707807471
ACH-000025,0.0637782098359
ACH-000028,0.14208215013800002
ACH-000030,0.0137341142406
ACH-000035,-0.165707378609
ACH-000036,-0.0857790464951
ACH-000037,-0.266157498993
ACH-000039,-0.08434809407810001
ACH-000040,-0.08714345840089999
ACH-000041,-0.19809734835999998
ACH-000042,-0.231410854621
ACH-000045,-0.00101148791163
ACH-000047,-0.196158571894
ACH-000052,-0.140119519858
ACH-000053,-0.0386294049178
ACH-000054,0.121353411089
ACH-000055,-0.0562201575736
ACH-000060,0.0325437696361
ACH-000067,-0.061461342209800006
ACH-000070,0.0429609307626
ACH-000075,-0.202864323623
ACH-000078,-0.332007241974
ACH-000082,0.0010207089017
ACH-000085,-0.06855432662380001
ACH-000086,0.18595913177700002
ACH-000087,0.15108667407
ACH-000092,-0.0395990004864
ACH-000095,-0.108493399846
ACH-000097,-0.06296807186509999
ACH-000098,0.08234926442030001
ACH-000099,-0.0159987275613
ACH-000108,0.00300252903704
ACH-000113,0.0183704671489
ACH-000115,-0.08595173079219999
ACH-000116,-0.09771457064750001
ACH-000118,0.10175986694900001
ACH-000120,-0.0475592129331
ACH-000123,0.068735078512
ACH-000127,-0.032506698980099995
ACH-000128,0.090560225164
ACH-000132,-0.061899296861699996
ACH-000133,-0.0429664383782
ACH-000137,0.0200568722288
ACH-000138,-0.0836544488307
ACH-000142,0.0141637319877
ACH-000143,0.0425030243765
ACH-000146,-0.101595768937
ACH-000148,-0.0966162699134
ACH-000150,0.165070063523
ACH-000152,-0.18224150460799998
ACH-000153,0.204999414807
ACH-000159,0.012227993123
ACH-000160,0.111908986205
ACH-000163,0.0592529050579
ACH-000167,0.019764532558099998
ACH-000168,0.112770113246
ACH-000169,-0.219774925458
ACH-000178,-0.0620296030881
ACH-000182,-0.0884810154668
ACH-000183,-0.134633998368
ACH-000188,0.117780692203
ACH-000189,0.22079866259199998
ACH-000190,0.0566436055635
ACH-000198,0.062137029845000004
ACH-000204,-0.26421016761
ACH-000206,0.20976572618099998
ACH-000207,0.0479016395539
ACH-000211,-0.106307279431
ACH-000215,0.150663128329
ACH-000221,-0.0224342970868
ACH-000222,0.130251805076
ACH-000223,-0.0784222200174
ACH-000226,-0.0611311233308
ACH-000227,-0.168199082133
ACH-000228,0.0845949692086
ACH-000231,0.0216021796234
ACH-000232,-0.20432597605900002
ACH-000233,0.060580043992300006
ACH-000234,-0.167727052808
ACH-000235,-0.0610270364559
ACH-000237,-0.16026694996
ACH-000238,-0.157599340065
ACH-000243,0.116598766769
ACH-000244,-0.48236205071800003
ACH-000246,-0.07449170239660001
ACH-000248,-0.0009180671363130001
ACH-000250,-0.25413222467700003
ACH-000251,0.08652949148399999
ACH-000253,-0.08160315565760001
ACH-000255,0.0192901767217
ACH-000256,-0.111751544333
ACH-000257,-0.0581760298073
ACH-000258,-0.172407983878
ACH-000259,0.06398446256580001
ACH-000260,-0.13248711994999998
ACH-000261,0.014981764306700002
ACH-000262,0.07019934929760001
ACH-000263,0.407295973531
ACH-000264,0.019488325011599996
ACH-000265,0.11010518998199999
ACH-000266,-0.00755814911938
ACH-000272,0.0213033151548
ACH-000273,-0.0877679649205
ACH-000274,-0.0270018717183
ACH-000277,-0.05506981888259999
ACH-000278,-0.201961284
ACH-000279,-0.0677275695769
ACH-000280,0.032463231712599995
ACH-000281,-0.189841852566
ACH-000288,-0.06675201038919999
ACH-000291,-0.17256415968299998
ACH-000293,-0.0431873736039
ACH-000294,-0.25423290375999996
ACH-000295,-0.0318873504791
ACH-000296,-0.154216818949
ACH-000302,0.030883963935099998
ACH-000304,-0.0885640719427
ACH-000307,-0.14168987190500001
ACH-000308,0.0737022163569
ACH-000310,-0.11479981506300001
ACH-000311,0.033346988391
ACH-000312,-0.0413103918444
ACH-000315,0.0275090886357
ACH-000316,0.0175919223298
ACH-000317,-0.0799868502967
ACH-000318,0.10049825627299999
ACH-000319,0.0285938600327
ACH-000320,-0.145515904736
ACH-000322,-0.254311245244
ACH-000323,0.0167368826554
ACH-000324,-0.130807960144
ACH-000329,-0.09308192883290001
ACH-000330,-0.186261880856
ACH-000331,0.007427715645560001
ACH-000332,0.0223604753951
ACH-000334,0.157793388524
ACH-000335,-0.204644849562
ACH-000336,-0.16696778757
ACH-000337,0.159424303618
ACH-000339,-0.044853536076600004
ACH-000341,-0.0598110510857
ACH-000348,-0.08616269651660001
ACH-000350,-0.116372688561
ACH-000352,-0.179712500206
ACH-000356,0.0883555046868
ACH-000361,-0.22885179096
ACH-000362,-0.100271401249
ACH-000363,0.09309384083010001
ACH-000364,-0.00111992066853
ACH-000365,-0.029157995975599996
ACH-000366,0.07122062634279999
ACH-000368,-0.08280257811200001
ACH-000374,-0.120025944453
ACH-000375,0.00698094460685
ACH-000376,-0.0352858573796
ACH-000381,-0.0142891669407
ACH-000383,0.00825745438067
ACH-000387,-0.119184354706
ACH-000389,-0.04705913429269999
ACH-000390,-0.0030181672061000003
ACH-000393,-0.117377695297
ACH-000395,-0.155236879682
ACH-000397,-0.0730597614245
ACH-000401,-0.019598730935
ACH-000402,-0.47878866286300004
ACH-000403,-0.0390138088671
ACH-000404,-0.0697462449704
ACH-000406,-0.06278977330350001
ACH-000407,0.0808700203258
ACH-000408,-0.162921742668
ACH-000410,0.146500392039
ACH-000411,-0.038695781154800005
ACH-000414,-0.024133026669400003
ACH-000415,0.0682777483911
ACH-000416,-0.052450355547400004
ACH-000420,0.025748929518400004
ACH-000421,-0.01262071071
ACH-000424,-0.132173151912
ACH-000425,-0.0609565319442
ACH-000426,0.113795662469
ACH-000427,-0.0742158558516
ACH-000433,-0.09965732095650001
ACH-000436,-0.0272191187102
ACH-000444,-0.13514448187300002
ACH-000445,0.016743947829799998
ACH-000448,0.0249704471197
ACH-000450,-0.259013526786
ACH-000452,0.040191170333699996
ACH-000454,-0.0811087916883
ACH-000458,-0.149499501163
ACH-000459,-0.049105899868099996
ACH-000460,-0.184931930815
ACH-000461,0.015957211517
ACH-000463,-0.000530221409852
ACH-000464,-0.0713842410877
ACH-000466,-0.141599955802
ACH-000467,0.0386145386009
ACH-000468,-0.060332442576099994
ACH-000469,-0.098140562982
ACH-000470,-0.24068815435600002
ACH-000471,0.15044740976
ACH-000472,0.00100830313346
ACH-000473,0.127442344621
ACH-000475,-0.032642987862999996
ACH-000476,-0.0875763042896
ACH-000477,-0.0425128030291
ACH-000480,-0.104896773886
ACH-000481,0.10817563025900001
ACH-000483,0.035931995723
ACH-000484,-0.0999901083479
