,IVD (3712)
ACH-000004,-0.19662283868900002
ACH-000007,-0.23763649924400002
ACH-000009,-0.0110218586864
ACH-000011,0.20126013261700001
ACH-000012,-0.15026007490499999
ACH-000013,0.0367149597599
ACH-000014,-0.0406581360106
ACH-000015,0.138163473782
ACH-000017,-0.12254304399299999
ACH-000018,-0.11688619985300001
ACH-000019,-0.23815010864999997
ACH-000021,-0.0101827107902
ACH-000022,0.0816649786818
ACH-000025,-0.010657180936200002
ACH-000028,-0.10659807948200001
ACH-000030,-0.10346309829900001
ACH-000035,-0.013909330683200001
ACH-000036,-0.0490864631323
ACH-000037,0.16769331536499998
ACH-000039,-0.0015412518363900002
ACH-000040,-0.08472418051580001
ACH-000041,-0.108469441794
ACH-000042,-0.126699442123
ACH-000045,-0.0313134160778
ACH-000047,0.107293299681
ACH-000052,0.155956971167
ACH-000053,-0.131367220674
ACH-000054,0.0336390995482
ACH-000055,-0.023949561256400003
ACH-000060,0.014499855101299999
ACH-000067,-0.23043555206500002
ACH-000070,0.42429043202600003
ACH-000075,-0.32025468856
ACH-000078,-0.0969622624852
ACH-000082,-0.00661879376472
ACH-000085,0.020804702015500002
ACH-000086,0.0199762872839
ACH-000087,0.0162913410061
ACH-000092,-0.0349339193398
ACH-000095,-0.11769151446699999
ACH-000097,-0.0888891090714
ACH-000098,0.08213045302189999
ACH-000099,0.026195060772
ACH-000108,0.143591681911
ACH-000113,0.0449781983072
ACH-000115,0.021022402743199997
ACH-000116,-0.19700815275699998
ACH-000118,-0.0564597311405
ACH-000120,-0.07765711407
ACH-000123,-0.18766255542399998
ACH-000127,-0.056226873237899995
ACH-000128,-0.0751058202599
ACH-000132,-0.141833398807
ACH-000133,0.040519955515999996
ACH-000137,-0.09976542665439998
ACH-000138,0.0338414198566
ACH-000142,0.08995649581460001
ACH-000143,-0.122080571667
ACH-000146,-0.0412998575578
ACH-000148,-0.103772192678
ACH-000150,-0.026562126050400002
ACH-000152,0.121206948392
ACH-000153,-0.040204693356099996
ACH-000159,0.0498499453063
ACH-000160,-0.16356635876599998
ACH-000163,0.16899781484999998
ACH-000167,0.252969656312
ACH-000168,-0.083727087327
ACH-000169,0.012466432532299999
ACH-000178,-0.0778365645921
ACH-000182,-0.0484894806295
ACH-000183,-0.00920221296034
ACH-000188,0.173541251344
ACH-000189,0.122692348122
ACH-000190,-0.09484413102889999
ACH-000198,-0.018602369245500003
ACH-000204,0.00605428788772
ACH-000206,-0.315434053959
ACH-000207,0.20264144402399997
ACH-000211,-0.115536859733
ACH-000215,-0.0638219288483
ACH-000221,0.20321650769299998
ACH-000222,0.004798347661140001
ACH-000223,-0.20737227013300003
ACH-000226,-0.185165737827
ACH-000227,0.0895029704394
ACH-000228,0.0744529747558
ACH-000231,-0.07399628789269999
ACH-000232,-0.118771776606
ACH-000233,-0.03691733263330001
ACH-000234,-0.171985634972
ACH-000235,-0.100014163882
ACH-000237,-0.030870989953099996
ACH-000238,-0.20864152606
ACH-000243,-0.232432644096
ACH-000244,-0.11759153905099999
ACH-000246,0.113588069525
ACH-000248,-0.0712722580705
ACH-000250,0.028445693810099995
ACH-000251,0.0022156245384699997
ACH-000253,-0.139001489363
ACH-000255,-0.0704478204822
ACH-000256,-0.0453392944546
ACH-000257,-0.27607607535
