,FBN3 (84467)
ACH-000397,-0.31009597075399997
ACH-000401,-0.461315675461
ACH-000402,-0.127320306879
ACH-000403,-0.351765267857
ACH-000404,-0.239540980272
ACH-000406,-0.299923876364
ACH-000407,-0.349212011619
ACH-000408,-0.333927546108
ACH-000410,-0.414151759952
ACH-000411,-0.339989868896
ACH-000414,-0.14580001899800002
ACH-000415,-0.276288178564
ACH-000416,-0.407383914292
ACH-000420,-0.409936679473
ACH-000421,-0.294146060358
ACH-000424,-0.344539536722
ACH-000425,-0.37360878127999997
ACH-000426,-0.43933055352600003
ACH-000427,-0.37050186425399995
ACH-000433,-0.822949196637
ACH-000436,-0.41733399187200004
ACH-000444,-0.379508125448
ACH-000445,-0.42926615341700003
ACH-000448,-0.441967633631
ACH-000450,-0.6578822053600001
ACH-000452,-0.38316697953699996
ACH-000454,-0.316260683457
ACH-000458,-0.295215789775
ACH-000459,-0.486982892589
ACH-000460,-0.426546050176
ACH-000461,-0.536901464102
ACH-000463,-0.32355859462299996
ACH-000464,-0.284867115187
ACH-000466,-0.490082754577
ACH-000467,-0.33318429756900003
ACH-000468,-0.34865946061399994
ACH-000469,-0.314421412348
ACH-000470,-0.204110715281
ACH-000471,-0.320176777643
ACH-000472,-0.466631730466
ACH-000473,-0.15872264366900002
ACH-000475,-0.290768690155
ACH-000476,-0.23751929829799998
ACH-000477,-0.618941867968
ACH-000480,-0.384705524987
ACH-000481,-0.32494860716999996
ACH-000483,-0.143898830531
ACH-000484,-0.59626293738
ACH-000485,-0.257536254316
ACH-000486,-0.396689876709
ACH-000487,-0.132235694628
ACH-000488,-0.36745609660499995
ACH-000490,-0.511450914047
ACH-000491,-0.33754463962399994
ACH-000495,-0.22280440654300002
ACH-000496,-0.391020088523
ACH-000499,-0.533075600197
ACH-000500,0.08615013020469998
ACH-000502,-0.348993338967
ACH-000503,-0.24543701776299998
ACH-000505,-0.32457084187
ACH-000507,-0.309215774432
ACH-000510,-0.36410711226099995
ACH-000511,-0.332240492471
ACH-000512,-0.403938763839
ACH-000516,-0.42282368594
ACH-000517,-0.42650707399300003
ACH-000518,-0.32512525929
ACH-000520,-0.32846428716299997
ACH-000521,-0.407208417205
ACH-000522,-0.359522938309
ACH-000524,-0.279985670705
ACH-000527,-0.431670833249
ACH-000528,-0.302854418499
ACH-000537,-0.436878312764
ACH-000541,-0.595169745003
ACH-000542,-0.327071218666
ACH-000544,-0.218285696246
ACH-000545,-0.502856057795
ACH-000547,-0.15173104894300002
ACH-000548,-0.32707714021699996
ACH-000549,-0.12308346908600001
ACH-000550,-0.165074243622
ACH-000552,-0.426312381844
ACH-000556,-0.431919374238
ACH-000557,-0.35370694779899997
ACH-000570,-0.24509743291900002
ACH-000571,-0.334466669527
ACH-000573,-0.42398577229199996
ACH-000576,-0.259731361701
ACH-000580,-0.103703985511
ACH-000584,-0.275558720658
ACH-000585,-0.38950117274999996
ACH-000588,-0.277586881909
ACH-000589,-0.361991958344
ACH-000591,-0.385115786378
ACH-000593,-0.32128875204999996
ACH-000600,-0.6319485803930001
ACH-000601,-0.45075498057499996
ACH-000604,-0.288899533323
ACH-000605,-0.31866694695799996
ACH-000606,-0.505183535118
ACH-000608,-0.243377300432
ACH-000614,-0.212779326657
ACH-000616,-0.16529998297
ACH-000618,-0.52798490266
ACH-000619,-0.21475950551999998
ACH-000620,-0.34944456235699994
ACH-000621,-0.413838979066
ACH-000622,-0.48802322208800003
ACH-000623,-0.39030282128300003
ACH-000624,-0.33935072209399997
ACH-000627,-0.531877330057
ACH-000630,-0.38777297964
ACH-000632,-0.49220092793000003
ACH-000633,-0.48092052296599996
ACH-000637,-0.454324793287
ACH-000638,-0.217158437949
ACH-000646,-0.534338577578
ACH-000647,-0.27679581222
ACH-000648,-0.35642244893700004
ACH-000649,-0.332456838486
ACH-000651,-0.33006185467300003
ACH-000652,-0.28559916418000003
ACH-000653,-0.476242923913
ACH-000657,-0.4508831689
ACH-000658,-0.283427645748
ACH-000661,-0.504251632381
ACH-000662,0.0458093516644
ACH-000663,-0.466748707731
ACH-000665,-0.616333598818
ACH-000671,-0.36165909669699997
ACH-000673,-0.371449835989
ACH-000676,-0.40460382169299997
ACH-000677,-0.26260182055
ACH-000681,-0.532312857394
ACH-000682,-0.291375122581
ACH-000683,-0.266962115266
ACH-000684,-0.6141960926
ACH-000688,-0.590511142555
ACH-000693,-0.331584477546
ACH-000694,-0.25298843126
ACH-000695,-0.5397439092230001
ACH-000696,-0.41659245490999997
ACH-000697,-0.214380307514
ACH-000699,-0.344851104314
ACH-000701,-0.282755941793
ACH-000706,-0.43288232432400003
ACH-000711,-0.39397822878899996
ACH-000713,-0.38940940473700003
ACH-000714,-0.256634423593
ACH-000718,-0.238619554138
ACH-000720,-0.286541331336
ACH-000721,-0.41515285817100006
ACH-000724,-0.22468773591
ACH-000725,-0.204794330957
ACH-000732,-0.348254027551
ACH-000734,-0.5743771710800001
ACH-000735,-0.362225643992
ACH-000736,-0.19598713782000002
ACH-000738,-0.392938326457
ACH-000746,-0.18989747875
ACH-000747,-0.293022170741
ACH-000748,-0.322572068736
ACH-000753,-0.286999477168
ACH-000756,-0.644700606372
ACH-000757,-0.116109225876
ACH-000758,-0.337959281642
ACH-000760,-0.374693313108
ACH-000763,-0.39821469654200004
ACH-000764,-0.563984534966
ACH-000765,-0.310743275074
ACH-000766,-0.180555287971
ACH-000767,-0.339649302057
ACH-000768,-0.685522694631
ACH-000769,-0.387395040664
ACH-000770,-0.340838503006
ACH-000771,-0.297744423351
ACH-000773,-0.14008331045999997
ACH-000776,-0.38827365408
ACH-000777,-0.591446273896
ACH-000778,-0.278648283701
ACH-000781,-0.41686428313199997
ACH-000782,-0.386095317443
ACH-000783,-0.272819720722
ACH-000784,-0.31223950862100003
ACH-000785,-0.337777754064
ACH-000787,-0.311802305023
ACH-000788,-0.41636998812200005
ACH-000791,-0.282933942666
ACH-000792,-0.5705522164150001
ACH-000794,-0.281088085323
ACH-000796,-0.277175277693
ACH-000799,-0.34451434515699997
ACH-000800,-0.45925282891999997
ACH-000802,-0.357936446596
ACH-000804,-0.45408766078
ACH-000805,-0.360084641856
ACH-000809,-0.380015090528
ACH-000810,-0.283225572776
ACH-000811,-0.261781379606
ACH-000817,-0.256269109284
ACH-000819,-0.38182413205300003
ACH-000820,-0.6814238559800001
ACH-000821,-0.642809533186
ACH-000822,-0.23311014777
ACH-000823,-0.29369309030699997
ACH-000824,-0.29046307509799996
ACH-000827,-0.304661663451
ACH-000829,-0.466056868732
ACH-000831,-0.52719313595
ACH-000832,-0.438377161079
ACH-000833,-0.440656577491
ACH-000834,-0.43236827831
ACH-000835,-0.219044684619
ACH-000836,-0.520462048725
ACH-000837,-0.38874405319399996
ACH-000838,-0.38150814803099997
ACH-000839,-0.17640133434099997
ACH-000840,-0.0660118222747
ACH-000841,-0.260258854351
ACH-000843,-0.38949710587700004
ACH-000846,-0.227603146149
ACH-000847,-0.339940011608
ACH-000848,-0.368440541179
ACH-000849,-0.20752978461599997
ACH-000851,-0.495842335282
ACH-000855,0.030983200277499998
ACH-000856,-0.24282865210299998
ACH-000858,-0.367138383425
ACH-000859,-0.333929962177
ACH-000861,-0.294148085813
ACH-000862,-0.192667151696
ACH-000865,-0.379403169027
ACH-000866,-0.233771850605
ACH-000867,-0.435591570118
ACH-000869,-0.307373357348
ACH-000872,-0.483010669408
ACH-000873,-0.896076657225
ACH-000876,-0.41085566831799997
ACH-000878,-0.411563322466
ACH-000880,-0.305892648962
ACH-000881,-0.250501707379
ACH-000882,-0.42807813576
ACH-000884,-0.257237732857
ACH-000885,-0.227091017697
ACH-000887,-0.379004829547
ACH-000888,-0.151913005807
ACH-000889,-0.291037283145
ACH-000890,-0.522939836338
ACH-000896,-0.39595388540299997
ACH-000898,-0.39799399286799997
ACH-000900,-0.114610887116
ACH-000901,-0.386730048285
ACH-000905,-0.190488416287
ACH-000906,-0.37686628655599996
ACH-000907,-0.38548900350500004
ACH-000910,-0.24233584872299999
ACH-000911,-0.360495319332
ACH-000912,-0.260466740918
ACH-000913,-0.122311516767
ACH-000915,-0.448472641768
ACH-000916,-0.8012407355
ACH-000917,-0.293300833878
ACH-000921,-0.370977590456
ACH-000924,-0.278523498599
ACH-000926,-0.410245110044
ACH-000928,-0.358233850461
ACH-000929,-0.459378297955
ACH-000932,-0.400995466549
ACH-000935,-0.555542040726
ACH-000936,-0.36449777450000004
ACH-000937,-0.287292544326
ACH-000938,-0.275666984906
ACH-000939,-0.559311443299
ACH-000941,-0.46144077052199994
ACH-000943,-0.297099272766
ACH-000946,-0.38883747820000003
ACH-000947,-0.348803922921
ACH-000948,-0.24735908859900002
ACH-000950,-0.274096615698
ACH-000953,-0.30373790493700004
ACH-000957,-0.48475349471600004
ACH-000958,-0.327417295268
ACH-000960,-0.242008523915
ACH-000963,-0.1693058498
ACH-000968,-0.203522900499
ACH-000969,-0.17716547215599998
ACH-000973,-0.202392476633
ACH-000974,-0.284424050174
ACH-000975,-0.262168669415
ACH-000976,-0.376188180704
ACH-000978,-0.525571218046
ACH-000980,-0.399311857046
ACH-000984,-0.372320902927
ACH-000986,-0.394723231956
ACH-000988,-0.44583707562799996
ACH-000993,-0.324478349211
ACH-000994,-0.40633446254600003
ACH-000996,-0.191384592347
ACH-001001,-0.39505791678400004
ACH-001020,-0.179319467687
ACH-001028,-0.388691350888
ACH-001031,-0.31331428080400003
ACH-001038,-0.37500778692500003
ACH-001048,-0.49681976616499995
ACH-001050,-0.488450136532
ACH-001053,-0.485415627674
ACH-001054,-0.329336769383
ACH-001061,-0.32960368353
ACH-001067,-0.430926521816
ACH-001075,-0.34173981295199996
ACH-001096,-0.198887266067
ACH-001128,-0.180760576406
ACH-001134,-0.532692845441
ACH-001151,-0.24086141033300001
ACH-001163,-0.12321207101500001
ACH-001164,-0.322274444627
ACH-001173,-0.452584720351
ACH-001183,-0.379945516387
ACH-001184,-0.37705955608900005
ACH-001190,-0.341200102759
ACH-001192,-0.332446891821
ACH-001193,-0.266988804639
ACH-001196,-0.41574946235200005
ACH-001197,-0.484253189263
ACH-001205,-0.241678480335
ACH-001211,-0.499657428957
ACH-001212,-0.598710541668
ACH-001228,-0.380902030091
ACH-001232,-0.281596344638
ACH-001239,-0.36398836200900003
ACH-001274,-0.44138180116400005
ACH-001275,-0.0794302850935
ACH-001277,-0.490147525625
ACH-001278,-0.221453298578
ACH-001280,-0.303640530481
ACH-001283,-0.267178859952
ACH-001289,-0.251871778261
ACH-001295,-0.35072194353299996
ACH-001300,-0.484488395319
ACH-001301,-0.352882647012
ACH-001302,-0.44096828041999997
ACH-001303,-0.263127677178
ACH-001306,-0.489976729811
ACH-001318,-0.397928175427
ACH-001322,-0.347393392572
ACH-001328,-0.39587146067199996
ACH-001332,0.012918486222500001
ACH-001333,-0.41936668868500004
ACH-001336,-0.350899742645
ACH-001340,-0.42017761163500006
ACH-001346,-0.617502717392
ACH-001353,-0.34758860714
ACH-001354,-0.362718970233
ACH-001367,-0.434319041355
ACH-001368,-0.45903618446
ACH-001374,-0.440107790474
ACH-001375,-0.243924011259
ACH-001377,-0.648253719389
ACH-001380,-0.344619500237
ACH-001391,-0.340117250564
ACH-001407,-0.522688806491
ACH-001408,-0.252049895787
ACH-001413,-0.534631980409
ACH-001430,-0.26867716682799997
ACH-001431,-0.377986188988
ACH-001450,-0.14874426998
ACH-001496,-0.294848360398
ACH-001500,-0.31348652556699996
ACH-001521,-0.46769391222900003
ACH-001523,-0.43170156274300003
ACH-001532,-0.380953667472
ACH-001536,-0.13332818873299998
ACH-001550,-0.259408728869
ACH-001552,-0.44430778742399996
ACH-001554,-0.38916407928499996
ACH-001645,-0.42428784515900003
ACH-001654,-0.609009605551
ACH-001715,-0.322117105871
ACH-001735,-0.270541821687
ACH-001736,-0.21018591261300001
ACH-001737,-0.51760407331
ACH-001740,-0.496087909594
ACH-001745,-0.476412519595
ACH-001750,-0.617151921535
ACH-001765,-0.258899970629
ACH-001956,-0.36930219370399997
ACH-001957,-0.182828544489
